Team,AdjEM,AdjOE,AdjDE
Gonzaga,34.0,123.9,89.9
Houston,30.799999999999997,119.0,88.2
Kentucky,27.10000000000001,118.2,91.1
Purdue,28.700000000000003,127.7,99.0
Arizona,25.200000000000003,115.8,90.6
Kansas,26.200000000000003,121.0,94.8
Auburn,25.0,116.4,91.4
Villanova,25.400000000000006,118.7,93.3
Texas Tech,23.299999999999997,110.0,86.7
Baylor,24.69999999999999,117.1,92.4
Duke,24.39999999999999,116.6,92.2
Illinois,23.099999999999994,115.6,92.5
Texas,22.200000000000003,111.9,89.7
UCLA,22.299999999999997,113.5,91.2
Tennessee,20.599999999999994,110.8,90.2
Indiana,18.099999999999994,108.6,90.5
Washington St.,17.5,109.0,91.5
Ohio St.,18.39999999999999,118.1,99.7
Iowa St.,16.099999999999994,104.5,88.4
Saint Mary's,16.700000000000003,109.5,92.8
Wisconsin,16.89999999999999,111.3,94.4
Marquette,16.5,110.1,93.6
Iowa,17.5,116.2,98.7
Michigan St.,16.900000000000006,113.0,96.1
Arkansas,16.400000000000006,109.7,93.3
Xavier,16.700000000000003,111.8,95.1
San Francisco,16.30000000000001,109.9,93.6
LSU,15.299999999999997,103.3,88.0
Alabama,16.700000000000003,115.2,98.5
Boise St.,15.100000000000009,104.2,89.1
Connecticut,16.099999999999994,112.1,96.0
Providence,15.799999999999997,110.7,94.9
Wake Forest,15.5,110.8,95.3
Virginia Tech,16.200000000000003,116.2,100.0
Michigan,16.099999999999994,115.3,99.2
Oregon,15.700000000000003,113.5,97.8
Fresno St.,14.799999999999997,107.8,93.0
Oklahoma,14.800000000000011,108.9,94.1
Florida,14.899999999999991,111.1,96.2
Oklahoma St.,14.099999999999994,105.0,90.9
Murray St.,14.600000000000009,110.7,96.1
Saint Louis,14.599999999999994,110.6,96.0
Mississippi St.,14.799999999999997,113.1,98.3
Utah St.,14.600000000000009,112.2,97.6
San Diego St.,12.700000000000003,97.4,84.7
North Texas,14.100000000000009,108.7,94.6
Dayton,13.800000000000011,107.9,94.1
North Carolina,14.299999999999997,113.0,98.7
Loyola Chicago,14.0,110.3,96.3
USC,14.0,110.7,96.7
Team,0.0,0.0,0.0
Memphis,13.299999999999997,109.3,96.0
Seton Hall,12.900000000000006,107.7,94.8
TCU,12.700000000000003,105.7,93.0
UAB,13.299999999999997,110.8,97.5
Wichita St.,12.100000000000009,103.2,91.1
Kansas St.,12.399999999999991,107.3,94.9
Northwestern,12.599999999999994,111.1,98.5
Missouri St.,12.799999999999997,113.0,100.2
Wyoming,12.700000000000003,113.4,100.7
West Virginia,11.899999999999991,106.1,94.2
Syracuse,13.099999999999994,117.3,104.2
SMU,12.100000000000009,110.7,98.6
Notre Dame,11.799999999999997,109.1,97.3
BYU,11.299999999999997,107.0,95.7
Colorado St.,11.899999999999991,112.6,100.7
Belmont,11.899999999999991,113.1,101.2
Miami FL,11.799999999999997,114.0,102.2
Tulane,11.200000000000003,110.2,99.0
Furman,11.099999999999994,111.3,100.2
Davidson,11.599999999999994,117.8,106.2
Cincinnati,10.200000000000003,104.0,93.8
Creighton,10.100000000000009,104.4,94.3
Virginia,10.5,109.2,98.7
Texas A&M,10.300000000000011,108.4,98.1
Clemson,10.300000000000011,109.4,99.1
Mississippi,9.799999999999997,105.0,95.2
Ohio,10.0,106.6,96.6
Florida St.,10.0,107.0,97.0
South Dakota St.,10.600000000000009,115.9,105.3
Toledo,10.200000000000003,110.8,100.6
