Team,AdjEM,AdjOE,AdjDE
Gonzaga,29.0,120.0,91.0
Houston,25.900000000000006,112.5,86.6
Purdue,26.5,120.0,93.5
Kansas,25.599999999999994,119.5,93.9
Villanova,25.200000000000003,117.5,92.3
Arizona,24.10000000000001,113.4,89.3
Baylor,24.39999999999999,115.8,91.4
Texas,22.700000000000003,112.7,90.0
UCLA,22.200000000000003,114.9,92.7
Alabama,21.799999999999997,113.1,91.3
Duke,21.700000000000003,113.5,91.8
USC,20.799999999999997,111.0,90.2
LSU,20.299999999999997,109.6,89.3
Michigan St.,19.400000000000006,107.9,88.5
Auburn,19.400000000000006,110.4,91.0
Michigan,18.900000000000006,109.9,91.0
Illinois,19.400000000000006,113.2,93.8
Tennessee,17.599999999999994,106.8,89.2
Xavier,17.60000000000001,107.9,90.3
Indiana,17.400000000000006,106.5,89.1
BYU,17.900000000000006,109.7,91.8
Ohio St.,17.900000000000006,116.0,98.1
Florida,16.400000000000006,106.7,90.3
Connecticut,17.0,110.3,93.3
Texas Tech,16.200000000000003,106.8,90.6
Seton Hall,16.299999999999997,107.8,91.5
Washington St.,16.200000000000003,108.2,92.0
Kentucky,16.5,111.4,94.9
Loyola Chicago,16.30000000000001,111.9,95.6
Memphis,15.5,107.6,92.1
Wisconsin,15.400000000000006,107.2,91.8
Virginia Tech,15.399999999999991,108.3,92.9
North Carolina,16.0,113.6,97.6
Iowa,15.5,114.9,99.4
Oklahoma,14.0,105.6,91.6
San Francisco,14.299999999999997,107.6,93.3
Oklahoma St.,13.400000000000006,101.9,88.5
Florida St.,13.900000000000006,105.7,91.8
Arkansas,14.400000000000006,109.4,95.0
Louisville,13.0,102.8,89.8
Providence,13.900000000000006,110.2,96.3
Colorado St.,14.200000000000003,114.3,100.1
West Virginia,12.5,106.2,93.7
Utah St.,12.5,108.5,96.0
UCF,12.400000000000006,107.7,95.3
Cincinnati,11.599999999999994,101.5,89.9
Mississippi St.,12.300000000000011,108.4,96.1
Wake Forest,12.300000000000011,108.9,96.6
Saint Mary's,11.400000000000006,101.0,89.6
Northwestern,12.100000000000009,106.7,94.6
Team,0.0,0.0,0.0
Belmont,12.200000000000003,108.8,96.6
Iowa St.,11.399999999999991,102.8,91.4
Boise St.,11.0,102.0,91.0
Clemson,11.5,107.4,95.9
UAB,11.700000000000003,108.5,96.8
Murray St.,11.200000000000003,107.7,96.5
San Diego St.,10.399999999999991,100.1,89.7
Syracuse,10.799999999999997,112.1,101.3
Wichita St.,9.599999999999994,100.5,90.9
Oregon,10.399999999999991,108.6,98.2
Richmond,10.400000000000006,109.5,99.1
Ohio,10.099999999999994,106.8,96.7
Santa Clara,10.200000000000003,110.3,100.1
Notre Dame,9.700000000000003,109.3,99.6
St. Bonaventure,9.699999999999989,109.1,99.4
VCU,8.200000000000003,92.9,84.7
Rhode Island,9.200000000000003,104.3,95.1
Chattanooga,9.600000000000009,109.9,100.3
Missouri St.,9.5,109.6,100.1
Maryland,8.899999999999991,102.6,93.7
St. John's,9.299999999999997,107.8,98.5
Mississippi,8.600000000000009,101.4,92.8
Fresno St.,8.799999999999997,103.8,95.0
Wyoming,9.099999999999994,108.1,99.0
Texas A&M,8.699999999999989,103.1,94.4
TCU,8.5,103.5,95.0
DePaul,8.5,106.4,97.9
Drake,8.700000000000003,107.9,99.2
Utah,8.399999999999991,106.3,97.9
Iona,8.100000000000009,103.4,95.3
UC Irvine,7.8999999999999915,100.3,92.4
South Dakota St.,8.899999999999991,114.1,105.2
Saint Louis,8.199999999999989,105.6,97.4
Davidson,8.400000000000006,107.5,99.1
Louisiana Tech,8.299999999999997,107.6,99.3
Virginia,7.900000000000006,102.7,94.8
Minnesota,7.799999999999997,102.3,94.5
SMU,8.099999999999994,108.0,99.9
Kansas St.,7.200000000000003,99.3,92.1
Buffalo,7.799999999999997,108.2,100.4
Creighton,7.599999999999994,105.0,97.4
North Texas,7.099999999999994,100.3,93.2
Marquette,7.0,103.2,96.2
Georgia Tech,6.900000000000006,104.0,97.1
Penn St.,6.799999999999997,102.7,95.9
Miami FL,7.200000000000003,108.4,101.2
Liberty,6.799999999999997,104.1,97.3
Boston College,6.799999999999997,103.6,96.8
Nevada,6.699999999999989,106.1,99.4
North Carolina St.,6.599999999999994,106.3,99.7
Team,0.0,0.0,0.0
Stanford,6.0,103.3,97.3
Oakland,5.900000000000006,101.0,95.1
Vanderbilt,6.0,101.9,95.9
New Mexico St.,6.199999999999989,109.1,102.9
Monmouth,5.700000000000003,103.7,98.0
Vermont,5.5,101.5,96.0
Rutgers,5.199999999999989,100.1,94.9
Grand Canyon,5.299999999999997,103.5,98.2
Towson,5.400000000000006,106.4,101.0
Dayton,5.200000000000003,103.8,98.6
George Mason,5.1000000000000085,103.9,98.8
Miami OH,5.300000000000011,106.9,101.6
UC Riverside,4.8999999999999915,101.6,96.7
Navy,4.900000000000006,100.7,95.8
Hofstra,4.8999999999999915,109.3,104.4
Colgate,4.700000000000003,108.9,104.2
Northern Iowa,4.3999999999999915,104.1,99.7
Weber St.,4.3999999999999915,102.8,98.4
California,4.099999999999994,100.8,96.7
Furman,4.5,108.0,103.5
Butler,3.8999999999999915,100.3,96.4
Northeastern,3.700000000000003,97.3,93.6
Colorado,4.0,102.5,98.5
South Alabama,3.8999999999999915,104.1,100.2
Cleveland St.,3.8999999999999915,104.6,100.7
Jacksonville St.,3.700000000000003,102.3,98.6
East Tennessee St.,3.6000000000000085,100.9,97.3
Arizona St.,3.5,99.0,95.5
Texas St.,3.5999999999999943,102.8,99.2
UC Santa Barbara,3.5,106.3,102.8
Eastern Kentucky,3.299999999999997,106.3,103.0
Toledo,3.3000000000000114,105.9,102.6
Loyola Marymount,3.1000000000000085,104.9,101.8
Wofford,3.1999999999999886,106.6,103.4
Nebraska,2.9000000000000057,101.0,98.1
Abilene Christian,2.799999999999997,98.6,95.8
East Carolina,2.799999999999997,104.1,101.3
Campbell,2.8000000000000114,103.9,101.1
Temple,2.799999999999997,102.7,99.9
Utah Valley,2.5,99.5,97.0
Southern Illinois,2.5,101.5,99.0
Delaware,2.6000000000000085,105.7,103.1
Marshall,2.4000000000000057,106.4,104.0
Georgia St.,2.4000000000000057,107.0,104.6
College of Charleston,2.299999999999997,103.1,100.8
James Madison,2.200000000000003,99.9,97.7
Western Illinois,2.1000000000000085,103.7,101.6
South Carolina,1.8999999999999915,96.3,94.4
Kent St.,2.0,102.9,100.9
Morehead St.,2.0,102.8,100.8
Team,0.0,0.0,0.0
Stephen F. Austin,1.8999999999999915,102.1,100.2
Wagner,1.6999999999999886,103.1,101.4
Brown,1.7000000000000028,98.9,97.2
Princeton,1.5999999999999943,106.0,104.4
Massachusetts,1.6999999999999886,114.1,112.4
San Diego,1.4000000000000057,97.5,96.1
Akron,1.3999999999999915,101.6,100.2
Washington,1.2999999999999972,99.3,98.0
Yale,1.2999999999999972,100.6,99.3
Boston University,1.3000000000000114,103.4,102.1
Southern Utah,1.0999999999999943,102.5,101.4
Appalachian St.,0.9000000000000057,100.2,99.3
Montana St.,1.0,103.4,102.4
Western Kentucky,0.7999999999999972,101.3,100.5
Northern Colorado,0.4000000000000057,103.7,103.3
Tulsa,0.30000000000001137,101.4,101.1
UTEP,0.20000000000000284,96.9,96.7
UNLV,0.10000000000000853,100.7,100.6
Seattle,0.0,101.3,101.3
New Mexico,0.0,103.7,103.7
Tulane,0.0,100.4,100.4
Charlotte,-0.20000000000000284,105.0,105.2
Longwood,-0.20000000000000284,101.7,101.9
Georgetown,-0.29999999999999716,102.2,102.5
Saint Joseph's,-0.3999999999999915,101.7,102.1
Georgia,-0.3999999999999915,101.4,101.8
Florida Gulf Coast,-0.5,102.9,103.4
Harvard,-0.5999999999999943,99.0,99.6
Oral Roberts,-0.6999999999999886,106.9,107.6
Rice,-0.8000000000000114,106.6,107.4
Stony Brook,-0.7999999999999972,100.2,101.0
Florida Atlantic,-0.8999999999999915,103.7,104.6
