Team,AdjEM,AdjOE,AdjDE
Houston,29.099999999999994,116.0,86.9
Gonzaga,29.799999999999997,119.7,89.9
Baylor,27.5,116.9,89.4
Kansas,26.19999999999999,120.1,93.9
Arizona,25.299999999999997,115.7,90.4
Auburn,23.200000000000003,111.0,87.8
Texas,22.89999999999999,109.8,86.9
Purdue,25.200000000000003,121.8,96.6
Duke,23.599999999999994,116.6,93.0
UCLA,23.0,114.9,91.9
Villanova,22.5,113.6,91.1
LSU,20.0,103.6,83.6
Tennessee,20.60000000000001,107.7,87.1
Michigan St.,21.10000000000001,113.2,92.1
Kentucky,21.099999999999994,114.0,92.9
Alabama,21.200000000000003,114.8,93.6
Xavier,20.10000000000001,110.7,90.6
USC,19.700000000000003,110.3,90.6
Illinois,20.5,115.6,95.1
Ohio St.,19.299999999999997,115.7,96.4
Providence,18.299999999999997,110.5,92.2
Michigan,18.299999999999997,111.7,93.4
Indiana,17.10000000000001,105.9,88.8
Texas Tech,17.200000000000003,106.9,89.7
Florida,16.900000000000006,108.2,91.3
Virginia Tech,16.799999999999997,108.0,91.2
Oklahoma,16.700000000000003,107.9,91.2
Iowa,18.0,119.0,101.0
BYU,16.299999999999997,109.1,92.8
Memphis,16.5,110.5,94.0
Washington St.,15.700000000000003,106.3,90.6
Seton Hall,16.099999999999994,108.5,92.4
Connecticut,15.900000000000006,108.9,93.0
Loyola Chicago,16.299999999999997,112.2,95.9
Mississippi St.,16.10000000000001,110.4,94.3
North Carolina,16.39999999999999,113.1,96.7
Iowa St.,14.599999999999994,102.1,87.5
San Francisco,14.400000000000006,104.7,90.3
Fresno St.,14.400000000000006,105.4,91.0
Wisconsin,14.5,108.2,93.7
Colorado St.,15.0,113.9,98.9
Saint Mary's,13.299999999999997,103.0,89.7
Oklahoma St.,13.099999999999994,102.6,89.5
Boise St.,12.799999999999997,101.7,88.9
Florida St.,13.299999999999997,105.6,92.3
Clemson,13.700000000000003,110.5,96.8
UAB,12.700000000000003,107.8,95.1
Belmont,13.0,109.3,96.3
UCF,12.799999999999997,108.8,96.0
North Texas,11.899999999999991,101.8,89.9
Team,0.0,0.0,0.0
Utah St.,12.799999999999997,109.6,96.8
Northwestern,12.399999999999991,106.1,93.7
Creighton,12.5,107.5,95.0
San Diego St.,11.5,100.0,88.5
West Virginia,11.900000000000006,103.7,91.8
Wake Forest,12.5,110.8,98.3
Murray St.,11.800000000000011,107.4,95.6
Minnesota,11.399999999999991,105.3,93.9
Saint Louis,11.600000000000009,108.2,96.6
Davidson,11.899999999999991,111.8,99.9
Louisville,10.799999999999997,101.6,90.8
Chattanooga,11.900000000000006,113.5,101.6
Towson,11.5,111.1,99.6
SMU,11.200000000000003,109.9,98.7
South Dakota St.,11.800000000000011,117.4,105.6
VCU,9.099999999999994,92.5,83.4
Arkansas,10.700000000000003,107.8,97.1
TCU,10.199999999999989,104.6,94.4
Santa Clara,10.400000000000006,109.2,98.8
Wyoming,10.400000000000006,109.2,98.8
Syracuse,10.799999999999997,114.5,103.7
Oregon,10.299999999999997,109.6,99.3
Louisiana Tech,9.899999999999991,108.3,98.4
Missouri St.,9.700000000000003,106.7,97.0
Monmouth,9.199999999999989,103.6,94.4
Rhode Island,9.0,104.6,95.6
Texas A&M,8.799999999999997,103.8,95.0
St. John's,9.0,106.7,97.7
Cincinnati,8.5,100.7,92.2
Maryland,8.700000000000003,104.5,95.8
Ohio,8.599999999999994,102.8,94.2
Wichita St.,8.299999999999997,99.5,91.2
Vanderbilt,8.400000000000006,101.9,93.5
Iona,8.600000000000009,104.7,96.1
Virginia,8.399999999999991,103.3,94.9
Utah,8.599999999999994,109.3,100.7
Oakland,8.200000000000003,104.7,96.5
Abilene Christian,7.700000000000003,99.3,91.6
Hofstra,8.300000000000011,109.9,101.6
Miami FL,8.399999999999991,112.3,103.9
Penn St.,7.799999999999997,104.6,96.8
Toledo,7.800000000000011,105.9,98.1
Drake,7.799999999999997,107.3,99.5
Notre Dame,7.799999999999997,107.8,100.0
Kansas St.,7.1000000000000085,100.2,93.1
George Mason,7.299999999999997,104.5,97.2
California,6.8999999999999915,101.6,94.7
Utah Valley,6.900000000000006,104.9,98.0
Richmond,6.799999999999997,105.8,99.0
Dayton,6.700000000000003,104.8,98.1
Team,0.0,0.0,0.0
Furman,6.900000000000006,109.7,102.8
UC Irvine,6.099999999999994,99.8,93.7
Stanford,6.299999999999997,104.7,98.4
New Mexico St.,6.300000000000011,106.4,100.1
Navy,5.700000000000003,100.0,94.3
Nevada,5.8999999999999915,104.3,98.4
UC Riverside,5.6000000000000085,101.2,95.6
Liberty,5.5,104.5,99.0
Vermont,5.200000000000003,101.2,96.0
Marquette,5.200000000000003,101.5,96.3
Western Kentucky,5.200000000000003,104.3,99.1
Mississippi,4.8999999999999915,98.8,93.9
Colorado,5.0,102.3,97.3
Georgia Tech,4.900000000000006,101.2,96.3
Grand Canyon,4.8999999999999915,102.6,97.7
St. Bonaventure,5.0,107.0,102.0
Buffalo,5.0,106.6,101.6
Saint Joseph's,4.799999999999997,103.0,98.2
Rutgers,4.3999999999999915,99.8,95.4
Tulane,4.5,104.5,100.0
DePaul,4.3999999999999915,103.3,98.9
South Carolina,4.1000000000000085,97.7,93.6
Jacksonville St.,4.299999999999997,104.2,99.9
South Alabama,4.1000000000000085,104.2,100.1
Northern Iowa,4.0,104.0,100.0
Wagner,3.8000000000000114,101.4,97.6
Princeton,3.9000000000000057,109.9,106.0
North Carolina St.,3.9000000000000057,108.5,104.6
Miami OH,3.6999999999999886,109.1,105.4
Wofford,3.5999999999999943,107.1,103.5
Cleveland St.,3.299999999999997,106.7,103.4
Bradley,2.9000000000000057,99.7,96.8
Oral Roberts,3.1000000000000085,105.9,102.8
Stephen F. Austin,3.0,102.2,99.2
College of Charleston,2.9000000000000057,102.0,99.1
