Team,AdjEM,AdjOE,AdjDE
Gonzaga,33.0,121.4,88.4
Houston,27.799999999999997,117.0,89.2
Kansas,26.700000000000003,119.8,93.1
Baylor,25.39999999999999,117.1,91.7
Texas Tech,23.39999999999999,108.8,85.4
Arizona,25.39999999999999,118.6,93.2
Tennessee,23.700000000000003,110.9,87.2
Kentucky,25.10000000000001,119.4,94.3
Duke,25.0,120.1,95.1
UCLA,23.900000000000006,115.5,91.6
Villanova,23.799999999999997,117.3,93.5
Iowa,24.700000000000003,121.7,97.0
Auburn,22.799999999999997,112.5,89.7
Purdue,24.5,122.2,97.7
Texas,20.30000000000001,111.4,91.1
Illinois,20.299999999999997,113.5,93.2
Saint Mary's,19.39999999999999,109.3,89.9
Arkansas,18.299999999999997,109.6,91.3
Memphis,18.200000000000003,111.0,92.8
San Francisco,18.099999999999994,110.3,92.2
Virginia Tech,18.799999999999997,114.7,95.9
Connecticut,18.099999999999994,113.1,95.0
Indiana,17.299999999999997,108.2,90.9
LSU,16.900000000000006,106.4,89.5
San Diego St.,16.0,102.3,86.3
Michigan,17.599999999999994,114.6,97.0
Alabama,17.400000000000006,115.9,98.5
Wisconsin,16.299999999999997,110.1,93.8
Ohio St.,17.200000000000003,116.8,99.6
Boise St.,15.900000000000006,108.2,92.3
Oklahoma,15.799999999999997,109.6,93.8
North Carolina,16.099999999999994,112.3,96.2
Loyola Chicago,15.200000000000003,108.7,93.5
Oklahoma St.,14.099999999999994,102.6,88.5
Wake Forest,15.200000000000003,111.3,96.1
Michigan St.,15.0,110.7,95.7
TCU,14.5,107.9,93.4
Murray St.,14.5,109.6,95.1
Texas A&M,14.200000000000003,108.7,94.5
Notre Dame,14.600000000000009,111.9,97.3
Colorado St.,14.5,112.6,98.1
Dayton,13.900000000000006,108.7,94.8
Washington St.,13.799999999999997,108.0,94.2
Utah St.,14.0,109.7,95.7
Providence,14.099999999999994,111.8,97.7
North Texas,13.0,104.3,91.3
Seton Hall,13.200000000000003,106.8,93.6
SMU,13.5,109.1,95.6
Florida,13.700000000000003,111.0,97.3
Davidson,14.299999999999997,115.8,101.5
Team,0.0,0.0,0.0
Iowa St.,12.600000000000009,102.9,90.3
Marquette,13.200000000000003,108.8,95.6
St. John's,13.100000000000009,109.9,96.8
Miami FL,13.5,114.1,100.6
Xavier,13.0,110.2,97.2
Syracuse,13.5,115.5,102.0
VCU,11.700000000000003,99.7,88.0
Saint Louis,12.700000000000003,108.8,96.1
Creighton,12.099999999999994,103.8,91.7
UAB,13.0,111.6,98.6
Mississippi St.,12.5,108.1,95.6
USC,12.5,109.1,96.6
Fresno St.,11.799999999999997,104.3,92.5
Vanderbilt,11.800000000000011,105.9,94.1
Vermont,12.100000000000009,109.7,97.6
West Virginia,11.700000000000003,108.0,96.3
Kansas St.,11.799999999999997,109.1,97.3
Oregon,11.600000000000009,109.4,97.8
Wyoming,11.600000000000009,108.9,97.3
Tulane,11.5,110.7,99.2
BYU,11.099999999999994,108.0,96.9
Virginia,10.799999999999997,106.6,95.8
Santa Clara,11.299999999999997,112.2,100.9
South Dakota St.,11.5,115.2,103.7
Furman,11.200000000000003,113.3,102.1
Rutgers,10.5,105.8,95.3
Missouri St.,11.0,112.3,101.3
UNLV,10.0,107.6,97.6
Colorado,9.5,105.1,95.6
Clemson,9.700000000000003,108.7,99.0
Northwestern,9.5,105.9,96.4
Towson,9.599999999999994,108.6,99.0
Maryland,9.600000000000009,108.9,99.3
New Mexico St.,9.300000000000011,106.4,97.1
Chattanooga,9.200000000000003,107.7,98.5
Arizona St.,8.5,100.6,92.1
