Team,AdjEM,AdjOE,AdjDE
Baylor,30.5,120.6,90.1
Gonzaga,27.60000000000001,118.7,91.1
Wisconsin,26.400000000000006,114.7,88.3
Texas,23.39999999999999,112.6,89.2
Tennessee,22.69999999999999,110.6,87.9
Virginia,22.69999999999999,110.6,87.9
Houston,22.0,110.6,88.6
Illinois,23.299999999999997,117.3,94.0
Texas Tech,20.900000000000006,106.5,85.6
Villanova,22.69999999999999,118.1,95.4
Iowa,22.19999999999999,121.1,98.9
Kansas,20.200000000000003,110.9,90.7
Michigan,20.599999999999994,113.1,92.5
Creighton,20.700000000000003,113.8,93.1
West Virginia,20.0,111.4,91.4
Oregon,19.89999999999999,112.6,92.7
Saint Louis,19.299999999999997,111.6,92.3
Indiana,18.299999999999997,107.6,89.3
Florida St.,18.599999999999994,111.0,92.4
Missouri,18.299999999999997,109.3,91.0
Florida,18.200000000000003,109.3,91.1
Rutgers,18.200000000000003,109.4,91.2
Colorado,18.19999999999999,109.6,91.4
Mississippi,17.5,106.6,89.1
Arkansas,17.39999999999999,107.8,90.4
Ohio St.,18.39999999999999,113.8,95.4
Duke,17.299999999999997,109.1,91.8
Clemson,16.099999999999994,102.5,86.4
Syracuse,17.0,108.9,91.9
North Carolina St.,16.700000000000003,108.5,91.8
San Diego St.,16.60000000000001,108.9,92.3
Xavier,16.700000000000003,110.8,94.1
Michigan St.,16.599999999999994,111.3,94.7
Connecticut,16.60000000000001,111.7,95.1
Purdue,16.099999999999994,108.1,92.0
UCLA,16.5,112.3,95.8
Stanford,15.5,105.5,90.0
USC,16.099999999999994,109.0,92.9
Oklahoma,16.299999999999997,112.1,95.8
Penn St.,15.800000000000011,110.4,94.6
Northwestern,15.599999999999994,109.0,93.4
LSU,16.299999999999997,114.7,98.4
Louisville,15.400000000000006,109.0,93.6
North Carolina,15.0,106.6,91.6
Seton Hall,14.599999999999994,108.8,94.2
VCU,13.599999999999994,103.3,89.7
Marquette,14.099999999999994,110.5,96.4
Minnesota,13.700000000000003,108.5,94.8
Kentucky,13.099999999999994,104.8,91.7
Providence,13.600000000000009,110.2,96.6
Team,0.0,0.0,0.0
Loyola Chicago,13.299999999999997,108.2,94.9
Arizona,13.0,107.2,94.2
Richmond,13.400000000000006,109.9,96.5
BYU,12.799999999999997,106.1,93.3
Alabama,12.900000000000006,108.0,95.1
DePaul,12.799999999999997,107.8,95.0
Virginia Tech,12.699999999999989,107.1,94.4
Maryland,13.100000000000009,110.9,97.8
Boise St.,12.300000000000011,105.4,93.1
SMU,12.800000000000011,109.9,97.1
Arizona St.,12.5,108.5,96.0
Memphis,11.599999999999994,100.6,89.0
Oklahoma St.,12.199999999999989,105.6,93.4
Miami FL,11.300000000000011,104.9,93.6
Saint Mary's,11.299999999999997,105.2,93.9
Davidson,12.0,111.6,99.6
Northern Iowa,11.799999999999997,110.1,98.3
Western Kentucky,11.599999999999994,109.5,97.9
Utah,11.299999999999997,108.2,96.9
Rhode Island,10.599999999999994,104.3,93.7
St. Bonaventure,10.899999999999991,108.1,97.2
Notre Dame,11.5,113.3,101.8
TCU,10.799999999999997,106.7,95.9
Georgia Tech,10.800000000000011,107.4,96.6
North Texas,10.0,105.9,95.9
South Carolina,9.599999999999994,103.6,94.0
San Francisco,9.600000000000009,105.4,95.8
UAB,9.200000000000003,102.4,93.2
Duquesne,9.599999999999994,107.3,97.7
Pittsburgh,9.099999999999994,102.3,93.2
Drake,9.200000000000003,106.2,97.0
New Mexico St.,9.200000000000003,106.2,97.0
Furman,9.099999999999994,105.5,96.4
Wichita St.,9.099999999999994,105.8,96.7
Marshall,8.900000000000006,104.2,95.3
Auburn,8.699999999999989,103.6,94.9
Dayton,8.700000000000003,103.2,94.5
Toledo,8.700000000000003,106.9,98.2
Cincinnati,8.299999999999997,102.0,93.7
Butler,8.599999999999994,105.8,97.2
Georgia,8.299999999999997,102.1,93.8
Nebraska,8.200000000000003,101.9,93.7
Utah St.,7.799999999999997,101.2,93.4
Mississippi St.,8.100000000000009,106.2,98.1
Vermont,7.6000000000000085,103.4,95.8
Liberty,7.5,105.2,97.7
St. John's,7.700000000000003,107.9,100.2
Wright St.,7.299999999999997,101.3,94.0
UCF,6.900000000000006,102.9,96.0
Bradley,6.700000000000003,101.5,94.8
Team,0.0,0.0,0.0
Georgia St.,6.8999999999999915,105.3,98.4
Abilene Christian,6.5,99.1,92.6
Kansas St.,6.8999999999999915,105.1,98.2
Ohio,6.700000000000003,104.9,98.2
South Florida,6.5,102.0,95.5
Texas A&M,6.400000000000006,101.2,94.8
Tulsa,6.200000000000003,99.3,93.1
Indiana St.,6.5,103.6,97.1
Winthrop,6.599999999999994,105.5,98.9
Missouri St.,6.200000000000003,106.0,99.8
Old Dominion,5.700000000000003,104.0,98.3
Georgetown,5.6000000000000085,103.2,97.6
South Dakota St.,5.5,107.5,102.0
Washington,4.900000000000006,99.9,95.0
Wake Forest,5.1000000000000085,104.2,99.1
Buffalo,5.0,103.2,98.2
Colorado St.,5.0,103.5,98.5
Iowa St.,4.799999999999997,103.6,98.8
