Team,AdjEM,AdjOE,AdjDE
Baylor,30.400000000000006,119.2,88.8
Gonzaga,31.700000000000003,124.4,92.7
Michigan,26.700000000000003,117.8,91.1
Tennessee,24.700000000000003,112.5,87.8
Wisconsin,24.099999999999994,114.5,90.4
Texas,23.700000000000003,114.3,90.6
Iowa,25.599999999999994,123.8,98.2
Creighton,23.400000000000006,116.4,93.0
Illinois,23.0,115.7,92.7
Texas Tech,21.5,110.6,89.1
Houston,21.400000000000006,110.0,88.6
Villanova,22.799999999999997,119.5,96.7
USC,21.0,111.9,90.9
Colorado,20.89999999999999,112.3,91.4
Virginia,20.599999999999994,113.0,92.4
LSU,21.30000000000001,118.9,97.6
Florida St.,20.5,114.9,94.4
Connecticut,19.39999999999999,111.8,92.4
Saint Louis,19.299999999999997,112.5,93.2
Kansas,19.099999999999994,111.6,92.5
Clemson,17.89999999999999,104.8,86.9
UCLA,19.5,116.7,97.2
Ohio St.,19.5,116.3,96.8
Alabama,18.60000000000001,111.9,93.3
Arkansas,18.30000000000001,110.9,92.6
West Virginia,18.299999999999997,111.3,93.0
Arizona,18.200000000000003,114.7,96.5
Oregon,17.400000000000006,111.4,94.0
Missouri,16.700000000000003,108.3,91.6
Oklahoma,17.400000000000006,112.4,95.0
Indiana,16.60000000000001,108.2,91.6
Purdue,16.5,109.7,93.2
Louisville,16.5,110.1,93.6
San Diego St.,16.099999999999994,108.8,92.7
Syracuse,16.19999999999999,110.1,93.9
Penn St.,16.599999999999994,113.1,96.5
Oklahoma St.,16.0,109.1,93.1
Florida,16.299999999999997,111.3,95.0
Rutgers,16.0,110.4,94.4
Minnesota,16.0,110.6,94.6
Mississippi,15.0,105.3,90.3
Utah St.,14.599999999999994,103.5,88.9
Xavier,15.099999999999994,110.1,95.0
Seton Hall,15.200000000000003,111.3,96.1
VCU,14.200000000000003,104.3,90.1
Virginia Tech,14.400000000000006,109.9,95.5
Drake,14.599999999999994,110.8,96.2
Marquette,14.599999999999994,111.3,96.7
Stanford,13.700000000000003,105.7,92.0
Northwestern,14.199999999999989,109.6,95.4
Team,0.0,0.0,0.0
Richmond,14.299999999999997,112.2,97.9
Boise St.,13.900000000000006,109.5,95.6
Maryland,14.299999999999997,112.8,98.5
Loyola Chicago,13.699999999999989,108.6,94.9
Michigan St.,13.5,108.3,94.8
BYU,13.299999999999997,107.1,93.8
Duke,13.600000000000009,109.7,96.1
North Carolina St.,13.599999999999994,110.5,96.9
North Carolina,12.700000000000003,105.0,92.3
Toledo,13.399999999999991,113.1,99.7
Wichita St.,12.5,110.4,97.9
Georgia Tech,12.0,108.2,96.2
St. Bonaventure,11.799999999999997,108.1,96.3
Providence,12.0,111.1,99.1
Utah,11.5,107.9,96.4
Kentucky,11.100000000000009,104.2,93.1
Memphis,10.600000000000009,100.9,90.3
SMU,11.300000000000011,109.9,98.6
Arizona St.,10.799999999999997,106.7,95.9
Saint Mary's,10.5,104.1,93.6
Rhode Island,10.399999999999991,103.8,93.4
Mississippi St.,10.799999999999997,109.8,99.0
Davidson,10.5,110.9,100.4
South Carolina,9.799999999999997,104.3,94.5
DePaul,9.700000000000003,105.7,96.0
UAB,9.400000000000006,104.5,95.1
Wright St.,9.299999999999997,102.8,93.5
Pittsburgh,9.100000000000009,102.7,93.6
Auburn,9.5,107.0,97.5
Marshall,8.700000000000003,105.3,96.6
Furman,8.900000000000006,108.4,99.5
Missouri St.,8.899999999999991,108.6,99.7
Tulsa,8.200000000000003,101.5,93.3
Dayton,8.299999999999997,106.3,98.0
St. John's,8.299999999999997,108.3,100.0
Notre Dame,8.399999999999991,113.3,104.9
New Mexico St.,7.799999999999997,105.2,97.4
San Francisco,7.599999999999994,103.5,95.9
North Texas,7.599999999999994,104.0,96.4
Colorado St.,7.6000000000000085,102.9,95.3
Liberty,7.299999999999997,107.1,99.8
Miami FL,6.900000000000006,102.4,95.5
UCF,6.799999999999997,103.0,96.2
TCU,6.900000000000006,104.7,97.8
Pacific,6.799999999999997,104.1,97.3
Nebraska,6.799999999999997,103.5,96.7
Bradley,6.6000000000000085,102.9,96.3
Boston College,6.799999999999997,107.1,100.3
Cincinnati,6.5,102.6,96.1
Buffalo,6.700000000000003,105.5,98.8
Team,0.0,0.0,0.0
Massachusetts,6.8999999999999915,109.3,102.4
Ohio,6.799999999999997,110.0,103.2
Georgia St.,6.400000000000006,104.9,98.5
Georgetown,6.200000000000003,103.4,97.2
South Florida,6.0,101.2,95.2
Western Kentucky,6.299999999999997,105.8,99.5
Georgia,5.8999999999999915,102.8,96.9
Belmont,5.900000000000006,105.2,99.3
Duquesne,5.5,102.6,97.1
Abilene Christian,5.300000000000011,98.9,93.6
Louisiana Tech,5.299999999999997,100.7,95.4
Vermont,5.5,104.9,99.4
Loyola Marymount,5.1000000000000085,102.2,97.1
Winthrop,5.299999999999997,106.0,100.7
South Dakota St.,5.299999999999997,109.3,104.0
Wake Forest,4.700000000000003,105.4,100.7
Washington St.,4.299999999999997,96.6,92.3
Iowa St.,4.299999999999997,104.1,99.8
Colgate,4.5,106.8,102.3
Nevada,4.300000000000011,102.9,98.6
Butler,3.9000000000000057,102.5,98.6
UC Irvine,3.700000000000003,100.8,97.1
UC Riverside,3.6999999999999886,101.6,97.9
Indiana St.,3.6000000000000085,101.9,98.3
UTEP,3.6000000000000085,105.9,102.3
Kansas St.,3.5,105.3,101.8
Texas A&M,3.200000000000003,99.8,96.6
George Mason,3.0999999999999943,100.3,97.2
UNLV,3.3000000000000114,106.9,103.6
Pepperdine,3.0,105.9,102.9
Northern Iowa,3.0,105.4,102.4
Bowling Green,2.9000000000000057,105.9,103.0
Eastern Washington,2.5999999999999943,100.6,98.0
Vanderbilt,2.5999999999999943,104.5,101.9
East Carolina,2.4000000000000057,98.9,96.5
Siena,2.4000000000000057,107.0,104.6
Old Dominion,2.0,102.6,100.6
Monmouth,2.0,103.8,101.8
Northeastern,1.6999999999999886,98.6,96.9
Little Rock,1.7000000000000028,106.3,104.6
Kent St.,1.6000000000000085,103.2,101.6
Santa Clara,1.4000000000000057,96.7,95.3
Charlotte,1.4000000000000057,100.7,99.3
Wofford,1.2000000000000028,104.7,103.5
Bryant,1.1999999999999886,104.6,103.4
Grand Canyon,1.2000000000000028,104.2,103.0
Cal St. Bakersfield,0.7999999999999972,99.6,98.8
Stephen F. Austin,0.7000000000000028,99.8,99.1
Hofstra,0.5999999999999943,102.0,101.4
UNC Greensboro,0.5999999999999943,96.8,96.2
Team,0.0,0.0,0.0
Oral Roberts,0.5,107.4,106.9
Eastern Kentucky,0.4000000000000057,98.0,97.6
Ball St.,0.30000000000001137,100.4,100.1
Coastal Carolina,0.20000000000000284,103.8,103.6
Murray St.,0.0,99.3,99.3
Montana,-0.19999999999998863,96.4,96.6
UC Santa Barbara,-0.20000000000000284,103.8,104.0
Cleveland St.,-0.3999999999999915,97.7,98.1
Drexel,-0.4000000000000057,101.8,102.2
UMBC,-0.5,98.5,99.0
South Dakota,-0.6999999999999886,101.9,102.6
Saint Joseph's,-0.8000000000000114,103.1,103.9
California,-0.8000000000000114,103.1,103.9
East Tennessee St.,-0.7999999999999972,95.9,96.7
UNC Wilmington,-0.7999999999999972,102.3,103.1
Mercer,-0.9000000000000057,105.1,106.0
Saint Peter's,-0.7999999999999972,95.5,96.3
San Diego,-0.8999999999999915,98.4,99.3
FIU,-1.0,103.1,104.1
Southern Illinois,-1.0999999999999943,101.7,102.8
Oregon St.,-1.2000000000000028,102.0,103.2
North Dakota St.,-1.2000000000000028,100.5,101.7
Lafayette,-1.3000000000000114,106.1,107.4
Western Carolina,-1.2999999999999972,105.0,106.3
Temple,-1.2000000000000028,98.0,99.2
Akron,-1.3000000000000114,100.1,101.4
La Salle,-1.2999999999999972,96.4,97.7
Navy,-1.6999999999999886,102.4,104.1
Chattanooga,-1.7000000000000028,103.2,104.9
UT Arlington,-1.6999999999999886,100.4,102.1
Milwaukee,-1.8999999999999915,99.7,101.6
Washington,-1.8000000000000114,99.1,100.9
Tulane,-2.0,97.2,99.2
Miami OH,-2.200000000000003,101.3,103.5
Eastern Michigan,-2.299999999999997,100.9,103.2
Jacksonville St.,-2.200000000000003,96.6,98.8
Louisiana Lafayette,-2.299999999999997,96.7,99.0
Texas St.,-2.3999999999999915,98.4,100.8
Fresno St.,-2.5,100.2,102.7
Hawaii,-2.700000000000003,101.0,103.7
Southern Utah,-3.0,103.7,106.7
Valparaiso,-2.799999999999997,97.7,100.5
George Washington,-3.0999999999999943,103.4,106.5
UNC Asheville,-3.299999999999997,100.5,103.8
Wyoming,-3.4000000000000057,105.6,109.0
Sam Houston St.,-3.4000000000000057,98.1,101.5
Gardner Webb,-3.5999999999999943,100.5,104.1
Rice,-4.0,102.2,106.2
UTSA,-4.200000000000003,104.2,108.4
Montana St.,-4.299999999999997,99.7,104.0
Team,0.0,0.0,0.0
Morehead St.,-4.099999999999994,95.5,99.6
Iona,-4.5,99.9,104.4
VMI,-4.599999999999994,101.0,105.6
Austin Peay,-4.799999999999997,101.8,106.6
Detroit,-4.799999999999997,103.2,108.0
Fordham,-4.5,94.3,98.8
James Madison,-4.8999999999999915,101.9,106.8
Canisius,-4.8999999999999915,99.4,104.3
Florida Gulf Coast,-4.799999999999997,96.7,101.5
Hartford,-4.800000000000011,97.1,101.9
UC San Diego,-5.200000000000003,100.0,105.2
NJIT,-5.099999999999994,97.5,102.6
Middle Tennessee,-5.0,92.9,97.9
Niagara,-5.400000000000006,101.0,106.4
Florida Atlantic,-5.400000000000006,99.5,104.9
Appalachian St.,-5.700000000000003,98.6,104.3
Lipscomb,-5.799999999999997,100.4,106.2
Illinois Chicago,-5.699999999999989,95.9,101.6
Samford,-6.1000000000000085,100.8,106.9
Evansville,-6.0,98.5,104.5
Army,-5.799999999999997,96.5,102.3
Norfolk St.,-6.0,98.3,104.3
Texas Southern,-6.099999999999994,99.7,105.8
Nicholls St.,-6.1000000000000085,97.1,103.2
Towson,-6.3999999999999915,100.7,107.1
Loyola MD,-6.400000000000006,100.8,107.2
Albany,-6.299999999999997,96.7,103.0
Mount St. Mary's,-6.299999999999997,96.5,102.8
South Alabama,-6.799999999999997,103.4,110.2
Illinois St.,-6.700000000000003,99.3,106.0
Western Michigan,-6.5,96.8,103.3
