Team,AdjEM,AdjOE,AdjDE
Gonzaga,35.39999999999999,125.8,90.4
Baylor,33.400000000000006,121.9,88.5
Houston,27.200000000000003,114.2,87.0
Michigan,27.900000000000006,117.5,89.6
Iowa,26.900000000000006,125.9,99.0
Virginia,25.0,117.8,92.8
Wisconsin,23.700000000000003,112.8,89.1
Florida St.,24.69999999999999,118.6,93.9
Alabama,23.900000000000006,114.5,90.6
Texas,23.5,114.8,91.3
Illinois,23.299999999999997,116.2,92.9
Texas Tech,21.799999999999997,112.7,90.9
Tennessee,20.799999999999997,108.2,87.4
Ohio St.,22.89999999999999,119.8,96.9
Villanova,22.10000000000001,118.9,96.8
Creighton,21.0,116.0,95.0
San Diego St.,19.799999999999997,111.0,91.2
West Virginia,20.200000000000003,113.5,93.3
Colorado,20.099999999999994,114.5,94.4
Oklahoma,19.69999999999999,113.1,93.4
USC,19.30000000000001,111.9,92.6
Connecticut,18.5,111.4,92.9
Kansas,18.400000000000006,111.0,92.6
Missouri,18.299999999999997,110.3,92.0
Loyola Chicago,17.799999999999997,109.6,91.8
Arizona,18.299999999999997,114.6,96.3
Arkansas,17.599999999999994,111.3,93.7
Indiana,17.39999999999999,110.3,92.9
Rutgers,17.30000000000001,109.9,92.6
Florida,17.799999999999997,113.1,95.3
Oklahoma St.,16.900000000000006,109.9,93.0
Penn St.,17.39999999999999,114.3,96.9
Minnesota,16.69999999999999,110.1,93.4
Utah St.,15.899999999999991,105.3,89.4
UCLA,17.400000000000006,115.7,98.3
VCU,15.700000000000003,104.4,88.7
Saint Louis,16.700000000000003,111.4,94.7
Purdue,16.200000000000003,109.3,93.1
LSU,16.900000000000006,117.9,101.0
Seton Hall,15.800000000000011,113.4,97.6
Drake,15.199999999999989,110.6,95.4
Oregon,15.099999999999994,109.8,94.7
Syracuse,15.300000000000011,111.4,96.1
Stanford,14.399999999999991,105.6,91.2
Xavier,15.100000000000009,110.2,95.1
Georgia Tech,15.0,111.8,96.8
BYU,14.399999999999991,107.6,93.2
North Carolina,14.100000000000009,107.9,93.8
Mississippi,13.599999999999994,104.6,91.0
Virginia Tech,14.0,108.3,94.3
Team,0.0,0.0,0.0
Richmond,14.200000000000003,113.2,99.0
Maryland,13.900000000000006,111.4,97.5
Auburn,13.700000000000003,110.3,96.6
Providence,13.5,110.4,96.9
SMU,13.799999999999997,113.1,99.3
Wright St.,12.900000000000006,106.5,93.6
Clemson,12.599999999999994,104.1,91.5
Memphis,12.099999999999994,100.6,88.5
St. Bonaventure,12.699999999999989,107.1,94.4
Northwestern,12.900000000000006,109.7,96.8
Boise St.,12.5,108.4,95.9
Louisville,12.400000000000006,108.2,95.8
Kentucky,11.799999999999997,103.0,91.2
Marquette,12.400000000000006,109.5,97.1
North Carolina St.,12.399999999999991,109.6,97.2
Saint Mary's,11.799999999999997,104.3,92.5
Toledo,12.700000000000003,115.2,102.5
