Team,AdjEM,AdjOE,AdjDE
Baylor,27.400000000000006,116.7,89.3
Gonzaga,26.80000000000001,117.4,90.6
Texas,24.89999999999999,112.3,87.4
West Virginia,22.799999999999997,111.2,88.4
Wisconsin,22.599999999999994,111.5,88.9
Virginia,22.0,109.1,87.1
Texas Tech,21.5,106.9,85.4
Houston,21.5,109.5,88.0
Villanova,21.60000000000001,114.9,93.3
Florida St.,20.80000000000001,110.9,90.1
Illinois,21.299999999999997,113.0,91.7
Indiana,20.30000000000001,107.9,87.6
Creighton,21.19999999999999,113.6,92.4
Iowa,22.0,119.2,97.2
Michigan,19.900000000000006,111.7,91.8
Tennessee,19.200000000000003,107.8,88.6
Saint Louis,19.599999999999994,111.3,91.7
Kansas,18.700000000000003,108.2,89.5
Syracuse,18.900000000000006,109.5,90.6
Ohio St.,19.299999999999997,112.7,93.4
Michigan St.,18.80000000000001,110.4,91.6
Florida,18.39999999999999,108.3,89.9
Oregon,19.0,112.6,93.6
Missouri,18.599999999999994,110.1,91.5
Clemson,16.89999999999999,102.6,85.7
Stanford,17.200000000000003,105.7,88.5
Louisville,17.89999999999999,110.1,92.2
Arkansas,17.0,105.5,88.5
UCLA,17.400000000000006,111.0,93.6
Oklahoma,17.700000000000003,112.5,94.8
Rutgers,16.5,106.4,89.9
Duke,16.700000000000003,107.8,91.1
Xavier,16.60000000000001,108.9,92.3
Mississippi,16.400000000000006,108.0,91.6
Connecticut,16.799999999999997,111.5,94.7
North Carolina,16.0,106.4,90.4
North Carolina St.,16.0,108.8,92.8
San Diego St.,15.599999999999994,107.0,91.4
USC,15.599999999999994,107.5,91.9
Alabama,15.100000000000009,106.7,91.6
Penn St.,15.300000000000011,107.9,92.6
LSU,16.099999999999994,113.8,97.7
Providence,15.599999999999994,110.6,95.0
Notre Dame,15.5,111.5,96.0
Loyola Chicago,14.799999999999997,108.0,93.2
Purdue,14.5,106.1,91.6
Kentucky,14.100000000000009,104.9,90.8
Miami FL,14.5,107.2,92.7
Arizona St.,14.600000000000009,109.7,95.1
Memphis,13.0,101.3,88.3
Team,0.0,0.0,0.0
Colorado,13.400000000000006,104.9,91.5
Arizona,13.299999999999997,105.2,91.9
Maryland,13.700000000000003,108.2,94.5
Richmond,13.5,108.3,94.8
Marquette,13.099999999999994,105.0,91.9
VCU,12.400000000000006,101.2,88.8
DePaul,13.099999999999994,106.8,93.7
Minnesota,12.699999999999989,105.1,92.4
Seton Hall,12.899999999999991,107.3,94.4
Saint Mary's,12.700000000000003,107.4,94.7
Davidson,13.0,111.5,98.5
Northwestern,12.300000000000011,105.4,93.1
Cincinnati,11.799999999999997,102.5,90.7
Oklahoma St.,12.0,104.9,92.9
Georgia Tech,12.100000000000009,105.9,93.8
SMU,12.299999999999997,109.3,97.0
BYU,11.400000000000006,103.7,92.3
Western Kentucky,11.799999999999997,109.0,97.2
Northern Iowa,11.799999999999997,108.8,97.0
Utah,11.599999999999994,108.5,96.9
Rhode Island,11.0,103.8,92.8
TCU,10.899999999999991,104.1,93.2
Virginia Tech,10.700000000000003,104.4,93.7
Vermont,10.700000000000003,105.8,95.1
North Texas,10.299999999999997,105.8,95.5
St. Bonaventure,10.5,107.8,97.3
Boise St.,9.900000000000006,103.4,93.5
Butler,9.900000000000006,104.9,95.0
Furman,9.600000000000009,103.4,93.8
Duquesne,9.799999999999997,106.3,96.5
South Carolina,9.300000000000011,102.4,93.1
San Francisco,9.5,104.7,95.2
Washington,9.100000000000009,100.9,91.8
Marshall,9.199999999999989,103.6,94.4
New Mexico St.,9.199999999999989,105.1,95.9
Ohio,8.900000000000006,103.7,94.8
UAB,8.200000000000003,102.2,94.0
Dayton,8.100000000000009,102.2,94.1
Pittsburgh,8.0,102.6,94.6
Wichita St.,8.100000000000009,103.4,95.3
St. John's,8.099999999999994,105.3,97.2
Nebraska,7.700000000000003,101.3,93.6
Abilene Christian,7.3999999999999915,97.8,90.4
Mississippi St.,7.699999999999989,104.6,96.9
Indiana St.,7.6000000000000085,105.7,98.1
Pepperdine,7.900000000000006,107.9,100.0
Georgetown,7.400000000000006,103.0,95.6
Drake,6.900000000000006,103.9,97.0
Georgia,6.599999999999994,100.6,94.0
UNC Greensboro,6.200000000000003,99.7,93.5
Team,0.0,0.0,0.0
Texas A&M,6.0,100.1,94.1
Wright St.,5.799999999999997,99.0,93.2
South Florida,5.900000000000006,100.4,94.5
Bradley,6.0,101.4,95.4
Old Dominion,6.0,103.4,97.4
Georgia St.,5.900000000000006,103.0,97.1
Kansas St.,5.800000000000011,102.9,97.1
Auburn,5.799999999999997,101.5,95.7
Colorado St.,6.099999999999994,108.0,101.9
Utah St.,5.5,100.2,94.7
Liberty,5.6000000000000085,102.2,96.6
Tulsa,5.3999999999999915,99.1,93.7
South Dakota St.,5.700000000000003,106.0,100.3
Murray St.,5.200000000000003,101.0,95.8
Wake Forest,5.200000000000003,103.4,98.2
Iowa St.,5.200000000000003,105.8,100.6
Pacific,4.6000000000000085,99.9,95.3
Toledo,4.8999999999999915,104.8,99.9
Santa Clara,4.3999999999999915,97.6,93.2
Missouri St.,4.700000000000003,103.5,98.8
Winthrop,4.6000000000000085,103.9,99.3
Boston College,4.599999999999994,104.3,99.7
George Mason,4.599999999999994,103.3,98.7
