Team,AdjEM,AdjOE,AdjDE
Gonzaga,35.5,125.5,90.0
Baylor,33.60000000000001,122.4,88.8
Houston,27.39999999999999,112.8,85.4
Michigan,27.900000000000006,117.2,89.3
Wisconsin,23.80000000000001,112.9,89.1
Virginia,24.5,117.4,92.9
Alabama,23.60000000000001,113.4,89.8
Iowa,25.89999999999999,126.1,100.2
Illinois,23.400000000000006,115.4,92.0
Tennessee,21.599999999999994,107.8,86.2
Ohio St.,24.0,119.9,95.9
Florida St.,23.099999999999994,116.8,93.7
Loyola Chicago,21.099999999999994,110.0,88.9
Texas,21.89999999999999,114.3,92.4
Villanova,22.5,119.0,96.5
Texas Tech,21.0,111.5,90.5
San Diego St.,20.400000000000006,112.0,91.6
Creighton,20.200000000000003,114.9,94.7
Oklahoma,19.200000000000003,111.0,91.8
USC,19.200000000000003,112.2,93.0
Colorado,19.599999999999994,114.5,94.9
Arizona,19.099999999999994,114.0,94.9
Rutgers,18.200000000000003,108.8,90.6
West Virginia,18.69999999999999,113.1,94.4
Florida,18.900000000000006,114.4,95.5
Connecticut,18.099999999999994,111.1,93.0
Arkansas,17.60000000000001,109.2,91.6
Missouri,17.799999999999997,112.1,94.3
Penn St.,18.099999999999994,115.3,97.2
Purdue,17.39999999999999,110.3,92.9
Indiana,17.200000000000003,109.8,92.6
Kansas,17.0,110.3,93.3
Oklahoma St.,16.60000000000001,109.7,93.1
Saint Louis,16.60000000000001,110.9,94.3
UCLA,17.0,114.1,97.1
Minnesota,16.299999999999997,110.2,93.9
Utah St.,15.5,104.5,89.0
Xavier,16.0,110.1,94.1
LSU,17.0,117.5,100.5
VCU,15.0,103.9,88.9
Virginia Tech,15.400000000000006,108.4,93.0
Drake,15.299999999999997,110.5,95.2
Memphis,13.799999999999997,101.3,87.5
Oregon,14.799999999999997,109.3,94.5
Seton Hall,14.900000000000006,112.9,98.0
Georgia Tech,14.599999999999994,110.6,96.0
Stanford,13.900000000000006,106.0,92.1
Syracuse,14.5,111.2,96.7
St. Bonaventure,14.199999999999989,108.6,94.4
BYU,14.099999999999994,108.1,94.0
Team,0.0,0.0,0.0
Richmond,14.400000000000006,112.7,98.3
Maryland,14.0,110.8,96.8
Louisville,13.699999999999989,108.1,94.4
Toledo,14.5,116.2,101.7
Mississippi,12.799999999999997,103.2,90.4
Boise St.,13.199999999999989,109.1,95.9
Kentucky,12.299999999999997,103.2,90.9
Providence,13.100000000000009,110.4,97.3
Duke,13.099999999999994,110.5,97.4
Auburn,13.0,110.4,97.4
SMU,13.0,111.3,98.3
Wright St.,12.5,106.5,94.0
Mississippi St.,12.299999999999997,106.3,94.0
North Carolina,12.200000000000003,105.8,93.6
Notre Dame,12.899999999999991,112.8,99.9
Saint Mary's,11.799999999999997,104.0,92.2
Clemson,11.200000000000003,102.9,91.7
North Carolina St.,12.0,109.7,97.7
Northwestern,11.599999999999994,107.5,95.9
Marquette,11.700000000000003,109.0,97.3
Davidson,11.700000000000003,111.8,100.1
Utah,11.0,108.1,97.1
Wichita St.,11.099999999999994,109.1,98.0
Michigan St.,10.700000000000003,106.4,95.7
UAB,10.099999999999994,104.6,94.5
St. John's,10.5,109.8,99.3
Colorado St.,9.899999999999991,105.6,95.7
North Texas,9.400000000000006,104.2,94.8
Rhode Island,9.0,103.1,94.1
Kent St.,8.899999999999991,108.6,99.7
UC Santa Barbara,8.700000000000003,107.4,98.7
Georgia,8.5,108.0,99.5
Marshall,8.100000000000009,104.4,96.3
Massachusetts,8.400000000000006,107.7,99.3
San Francisco,8.0,104.5,96.5
TCU,8.0,106.1,98.1
Pittsburgh,7.799999999999997,104.5,96.7
South Carolina,7.6000000000000085,105.4,97.8
Duquesne,7.1000000000000085,101.4,94.3
Furman,7.700000000000003,109.3,101.6
Arizona St.,7.400000000000006,106.0,98.6
Western Kentucky,7.400000000000006,107.0,99.6
Ohio,7.6000000000000085,110.9,103.3
Dayton,7.200000000000003,104.9,97.7
Cincinnati,6.700000000000003,102.4,95.7
Vermont,6.800000000000011,103.9,97.1
Loyola Marymount,6.6000000000000085,100.9,94.3
Nebraska,6.699999999999989,103.6,96.9
Tulsa,6.599999999999994,102.8,96.2
DePaul,6.300000000000011,100.9,94.6
Team,0.0,0.0,0.0
UC Irvine,6.1000000000000085,98.7,92.6
Georgetown,6.400000000000006,104.0,97.6
Buffalo,6.400000000000006,105.0,98.6
UCF,6.300000000000011,104.9,98.6
South Florida,6.0,101.3,95.3
Colgate,6.3999999999999915,107.1,100.7
Abilene Christian,5.799999999999997,97.8,92.0
Liberty,6.199999999999989,106.1,99.9
Pepperdine,6.0,104.4,98.4
Belmont,6.1000000000000085,108.9,102.8
Nevada,5.8999999999999915,104.8,98.9
UC Riverside,5.5,100.6,95.1
Boston College,5.800000000000011,106.4,100.6
Akron,5.700000000000003,104.8,99.1
Washington St.,5.099999999999994,98.8,93.7
South Dakota St.,5.599999999999994,110.1,104.5
New Mexico St.,5.099999999999994,103.8,98.7
Louisiana Tech,4.900000000000006,100.0,95.1
Wake Forest,5.099999999999994,104.5,99.4
Indiana St.,4.800000000000011,102.4,97.6
Winthrop,4.599999999999994,104.1,99.5
Bradley,4.5,101.3,96.8
East Tennessee St.,4.400000000000006,102.7,98.3
Grand Canyon,4.5,104.4,99.9
Butler,4.200000000000003,101.0,96.8
Vanderbilt,4.3999999999999915,108.6,104.2
Oregon St.,4.099999999999994,105.6,101.5
Missouri St.,4.0,104.9,100.9
South Dakota,3.799999999999997,106.0,102.2
Pacific,3.4000000000000057,101.4,98.0
Wofford,3.4000000000000057,106.4,103.0
UNC Greensboro,2.9000000000000057,99.4,96.5
Miami FL,2.8000000000000114,100.4,97.6
Georgia St.,2.700000000000003,102.8,100.1
Cal St. Bakersfield,2.299999999999997,101.3,99.0
Texas A&M,2.1000000000000085,99.2,97.1
Temple,2.0999999999999943,99.8,97.7
UNLV,2.0999999999999943,104.8,102.7
Miami OH,2.1000000000000085,105.7,103.6
Hofstra,1.8000000000000114,105.4,103.6
Bowling Green,1.7000000000000028,105.0,103.3
Northeastern,1.5,97.6,96.1
Eastern Kentucky,1.0999999999999943,100.3,99.2
George Mason,1.0999999999999943,99.6,98.5
California,1.0,102.7,101.7
Morehead St.,0.6999999999999886,96.1,95.4
Iowa St.,0.5999999999999943,100.8,100.2
Stephen F. Austin,0.5,103.2,102.7
Eastern Washington,0.5,103.0,102.5
UTEP,0.3999999999999915,103.1,102.7
Team,0.0,0.0,0.0
Santa Clara,0.29999999999999716,96.1,95.8
Bryant,0.30000000000001137,103.4,103.1
Cleveland St.,0.20000000000000284,97.8,97.6
Navy,0.19999999999998863,102.6,102.4
James Madison,-0.09999999999999432,103.4,103.5
North Dakota St.,-0.09999999999999432,100.4,100.5
Charlotte,-0.10000000000000853,97.3,97.4
Old Dominion,-0.09999999999999432,99.5,99.6
Northern Iowa,-0.20000000000000284,103.1,103.3
Monmouth,-0.29999999999999716,103.3,103.6
Drexel,-0.29999999999999716,101.9,102.2
Louisiana Lafayette,-0.3999999999999915,99.4,99.8
East Carolina,-0.4000000000000057,97.5,97.9
Mercer,-0.5,106.5,107.0
Siena,-0.5,101.1,101.6
Murray St.,-0.5,102.4,102.9
Southern Illinois,-0.7000000000000028,102.1,102.8
Texas St.,-0.9000000000000057,100.1,101.0
San Diego,-1.0,98.9,99.9
Saint Peter's,-1.2999999999999972,92.9,94.2
La Salle,-1.5,99.7,101.2
Montana,-1.4000000000000057,97.0,98.4
Coastal Carolina,-1.5999999999999943,102.7,104.3
Rice,-1.6999999999999886,103.4,105.1
Washington,-1.7000000000000028,102.0,103.7
Weber St.,-1.7999999999999972,101.0,102.8
Army,-1.7999999999999972,99.2,101.0
Jacksonville St.,-2.0,103.7,105.7
Sam Houston St.,-2.0,100.5,102.5
Tulane,-2.0,98.3,100.3
VMI,-2.200000000000003,106.0,108.2
Chattanooga,-2.200000000000003,102.2,104.4
UMBC,-2.1000000000000085,97.3,99.4
Florida Atlantic,-2.299999999999997,101.5,103.8
Gardner Webb,-2.5999999999999943,103.5,106.1
Oral Roberts,-2.700000000000003,107.5,110.2
Ball St.,-2.5,98.7,101.2
Hawaii,-2.5,100.6,103.1
Kansas St.,-2.5,100.2,102.7
Detroit,-3.0,104.4,107.4
George Washington,-3.3000000000000114,103.6,106.9
Lafayette,-3.5,104.9,108.4
Little Rock,-3.799999999999997,100.5,104.3
Fresno St.,-3.700000000000003,97.3,101.0
Wyoming,-4.0,106.7,110.7
UNC Wilmington,-4.0,103.6,107.6
Delaware,-3.700000000000003,96.1,99.8
Radford,-3.8000000000000114,98.6,102.4
UMKC,-3.9000000000000057,96.6,100.5
Albany,-4.0,99.1,103.1
Team,0.0,0.0,0.0
Bellarmine,-4.400000000000006,105.6,110.0
Austin Peay,-4.400000000000006,102.8,107.2
Morgan St.,-4.5,102.2,106.7
Prairie View A&M,-4.5,96.4,100.9
Iona,-4.6000000000000085,99.1,103.7
Appalachian St.,-4.699999999999989,101.9,106.6
UTSA,-5.0,102.5,107.5
Southern Utah,-5.199999999999989,103.9,109.1
Montana St.,-4.799999999999997,96.4,101.2
Samford,-5.0,100.2,105.2
Stetson,-5.099999999999994,98.5,103.6
Lipscomb,-5.299999999999997,101.4,106.7
Nicholls St.,-5.1000000000000085,98.1,103.2
Saint Joseph's,-5.3999999999999915,99.2,104.6
Canisius,-5.400000000000006,99.5,104.9
Mount St. Mary's,-5.400000000000006,98.1,103.5
LIU Brooklyn,-5.700000000000003,98.2,103.9
Oakland,-6.0,102.0,108.0
Hartford,-5.699999999999989,94.4,100.1
Milwaukee,-5.8999999999999915,98.2,104.1
UNC Asheville,-6.099999999999994,100.5,106.6
Western Carolina,-6.099999999999994,99.4,105.5
South Alabama,-6.599999999999994,103.0,109.6
Green Bay,-6.5,101.7,108.2
Texas Southern,-6.400000000000006,97.1,103.5
Stony Brook,-6.299999999999997,94.7,101.0
Evansville,-6.699999999999989,100.4,107.1
FIU,-6.700000000000003,101.0,107.7
College of Charleston,-6.8999999999999915,101.9,108.8
American,-6.6000000000000085,97.6,104.2
UT Arlington,-6.700000000000003,97.6,104.3
Western Michigan,-6.800000000000011,96.1,102.9
Southern Miss,-6.700000000000003,94.7,101.4
Long Beach St.,-7.199999999999989,100.4,107.6
Utah Valley,-7.099999999999994,98.0,105.1
UT Rio Grande Valley,-6.700000000000003,93.7,100.4
North Alabama,-7.0,95.7,102.7
Eastern Michigan,-7.200000000000003,98.1,105.3
Illinois St.,-7.299999999999997,98.2,105.5
Valparaiso,-7.0,94.5,101.5
The Citadel,-7.799999999999997,105.5,113.3
