Team,AdjEM,AdjOE,AdjDE
Gonzaga,36.599999999999994,125.5,88.9
Baylor,33.10000000000001,122.2,89.1
Michigan,28.400000000000006,118.7,90.3
Houston,26.799999999999997,116.2,89.4
Iowa,27.400000000000006,127.0,99.6
Ohio St.,25.599999999999994,121.6,96.0
Virginia,24.5,116.7,92.2
Alabama,23.0,112.2,89.2
Illinois,23.200000000000003,115.8,92.6
Wisconsin,22.10000000000001,111.9,89.8
Florida St.,22.900000000000006,118.5,95.6
Loyola Chicago,20.900000000000006,110.0,89.1
Tennessee,20.099999999999994,108.8,88.7
USC,20.30000000000001,111.4,91.1
San Diego St.,20.299999999999997,112.0,91.7
Colorado,20.700000000000003,115.2,94.5
Texas,20.200000000000003,113.3,93.1
Creighton,20.700000000000003,115.8,95.1
Texas Tech,19.700000000000003,112.0,92.3
Villanova,21.200000000000003,121.8,100.6
West Virginia,20.099999999999994,116.0,95.9
Oklahoma,19.0,111.6,92.6
Rutgers,17.799999999999997,109.5,91.7
Purdue,17.700000000000003,111.5,93.8
Arkansas,17.30000000000001,110.9,93.6
Florida,17.69999999999999,113.6,95.9
Kansas,17.10000000000001,110.4,93.3
Utah St.,16.19999999999999,105.6,89.4
Arizona,17.30000000000001,114.4,97.1
LSU,17.900000000000006,118.7,100.8
Missouri,16.700000000000003,112.2,95.5
Seton Hall,16.700000000000003,112.7,96.0
Saint Louis,16.10000000000001,110.4,94.3
Connecticut,16.30000000000001,111.9,95.6
Memphis,14.799999999999997,103.0,88.2
Minnesota,16.0,111.6,95.6
BYU,15.700000000000003,110.0,94.3
Oklahoma St.,15.300000000000011,107.4,92.1
Indiana,15.599999999999994,109.6,94.0
Penn St.,15.799999999999997,111.8,96.0
VCU,14.700000000000003,105.3,90.6
Xavier,15.200000000000003,110.8,95.6
Maryland,14.900000000000006,109.7,94.8
Mississippi,14.299999999999997,106.0,91.7
Virginia Tech,14.700000000000003,109.9,95.2
Georgia Tech,14.799999999999997,111.5,96.7
Louisville,14.0,108.6,94.6
Duke,14.5,113.9,99.4
SMU,14.099999999999994,110.3,96.2
Oregon,14.0,110.0,96.0
Team,0.0,0.0,0.0
Stanford,13.400000000000006,105.9,92.5
UCLA,14.099999999999994,111.8,97.7
Richmond,14.200000000000003,112.8,98.6
Notre Dame,14.299999999999997,115.2,100.9
Syracuse,13.400000000000006,111.0,97.6
St. Bonaventure,13.200000000000003,109.9,96.7
Wright St.,12.799999999999997,108.0,95.2
Kentucky,12.5,105.9,93.4
Auburn,13.099999999999994,111.5,98.4
Clemson,12.400000000000006,104.9,92.5
Providence,12.299999999999997,108.8,96.5
St. John's,12.5,111.1,98.6
North Carolina,12.0,106.5,94.5
Utah,12.400000000000006,110.2,97.8
Boise St.,12.200000000000003,108.5,96.3
Saint Mary's,11.0,103.1,92.1
Drake,11.5,109.1,97.6
Toledo,11.900000000000006,114.7,102.8
North Texas,10.800000000000011,104.4,93.6
Mississippi St.,10.700000000000003,105.9,95.2
Wichita St.,11.100000000000009,110.4,99.3
Northwestern,10.700000000000003,107.0,96.3
Davidson,11.099999999999994,111.8,100.7
Michigan St.,10.399999999999991,104.8,94.4
Colgate,10.700000000000003,110.2,99.5
North Carolina St.,10.200000000000003,108.7,98.5
Buffalo,9.900000000000006,107.0,97.1
Marquette,10.0,107.9,97.9
Belmont,10.299999999999997,111.8,101.5
Colorado St.,9.599999999999994,105.5,95.9
Georgetown,9.700000000000003,105.9,96.2
UC Santa Barbara,9.5,106.4,96.9
Pittsburgh,9.5,107.7,98.2
Massachusetts,9.399999999999991,105.6,96.2
UC Riverside,8.399999999999991,104.3,95.9
Western Kentucky,8.5,106.3,97.8
UAB,8.200000000000003,102.7,94.5
Marshall,8.600000000000009,110.4,101.8
Rhode Island,7.8999999999999915,102.8,94.9
Pepperdine,8.0,105.2,97.2
Furman,8.0,108.7,100.7
Washington St.,7.3999999999999915,102.1,94.7
Louisiana Tech,7.299999999999997,102.0,94.7
Dayton,7.699999999999989,107.1,99.4
Kent St.,7.799999999999997,107.8,100.0
Georgia,7.799999999999997,109.6,101.8
TCU,7.6000000000000085,107.7,100.1
South Carolina,7.0,105.1,98.1
Wake Forest,7.0,106.0,99.0
Nevada,6.8999999999999915,105.6,98.7
Team,0.0,0.0,0.0
Akron,7.0,106.8,99.8
Ohio,7.199999999999989,111.1,103.9
Abilene Christian,6.5,99.8,93.3
Loyola Marymount,6.599999999999994,103.5,96.9
Duquesne,6.400000000000006,101.2,94.8
Vanderbilt,6.800000000000011,108.9,102.1
Nebraska,6.200000000000003,100.0,93.8
San Francisco,6.299999999999997,104.6,98.3
Missouri St.,6.299999999999997,106.5,100.2
Arizona St.,6.299999999999997,105.8,99.5
Pacific,6.200000000000003,105.0,98.8
UCF,6.099999999999994,105.1,99.0
UC Irvine,5.8999999999999915,101.3,95.4
Liberty,6.1000000000000085,106.7,100.6
Winthrop,5.599999999999994,104.3,98.7
Cincinnati,5.400000000000006,102.2,96.8
Temple,5.099999999999994,102.6,97.5
Grand Canyon,5.0,104.0,99.0
Vermont,4.700000000000003,104.9,100.2
Oregon St.,4.700000000000003,106.5,101.8
East Tennessee St.,4.299999999999997,104.1,99.8
Indiana St.,4.1000000000000085,103.2,99.1
UNC Greensboro,3.9000000000000057,100.0,96.1
Tulsa,3.799999999999997,100.5,96.7
South Florida,3.799999999999997,101.5,97.7
DePaul,3.700000000000003,98.3,94.6
Butler,3.5999999999999943,101.8,98.2
South Dakota St.,3.5,106.9,103.4
