Team,AdjEM,AdjOE,AdjDE
Gonzaga,33.400000000000006,122.4,89.0
Houston,28.299999999999997,117.3,89.0
Kentucky,26.299999999999997,118.7,92.4
Arizona,25.5,116.5,91.0
Baylor,25.5,118.3,92.8
Kansas,25.5,120.5,95.0
Auburn,24.5,115.9,91.4
Purdue,26.200000000000003,125.0,98.8
Villanova,25.0,119.3,94.3
Duke,24.400000000000006,117.0,92.6
Texas Tech,22.200000000000003,110.7,88.5
UCLA,22.69999999999999,115.1,92.4
Tennessee,21.799999999999997,111.8,90.0
Texas,20.900000000000006,112.0,91.1
Illinois,20.599999999999994,113.6,93.0
Arkansas,17.599999999999994,109.0,91.4
Ohio St.,18.69999999999999,117.6,98.9
Iowa,18.60000000000001,118.4,99.8
Indiana,16.80000000000001,107.4,90.6
Saint Mary's,17.0,109.6,92.6
LSU,16.099999999999994,104.3,88.2
Michigan,17.599999999999994,115.3,97.7
San Francisco,16.60000000000001,109.2,92.6
Connecticut,16.900000000000006,112.4,95.5
Wisconsin,16.60000000000001,111.7,95.1
Virginia Tech,17.200000000000003,116.0,98.8
Alabama,17.099999999999994,115.8,98.7
Michigan St.,16.5,112.6,96.1
Oklahoma,16.099999999999994,110.6,94.5
Memphis,15.900000000000006,110.7,94.8
Wake Forest,15.600000000000009,110.7,95.1
Boise St.,15.0,106.6,91.6
San Diego St.,13.700000000000003,100.3,86.6
Dayton,14.900000000000006,108.9,94.0
Washington St.,14.5,106.4,91.9
Iowa St.,14.0,103.6,89.6
North Texas,14.5,107.8,93.3
Xavier,15.0,111.4,96.4
Marquette,14.799999999999997,110.5,95.7
Providence,14.900000000000006,111.5,96.6
Murray St.,14.799999999999997,111.2,96.4
Oklahoma St.,13.600000000000009,105.2,91.6
Seton Hall,13.899999999999991,109.3,95.4
Mississippi St.,14.200000000000003,112.5,98.3
Colorado St.,14.400000000000006,114.5,100.1
Fresno St.,13.400000000000006,106.4,93.0
Loyola Chicago,13.900000000000006,111.4,97.5
Saint Louis,13.699999999999989,110.1,96.4
Florida,13.5,109.8,96.3
TCU,13.100000000000009,106.9,93.8
Team,0.0,0.0,0.0
North Carolina,13.899999999999991,113.6,99.7
USC,13.5,110.8,97.3
Notre Dame,12.900000000000006,110.9,98.0
SMU,12.700000000000003,110.5,97.8
Utah St.,12.799999999999997,111.6,98.8
UAB,12.900000000000006,112.4,99.5
Syracuse,13.299999999999997,116.2,102.9
Northwestern,12.400000000000006,109.0,96.6
West Virginia,12.099999999999994,107.1,95.0
Oregon,12.5,110.7,98.2
Kansas St.,11.899999999999991,107.6,95.7
VCU,10.799999999999997,99.3,88.5
Missouri St.,12.399999999999991,113.6,101.2
Wyoming,12.0,111.6,99.6
Miami FL,12.099999999999994,114.1,102.0
South Dakota St.,12.0,116.5,104.5
Virginia,11.200000000000003,109.2,98.0
St. John's,11.0,109.0,98.0
Furman,11.400000000000006,112.7,101.3
Tulane,11.099999999999994,111.0,99.9
Creighton,10.299999999999997,103.7,93.4
Rutgers,10.200000000000003,106.0,95.8
Belmont,10.600000000000009,110.9,100.3
Wichita St.,10.0,104.8,94.8
Vermont,10.5,112.7,102.2
Vanderbilt,9.899999999999991,106.3,96.4
Cincinnati,9.899999999999991,106.1,96.2
BYU,10.100000000000009,108.9,98.8
Texas A&M,9.700000000000003,107.0,97.3
Davidson,10.400000000000006,116.5,106.1
Penn St.,9.299999999999997,104.8,95.5
Towson,9.799999999999997,110.5,100.7
Toledo,9.700000000000003,110.9,101.2
Santa Clara,9.600000000000009,110.9,101.3
UNLV,9.400000000000006,109.4,100.0
Bradley,8.799999999999997,105.5,96.7
Iona,8.900000000000006,107.9,99.0
