Team,AdjEM,AdjOE,AdjDE
Gonzaga,32.69999999999999,121.6,88.9
Baylor,24.099999999999994,114.3,90.2
Purdue,24.700000000000003,117.0,92.3
Texas,23.5,111.9,88.4
Houston,23.0,110.8,87.8
Duke,21.5,112.9,91.4
UCLA,21.60000000000001,113.7,92.1
Kansas,21.700000000000003,114.5,92.8
Villanova,22.099999999999994,117.6,95.5
Arizona,20.5,109.7,89.2
Memphis,20.0,107.4,87.4
Florida,19.099999999999994,108.6,89.5
Indiana,18.299999999999997,106.0,87.7
Michigan,18.599999999999994,108.6,90.0
USC,18.299999999999997,107.5,89.2
Connecticut,18.60000000000001,109.9,91.3
Alabama,18.60000000000001,109.9,91.3
Kentucky,18.099999999999994,110.8,92.7
Auburn,17.5,108.8,91.3
Michigan St.,16.900000000000006,105.5,88.6
LSU,17.200000000000003,109.4,92.2
Florida St.,16.700000000000003,106.7,90.0
Virginia Tech,16.700000000000003,107.3,90.6
Tennessee,16.599999999999994,107.8,91.2
Illinois,16.799999999999997,109.0,92.2
Seton Hall,16.299999999999997,107.0,90.7
Ohio St.,17.099999999999994,113.3,96.2
Iowa,16.60000000000001,112.2,95.6
BYU,16.10000000000001,108.4,92.3
St. Bonaventure,15.900000000000006,107.0,91.1
Texas Tech,15.799999999999997,107.8,92.0
Loyola Chicago,15.400000000000006,107.7,92.3
Xavier,15.200000000000003,106.9,91.7
Louisville,14.799999999999997,106.2,91.4
Wisconsin,14.299999999999997,103.2,88.9
Oklahoma St.,13.700000000000003,101.7,88.0
Arkansas,14.099999999999994,107.6,93.5
Oklahoma,13.700000000000003,104.7,91.0
Saint Mary's,13.099999999999994,102.1,89.0
Washington St.,13.700000000000003,108.7,95.0
Clemson,13.400000000000006,105.9,92.5
Utah St.,13.5,107.3,93.8
San Francisco,13.299999999999997,105.7,92.4
UCF,13.200000000000003,107.5,94.3
Mississippi St.,12.800000000000011,104.9,92.1
Notre Dame,12.899999999999991,109.1,96.2
West Virginia,12.600000000000009,108.2,95.6
Ohio,12.5,108.4,95.9
Drake,12.399999999999991,108.3,95.9
Cincinnati,11.599999999999994,101.6,90.0
Team,0.0,0.0,0.0
Colorado St.,12.399999999999991,110.6,98.2
Northwestern,11.900000000000006,106.2,94.3
Providence,11.700000000000003,106.9,95.2
San Diego St.,11.0,101.5,90.5
Maryland,11.300000000000011,105.4,94.1
North Carolina,11.800000000000011,110.4,98.6
Richmond,11.400000000000006,110.0,98.6
UAB,11.100000000000009,106.7,95.6
St. John's,10.599999999999994,106.6,96.0
Belmont,10.700000000000003,107.7,97.0
Boise St.,10.0,101.6,91.6
Murray St.,10.299999999999997,104.1,93.8
Santa Clara,10.599999999999994,108.6,98.0
Virginia,9.799999999999997,100.5,90.7
South Dakota St.,10.799999999999997,111.5,100.7
Wichita St.,9.700000000000003,100.8,91.1
Wake Forest,9.799999999999997,105.6,95.8
Wyoming,9.5,106.2,96.7
Missouri St.,9.5,108.4,98.9
VCU,8.0,93.2,85.2
Syracuse,9.300000000000011,109.9,100.6
Oregon,8.900000000000006,106.0,97.1
Mississippi,8.299999999999997,101.2,92.9
Rhode Island,8.400000000000006,103.2,94.8
Utah,8.299999999999997,104.0,95.7
Georgia Tech,8.200000000000003,102.4,94.2
Vanderbilt,8.099999999999994,102.8,94.7
Texas A&M,7.800000000000011,101.9,94.1
Iowa St.,7.6000000000000085,101.2,93.6
Buffalo,8.099999999999994,107.5,99.4
Colgate,8.0,108.8,100.8
New Mexico St.,7.8999999999999915,108.3,100.4
Creighton,7.599999999999994,104.0,96.4
UC Irvine,7.099999999999994,99.0,91.9
Saint Louis,7.400000000000006,102.7,95.3
Nevada,7.5,106.1,98.6
