Team,AdjEM,AdjOE,AdjDE
Gonzaga,33.69999999999999,122.6,88.9
Houston,28.799999999999997,117.7,88.9
Arizona,26.799999999999997,116.6,89.8
Baylor,26.700000000000003,117.9,91.2
Kentucky,26.799999999999997,119.0,92.2
Kansas,26.200000000000003,121.3,95.1
Auburn,24.599999999999994,115.1,90.5
Duke,25.0,117.3,92.3
Purdue,26.799999999999997,125.7,98.9
Villanova,24.89999999999999,118.3,93.4
Texas Tech,21.400000000000006,109.5,88.1
Illinois,22.299999999999997,115.0,92.7
UCLA,21.89999999999999,114.6,92.7
Texas,21.30000000000001,111.4,90.1
Tennessee,20.89999999999999,110.8,89.9
LSU,17.19999999999999,104.1,86.9
Iowa,19.60000000000001,119.4,99.8
Indiana,17.099999999999994,107.0,89.9
Michigan St.,17.599999999999994,112.5,94.9
Alabama,18.10000000000001,116.2,98.1
Ohio St.,18.200000000000003,117.7,99.5
San Francisco,16.60000000000001,108.9,92.3
Michigan,17.299999999999997,114.3,97.0
Xavier,16.700000000000003,111.4,94.7
Saint Mary's,16.19999999999999,108.6,92.4
Connecticut,16.700000000000003,111.8,95.1
Wisconsin,16.5,111.0,94.5
Virginia Tech,17.0,114.8,97.8
Arkansas,16.10000000000001,108.9,92.8
Oklahoma,16.200000000000003,109.8,93.6
Washington St.,15.600000000000009,107.2,91.6
Iowa St.,14.700000000000003,103.7,89.0
Wake Forest,15.5,110.6,95.1
North Carolina,15.799999999999997,114.7,98.9
Memphis,15.0,109.4,94.4
North Texas,14.699999999999989,107.6,92.9
Florida,14.700000000000003,110.5,95.8
Providence,14.700000000000003,110.5,95.8
Boise St.,13.799999999999997,104.3,90.5
Seton Hall,14.5,109.0,94.5
Loyola Chicago,14.799999999999997,112.0,97.2
Oklahoma St.,13.899999999999991,104.8,90.9
USC,14.5,110.7,96.2
Fresno St.,13.900000000000006,106.7,92.8
Mississippi St.,14.5,112.5,98.0
Murray St.,14.0,110.0,96.0
Colorado St.,14.400000000000006,114.9,100.5
Utah St.,13.799999999999997,111.6,97.8
Dayton,13.099999999999994,108.0,94.9
Marquette,13.299999999999997,109.3,96.0
Team,0.0,0.0,0.0
San Diego St.,12.0,98.9,86.9
TCU,12.899999999999991,106.8,93.9
Oregon,13.299999999999997,111.1,97.8
Wyoming,13.099999999999994,112.5,99.4
Saint Louis,12.700000000000003,109.4,96.7
Notre Dame,12.699999999999989,109.6,96.9
Northwestern,12.700000000000003,109.8,97.1
West Virginia,12.200000000000003,106.8,94.6
SMU,12.600000000000009,111.4,98.8
Syracuse,12.599999999999994,116.1,103.5
UAB,12.099999999999994,111.0,98.9
Missouri St.,12.199999999999989,112.6,100.4
Kansas St.,11.599999999999994,106.8,95.2
BYU,11.399999999999991,109.3,97.9
VCU,10.0,97.4,87.4
Wichita St.,10.599999999999994,103.1,92.5
Belmont,11.299999999999997,111.0,99.7
Miami FL,11.299999999999997,113.7,102.4
Virginia,10.599999999999994,108.3,97.7
South Dakota St.,11.200000000000003,116.2,105.0
Creighton,10.0,104.4,94.4
Toledo,10.600000000000009,111.2,100.6
Davidson,10.799999999999997,115.8,105.0
Cincinnati,9.599999999999994,103.8,94.2
Furman,10.299999999999997,111.0,100.7
Santa Clara,10.200000000000003,111.0,100.8
Chattanooga,10.099999999999994,109.8,99.7
St. John's,9.900000000000006,108.5,98.6
Texas A&M,9.400000000000006,106.9,97.5
Vanderbilt,9.100000000000009,104.7,95.6
UCF,9.300000000000011,107.9,98.6
Clemson,9.399999999999991,109.6,100.2
Towson,9.0,110.3,101.3
Ohio,8.599999999999994,105.6,97.0
Mississippi,8.5,105.2,96.7
Tulane,8.700000000000003,109.0,100.3
Florida St.,8.400000000000006,105.0,96.6
Iona,8.5,107.0,98.5
Bradley,8.200000000000003,104.7,96.5
Maryland,8.200000000000003,106.8,98.6
Vermont,8.5,110.6,102.1
Liberty,8.0,108.5,100.5
Penn St.,7.700000000000003,104.5,96.8
UNLV,8.0,108.7,100.7
Rutgers,7.599999999999994,104.1,96.5
Hofstra,8.0,110.1,102.1
Minnesota,7.799999999999997,107.8,100.0
Louisiana Tech,7.8999999999999915,108.8,100.9
Richmond,7.800000000000011,108.4,100.6
Grand Canyon,7.3999999999999915,103.1,95.7
Team,0.0,0.0,0.0
St. Bonaventure,6.900000000000006,109.4,102.5
DePaul,6.5,106.0,99.5
New Mexico St.,6.400000000000006,105.5,99.1
Drake,6.299999999999997,106.8,100.5
Utah,6.299999999999997,108.5,102.2
Northern Iowa,6.0,106.7,100.7
Middle Tennessee,5.800000000000011,105.4,99.6
George Mason,5.8999999999999915,107.8,101.9
Stanford,5.5,105.0,99.5
Colorado,5.400000000000006,103.0,97.6
