Team,AdjEM,AdjOE,AdjDE
Houston,29.400000000000006,115.4,86.0
Gonzaga,30.0,119.6,89.6
Baylor,26.900000000000006,116.0,89.1
Kansas,26.599999999999994,120.0,93.4
Arizona,25.200000000000003,114.3,89.1
Purdue,26.200000000000003,122.0,95.8
Auburn,23.5,111.2,87.7
Duke,23.700000000000003,116.7,93.0
UCLA,22.89999999999999,114.6,91.7
Texas,21.700000000000003,109.3,87.6
LSU,20.19999999999999,103.6,83.4
Villanova,22.10000000000001,113.4,91.3
Tennessee,20.599999999999994,107.8,87.2
Michigan St.,21.0,113.4,92.4
Alabama,21.200000000000003,114.9,93.7
Xavier,20.299999999999997,110.5,90.2
Kentucky,20.799999999999997,113.5,92.7
USC,19.799999999999997,110.2,90.4
Illinois,20.599999999999994,115.6,95.0
Ohio St.,19.799999999999997,115.1,95.3
Indiana,17.799999999999997,106.2,88.4
Michigan,18.599999999999994,111.8,93.2
Texas Tech,16.900000000000006,106.5,89.6
Florida,17.200000000000003,108.3,91.1
Oklahoma,16.39999999999999,106.6,90.2
Virginia Tech,16.5,107.9,91.4
Iowa,17.900000000000006,117.7,99.8
BYU,16.39999999999999,108.8,92.4
Loyola Chicago,16.700000000000003,112.3,95.6
Washington St.,15.799999999999997,106.5,90.7
Connecticut,16.0,108.7,92.7
Mississippi St.,16.30000000000001,110.4,94.1
Providence,16.0,109.5,93.5
Seton Hall,15.799999999999997,108.0,92.2
San Francisco,14.699999999999989,104.6,89.9
Memphis,15.0,109.5,94.5
Fresno St.,14.299999999999997,105.3,91.0
Iowa St.,13.599999999999994,101.6,88.0
Florida St.,13.900000000000006,105.0,91.1
Saint Mary's,13.5,102.8,89.3
North Carolina,14.5,111.8,97.3
Colorado St.,14.700000000000003,113.8,99.1
Oklahoma St.,13.199999999999989,102.6,89.4
Boise St.,12.700000000000003,101.5,88.8
Wisconsin,13.399999999999991,107.3,93.9
West Virginia,12.899999999999991,104.3,91.4
Clemson,13.700000000000003,110.5,96.8
UCF,13.400000000000006,110.0,96.6
Belmont,13.199999999999989,109.1,95.9
Wake Forest,13.0,109.9,96.9
Team,0.0,0.0,0.0
San Diego St.,11.900000000000006,101.2,89.3
Utah St.,12.900000000000006,109.9,97.0
Northwestern,12.200000000000003,106.5,94.3
UAB,12.299999999999997,107.5,95.2
Creighton,12.099999999999994,108.1,96.0
Minnesota,11.5,105.2,93.7
Murray St.,11.600000000000009,107.2,95.6
Louisville,11.100000000000009,101.7,90.6
Davidson,12.0,111.8,99.8
Syracuse,12.200000000000003,114.2,102.0
Cincinnati,10.799999999999997,102.2,91.4
Chattanooga,12.0,113.6,101.6
Saint Louis,11.199999999999989,108.1,96.9
Towson,11.299999999999997,111.1,99.8
Arkansas,10.799999999999997,108.1,97.3
VCU,9.200000000000003,92.4,83.2
Wichita St.,10.0,100.7,90.7
South Dakota St.,11.5,116.8,105.3
Louisiana Tech,10.5,108.1,97.6
TCU,10.100000000000009,104.4,94.3
North Texas,9.699999999999989,100.6,90.9
Santa Clara,10.5,109.2,98.7
Oregon,10.5,109.7,99.2
Wyoming,10.399999999999991,109.3,98.9
SMU,10.399999999999991,110.1,99.7
Monmouth,9.699999999999989,103.6,93.9
Rhode Island,9.299999999999997,104.5,95.2
Iona,9.299999999999997,105.1,95.8
Missouri St.,9.5,107.8,98.3
Ohio,9.100000000000009,104.9,95.8
St. John's,9.200000000000003,106.8,97.6
Maryland,8.799999999999997,103.7,94.9
Texas A&M,8.600000000000009,103.4,94.8
Vanderbilt,8.399999999999991,101.8,93.4
Utah,8.699999999999989,109.1,100.4
Hofstra,8.699999999999989,110.1,101.4
Toledo,8.099999999999994,106.5,98.4
Notre Dame,8.0,107.7,99.7
Drake,7.799999999999997,108.1,100.3
Virginia,7.3999999999999915,102.1,94.7
Kansas St.,7.1000000000000085,99.2,92.1
Oakland,7.1000000000000085,103.2,96.1
Furman,7.299999999999997,109.6,102.3
Richmond,7.0,106.2,99.2
Penn St.,6.800000000000011,103.9,97.1
Miami FL,7.1000000000000085,110.4,103.3
DePaul,6.699999999999989,104.6,97.9
Abilene Christian,6.3999999999999915,100.3,93.9
New Mexico St.,6.700000000000003,106.8,100.1
UC Irvine,6.200000000000003,99.7,93.5
Team,0.0,0.0,0.0
Dayton,6.5,104.7,98.2
George Mason,6.200000000000003,104.0,97.8
Stanford,6.199999999999989,104.6,98.4
UC Riverside,5.8999999999999915,101.1,95.2
Nevada,6.0,104.9,98.9
Marquette,5.799999999999997,102.7,96.9
Buffalo,5.599999999999994,105.8,100.2
Liberty,5.3999999999999915,104.3,98.9
Vermont,5.200000000000003,101.2,96.0
Georgia Tech,5.0,100.6,95.6
Grand Canyon,5.199999999999989,102.6,97.4
Mississippi,4.699999999999989,98.6,93.9
Navy,4.800000000000011,99.9,95.1
Colorado,4.799999999999997,102.0,97.2
St. Bonaventure,5.0,106.9,101.9
California,4.599999999999994,100.1,95.5
Arizona St.,4.200000000000003,97.4,93.2
Utah Valley,4.5,103.4,98.9
