Team,AdjEM,AdjOE,AdjDE
Baylor,29.400000000000006,120.4,91.0
Gonzaga,29.599999999999994,121.6,92.0
Houston,29.0,120.0,91.0
Auburn,25.099999999999994,114.6,89.5
Kansas,26.700000000000003,122.8,96.1
LSU,22.599999999999994,105.6,83.0
Arizona,24.599999999999994,117.1,92.5
Villanova,24.200000000000003,116.4,92.2
Purdue,25.599999999999994,124.5,98.9
UCLA,22.599999999999994,116.0,93.4
Illinois,22.799999999999997,118.2,95.4
Duke,22.099999999999994,116.6,94.5
Xavier,21.900000000000006,115.7,93.8
Texas,20.299999999999997,110.5,90.2
Tennessee,19.5,108.5,89.0
Kentucky,20.700000000000003,115.5,94.8
USC,20.099999999999994,113.3,93.2
Michigan St.,19.900000000000006,113.7,93.8
Iowa St.,17.400000000000006,104.5,87.1
Alabama,19.5,118.1,98.6
Indiana,17.30000000000001,106.4,89.1
Texas Tech,17.299999999999997,107.2,89.9
Oklahoma,18.0,112.4,94.4
Ohio St.,17.89999999999999,115.1,97.2
BYU,16.19999999999999,108.6,92.4
Washington St.,16.10000000000001,108.4,92.3
Connecticut,16.5,112.3,95.8
Iowa,17.599999999999994,121.1,103.5
Seton Hall,15.899999999999991,111.1,95.2
Florida,15.700000000000003,109.9,94.2
Virginia Tech,15.700000000000003,109.8,94.1
Memphis,15.799999999999997,110.6,94.8
Loyola Chicago,16.299999999999997,115.3,99.0
North Carolina,16.299999999999997,115.1,98.8
Wisconsin,15.699999999999989,111.6,95.9
San Francisco,15.200000000000003,109.0,93.8
Michigan,15.5,112.5,97.0
Belmont,15.5,112.2,96.7
Oklahoma St.,14.099999999999994,104.1,90.0
Fresno St.,14.099999999999994,106.5,92.4
Providence,14.5,110.6,96.1
Wake Forest,14.100000000000009,111.2,97.1
Boise St.,13.200000000000003,103.9,90.7
Mississippi St.,14.199999999999989,112.6,98.4
San Diego St.,12.799999999999997,102.0,89.2
Chattanooga,14.200000000000003,116.2,102.0
UAB,13.600000000000009,111.7,98.1
North Texas,12.300000000000011,104.9,92.6
Davidson,13.399999999999991,115.3,101.9
Saint Mary's,11.899999999999991,102.6,90.7
Team,0.0,0.0,0.0
Clemson,12.600000000000009,112.2,99.6
Florida St.,11.799999999999997,106.0,94.2
VCU,10.5,95.2,84.7
Northwestern,11.700000000000003,108.0,96.3
Saint Louis,11.899999999999991,110.3,98.4
Murray St.,11.899999999999991,110.3,98.4
Utah St.,12.0,111.6,99.6
UCF,11.600000000000009,109.9,98.3
Louisiana Tech,11.5,109.6,98.1
West Virginia,10.700000000000003,104.5,93.8
Creighton,11.0,108.1,97.1
Towson,11.400000000000006,112.9,101.5
Colorado St.,11.5,114.3,102.8
South Dakota St.,11.899999999999991,118.8,106.9
TCU,10.599999999999994,106.8,96.2
Cincinnati,10.299999999999997,103.2,92.9
Marquette,10.400000000000006,106.7,96.3
Syracuse,11.299999999999997,116.0,104.7
Wyoming,10.700000000000003,110.9,100.2
Santa Clara,10.099999999999994,110.8,100.7
SMU,10.0,110.7,100.7
Minnesota,9.5,105.2,95.7
Oregon,10.0,111.4,101.4
Louisville,9.299999999999997,104.5,95.2
Texas A&M,9.5,107.2,97.7
Arkansas,9.700000000000003,109.4,99.7
Missouri St.,9.799999999999997,111.2,101.4
Iona,9.400000000000006,106.7,97.3
Ohio,9.100000000000009,105.4,96.3
Wichita St.,8.700000000000003,101.9,93.2
Miami FL,9.5,114.3,104.8
St. John's,9.0,109.0,100.0
Toledo,8.800000000000011,107.9,99.1
Rhode Island,8.700000000000003,106.5,97.8
Dayton,8.799999999999997,107.8,99.0
Mississippi,8.200000000000003,102.3,94.1
Monmouth,8.400000000000006,104.7,96.3
Penn St.,8.599999999999994,108.5,99.9
Vanderbilt,8.099999999999994,103.3,95.2
Virginia,8.300000000000011,105.9,97.6
Kansas St.,7.900000000000006,103.2,95.3
Maryland,7.799999999999997,105.8,98.0
Notre Dame,8.0,108.6,100.6
Oakland,7.599999999999994,106.6,99.0
Rutgers,7.400000000000006,104.5,97.1
Utah Valley,7.3999999999999915,106.8,99.4
UC Irvine,7.0,101.6,94.6
Hofstra,7.599999999999994,111.0,103.4
Furman,7.400000000000006,110.5,103.1
George Mason,6.900000000000006,105.9,99.0
Team,0.0,0.0,0.0
Richmond,7.0,107.0,100.0
New Mexico St.,6.900000000000006,108.7,101.8
Liberty,6.799999999999997,107.3,100.5
Utah,7.0,110.6,103.6
Drake,6.800000000000011,107.4,100.6
California,6.299999999999997,103.2,96.9
Stanford,6.299999999999997,106.1,99.8
Navy,6.0,102.1,96.1
Nevada,6.0,105.5,99.5
Northern Iowa,6.0,109.1,103.1
Grand Canyon,5.799999999999997,105.0,99.2
Colorado,5.5,105.1,99.6
St. Bonaventure,5.699999999999989,108.6,102.9
Abilene Christian,5.200000000000003,99.2,94.0
Vermont,5.400000000000006,104.2,98.8
Tulane,5.5,106.8,101.3
Western Kentucky,5.400000000000006,107.2,101.8
South Carolina,4.8999999999999915,99.8,94.9
North Carolina St.,5.299999999999997,110.0,104.7
Stephen F. Austin,4.699999999999989,103.6,98.9
Oral Roberts,4.700000000000003,107.9,103.2
Wofford,4.700000000000003,108.0,103.3
Buffalo,4.6000000000000085,109.2,104.6
DePaul,4.200000000000003,106.0,101.8
Saint Joseph's,4.0,104.5,100.5
UC Riverside,3.9000000000000057,100.5,96.6
Georgia Tech,3.8999999999999915,100.8,96.9
Jacksonville St.,3.8999999999999915,104.3,100.4
Bradley,3.700000000000003,102.0,98.3
Middle Tennessee,3.6999999999999886,103.1,99.4
Wagner,3.4000000000000057,102.2,98.8
East Carolina,3.5,106.7,103.2
Miami OH,3.200000000000003,110.3,107.1
College of Charleston,2.9000000000000057,104.0,101.1
Southern Illinois,2.3999999999999915,102.8,100.4
Loyola Marymount,2.3000000000000114,103.4,101.1
South Alabama,2.299999999999997,104.5,102.2
UNLV,2.200000000000003,104.3,102.1
Cleveland St.,2.299999999999997,107.1,104.8
Morehead St.,2.0999999999999943,105.6,103.5
Princeton,2.200000000000003,110.8,108.6
Gardner Webb,1.9000000000000057,101.4,99.5
Delaware,1.8999999999999915,106.6,104.7
Akron,1.7999999999999972,104.8,103.0
Boston College,1.7000000000000028,104.5,102.8
Tulsa,1.7000000000000028,105.0,103.3
Temple,1.5,102.9,101.4
Arizona St.,1.4000000000000057,97.4,96.0
Tarleton St.,1.4000000000000057,99.7,98.3
New Mexico,1.5,107.1,105.6
Team,0.0,0.0,0.0
Louisiana Lafayette,1.2999999999999972,99.8,98.5
Seattle,1.2999999999999972,103.2,101.9
Montana St.,1.2000000000000028,100.7,99.5
Butler,1.1000000000000085,100.4,99.3
Texas St.,1.0,105.3,104.3
Washington,0.9000000000000057,99.5,98.6
Longwood,0.8999999999999915,102.1,101.2
Brown,0.7000000000000028,101.3,100.6
James Madison,0.7000000000000028,101.3,100.6
Marist,0.5,101.2,100.7
Coastal Carolina,0.5,103.7,103.2
Charlotte,0.0,109.1,109.1
Georgetown,-0.30000000000001137,105.1,105.4
Rice,-0.29999999999999716,106.2,106.5
Drexel,-0.4000000000000057,103.3,103.7
Florida Atlantic,-0.4000000000000057,104.8,105.2
VMI,-0.5,106.7,107.2
Fordham,-0.4000000000000057,97.5,97.9
East Tennessee St.,-0.5999999999999943,104.0,104.6
UTEP,-0.5,99.8,100.3
Indiana St.,-0.6000000000000085,102.3,102.9
Nebraska,-0.7000000000000028,102.2,102.9
Campbell,-0.7000000000000028,103.6,104.3
UC Santa Barbara,-0.9000000000000057,105.5,106.4
New Hampshire,-1.0,106.2,107.2
Nicholls St.,-1.0999999999999943,103.4,104.5
Fairfield,-1.0999999999999943,103.2,104.3
Kent St.,-1.2000000000000028,101.5,102.7
