Team,AdjEM,AdjOE,AdjDE
Gonzaga,29.30000000000001,119.4,90.1
Baylor,26.5,114.2,87.7
Houston,26.299999999999997,113.3,87.0
Kansas,26.900000000000006,120.2,93.3
Arizona,24.89999999999999,113.3,88.4
Purdue,25.5,119.0,93.5
Villanova,23.099999999999994,113.5,90.4
Texas,22.799999999999997,112.1,89.3
Alabama,23.099999999999994,114.3,91.2
UCLA,22.799999999999997,113.8,91.0
Duke,21.799999999999997,113.1,91.3
Michigan St.,20.900000000000006,108.9,88.0
LSU,20.299999999999997,107.2,86.9
Auburn,21.0,111.2,90.2
USC,20.0,110.0,90.0
Tennessee,19.200000000000003,106.7,87.5
Xavier,19.5,109.8,90.3
Illinois,19.0,112.8,93.8
Indiana,17.89999999999999,106.6,88.7
Ohio St.,19.0,114.5,95.5
Michigan,17.200000000000003,109.0,91.8
Connecticut,17.200000000000003,109.4,92.2
Seton Hall,16.700000000000003,107.5,90.8
Texas Tech,16.299999999999997,106.3,90.0
Florida,16.10000000000001,106.7,90.6
Oklahoma,15.799999999999997,106.2,90.4
Washington St.,16.0,107.6,91.6
Loyola Chicago,16.5,111.2,94.7
BYU,16.0,108.6,92.6
Memphis,15.700000000000003,107.3,91.6
Kentucky,15.799999999999997,110.3,94.5
Wisconsin,14.600000000000009,105.2,90.6
North Carolina,15.400000000000006,112.0,96.6
Oklahoma St.,13.899999999999991,101.6,87.7
Iowa,15.399999999999991,114.6,99.2
San Francisco,14.5,107.0,92.5
Virginia Tech,14.099999999999994,106.0,91.9
Louisville,13.299999999999997,102.3,89.0
Utah St.,14.100000000000009,108.2,94.1
Providence,14.099999999999994,109.0,94.9
Saint Mary's,12.900000000000006,101.5,88.6
Colorado St.,14.400000000000006,113.4,99.0
Iowa St.,12.700000000000003,100.7,88.0
Florida St.,12.799999999999997,104.1,91.3
West Virginia,12.399999999999991,104.6,92.2
Mississippi St.,12.599999999999994,107.3,94.7
UCF,12.600000000000009,107.7,95.1
Northwestern,12.400000000000006,105.9,93.5
Wake Forest,12.599999999999994,108.0,95.4
Arkansas,12.599999999999994,108.1,95.5
Team,0.0,0.0,0.0
Belmont,12.299999999999997,108.5,96.2
UAB,11.899999999999991,107.8,95.9
Clemson,11.900000000000006,108.4,96.5
Murray St.,11.299999999999997,106.7,95.4
Cincinnati,10.700000000000003,101.4,90.7
Boise St.,10.599999999999994,101.1,90.5
San Diego St.,10.400000000000006,99.5,89.1
Minnesota,10.700000000000003,104.3,93.6
St. John's,10.599999999999994,107.6,97.0
Wichita St.,9.599999999999994,99.6,90.0
Fresno St.,9.900000000000006,103.2,93.3
Creighton,10.199999999999989,106.6,96.4
Ohio,9.799999999999997,104.5,94.7
Wyoming,10.099999999999994,109.3,99.2
Saint Louis,9.799999999999997,106.2,96.4
South Dakota St.,10.5,114.8,104.3
Davidson,10.0,108.9,98.9
Utah,9.799999999999997,107.3,97.5
Santa Clara,9.900000000000006,109.2,99.3
Notre Dame,9.799999999999997,108.3,98.5
Maryland,9.299999999999997,103.1,93.8
Oregon,9.599999999999994,107.6,98.0
TCU,9.100000000000009,102.9,93.8
Syracuse,10.0,111.6,101.6
Richmond,9.600000000000009,107.9,98.3
Rhode Island,9.0,103.4,94.4
Iona,8.899999999999991,103.8,94.9
Chattanooga,9.299999999999997,109.3,100.0
VCU,7.8999999999999915,92.6,84.7
Missouri St.,9.0,107.1,98.1
North Texas,8.299999999999997,100.0,91.7
Texas A&M,8.299999999999997,102.2,93.9
DePaul,8.5,105.8,97.3
St. Bonaventure,8.600000000000009,107.9,99.3
Virginia,7.900000000000006,102.0,94.1
Louisiana Tech,8.100000000000009,107.4,99.3
SMU,8.0,107.3,99.3
Drake,8.099999999999994,108.0,99.9
Buffalo,8.0,107.6,99.6
UC Irvine,7.200000000000003,98.9,91.7
Monmouth,7.299999999999997,102.6,95.3
Kansas St.,7.0,99.8,92.8
North Carolina St.,7.200000000000003,105.8,98.6
Miami FL,7.199999999999989,107.6,100.4
Nevada,7.0,105.7,98.7
Stanford,6.700000000000003,103.5,96.8
Georgia Tech,6.599999999999994,102.3,95.7
Penn St.,6.700000000000003,103.0,96.3
Dayton,6.5,103.2,96.7
New Mexico St.,6.599999999999994,107.0,100.4
Team,0.0,0.0,0.0
Oakland,6.1000000000000085,100.4,94.3
Towson,6.200000000000003,107.2,101.0
Boston College,6.0,102.9,96.9
Navy,5.799999999999997,100.3,94.5
UC Riverside,5.799999999999997,100.2,94.4
Vanderbilt,5.799999999999997,101.3,95.5
Mississippi,5.5,98.7,93.2
Marquette,5.5,101.3,95.8
Vermont,5.3999999999999915,100.8,95.4
Liberty,5.200000000000003,101.8,96.6
Grand Canyon,5.300000000000011,102.9,97.6
California,4.8999999999999915,99.6,94.7
George Mason,5.0,102.9,97.9
Hofstra,5.200000000000003,108.4,103.2
Miami OH,5.0,106.3,101.3
Abilene Christian,4.400000000000006,98.0,93.6
Furman,4.599999999999994,107.5,102.9
Rutgers,4.200000000000003,98.8,94.6
Weber St.,4.299999999999997,102.0,97.7
Toledo,4.299999999999997,105.3,101.0
Northern Iowa,4.200000000000003,103.3,99.1
Colorado,4.199999999999989,102.1,97.9
East Tennessee St.,4.0,101.7,97.7
South Alabama,4.0,103.4,99.4
Texas St.,3.8999999999999915,102.6,98.7
Arizona St.,3.799999999999997,98.5,94.7
Butler,3.5,99.2,95.7
Jacksonville St.,3.5999999999999943,101.8,98.2
Western Kentucky,3.5999999999999943,101.5,97.9
Marshall,3.5999999999999943,105.5,101.9
Stephen F. Austin,3.4000000000000057,101.4,98.0
Cleveland St.,3.5,103.9,100.4
South Carolina,3.0,96.0,93.0
East Carolina,2.8999999999999915,103.3,100.4
Princeton,3.0,107.4,104.4
Campbell,2.799999999999997,103.2,100.4
Wofford,2.799999999999997,105.5,102.7
Colgate,2.700000000000003,106.8,104.1
College of Charleston,2.3999999999999915,102.6,100.2
Utah Valley,2.3000000000000114,99.9,97.6
Delaware,2.299999999999997,104.8,102.5
Loyola Marymount,2.1999999999999886,102.1,99.9
Northeastern,2.0999999999999943,96.6,94.5
Eastern Kentucky,2.200000000000003,104.3,102.1
Georgia St.,2.1000000000000085,106.2,104.1
Morehead St.,2.0999999999999943,103.1,101.0
Western Illinois,2.0,102.9,100.9
UC Santa Barbara,2.1000000000000085,105.4,103.3
San Diego,1.7999999999999972,97.3,95.5
Kent St.,1.8999999999999915,101.1,99.2
Team,0.0,0.0,0.0
Southern Illinois,1.7999999999999972,100.8,99.0
Brown,1.7000000000000028,98.2,96.5
Longwood,1.5999999999999943,101.1,99.5
Seattle,1.7000000000000028,100.7,99.0
Wagner,1.6999999999999886,102.1,100.4
Saint Joseph's,1.7000000000000028,100.8,99.1
Southern Utah,1.5999999999999943,102.0,100.4
James Madison,1.5,98.9,97.4
Washington,1.5,98.7,97.2
Montana St.,1.4000000000000057,101.5,100.1
Akron,1.4000000000000057,101.7,100.3
UTEP,1.2999999999999972,96.8,95.5
Nebraska,1.2000000000000028,100.3,99.1
Appalachian St.,1.0,99.2,98.2
Boston University,0.8000000000000114,102.4,101.6
Yale,0.7000000000000028,100.5,99.8
UNLV,0.7000000000000028,101.5,100.8
Georgetown,0.5,102.5,102.0
Florida Gulf Coast,0.4000000000000057,103.0,102.6
Tulsa,0.3999999999999915,101.6,101.2
Northern Colorado,0.29999999999999716,103.2,102.9
Temple,0.3999999999999915,99.3,98.9
Charlotte,0.20000000000000284,105.2,105.0
Massachusetts,0.0,112.9,112.9
Tulane,-0.19999999999998863,99.9,100.1
Georgia,-0.3999999999999915,100.9,101.3
Stony Brook,-0.29999999999999716,100.8,101.1
Rice,-0.4000000000000057,106.3,106.7
Mercer,-0.5,103.6,104.1
Oral Roberts,-0.5,104.9,105.4
Middle Tennessee,-0.6000000000000085,99.3,99.9
Fairfield,-0.7999999999999972,104.2,105.0
Tarleton St.,-0.7999999999999972,96.2,97.0
Fordham,-0.7999999999999972,94.9,95.7
New Mexico,-0.8999999999999915,103.2,104.1
Winthrop,-0.9000000000000057,102.5,103.4
Harvard,-1.0,98.2,99.2
Florida Atlantic,-1.0999999999999943,102.9,104.0
Gardner Webb,-1.1000000000000085,96.8,97.9
Bradley,-1.2000000000000028,95.7,96.9
New Hampshire,-1.3999999999999915,102.2,103.6
Louisiana Lafayette,-1.2999999999999972,97.5,98.8
Cal St. Fullerton,-1.5,102.3,103.8
Coastal Carolina,-1.5999999999999943,98.7,100.3
Hawaii,-1.7000000000000028,102.3,104.0
Wright St.,-1.6999999999999886,100.4,102.1
Niagara,-2.0,98.5,100.5
Texas Southern,-2.1000000000000085,98.3,100.4
Drexel,-2.0999999999999943,100.5,102.6
Valparaiso,-2.1999999999999886,98.4,100.6
Team,0.0,0.0,0.0
Indiana St.,-2.299999999999997,99.7,102.0
Georgia Southern,-2.1999999999999886,96.4,98.6
VMI,-2.5,102.6,105.1
Cal Baptist,-2.5,102.0,104.5
Oregon St.,-2.6999999999999886,99.4,102.1
UC Davis,-2.8999999999999915,96.9,99.8
San Jose St.,-3.200000000000003,100.0,103.2
Montana,-3.1000000000000085,98.3,101.4
Saint Peter's,-3.0999999999999943,93.4,96.5
Pacific,-3.0999999999999943,95.4,98.5
North Dakota St.,-3.200000000000003,96.8,100.0
UNC Greensboro,-3.3000000000000114,94.6,97.9
Ball St.,-3.799999999999997,100.9,104.7
Arkansas St.,-3.799999999999997,100.7,104.5
The Citadel,-3.9000000000000057,102.0,105.9
Sam Houston St.,-3.799999999999997,98.4,102.2
Youngstown St.,-4.0,100.9,104.9
Pepperdine,-4.0,96.8,100.8
Jacksonville,-3.9000000000000057,93.8,97.7
Bowling Green,-4.200000000000003,100.1,104.3
Detroit,-4.3999999999999915,102.2,106.6
FIU,-4.099999999999994,94.0,98.1
UMKC,-4.200000000000003,96.8,101.0
Marist,-4.299999999999997,98.5,102.8
Duquesne,-4.5,99.5,104.0
Lipscomb,-4.700000000000003,100.8,105.5
Bryant,-4.700000000000003,99.6,104.3
Old Dominion,-4.700000000000003,96.8,101.5
UMBC,-4.900000000000006,100.0,104.9
Northern Kentucky,-4.8999999999999915,98.2,103.1
Pittsburgh,-4.799999999999997,95.0,99.8
Cornell,-5.1000000000000085,101.6,106.7
Cal St. Bakersfield,-5.0,96.6,101.6
Portland,-5.400000000000006,98.1,103.5
UMass Lowell,-5.5,95.8,101.3
UC San Diego,-5.6000000000000085,98.1,103.7
Penn,-5.8999999999999915,101.9,107.8
Howard,-6.099999999999994,102.2,108.3
St. Thomas,-6.400000000000006,106.1,112.5
Tennessee Tech,-6.0,98.0,104.0
High Point,-5.900000000000006,96.3,102.2
Bellarmine,-6.1000000000000085,100.8,106.9
Louisiana Monroe,-6.0,97.9,103.9
Illinois Chicago,-6.0,96.5,102.5
UNC Asheville,-6.200000000000003,97.8,104.0
Dixie St.,-6.200000000000003,98.5,104.7
Jackson St.,-5.700000000000003,89.5,95.2
South Dakota,-6.200000000000003,97.1,103.3
Eastern Washington,-6.299999999999997,98.2,104.5
Missouri,-6.200000000000003,93.1,99.3
Team,0.0,0.0,0.0
UT Arlington,-6.099999999999994,91.9,98.0
La Salle,-6.299999999999997,95.2,101.5
Evansville,-6.3999999999999915,94.4,100.8
Illinois St.,-6.900000000000006,100.5,107.4
Portland St.,-6.6000000000000085,93.3,99.9
Samford,-6.700000000000003,96.0,102.7
Nicholls St.,-6.900000000000006,97.0,103.9
Kennesaw St.,-6.900000000000006,97.3,104.2
Air Force,-6.599999999999994,93.2,99.8
LIU Brooklyn,-6.799999999999997,94.8,101.6
Presbyterian,-6.800000000000011,94.1,100.9
Fort Wayne,-7.200000000000003,99.2,106.4
Quinnipiac,-7.1000000000000085,97.1,104.2
Eastern Michigan,-7.1000000000000085,94.8,101.9
SIU Edwardsville,-7.0,95.0,102.0
NJIT,-7.200000000000003,92.7,99.9
George Washington,-7.200000000000003,92.7,99.9
Troy,-7.3999999999999915,94.2,101.6
Merrimack,-7.099999999999994,90.4,97.5
Norfolk St.,-7.3999999999999915,95.4,102.8
South Florida,-7.200000000000003,90.1,97.3
Manhattan,-7.900000000000006,97.1,105.0
New Orleans,-8.0,97.5,105.5
Army,-7.599999999999994,92.5,100.1
Loyola MD,-7.700000000000003,93.2,100.9
North Carolina A&T,-7.799999999999997,95.2,103.0
Siena,-8.0,95.9,103.9
Southeast Missouri St.,-8.400000000000006,100.0,108.4
Prairie View A&M,-8.299999999999997,97.0,105.3
Sacred Heart,-8.599999999999994,100.7,109.3
Milwaukee,-8.199999999999989,94.4,102.6
Tennessee St.,-8.599999999999994,96.5,105.1
Southern,-8.5,93.6,102.1
UTSA,-8.899999999999991,97.9,106.8
UT Rio Grande Valley,-8.899999999999991,97.4,106.3
Long Beach St.,-9.099999999999994,96.9,106.0
Radford,-8.700000000000003,92.0,100.7
St. Francis PA,-9.5,99.6,109.1
Cal Poly,-8.900000000000006,93.0,101.9
Austin Peay,-9.400000000000006,98.6,108.0
Texas A&M Corpus Chris,-9.199999999999989,94.9,104.1
Southern Miss,-8.799999999999997,91.7,100.5
Elon,-9.700000000000003,98.7,108.4
Stetson,-9.600000000000009,95.6,105.2
Robert Morris,-10.100000000000009,100.1,110.2
North Alabama,-9.200000000000003,91.1,100.3
Dartmouth,-10.099999999999994,92.7,102.8
Rider,-10.200000000000003,92.7,102.9
Hartford,-10.899999999999991,98.7,109.6
Florida A&M,-10.0,90.1,100.1
Team,0.0,0.0,0.0
St. Francis NY,-10.5,93.6,104.1
Sacramento St.,-10.699999999999989,94.4,105.1
Grambling St.,-10.799999999999997,92.4,103.2
Western Carolina,-11.5,97.0,108.5
Mount St. Mary's,-11.099999999999994,92.5,103.6
Lehigh,-11.299999999999997,93.5,104.8
Alcorn St.,-11.5,93.7,105.2
Binghamton,-11.700000000000003,94.5,106.2
Western Michigan,-12.300000000000011,98.1,110.4
Northern Arizona,-11.900000000000006,95.5,107.4
Bucknell,-12.099999999999994,96.5,108.6
Morgan St.,-12.100000000000009,94.8,106.9
North Florida,-12.100000000000009,95.3,107.4
Lafayette,-12.199999999999989,94.9,107.1
Cal St. Northridge,-12.299999999999997,93.4,105.7
Southeastern Louisiana,-12.700000000000003,94.3,107.0
Albany,-12.0,89.6,101.6
Coppin St.,-12.5,91.6,104.1
McNeese St.,-12.800000000000011,92.1,104.9
Little Rock,-13.100000000000009,92.3,105.4
Green Bay,-13.599999999999994,95.4,109.0
UNC Wilmington,-13.700000000000003,93.6,107.3
Lamar,-14.199999999999989,95.9,110.1
Idaho St.,-14.0,92.6,106.6
Fairleigh Dickinson,-14.5,96.0,110.5
Canisius,-14.200000000000003,92.7,106.9
Charleston Southern,-14.200000000000003,92.5,106.7
Denver,-14.400000000000006,94.0,108.4
Incarnate Word,-15.700000000000003,97.6,113.3
Alabama A&M,-14.5,87.9,102.4
North Carolina Central,-15.200000000000003,91.6,106.8
USC Upstate,-15.400000000000006,92.5,107.9
Northern Illinois,-14.799999999999997,87.8,102.6
Idaho,-16.200000000000003,95.3,111.5
Central Arkansas,-16.0,94.3,110.3
South Carolina St.,-16.0,91.9,107.9
Alabama St.,-16.0,91.0,107.0
Bethune Cookman,-16.299999999999997,91.7,108.0
Hampton,-15.599999999999994,87.7,103.3
Central Connecticut,-16.799999999999997,91.8,108.6
Maryland Eastern Shore,-16.89999999999999,90.7,107.6
American,-17.60000000000001,93.3,110.9
Tennessee Martin,-17.5,93.1,110.6
North Dakota,-18.0,94.7,112.7
Northwestern St.,-18.299999999999997,92.7,111.0
Arkansas Pine Bluff,-19.0,91.6,110.6
Houston Baptist,-18.89999999999999,90.9,109.8
Central Michigan,-19.89999999999999,94.9,114.8
Chicago St.,-19.0,88.5,107.5
Maine,-19.0,87.2,106.2
Delaware St.,-21.0,92.3,113.3
Holy Cross,-21.5,91.2,112.7
Nebraska Omaha,-21.700000000000003,90.1,111.8
William & Mary,-20.900000000000006,85.5,106.4
Columbia,-22.799999999999997,90.8,113.6
Eastern Illinois,-21.700000000000003,84.3,106.0
IUPUI,-23.599999999999994,82.0,105.6
Mississippi Valley St.,-27.19999999999999,86.4,113.6
