Team,AdjEM,AdjOE,AdjDE
Gonzaga,32.0,121.6,89.6
Houston,28.5,117.5,89.0
Kansas,27.700000000000003,120.2,92.5
Texas Tech,25.0,110.0,85.0
Baylor,26.10000000000001,117.4,91.3
Duke,26.200000000000003,121.4,95.2
Tennessee,23.799999999999997,111.1,87.3
Arizona,25.0,118.2,93.2
UCLA,24.0,115.8,91.8
Villanova,24.299999999999997,117.8,93.5
Purdue,24.89999999999999,122.1,97.2
Kentucky,23.900000000000006,119.2,95.3
Iowa,23.900000000000006,120.9,97.0
Auburn,21.400000000000006,111.5,90.1
Texas,21.10000000000001,112.4,91.3
Saint Mary's,19.799999999999997,110.1,90.3
Memphis,19.700000000000003,112.2,92.5
Virginia Tech,19.900000000000006,115.5,95.6
Illinois,19.200000000000003,111.9,92.7
North Carolina,19.0,113.7,94.7
Arkansas,17.799999999999997,108.6,90.8
San Francisco,17.700000000000003,110.4,92.7
Michigan,18.099999999999994,114.6,96.5
LSU,16.299999999999997,106.0,89.7
Connecticut,17.19999999999999,113.1,95.9
TCU,16.299999999999997,108.3,92.0
San Diego St.,15.400000000000006,102.2,86.8
Indiana,16.19999999999999,107.6,91.4
Wake Forest,16.700000000000003,112.0,95.3
Oklahoma,16.30000000000001,110.4,94.1
Ohio St.,17.0,115.5,98.5
Alabama,16.5,114.9,98.4
Oklahoma St.,14.799999999999997,103.0,88.2
Wisconsin,15.5,108.7,93.2
Notre Dame,15.900000000000006,112.5,96.6
Providence,15.900000000000006,112.0,96.1
Boise St.,14.700000000000003,107.5,92.8
Washington St.,14.700000000000003,107.7,93.0
Loyola Chicago,14.5,106.9,92.4
Iowa St.,13.799999999999997,102.5,88.7
Michigan St.,15.099999999999994,111.6,96.5
Miami FL,15.400000000000006,114.4,99.0
Dayton,14.400000000000006,108.7,94.3
Texas A&M,14.200000000000003,109.0,94.8
Murray St.,13.799999999999997,110.0,96.2
Syracuse,14.5,115.9,101.4
Davidson,14.299999999999997,115.8,101.5
Colorado St.,13.799999999999997,111.8,98.0
St. John's,13.299999999999997,110.0,96.7
North Texas,12.5,104.8,92.3
Team,0.0,0.0,0.0
Creighton,12.5,104.5,92.0
Xavier,12.799999999999997,109.0,96.2
VCU,11.900000000000006,100.9,89.0
Utah St.,12.899999999999991,109.3,96.4
SMU,12.700000000000003,108.0,95.3
USC,12.600000000000009,108.7,96.1
Virginia,12.400000000000006,108.0,95.6
UAB,12.800000000000011,111.9,99.1
West Virginia,12.400000000000006,108.4,96.0
Florida,12.600000000000009,109.7,97.1
