Team,AdjEM,AdjOE,AdjDE
Gonzaga,32.39999999999999,123.6,91.2
Houston,29.799999999999997,117.3,87.5
Baylor,27.200000000000003,118.7,91.5
Purdue,28.700000000000003,126.8,98.1
Kentucky,26.900000000000006,119.5,92.6
Arizona,25.69999999999999,115.1,89.4
Auburn,25.799999999999997,116.3,90.5
UCLA,25.0,114.5,89.5
Villanova,25.0,117.2,92.2
Texas Tech,23.400000000000006,109.7,86.3
Duke,23.900000000000006,115.2,91.3
Kansas,25.0,120.3,95.3
Illinois,22.400000000000006,115.0,92.6
Texas,21.0,110.7,89.7
Tennessee,19.799999999999997,109.5,89.7
Indiana,18.799999999999997,108.3,89.5
Michigan St.,19.0,112.7,93.7
Iowa St.,17.299999999999997,105.3,88.0
LSU,16.89999999999999,103.1,86.2
Xavier,18.200000000000003,112.4,94.2
Washington St.,17.299999999999997,107.8,90.5
Wisconsin,17.299999999999997,112.2,94.9
Boise St.,15.899999999999991,103.8,87.9
Saint Mary's,16.599999999999994,108.5,91.9
Iowa,17.599999999999994,116.6,99.0
Alabama,17.700000000000003,117.0,99.3
San Diego St.,14.799999999999997,98.1,83.3
Marquette,16.400000000000006,109.4,93.0
San Francisco,16.39999999999999,109.6,93.2
Ohio St.,17.200000000000003,116.3,99.1
Arkansas,16.299999999999997,110.1,93.8
Connecticut,16.299999999999997,110.8,94.5
Oklahoma,15.799999999999997,109.6,93.8
Fresno St.,15.299999999999997,107.8,92.5
Michigan,16.099999999999994,114.6,98.5
Providence,15.5,111.3,95.8
North Carolina,15.599999999999994,112.8,97.2
Oregon,15.899999999999991,114.3,98.4
Wake Forest,15.400000000000006,111.5,96.1
Utah St.,15.200000000000003,110.4,95.2
Florida,15.300000000000011,111.4,96.1
TCU,14.5,105.9,91.4
Dayton,14.699999999999989,107.6,92.9
Mississippi St.,15.399999999999991,113.3,97.9
North Texas,14.399999999999991,108.1,93.7
Murray St.,14.700000000000003,110.7,96.0
Oklahoma St.,13.900000000000006,105.0,91.1
Virginia Tech,14.799999999999997,113.8,99.0
USC,14.400000000000006,111.4,97.0
BYU,14.099999999999994,109.3,95.2
Team,0.0,0.0,0.0
SMU,13.699999999999989,111.6,97.9
Loyola Chicago,13.400000000000006,109.7,96.3
Saint Louis,13.200000000000003,109.2,96.0
Furman,13.300000000000011,111.9,98.6
Creighton,12.5,105.5,93.0
Missouri St.,13.299999999999997,112.5,99.2
Belmont,12.899999999999991,111.8,98.9
UAB,12.5,109.2,96.7
West Virginia,11.900000000000006,106.2,94.3
Miami FL,12.799999999999997,113.7,100.9
Memphis,12.100000000000009,108.2,96.1
Cincinnati,11.200000000000003,103.9,92.7
Texas A&M,11.399999999999991,107.8,96.4
Wichita St.,10.900000000000006,102.7,91.8
Toledo,11.699999999999989,110.6,98.9
Davidson,12.299999999999997,117.1,104.8
Syracuse,12.200000000000003,116.0,103.8
Kansas St.,11.0,105.5,94.5
Colorado St.,11.799999999999997,113.3,101.5
Clemson,11.300000000000011,109.9,98.6
Notre Dame,11.299999999999997,109.3,98.0
Wyoming,11.400000000000006,112.0,100.6
Seton Hall,10.700000000000003,106.5,95.8
Ohio,10.599999999999994,105.8,95.2
Northwestern,11.0,109.8,98.8
VCU,9.400000000000006,96.5,87.1
Florida St.,10.399999999999991,107.8,97.4
Louisiana Tech,10.199999999999989,108.1,97.9
Mississippi,9.599999999999994,105.3,95.7
South Dakota St.,10.600000000000009,115.4,104.8
Tulane,9.799999999999997,108.2,98.4
Iona,9.599999999999994,107.3,97.7
Santa Clara,9.599999999999994,110.5,100.9
Chattanooga,9.700000000000003,110.7,101.0
St. John's,9.099999999999994,107.6,98.5
Maryland,8.899999999999991,106.8,97.9
Towson,8.800000000000011,110.4,101.6
UCF,8.5,107.6,99.1
Virginia,8.400000000000006,107.2,98.8
Vanderbilt,8.0,103.2,95.2
Penn St.,8.0,104.8,96.8
Liberty,8.099999999999994,108.1,100.0
Vermont,8.300000000000011,111.4,103.1
George Mason,7.700000000000003,106.5,98.8
Bradley,7.5,104.4,96.9
UNLV,7.799999999999997,107.0,99.2
Minnesota,7.799999999999997,108.8,101.0
Richmond,7.6000000000000085,107.4,99.8
Hofstra,7.700000000000003,109.3,101.6
Northern Iowa,7.299999999999997,108.7,101.4
Team,0.0,0.0,0.0
Drake,7.0,108.2,101.2
Grand Canyon,6.400000000000006,102.9,96.5
North Carolina St.,6.400000000000006,111.9,105.5
Utah Valley,6.0,105.4,99.4
New Mexico St.,6.0,105.3,99.3
Colorado,5.599999999999994,101.8,96.2
Utah,5.6000000000000085,107.4,101.8
Middle Tennessee,5.299999999999997,103.2,97.9
Stanford,5.200000000000003,102.2,97.0
Rutgers,5.1000000000000085,100.9,95.8
Rhode Island,4.8999999999999915,99.3,94.4
DePaul,4.8999999999999915,104.6,99.7
Louisville,4.599999999999994,103.1,98.5
Oakland,4.699999999999989,103.6,98.9
Wofford,4.900000000000006,109.0,104.1
California,4.599999999999994,103.3,98.7
Seattle,4.299999999999997,101.0,96.7
Wagner,4.200000000000003,102.3,98.1
South Carolina,4.099999999999994,98.5,94.4
St. Bonaventure,4.199999999999989,108.6,104.4
Delaware,4.1000000000000085,109.2,105.1
Morehead St.,3.9000000000000057,104.5,100.6
Jacksonville St.,3.799999999999997,105.3,101.5
