Team,AdjEM,AdjOE,AdjDE
Gonzaga,32.80000000000001,122.4,89.6
Houston,27.5,117.3,89.8
Kentucky,26.10000000000001,120.4,94.3
Baylor,25.5,118.3,92.8
Kansas,25.599999999999994,120.5,94.9
Arizona,24.700000000000003,117.0,92.3
Purdue,26.0,125.9,99.9
Duke,24.400000000000006,118.2,93.8
Auburn,23.400000000000006,115.2,91.8
Villanova,24.10000000000001,118.9,94.8
Texas Tech,22.400000000000006,111.0,88.6
UCLA,23.0,115.4,92.4
Tennessee,20.799999999999997,110.7,89.9
Illinois,20.89999999999999,114.6,93.7
Texas,20.400000000000006,111.5,91.1
Arkansas,17.89999999999999,108.6,90.7
Iowa,19.30000000000001,118.9,99.6
Saint Mary's,17.0,109.8,92.8
Connecticut,17.39999999999999,112.8,95.4
Indiana,16.5,107.6,91.1
Ohio St.,17.80000000000001,117.4,99.6
San Francisco,16.5,109.5,93.0
Wisconsin,16.799999999999997,111.8,95.0
San Diego St.,15.299999999999997,102.0,86.7
LSU,15.600000000000009,105.2,89.6
Alabama,17.5,117.7,100.2
Michigan,16.799999999999997,114.8,98.0
Boise St.,15.200000000000003,106.8,91.6
Iowa St.,14.900000000000006,105.4,90.5
Virginia Tech,16.10000000000001,114.9,98.8
Dayton,15.200000000000003,109.7,94.5
Wake Forest,15.399999999999991,111.1,95.7
Michigan St.,15.599999999999994,113.0,97.4
Washington St.,14.5,106.7,92.2
Memphis,14.700000000000003,109.8,95.1
Oklahoma,14.900000000000006,111.2,96.3
North Texas,14.299999999999997,107.7,93.4
Marquette,14.599999999999994,111.5,96.9
Xavier,14.099999999999994,110.8,96.7
Mississippi St.,14.200000000000003,111.7,97.5
Oklahoma St.,13.400000000000006,106.2,92.8
Providence,14.0,111.8,97.8
North Carolina,14.099999999999994,113.3,99.2
Florida,13.700000000000003,110.0,96.3
Murray St.,13.599999999999994,110.6,97.0
Seton Hall,13.400000000000006,109.0,95.6
USC,13.5,111.1,97.6
SMU,13.299999999999997,110.8,97.5
Oregon,13.199999999999989,112.1,98.9
TCU,12.5,106.5,94.0
Team,0.0,0.0,0.0
Syracuse,13.5,116.0,102.5
Notre Dame,12.900000000000006,111.5,98.6
Fresno St.,12.299999999999997,106.7,94.4
Utah St.,12.699999999999989,111.6,98.9
VCU,11.400000000000006,100.5,89.1
Colorado St.,12.900000000000006,113.7,100.8
Loyola Chicago,12.600000000000009,111.4,98.8
Saint Louis,12.299999999999997,109.7,97.4
UAB,12.5,112.0,99.5
Kansas St.,11.799999999999997,108.7,96.9
West Virginia,11.5,106.8,95.3
St. John's,11.800000000000011,109.9,98.1
Miami FL,11.899999999999991,114.3,102.4
South Dakota St.,11.899999999999991,116.1,104.2
Wyoming,11.599999999999994,112.5,100.9
Davidson,11.899999999999991,117.1,105.2
Virginia,11.099999999999994,109.8,98.7
Wichita St.,10.5,105.6,95.1
Vermont,11.200000000000003,113.3,102.1
UNLV,10.900000000000006,110.2,99.3
Furman,11.200000000000003,113.3,102.1
Missouri St.,11.200000000000003,113.9,102.7
Tulane,10.899999999999991,111.3,100.4
Creighton,10.100000000000009,104.7,94.6
Northwestern,10.5,108.1,97.6
Belmont,10.300000000000011,110.4,100.1
Rutgers,9.900000000000006,106.7,96.8
Vanderbilt,9.700000000000003,106.0,96.3
BYU,9.900000000000006,109.2,99.3
Santa Clara,10.0,111.6,101.6
Texas A&M,9.300000000000011,106.9,97.6
Iona,9.299999999999997,108.7,99.4
Towson,9.5,110.8,101.3
Penn St.,8.900000000000006,104.9,96.0
Mississippi,8.900000000000006,107.5,98.6
Cincinnati,8.700000000000003,106.3,97.6
Maryland,8.700000000000003,109.2,100.5
Bradley,8.299999999999997,105.5,97.2
Toledo,8.599999999999994,110.3,101.7
Drake,8.299999999999997,108.5,100.2
St. Bonaventure,8.200000000000003,110.4,102.2
Hofstra,8.299999999999997,111.5,103.2
New Mexico St.,8.0,107.1,99.1
UCF,8.0,107.5,99.5
Clemson,8.100000000000009,109.7,101.6
Northern Iowa,8.0,109.4,101.4
Chattanooga,7.700000000000003,108.7,101.0
Colorado,7.299999999999997,104.5,97.2
Florida St.,7.3999999999999915,107.1,99.7
Louisiana Tech,7.200000000000003,107.5,100.3
Team,0.0,0.0,0.0
Liberty,7.200000000000003,110.3,103.1
Richmond,7.099999999999994,109.0,101.9
Grand Canyon,6.599999999999994,103.6,97.0
Middle Tennessee,6.800000000000011,107.4,100.6
Minnesota,6.199999999999989,107.1,100.9
Ohio,5.8999999999999915,105.3,99.4
North Carolina St.,6.200000000000003,110.8,104.6
George Mason,6.0,107.6,101.6
Utah,5.900000000000006,108.0,102.1
DePaul,5.6000000000000085,106.2,100.6
Arizona St.,5.1000000000000085,100.4,95.3
South Carolina,5.199999999999989,102.1,96.9
Temple,5.200000000000003,102.8,97.6
Seattle,4.700000000000003,101.2,96.5
Stanford,4.800000000000011,104.4,99.6
Florida Atlantic,4.800000000000011,107.9,103.1
Kent St.,4.5,102.3,97.8
Utah Valley,4.6000000000000085,105.2,100.6
Wofford,4.599999999999994,107.1,102.5
Western Kentucky,4.599999999999994,108.5,103.9
Morehead St.,4.300000000000011,103.9,99.6
Princeton,4.6000000000000085,110.4,105.8
Buffalo,4.0,107.4,103.4
Nevada,3.8999999999999915,106.8,102.9
Louisville,3.3999999999999915,103.1,99.7
Southern Illinois,3.299999999999997,101.7,98.4
UC Irvine,3.299999999999997,99.1,95.8
Drexel,3.5,106.0,102.5
Rhode Island,3.200000000000003,99.3,96.1
Wagner,3.299999999999997,103.5,100.2
Butler,3.3000000000000114,103.4,100.1
Delaware,3.5,109.4,105.9
Stephen F. Austin,3.0999999999999943,100.1,97.0
Texas St.,3.299999999999997,106.2,102.9
Sam Houston St.,3.0999999999999943,101.6,98.5
Washington,2.9000000000000057,102.7,99.8
California,2.799999999999997,103.3,100.5
Colgate,2.700000000000003,107.2,104.5
Montana St.,2.5,104.7,102.2
Missouri,2.200000000000003,103.5,101.3
Saint Joseph's,2.299999999999997,103.6,101.3
Gardner Webb,2.1000000000000085,99.7,97.6
UC Santa Barbara,2.0999999999999943,104.1,102.0
South Alabama,1.7999999999999972,103.7,101.9
Jacksonville St.,1.7999999999999972,106.0,104.2
VMI,1.7000000000000028,113.0,111.3
Georgia Tech,1.5,99.8,98.3
Abilene Christian,1.3999999999999915,102.1,100.7
Longwood,1.5,106.7,105.2
Tulsa,1.2999999999999972,104.5,103.2
Team,0.0,0.0,0.0
Hawaii,1.3999999999999915,104.3,102.9
Appalachian St.,1.2000000000000028,102.4,101.2
Georgia St.,1.2000000000000028,99.4,98.2
Yale,1.0999999999999943,101.8,100.7
New Mexico,1.0,107.1,106.1
East Tennessee St.,0.7999999999999972,109.6,108.8
Oakland,0.7999999999999972,104.6,103.8
Nebraska,0.7000000000000028,103.4,102.7
Cleveland St.,0.7000000000000028,106.2,105.5
Coastal Carolina,0.6000000000000085,104.4,103.8
Mercer,0.5,106.6,106.1
Monmouth,0.5,100.6,100.1
College of Charleston,0.3999999999999915,102.6,102.2
Navy,0.29999999999999716,95.5,95.2
Oral Roberts,0.29999999999999716,109.1,108.8
Boston College,0.29999999999999716,102.6,102.3
Saint Peter's,0.29999999999999716,99.1,98.8
Portland,0.20000000000000284,103.0,102.8
Troy,0.0,99.7,99.7
Long Beach St.,-0.30000000000001137,101.1,101.4
Akron,-0.29999999999999716,103.9,104.2
UTEP,-0.29999999999999716,100.4,100.7
North Dakota St.,-0.5,103.1,103.6
UC Riverside,-0.4000000000000057,98.8,99.2
East Carolina,-0.5,103.1,103.6
UNC Greensboro,-0.5,99.4,99.9
Jacksonville,-0.5999999999999943,99.5,100.1
Bellarmine,-0.7000000000000028,108.2,108.9
Fordham,-0.5999999999999943,95.9,96.5
Pittsburgh,-0.7999999999999972,101.2,102.0
Cal St. Fullerton,-0.8999999999999915,103.4,104.3
Marist,-1.0,102.6,103.6
Illinois St.,-1.0999999999999943,107.2,108.3
Campbell,-1.2999999999999972,104.7,106.0
Georgia,-1.6000000000000085,107.3,108.9
Arkansas St.,-1.5,100.1,101.6
Georgetown,-1.5999999999999943,104.7,106.3
Charlotte,-1.5999999999999943,107.2,108.8
Samford,-1.7000000000000028,104.3,106.0
Indiana St.,-1.6999999999999886,99.4,101.1
South Dakota,-1.9000000000000057,106.0,107.9
Louisiana Lafayette,-1.7999999999999972,100.7,102.5
Cornell,-2.0,104.4,106.4
Southern,-2.0,98.9,100.9
Winthrop,-2.0999999999999943,104.0,106.1
Harvard,-2.0,99.5,101.5
Texas Southern,-2.0,97.4,99.4
San Diego,-2.0999999999999943,99.4,101.5
Bryant,-2.1999999999999886,105.4,107.6
Penn,-2.299999999999997,105.5,107.8
Team,0.0,0.0,0.0
Tarleton St.,-2.4000000000000057,101.0,103.4
Loyola Marymount,-2.5,106.1,108.6
Weber St.,-2.4000000000000057,103.0,105.4
UNC Wilmington,-2.5999999999999943,103.5,106.1
Southern Utah,-2.700000000000003,104.7,107.4
Norfolk St.,-2.5999999999999943,101.5,104.1
Massachusetts,-2.799999999999997,109.5,112.3
Cal Baptist,-2.6999999999999886,101.9,104.6
Old Dominion,-2.700000000000003,101.1,103.8
James Madison,-2.8999999999999915,104.7,107.6
Valparaiso,-2.799999999999997,102.8,105.6
Florida Gulf Coast,-2.9000000000000057,103.6,106.5
Wright St.,-3.0,105.7,108.7
UMKC,-2.9000000000000057,101.1,104.0
Fort Wayne,-2.9000000000000057,99.8,102.7
Nicholls St.,-3.0,101.5,104.5
Northern Colorado,-3.6000000000000085,108.1,111.7
George Washington,-3.4000000000000057,99.8,103.2
Fairfield,-3.6000000000000085,101.8,105.4
Boston University,-3.8000000000000114,105.1,108.9
Detroit,-3.700000000000003,104.7,108.4
UC Davis,-3.8000000000000114,102.6,106.4
Rice,-3.9000000000000057,105.8,109.7
Northern Kentucky,-3.8999999999999915,100.9,104.8
Niagara,-4.0,100.1,104.1
UT Arlington,-4.1000000000000085,99.8,103.9
Western Illinois,-4.200000000000003,102.2,106.4
Howard,-4.099999999999994,101.5,105.6
Brown,-4.1000000000000085,99.8,103.9
Eastern Washington,-4.299999999999997,103.9,108.2
