Team,AdjEM,AdjOE,AdjDE
Gonzaga,32.39999999999999,123.6,91.2
Houston,30.69999999999999,118.6,87.9
Baylor,29.799999999999997,119.0,89.2
Arizona,27.299999999999997,116.3,89.0
Purdue,28.099999999999994,125.5,97.4
Villanova,25.799999999999997,116.8,91.0
Kansas,26.200000000000003,122.3,96.1
Kentucky,25.5,119.6,94.1
Auburn,24.10000000000001,114.9,90.8
UCLA,24.30000000000001,115.9,91.6
Duke,23.39999999999999,116.8,93.4
Texas,22.200000000000003,111.8,89.6
Texas Tech,21.299999999999997,108.7,87.4
Illinois,22.5,116.3,93.8
LSU,19.10000000000001,102.2,83.1
Tennessee,20.400000000000006,109.4,89.0
Iowa St.,18.60000000000001,106.9,88.3
Indiana,18.099999999999994,108.6,90.5
Michigan St.,18.599999999999994,112.1,93.5
Xavier,18.400000000000006,112.2,93.8
Oklahoma,17.80000000000001,109.4,91.6
Wisconsin,17.700000000000003,112.7,95.0
Iowa,18.099999999999994,117.0,98.9
San Francisco,16.799999999999997,109.2,92.4
Michigan,17.599999999999994,114.5,96.9
Connecticut,16.89999999999999,112.8,95.9
Saint Mary's,15.899999999999991,107.3,91.4
Ohio St.,17.0,115.6,98.6
Wake Forest,16.099999999999994,110.1,94.0
Alabama,16.900000000000006,116.0,99.1
Washington St.,15.400000000000006,107.0,91.6
Florida,16.0,110.9,94.9
Boise St.,14.599999999999994,102.6,88.0
Arkansas,15.400000000000006,109.9,94.5
BYU,15.100000000000009,109.7,94.6
Providence,15.299999999999997,110.7,95.4
Fresno St.,14.799999999999997,107.1,92.3
Murray St.,15.100000000000009,110.7,95.6
North Texas,14.600000000000009,107.4,92.8
USC,14.799999999999997,110.3,95.5
Marquette,14.5,107.9,93.4
Oregon,15.400000000000006,114.5,99.1
San Diego St.,13.099999999999994,98.1,85.0
Oklahoma St.,13.800000000000011,103.4,89.6
North Carolina,14.700000000000003,111.4,96.7
Mississippi St.,14.799999999999997,113.5,98.7
UAB,13.900000000000006,109.7,95.8
Colorado St.,14.400000000000006,114.0,99.6
Loyola Chicago,13.600000000000009,110.2,96.6
SMU,13.5,111.7,98.2
Team,0.0,0.0,0.0
Virginia Tech,13.200000000000003,110.9,97.7
TCU,12.0,102.3,90.3
Utah St.,12.900000000000006,110.7,97.8
Missouri St.,13.200000000000003,113.0,99.8
Creighton,12.299999999999997,106.2,93.9
Texas A&M,12.300000000000011,106.9,94.6
West Virginia,11.899999999999991,105.6,93.7
VCU,10.900000000000006,96.2,85.3
Dayton,11.799999999999997,106.1,94.3
Kansas St.,11.600000000000009,105.2,93.6
Belmont,12.199999999999989,111.6,99.4
Memphis,11.899999999999991,107.8,95.9
Wyoming,12.299999999999997,112.5,100.2
Miami FL,12.599999999999994,115.0,102.4
Davidson,12.799999999999997,117.3,104.5
Saint Louis,11.900000000000006,109.4,97.5
Florida St.,11.5,106.8,95.3
Cincinnati,11.300000000000011,104.4,93.1
Toledo,11.299999999999997,109.5,98.2
Wichita St.,10.799999999999997,104.3,93.5
Notre Dame,11.299999999999997,111.2,99.9
Seton Hall,10.900000000000006,107.2,96.3
South Dakota St.,11.900000000000006,117.5,105.6
Clemson,11.0,109.6,98.6
Chattanooga,11.200000000000003,112.3,101.1
Northwestern,11.0,111.1,100.1
Furman,10.899999999999991,110.8,99.9
Syracuse,10.800000000000011,113.9,103.1
Louisiana Tech,10.200000000000003,108.2,98.0
Vermont,10.099999999999994,110.0,99.9
Iona,9.799999999999997,106.6,96.8
Maryland,9.599999999999994,107.6,98.0
Towson,9.600000000000009,110.9,101.3
St. John's,9.299999999999997,106.7,97.4
Tulane,9.200000000000003,108.3,99.1
Santa Clara,9.099999999999994,110.0,100.9
UCF,8.700000000000003,108.3,99.6
Virginia,8.600000000000009,107.4,98.8
Hofstra,8.799999999999997,110.1,101.3
Minnesota,8.599999999999994,109.1,100.5
Ohio,8.200000000000003,105.4,97.2
Bradley,8.100000000000009,105.9,97.8
Liberty,8.300000000000011,108.9,100.6
Colorado,7.5,102.9,95.4
George Mason,7.5,106.3,98.8
Richmond,7.3999999999999915,107.1,99.7
Grand Canyon,7.200000000000003,104.5,97.3
Vanderbilt,7.1000000000000085,102.4,95.3
Penn St.,7.099999999999994,104.5,97.4
North Carolina St.,7.5,111.7,104.2
Team,0.0,0.0,0.0
Rhode Island,6.3999999999999915,101.8,95.4
Stanford,6.3999999999999915,105.3,98.9
Mississippi,6.099999999999994,102.6,96.5
Utah Valley,6.200000000000003,105.9,99.7
Northern Iowa,6.099999999999994,108.3,102.2
Rutgers,5.5,101.7,96.2
Drake,5.700000000000003,106.9,101.2
Utah,5.700000000000003,108.2,102.5
Oakland,5.5,104.5,99.0
New Mexico St.,5.5,106.3,100.8
Louisville,5.0,102.5,97.5
Nevada,5.0,105.8,100.8
DePaul,4.8999999999999915,105.8,100.9
UNLV,4.900000000000006,105.0,100.1
Wagner,4.5,102.8,98.3
South Alabama,4.5,104.7,100.2
Middle Tennessee,4.299999999999997,101.7,97.4
Monmouth,4.299999999999997,102.7,98.4
South Carolina,4.099999999999994,98.0,93.9
Wofford,4.5,108.4,103.9
Seattle,4.099999999999994,101.3,97.2
California,4.0,102.6,98.6
St. Bonaventure,3.700000000000003,108.5,104.8
Saint Joseph's,3.3999999999999915,103.3,99.9
Oral Roberts,3.4000000000000057,107.4,104.0
Georgia Tech,3.1999999999999886,101.1,97.9
Buffalo,3.3000000000000114,105.9,102.6
Delaware,3.200000000000003,108.7,105.5
