ATS,EMRating,EMRating3GameEMA,EMRating5GameExpMA,EMRating10GameExpMA,AdjO,AdjO3GameEMA,AdjD,AdjD3GameEMA,Date,HomeAway,Op Rank,Opponent,Result,Pace,PPP,EFG%,TO%,OR%,FTR%,PPP1,EFG%1,TO%1,OR%1,FTR%1,OverUnder,ATSVegas,OverUnderVegas,AdjO3ExpMA,AdjO3ExpMAS,AdjO5ExpMA,AdjO10ExpMA,AdjD3ExpMA,AdjD3ExpMAS,AdjD5ExpMA,AdjD10ExpMA,DateNew,AdjOECurrent,AdjDECurrent,AdjEMCurrent,AdjOECurrentOpp,AdjDECurrentOpp,AdjEMCurrentOpp,PomAdjOECurrent,PomAdjDECurrent,PomAdjEMCurrent,PomAdjTCurrent,PomSpread,PomTotal,PomTempo,TRankSpread,TRankTotal,B3GSpread,B3GTotal,TRankLast10Spread,TRankLast10Total,MC5Spread,MC5Total,PomAdjOECurrentOpp,PomAdjDECurrentOpp,PomAdjEMCurrentOpp,PomAdjTCurrentOpp,AdjOELast10,AdjDELast10,AdjEMLast10,AdjOEOppLast10,AdjDEOppLast10,AdjEMOppLast10,MC10Spread,MC10Total,MC10Edge,AdjOE_MG,AdjDE_MG,AdjEM_MG,Adj_Margin_EM_MG,AdjOE_MG_Opp,AdjDE_MG_Opp,AdjEM_MG_Opp,Adj_Margin_EM_MG_Opp,Dates,MG_Spread,MG_Total,MG_Rank_Score_Dif,MG_Rank_Total,GameDifRating,DifCumSum,DifCumSumEMA,DifCumSumShifted,DifOverplayingandEMA,PomSpreadWinATS,PomSpreadLossATS,PomTotalWinTotal,PomTotalLossTotal,TRankSpreadWinATS,TRankSpreadLossATS,TRankTotalWinTotal,TRankTotalLossTotal,B3GSpreadWinATS,B3GSpreadLossATS,B3GTotalWinTotal,B3GTotalLossTotal,TRankLast10SpreadWinATS,TRankLast10SpreadLossATS,TRankLast10TotalWinTotal,TRankLast10TotalLossTotal,MC5SpreadWinATS,MC5SpreadLossATS,MC5TotalWinTotal,MC5TotalLossTotal,MG_SpreadWinATS,MG_SpreadLossATS,MG_TotalWinTotal,MG_TotalLossTotal,MG_Rank_Score_DifWinATS,MG_Rank_Score_DifLossATS,MG_Rank_TotalWinTotal,MG_Rank_TotalLossTotal,PlayingOverRating,PlayingOverRating3,PlayingOverRatingShift,RollingMeanDiffEM,RollingMeanDiffEMShift,PlayingOverPomeroyTrue,PlayingOverPomeroyShiftTrue,PlayingOverDailyTrue,RollingMeanDiffEMTrue,RollingMeanDiffEMShiftTrue,SignalSum,SignalSumShift,SignalSumShiftAfterGame
9.0,28,23.4,22.539245372487265,19.924001555215163,132.8,116.46666666666664,104.5,93.06666666666668,Sat 1-09 1-09,A,27 (I),Arizona,"W, 81-76",65,124.8,55.1,13.9,35.7,65.3,117.1,49.2,13.9,40.5,24.6,20.0,4.0,137.0,121.74423828125,110.6884765625,119.38013852901828,116.71695459930059,97.90732421875,91.3146484375,96.84089315653105,96.79295304408542,20210109,113.0,96.5,16.5,111.7,95.8,15.900000000000004,113.2,95.2,18.03,65.2,3.6055573855585834,137.40186390698636,64.92176386913229,3.7194218434864865,143.88103768218951,5.161534129142868,143.88103768218951,3.7194218434864865,143.88103768218951,5.161534129142868,141.4028993582096,111.5,94.1,17.34,70.0,113.0,96.5,16.5,111.7,95.8,15.900000000000004,4.062256307537097,138.23172325653968,0,107.3253544,98.50063286,8.824721539999999,12.59238812,109.0565851,95.504333,13.552252100000004,11.92132552,2021-01-09,7.191484193660173,139.9035929620881,1.6049500057384734,139.9035929620881,9.969999999999999,22.710000000000004,9.856124574505923,12.740000000000006,12.853875425494081,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,4.509245372487264,5.369999999999997,1.9188680587308866,2.0645454545454562,1.274000000000001,1,1.0,1,1,1,3,3.0,3.0
21.0,51,32.3,32.32616358165817,25.737819454266948,145.6,127.83333333333331,93.7,95.53333333333336,Thu 1-14 1-14,H,71 (Ⅲ),Washington St.,"W, 91-61",67,135.0,61.5,17.8,44.8,29.5,90.5,53.0,25.2,20.0,22.0,19.5,-9.0,132.5,133.672119140625,121.74423828125,128.12009235267885,121.96841739942776,95.803662109375,97.90732421875,95.7939287710207,96.2305979451608,20210114,114.3,97.1,17.200000000000006,96.8,91.0,5.799999999999998,114.5,95.9,18.64,64.6,-11.648400869944638,125.43385614624897,62.578378378378375,-10.002468791897918,127.43799180210027,-7.867717388043681,127.43799180210027,-10.002468791897918,127.43799180210027,-7.867717388043681,131.0080788837789,98.0,93.5,4.42,68.1,114.3,97.1,17.200000000000006,96.8,91.0,5.799999999999998,-9.757144585925154,122.2988038613761,0,104.97974161575891,97.15603467089464,7.82370694486427,11.794144548630445,91.39710033616137,88.61570606219415,2.781394273967223,5.749145601478494,2021-01-14,-5.990500785885388,116.93533813428726,-5.688753199574464,116.93533813428726,32.36,55.07000000000001,14.140749716337284,22.710000000000004,40.929250283662725,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,13.686163581658171,13.659999999999997,4.509245372487264,4.589166666666667,2.0645454545454562,1,1.0,1,1,1,3,3.0,3.0
-10.5,1,27.23333333333333,22.050775721105452,21.330943189854775,114.4,130.9333333333333,112.9,103.7,Sat 1-16 1-16,H,144 (Ⅳ),Washington,"W, 81-76",69,116.7,47.9,8.6,36.6,24.3,109.5,60.3,15.8,13.3,17.2,16.0,-15.5,141.0,124.0360595703125,133.672119140625,123.54672823511923,120.59234150862272,104.35183105468752,95.803662109375,101.49595251401381,99.26139831876793,20210116,116.7,97.2,19.5,99.1,100.9,-1.8000000000000114,116.0,96.1,19.9,64.8,-15.83121961340634,138.13915132833972,65.26088193456614,-18.353462343606225,143.702279679051,-30.690862434953463,143.702279679051,-18.353462343606225,143.702279679051,-30.690862434953463,154.93336947623737,100.8,99.4,1.46,70.8,116.7,97.2,19.5,99.1,100.9,-1.8000000000000114,-23.099916184356278,136.6847819751409,0,110.85250388353386,99.07337903764851,11.779124845885349,16.651944744539158,95.43498967917743,101.75603841462014,-6.321048735442702,-6.310838796747439,2021-01-16,-16.100995626895056,139.1406004745345,-16.90750150714331,139.1406004745345,-18.9,36.17000000000001,27.783833144224857,55.07000000000001,8.386166855775151,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,2.150775721105454,7.333333333333332,13.686163581658171,2.7823076923076933,4.589166666666667,1,1.0,1,1,1,3,3.0,3.0
-5.0,9,21.066666666666666,17.967183814070307,19.23440806442664,98.9,119.63333333333333,89.1,98.56666666666668,Thu 1-21 1-21,A,113 (Ⅲ),California,"W, 61-57",63,96.8,50.0,22.2,31.0,23.1,90.5,49.1,15.9,9.4,13.2,-14.0,-9.0,132.0,111.46802978515628,124.0360595703125,115.33115215674616,116.64827941614584,96.72591552734373,104.35183105468752,97.36396834267588,97.41387135171921,20210121,116.9,98.7,18.200000000000006,103.7,102.9,0.7999999999999972,116.5,97.4,19.13,64.9,-6.916574128763898,133.58824561902304,61.11493598862021,-7.352569687084994,139.53322451441505,-7.955516717924423,139.53322451441505,-7.352569687084994,139.53322451441505,-7.955516717924423,142.01045093935448,104.0,102.0,1.95,66.2,116.9,98.7,18.200000000000006,103.7,102.9,0.7999999999999972,-7.8372330894696045,139.005071191177,0,110.88362422344132,99.9948488734676,10.888775349973713,15.07849946294261,100.38839242109549,103.58556728520452,-3.19717486410903,-0.31695771630622904,2021-01-21,-5.30809357637844,134.94633110320223,-7.571404497520547,134.94633110320223,-10.129999999999999,26.04000000000001,30.57922209614991,36.17000000000001,-4.539222096149899,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,-1.1628161859296924,1.9366666666666674,2.150775721105454,1.8599999999999994,2.7823076923076933,-1,1.0,-1,1,1,-1,3.0,3.0
-6.5,9,6.933333333333337,15.144789209380205,17.464515689076336,113.5,108.93333333333332,104.0,102.0,Sat 1-23 1-23,N,57 (Ⅱ),Stanford,"L, 73-72 OT",69,104.3,49.2,20.3,32.4,23.3,105.8,50.0,18.8,31.0,45.3,7.0,-5.5,138.0,112.48401489257813,111.46802978515628,114.72076810449744,116.0758649768466,100.36295776367187,96.72591552734373,99.57597889511726,98.61134928777024,20210123,115.3,97.9,17.39999999999999,105.3,91.8,13.5,115.4,96.5,18.81,64.9,-1.2448221700883977,136.245599329809,66.00782361308679,-1.8654444512855264,141.38461113989092,-1.9012238558272605,141.38461113989092,-1.8654444512855264,141.38461113989092,-1.9012238558272605,144.6162392590725,106.5,90.7,15.82,71.5,115.3,97.9,17.39999999999999,105.3,91.8,13.5,-1.04884835711131,136.53843061928893,0,109.04951267157824,98.881651621984,10.167861049594237,14.222295512034345,102.14463452213377,94.8654992800953,7.279135242038464,7.621087788699709,2021-01-23,-1.6565914097099608,138.35204843901067,-4.357313550352188,138.35204843901067,-9.809999999999999,16.23000000000001,29.066148064099945,26.04000000000001,-12.836148064099934,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,-3.6652107906197937,-11.876666666666662,-1.1628161859296924,1.0820000000000007,1.8599999999999994,-1,-1.0,-1,1,1,-1,-1.0,3.0
-6.5,20,13.400000000000004,17.063192806253475,18.08914920015336,101.7,104.69999999999996,80.8,91.30000000000004,Sat 1-30 1-30,H,52 (Ⅲ),Oregon St.,"W, 57-52",59,96.4,38.5,11.8,28.9,44.2,87.9,50.0,25.4,20.7,14.9,-25.5,-11.5,134.5,107.09200744628909,112.48401489257813,110.38051206966496,113.46207134469269,90.58147888183592,100.36295776367187,93.31731926341152,95.37292214453927,20210130,115.7,98.3,17.400000000000006,106.7,102.8,3.9000000000000057,116.1,97.3,18.81,64.3,-12.698927226422171,132.26686157364222,59.36088193456615,-12.408558784110127,136.92517042628884,-9.194143303742818,136.92517042628884,-12.408558784110127,136.92517042628884,-9.194143303742818,139.48185353868072,107.0,102.8,4.18,64.9,115.7,98.3,17.400000000000006,106.7,102.8,3.9000000000000057,-12.360939017919028,135.50966904691825,0,108.57459416704228,99.05301093494549,9.521583232096788,13.667588598102258,102.23236703920941,100.5322763355652,1.7000907036442072,-2.3162969060398155,2021-01-30,-8.414370972400555,128.63125156221395,-11.244615272869083,128.63125156221395,1.1900000000000013,17.420000000000012,24.787432042733304,16.23000000000001,-7.3674320427332916,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,-1.7468071937465233,-5.409999999999995,-3.6652107906197937,1.088750000000001,1.0820000000000007,-1,-1.0,-1,1,1,-1,-1.0,-1.0
-13.5,-1,9.699999999999998,10.942128537502313,14.563849345580024,90.6,101.93333333333332,91.9,92.23333333333336,Sat 2-06 2-06,A,7 (I-A),USC,"L, 66-48",62,77.2,36.3,14.5,32.5,12.9,106.1,49.1,19.3,39.4,28.6,-22.5,4.5,136.5,98.8460037231445,107.09200744628909,103.7870080464433,109.30533110020308,91.24073944091795,90.58147888183592,92.84487950894102,94.74148175462305,20210206,114.2,97.2,17.0,112.2,92.9,19.3,114.4,96.2,18.21,63.9,5.962281783368205,130.953698249354,61.718492176386924,5.700672891837598,136.48782161531108,4.132574452015882,136.48782161531108,5.700672891837598,136.48782161531108,4.132574452015882,136.49015117912077,112.7,91.5,21.18,67.9,114.2,97.2,17.0,112.2,92.9,19.3,5.902397818657053,133.9328399015629,0,107.37046909642551,97.78500758462195,9.585461511803558,13.246435831618989,107.17972481053611,93.4662620701605,13.713462740375618,14.004098371835607,2021-02-06,6.464361214421508,130.17953772545076,2.4311963400312067,130.17953772545076,-19.21,-1.7899999999999885,22.331621361822208,17.420000000000012,-24.121621361822196,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,-7.267871462497688,-8.510000000000003,-1.7468071937465233,-0.10529411764705543,1.088750000000001,-1,-1.0,-1,-1,1,-3,-1.0,-1.0
-12.5,-4,5.033333333333331,5.794752358334876,11.097694919110928,111.3,101.2,115.8,96.16666666666669,Thu 2-11 2-11,A,71 (Ⅱ),Washington St.,"L, 81-73",71,102.7,48.3,14.1,22.2,39.0,113.9,59.8,22.5,31.3,54.9,21.5,-4.5,132.5,105.07300186157228,98.8460037231445,106.29133869762887,109.66799817289343,103.52036972045894,91.24073944091795,100.496586339294,98.57030325378248,20210211,112.5,96.6,15.900000000000004,100.1,94.1,6.0,113.3,95.7,17.55,63.7,-3.0699445686994054,123.7723516759788,61.8877667140825,-2.22243082189118,128.62874112895358,8.099784789912755,128.62874112895358,-2.22243082189118,128.62874112895358,8.099784789912755,121.61140159391044,99.6,93.5,6.08,68.3,112.5,96.6,15.900000000000004,100.1,94.1,6.0,-2.954547529714677,129.0533060548508,0,105.55569568041449,97.79131061083083,7.764385069583653,11.985452466482243,96.4056903256292,95.2527195415018,1.1529707841273904,0.4858638189934565,2021-02-11,-0.5177907249295828,123.76028700055804,-5.275926059437644,123.76028700055804,-21.55,-23.33999999999999,14.291080907881478,-1.7899999999999885,-37.63108090788147,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,-11.755247641665125,-12.51666666666667,-7.267871462497688,-1.2966666666666633,-0.10529411764705543,-1,-1.0,-1,-1,-1,-3,-3.0,-1.0
-6.5,11,1.933333333333328,7.729834905556582,11.18902311563621,98.1,100.0,86.5,98.06666666666668,Sat 2-13 2-13,A,144 (Ⅲ),Washington,"W, 64-61",68,94.0,56.9,20.6,16.1,35.3,89.6,44.8,14.7,18.4,24.1,-17.0,-9.5,142.0,101.58650093078613,105.07300186157228,103.56089246508594,107.5647257778219,95.01018486022949,103.52036972045894,95.83105755952934,96.37570266218565,20210213,112.5,97.9,14.599999999999996,103.2,105.2,-2.0,113.6,97.1,16.47,64.0,-7.019130693292453,139.1954747910468,64.09103840682789,-7.350820068667957,143.9804237075916,-1.296095475267531,143.9804237075916,-7.350820068667957,143.9804237075916,-1.296095475267531,133.39216336549742,103.8,103.8,-0.01,70.4,112.5,97.9,14.599999999999996,103.2,105.2,-2.0,-5.68281836469693,145.45801967993242,0,105.17097815805502,98.69162643718607,6.479351720868948,11.232669797681437,99.50503660685965,102.50500644458008,-2.9999698377204282,-2.8104729162551365,2021-02-13,-2.5226512673056902,135.3256217839298,-7.13027668679193,135.3256217839298,-5.469999999999999,-28.809999999999988,1.7473872719209904,-23.33999999999999,-30.55738727192098,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,-8.740165094443416,-14.53666666666667,-11.755247641665125,-1.5163157894736834,-1.2966666666666633,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
12.0,26,11.199999999999998,13.986556603704386,13.972837094611444,111.6,106.99999999999996,85.1,95.80000000000004,Thu 2-18 2-18,H,27 (Ⅱ),Arizona,"W, 74-60",67,110.6,56.7,10.5,16.7,15.0,89.7,46.0,23.9,22.9,40.0,-2.0,-2.0,136.0,106.59325046539307,101.58650093078613,106.24059497672395,108.29841200003612,90.05509243011473,95.01018486022949,92.25403837301957,94.32557490542463,20210218,111.9,98.0,13.900000000000004,114.6,97.3,17.299999999999994,113.1,97.1,16.05,64.1,-3.251370362112908,136.03173395972985,61.72930298719772,-1.7522422314718966,140.22604714846943,3.0126535694256984,140.22604714846943,-1.7522422314718966,140.22604714846943,3.0126535694256984,127.8493102817784,114.5,97.5,17.01,67.7,111.9,98.0,13.900000000000004,114.6,97.3,17.299999999999994,1.1290909990758098,134.84024056746495,0,104.36159113568245,98.34293939453451,6.018651741147934,10.793734856799764,106.9854517211765,96.14858320341548,10.836868517761019,9.218224805978958,2021-02-18,-0.5606491576009773,130.2859964337786,-2.8739172615012194,130.2859964337786,9.95,-18.85999999999999,-8.438408485386,-28.809999999999988,-10.421591514613988,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,-2.0634433962956145,-4.850000000000003,-8.740165094443416,-0.9429999999999978,-1.5163157894736834,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
-6.5,5,14.6,11.224371069136259,12.46868489559118,115.2,108.29999999999997,109.5,93.70000000000003,Sat 2-20 2-20,H,83 (Ⅲ),Arizona St.,"W, 80-79",70,114.3,53.5,15.7,30.0,40.4,112.9,54.1,7.1,12.5,27.9,13.5,-7.5,145.5,110.89662523269651,106.59325046539307,109.22706331781599,109.55324618184773,99.77754621505736,90.05509243011473,98.00269224867971,97.0845612862565,20210220,112.0,97.6,14.400000000000004,107.6,101.4,6.199999999999988,113.4,96.5,16.95,64.1,-9.860652398694697,144.14168849902148,66.10597439544807,-9.94311491097534,148.32048217895615,-3.3379102565254,148.32048217895615,-9.94311491097534,148.32048217895615,-3.3379102565254,134.08292833006132,108.8,100.4,8.35,72.5,112.0,97.6,14.400000000000004,107.6,101.4,6.199999999999988,-7.654936020502717,141.5654107660234,0,104.77719739343851,97.26467823682249,7.5125191566160225,12.547801155781446,101.99205226953494,99.11530332010523,2.876748949429711,-0.02703309775956858,2021-02-20,-7.003310880026277,137.7180196650215,-10.279561655160094,137.7180196650215,-11.95,-30.809999999999988,-11.912272323590663,-18.85999999999999,-18.897727676409325,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,-5.72562893086374,-2.3499999999999996,-2.0634433962956145,-1.467142857142857,-0.9429999999999978,-1,-1.0,-1,-1,-1,-3,-3.0,-3.0
14.0,40,24.13333333333334,20.88291404609085,17.510742187301883,128.3,118.36666666666665,88.1,94.23333333333336,Thu 2-25 2-25,A,47 (Ⅱ),Utah,"W, 76-61",62,121.7,65.2,16.0,19.2,7.1,97.7,52.6,14.4,15.6,0.0,2.0,-1.0,135.0,119.59831261634828,110.89662523269651,115.584708878544,112.96174687605722,93.93877310752869,99.77754621505736,94.70179483245316,95.4510046887553,20210225,111.8,98.2,13.599999999999996,109.4,98.7,10.700000000000003,114.1,97.0,17.13,64.4,-1.019409207446742,134.39725005393677,61.651778093883365,2.0149402321285947,137.90486558017713,6.224054484250098,137.90486558017713,2.0149402321285947,137.90486558017713,6.224054484250098,127.68572115993618,109.0,99.5,9.5,67.3,111.8,98.2,13.599999999999996,109.4,98.7,10.700000000000003,5.4223458634177355,132.92919421609864,0,105.02653788213604,97.52409880515606,7.502439076979982,11.965605654867106,100.69579081431206,98.6978790757592,1.9979117385528582,3.960280199760952,2021-02-25,0.12334721207464838,127.77756640806868,-3.0717154133543545,127.77756640806868,22.87,-7.939999999999987,-18.21151488239377,-30.809999999999988,10.271514882393785,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,3.7529140460908508,7.003333333333341,-5.72562893086374,-0.36090909090908596,-1.467142857142857,1,-1.0,1,-1,-1,1,-3.0,-3.0
-2.5,17,21.200000000000006,19.821942697393897,17.545152698701536,114.7,119.39999999999998,97.0,98.2,Sat 2-27 2-27,A,8 (I-A),Colorado,"L, 70-61",61,99.5,51.1,22.8,29.6,41.3,114.2,50.9,9.8,23.3,33.3,-5.0,6.5,136.0,117.14915630817413,119.59831261634828,115.2898059190293,113.27779289859228,95.46938655376434,93.93877310752869,95.46786322163544,95.73264019989071,20210227,112.5,97.9,14.599999999999996,114.4,94.0,20.400000000000006,114.1,97.0,17.13,64.4,7.100293152360869,132.78307429075585,61.28534850640115,7.7741846286486975,137.25377473895634,9.952873928998148,137.25377473895634,7.7741846286486975,137.25377473895634,9.952873928998148,123.18650574834666,115.0,92.9,22.09,66.9,112.5,97.9,14.599999999999996,114.4,94.0,20.400000000000006,12.626075915106588,126.89462789064191,0,105.10610153074283,97.33044864150408,7.775652889238756,11.269447797453328,106.927982054563,94.03582152635441,12.892160528208592,16.56546254498609,2021-02-27,6.875515006397016,127.8913469985242,5.200492958492404,127.8913469985242,-0.129999999999999,-8.069999999999986,-14.78767658826251,-7.939999999999987,6.717676588262524,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,2.6919426973938982,4.070000000000007,3.7529140460908508,-0.35086956521739054,-0.36090909090908596,1,1.0,1,-1,-1,1,1.0,-3.0
-2.5,17,25.13333333333334,19.0479617982626,17.53694311711944,124.5,122.5,107.0,97.36666666666667,Wed 3-03 3-03,A,30 (I-A),Oregon,"L, 82-74",65,113.9,60.7,21.6,30.8,12.5,126.2,68.6,18.5,27.3,31.4,20.5,5.5,135.5,120.82457815408706,117.14915630817413,118.35987061268624,115.31819418975729,101.23469327688215,95.46938655376434,99.31190881442363,97.78125107263784,20210303,114.2,96.9,17.299999999999994,116.7,95.5,21.200000000000006,113.6,96.8,16.83,64.8,4.2083195367585375,134.80222818989455,62.21906116642958,6.544657545132395,142.04836924386706,1.2443234243986212,142.04836924386706,6.544657545132395,142.04836924386706,1.2443234243986212,139.49849418575135,112.8,95.5,17.3,67.5,114.2,96.9,17.299999999999994,116.7,95.5,21.200000000000006,6.5849380319596555,132.56594501992674,0,104.45112302205402,97.56928890715315,6.881834114900869,10.308131588016199,104.00087900163952,96.79279716325044,7.208081838389077,7.048163344043598,2021-03-03,3.862026738217452,129.47597609207332,-0.13500299042340203,129.47597609207332,0.1700000000000017,-7.899999999999984,-12.548451058841671,-8.069999999999986,4.648451058841687,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,2.2179617982626034,8.303333333333342,2.6919426973938982,-0.32916666666666217,-0.35086956521739054,1,1.0,1,-1,-1,1,1.0,1.0
1.5,26,20.533333333333328,21.498641198841728,19.148408004915897,117.1,118.76666666666664,90.7,98.23333333333336,Sat 3-06 3-06,H,7 (I),USC,"L, 64-63",62,101.8,55.9,16.2,18.5,21.6,103.5,50.9,16.2,32.3,37.7,-8.5,2.5,135.5,118.96228907704351,120.82457815408706,117.93991374179085,115.64215888252869,95.96734663844109,101.23469327688215,96.44127254294908,96.49375087761277,20210306,114.2,96.9,17.299999999999994,108.3,96.3,12.0,114.0,97.3,16.65,64.8,0.8994626521927955,132.001815846202,62.587766714082505,-7.1018077547731195,138.23730441718396,-1.4273217177403679,138.23730441718396,-7.1018077547731195,138.23730441718396,-1.4273217177403679,133.38417025757207,112.8,89.8,23.0,67.9,114.2,96.9,17.299999999999994,108.3,96.3,12.0,3.414100788271591,129.37511781031122,0,104.53996297368542,98.75263149775957,5.787331475925853,9.144275366383177,106.08991355769724,91.46973565430612,14.620177903391124,16.909380229226947,2021-03-06,2.2718529103747898,128.6435674519077,2.879258632080834,128.6435674519077,9.350000000000001,1.450000000000017,-10.99896737256111,-7.899999999999984,12.448967372561127,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,4.8486411988417295,3.8833333333333293,2.2179617982626034,0.05800000000000338,-0.32916666666666217,1,1.0,1,1,-1,3,1.0,1.0
-9.5,15,19.8,19.499094132561158,18.485061094931194,114.0,118.5333333333333,98.5,98.73333333333336,Thu 3-11 3-11,N,52 (Ⅱ),Oregon St.,"L, 83-79 OT",75,104.9,46.8,18.6,42.1,42.9,110.2,50.8,15.9,23.5,49.2,28.5,-5.5,133.5,116.48114453852176,118.96228907704351,116.62660916119391,115.34358454025072,97.23367331922054,95.96734663844109,97.12751502863271,96.85852344531952,20210311,114.2,96.9,17.299999999999994,103.3,100.4,2.8999999999999915,114.4,97.3,17.11,64.5,-5.182995473556822,131.01391455383114,60.00426742532006,-8.982351541014708,132.49448207752135,-5.842915021100613,132.49448207752135,-8.982351541014708,132.49448207752135,-5.842915021100613,138.03504063940937,108.3,99.7,8.68,65.4,114.2,96.9,17.299999999999994,103.3,100.4,2.8999999999999915,-3.877198200985967,125.65794571594745,0,104.9818791,98.19139548,6.790483620000003,9.820913682999999,102.4081925,98.18788154,4.220310959999992,1.874101373,2021-03-11,-1.5568622434172639,125.6345374685211,-4.768426510280648,125.6345374685211,-2.1099999999999994,-0.6599999999999824,-6.8493115817074015,1.450000000000017,6.189311581707419,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,2.3890941325611585,2.6900000000000013,4.8486411988417295,-0.02538461538461334,0.05800000000000338,1,1.0,1,-1,1,1,3.0,1.0
8.5,15,19.1,18.13272942170744,17.92414089585279,125.9,118.99999999999996,110.5,99.90000000000002,Thu 3-18 3-18,N,59 (Ⅱ),Michigan St.,"W, 86-80 OT",72,120.2,53.0,11.2,36.1,29.9,111.8,52.5,16.8,33.3,29.5,32.0,2.5,134.0,121.19057226926088,116.48114453852176,119.71773944079594,117.26293280565969,103.86683665961029,97.23367331922054,101.58501001908847,99.33879190980689,20210318,114.2,96.9,17.299999999999994,112.7,91.8,20.900000000000006,113.5,97.6,15.9,64.7,-0.7767855360466598,131.987892855778,63.13541963015648,2.8327102346022457,138.7234723874228,-8.674488222229709,138.7234723874228,2.8327102346022457,138.7234723874228,-8.674488222229709,130.304928291698,107.0,93.1,13.97,68.6,114.2,96.9,17.299999999999994,112.7,91.8,20.900000000000006,-1.8948751448964016,131.64076078694058,0,104.9818791,98.19139548,6.790483620000003,9.820913682999999,102.10073709999999,94.0734083,8.027328799999992,10.51359459,2021-03-18,0.9683509706474496,128.98379598189507,0.43732699733241986,128.98379598189507,-0.9000000000000004,-1.5599999999999827,-4.786207721138263,-0.6599999999999824,3.2262077211382802,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,2.2327294217074414,3.200000000000001,2.3890941325611585,-0.0577777777777726,-0.02538461538461334,1,1.0,1,-1,-1,1,1.0,3.0
14.5,40,23.70000000000001,25.4884862811383,21.974297096606836,132.8,124.2333333333333,92.6,100.53333333333336,Sat 3-20 3-20,N,20 (I-A),BYU,"W, 73-62",60,121.5,55.2,6.7,26.5,27.6,103.2,52.0,16.6,30.0,31.4,-4.0,3.5,139.0,126.99528613463043,121.19057226926088,124.07849296053064,120.08785411372156,98.23341832980513,103.86683665961029,98.59000667939232,98.11355701711472,20210320,114.2,96.9,17.299999999999994,110.4,96.2,14.200000000000005,114.4,97.8,16.64,64.6,3.1273039989242903,134.0961035041011,62.394594594594594,-1.8471317144009731,138.9372647035095,5.80257008682533,138.9372647035095,-1.8471317144009731,138.9372647035095,5.80257008682533,145.03313825238135,113.0,92.2,20.83,67.9,114.2,96.9,17.299999999999994,110.4,96.2,14.200000000000005,4.452267544167805,141.5743803967008,0,104.9818791,98.19139548,6.790483620000003,9.820913682999999,106.5615541,91.98492369,14.576630409999993,10.43754,2021-03-20,5.168723849378104,128.91847712856386,0.3847414906557276,128.91847712856386,23.36,21.80000000000002,-3.710805147425503,-1.5599999999999827,25.510805147425522,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,8.8484862811383,7.060000000000009,2.2327294217074414,0.778571428571432,-0.0577777777777726,1,1.0,1,1,-1,3,1.0,1.0
