AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Reg_dif,Over_dif
Connecticut,Michigan St.,1,139,N,11:00 AM,4.8,8.5
Auburn,Loyola Chicago,1,141,N,01:30 PM,-7.7,-7.2
Maryland,Richmond,1,139,N,06:00 PM,-14.6,-9.3
Louisville,Mississippi St.,-1,129,N,08:30 PM,-14.6,-14.7
Arizona St.,Syracuse,-1,147,N,06:30 PM,-0.2,-0.9
Belmont,Drake,-3,147,N,06:30 PM,-19.6,-24.2
Baylor,VCU,9,127,N,04:00 PM,3.5,-0.6
Alabama,Iona,10,148,N,04:00 PM,-2.0,1.8
Hawaii,Illinois Chicago,1,135,N,03:00 PM,-11.9,-11.7
Kansas,North Texas,9,127,N,01:30 PM,-13.2,-13.4
Southern Miss,UC San Diego,2,140,N,06:00 PM,-15.1,-9.9
Georgetown,San Diego St.,-7,131,N,10:59 PM,-9.3,-9.5
San Diego,South Alabama,5,141,N,12:30 PM,-5.6,-5.8
New Mexico,UAB,-10,152,N,06:00 PM,9.1,6.9
Dayton,Miami FL,-7,135,N,11:00 AM,-22.8,-22.2
Saint Joseph's,USC,-15,145,N,08:30 PM,-3.2,-7.1
San Francisco,Towson,10,138,N,08:30 PM,-14.0,-16.1
Presbyterian,New Orleans,-6,140,H,01:00 PM,-8.7,-11.8
Central Arkansas,VMI,-9,151,N,03:00 PM,4.0,2.3
