AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Reg_dif,Over_dif
Baylor,Texas,-1,133,H,08:00 PM,-4.5,2.2
San Diego St.,Wyoming,-1,125,H,08:00 PM,1.8,4.3
Syracuse,North Carolina,-7,161,H,06:00 PM,5.8,-11.3
Northwestern,Iowa,-11,153,H,07:00 PM,-10.9,-7.7
UCLA,Washington,10,142,H,10:00 PM,-0.7,-3.9
Kansas St.,Texas Tech,-12,130,H,08:00 PM,-1.5,-1.3
College of Charleston,Hofstra,-8,164,H,06:00 PM,3.9,14.5
Maryland Eastern Shore,Morgan St.,-1,139,H,07:00 PM,2.9,6.4
Delaware,Towson,-10,144,H,,-8.0,-23.6
Massachusetts,Fordham,-5,143,H,06:00 PM,-2.2,-6.0
Washington St.,Oregon St.,10,138,H,10:00 PM,-0.7,-4.0
New Mexico,Fresno St.,-12,134,H,09:00 PM,1.6,-8.0
Jackson St.,Prairie View A&M,-4,134,H,08:00 PM,-5.4,-1.3
Alcorn St.,Texas Southern,-7,133,H,07:30 PM,3.4,-0.3
South Carolina St.,Howard,-10,150,H,06:30 PM,1.1,2.1
North Carolina Central,Norfolk St.,-9,141,H,06:30 PM,-8.1,-7.1
Florida A&M,Southern,-10,138,H,08:00 PM,3.6,7.7
Bethune Cookman,Grambling St.,-6,134,H,07:30 PM,-4.6,5.3
Central Connecticut,Fairleigh Dickinson,-7,141,H,06:00 PM,-11.5,-20.2
