AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Reg_dif,Over_dif
Memphis,SMU,-1,151,H,2:00 PM,11.3,13.1
Marquette,Creighton,-1,139,H,2:00 PM,12.0,-4.0
Michigan,Wisconsin,-3,139,H,12:00 PM,5.9,5.3
Missouri St.,Northern Iowa,-1,147,H,1:00 PM,-3.6,-0.9
Washington St.,USC,-2,132,H,6:30 PM,-0.0,-8.3
Houston,Wichita St.,8,130,H,12:00 PM,-2.4,2.6
George Mason,Fordham,1,131,H,1:30 PM,-1.2,-3.8
Providence,Butler,4,128,H,12:00 PM,-12.6,-0.7
Mississippi St.,Missouri,4,134,H,7:00 PM,-6.4,4.6
Rutgers,Purdue,-13,141,H,4:30 PM,7.0,22.2
Saint Peter's,Siena,1,123,H,1:00 PM,3.4,0.8
Temple,Cincinnati,-7,131,H,1:00 PM,6.1,2.5
Wright St.,Detroit,-2,148,H,12:00 PM,9.2,-1.9
Stony Brook,Hartford,-1,155,H,4:00 PM,-13.9,-5.3
Jacksonville St.,Bellarmine,-4,134,H,6:00 PM,-11.1,-10.5
East Carolina,UCF,-10,142,H,1:00 PM,-6.6,-1.6
Rider,Manhattan,-4,142,H,1:00 PM,6.5,-0.1
New Mexico,San Jose St.,5,153,H,3:00 PM,3.8,9.0
Fairfield,Iona,-12,140,H,12:00 PM,1.6,-7.3
Northern Kentucky,Oakland,-7,135,H,2:00 PM,23.9,11.4
Quinnipiac,Marist,-8,146,H,1:00 PM,3.2,-6.9
Fort Wayne,Milwaukee,4,134,H,1:00 PM,6.2,12.0
NJIT,Maine,1,127,H,12:00 PM,-9.2,-4.2
Lehigh,Loyola MD,-5,139,H,4:00 PM,14.4,7.5
