AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Reg_dif,Over_dif
Gonzaga,San Francisco,7,155,H,08:00 PM,-6.8,-12.2
UCLA,Oregon,3,139,H,08:30 PM,0.8,2.4
Ohio St.,Illinois,-6,142,H,08:00 PM,7.0,4.2
Arizona,Utah,10,152,H,10:00 PM,-13.7,-15.1
DePaul,Georgetown,2,152,H,07:00 PM,5.5,-3.6
South Dakota St.,Oral Roberts,4,170,H,07:00 PM,20.8,12.8
Belmont,Murray St.,-6,144,H,08:00 PM,-5.9,-2.0
UC Irvine,Cal St. Fullerton,-1,127,H,09:00 PM,8.5,8.2
UC Santa Barbara,UC Davis,1,137,H,08:00 PM,2.8,4.3
Seattle,Utah Valley,-4,136,H,07:00 PM,5.7,1.0
Cleveland St.,Detroit,-1,145,H,06:00 PM,7.9,-2.8
Maryland,Indiana,-9,135,H,06:00 PM,6.7,8.8
Cal Baptist,Dixie St.,1,147,H,08:00 PM,-1.2,-4.3
Florida Atlantic,Old Dominion,2,132,H,06:00 PM,8.1,3.6
Arizona St.,Colorado,-4,128,H,08:00 PM,12.1,2.4
Sam Houston St.,Stephen F. Austin,-3,129,H,06:30 PM,11.2,7.0
Louisiana Tech,Rice,4,152,H,07:00 PM,-0.6,10.3
Weber St.,Portland St.,1,153,H,09:00 PM,-14.3,-9.9
College of Charleston,Delaware,-6,158,H,06:00 PM,2.1,3.4
Temple,Memphis,-10,138,H,06:00 PM,-2.3,8.3
New Orleans,Southeastern Louisiana,-2,160,H,08:00 PM,3.1,10.8
Portland,Pacific,2,138,H,09:00 PM,9.2,12.9
Bryant,St. Francis NY,2,152,H,06:00 PM,-9.2,-11.9
South Dakota,UMKC,-3,141,H,07:00 PM,5.2,1.0
Eastern Washington,Northern Colorado,-5,163,H,07:00 PM,1.5,1.2
Santa Clara,Pepperdine,9,157,H,09:00 PM,6.8,-3.4
Siena,Quinnipiac,-3,143,H,06:00 PM,5.3,4.0
Texas A&M Corpus Chris,McNeese St.,-2,148,H,07:30 PM,-7.5,-0.5
Saint Mary's,San Diego,9,123,H,09:00 PM,2.5,12.2
Fort Wayne,Oakland,-6,142,H,06:00 PM,13.5,15.3
USC,Oregon St.,9,143,H,10:00 PM,5.5,3.9
Youngstown St.,Wright St.,-6,152,H,06:00 PM,1.9,3.6
Montana,Southern Utah,-6,142,H,08:00 PM,-13.4,-15.3
Buffalo,Northern Illinois,7,147,H,07:00 PM,-2.5,-4.2
UNC Wilmington,Drexel,-7,139,H,06:00 PM,-4.7,-10.0
Nicholls St.,Northwestern St.,5,157,H,07:30 PM,-7.3,-2.7
Loyola Marymount,BYU,-12,144,H,09:00 PM,14.4,9.6
Marshall,Middle Tennessee,-15,157,H,06:00 PM,-4.2,-4.5
Tennessee Martin,Southeast Missouri St.,-8,160,H,07:00 PM,-18.1,-7.5
USC Upstate,Winthrop,-8,152,H,06:00 PM,-7.2,-11.1
Austin Peay,SIU Edwardsville,-3,129,H,07:30 PM,3.9,-10.2
Mount St. Mary's,Sacred Heart,2,134,H,06:00 PM,2.3,-3.0
Tennessee St.,Tennessee Tech,-6,146,H,07:30 PM,1.9,2.5
FIU,Charlotte,-7,139,H,06:00 PM,1.3,-1.6
UC San Diego,Long Beach St.,-11,147,H,09:00 PM,0.8,-2.6
St. Francis PA,Central Connecticut,1,131,H,06:00 PM,7.6,-2.9
UAB,UTSA,15,149,H,07:00 PM,-8.9,-3.7
Idaho,Sacramento St.,-2,144,H,09:00 PM,12.1,7.0
Elon,Hofstra,-16,146,H,06:00 PM,-17.9,-11.3
Merrimack,LIU Brooklyn,-8,132,H,06:00 PM,8.0,-1.9
Denver,St. Thomas,-6,146,H,07:00 PM,12.6,-4.7
UT Rio Grande Valley,Tarleton St.,-10,144,H,07:00 PM,-5.5,-10.2
Wagner,Fairleigh Dickinson,12,144,H,05:00 PM,-0.9,-8.3
Robert Morris,Northern Kentucky,-9,137,H,06:00 PM,-12.9,-11.7
William & Mary,Northeastern,-9,135,H,05:30 PM,0.6,5.0
Central Michigan,Miami OH,-10,148,H,06:00 PM,6.0,-0.4
Cal Poly,Hawaii,-12,126,H,10:59 PM,0.8,2.0
Idaho St.,Northern Arizona,-4,130,H,07:00 PM,7.9,13.5
Nebraska Omaha,Western Illinois,-15,159,H,06:00 PM,-1.2,6.9
Southern Miss,North Texas,-20,120,H,07:00 PM,1.7,-6.2
Cal St. Northridge,UC Riverside,-12,126,H,09:00 PM,3.7,-0.8
Lamar,Abilene Christian,-17,141,H,07:00 PM,1.4,-2.4
Green Bay,Illinois Chicago,-9,137,H,07:00 PM,-5.9,-2.0
Incarnate Word,Houston Baptist,-7,139,H,07:00 PM,-6.4,-2.8
Morehead St.,Eastern Illinois,14,120,H,07:30 PM,-4.1,-6.9
