AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Reg_dif,Over_dif
Cal St. Fullerton,Hawaii,-5,135,H,10:59 PM,-2.6,-0.3
North Carolina Central,Morgan St.,1,147,H,1:00 PM,10.9,4.6
Colgate,Loyola MD,3,137,H,4:00 PM,9.4,6.6
Belmont,Southeast Missouri St.,10,162,H,4:00 PM,-20.4,-12.5
Georgia St.,Appalachian St.,-5,127,H,3:00 PM,7.1,11.2
Texas St.,Louisiana Monroe,3,137,H,2:00 PM,9.5,3.8
Navy,Army,3,129,H,12:30 PM,-4.8,-0.0
Arizona St.,Washington St.,-13,127,H,9:00 PM,-0.1,-2.1
Georgia Tech,Virginia,-8,120,H,3:00 PM,-1.6,-6.9
California,Oregon,-12,132,H,3:00 PM,-24.8,-10.9
Samford,East Tennessee St.,-7,151,H,3:00 PM,-0.5,-6.7
UT Arlington,Louisiana Lafayette,-6,134,H,2:00 PM,-0.5,4.8
Ohio,Eastern Michigan,8,140,H,2:30 PM,2.9,1.2
South Dakota,Denver,1,139,H,3:00 PM,9.1,10.8
Mount St. Mary's,St. Francis PA,1,127,H,3:00 PM,9.6,-5.1
BYU,Pepperdine,10,144,H,9:00 PM,-8.9,-9.6
Ball St.,Buffalo,-10,158,H,1:00 PM,4.3,-5.1
UNC Asheville,USC Upstate,-4,144,H,3:00 PM,-13.6,1.0
Niagara,Fairfield,-3,123,H,12:00 PM,4.9,14.9
UC Riverside,UC San Diego,3,129,H,3:00 PM,-3.3,8.1
UMKC,Oral Roberts,-9,147,H,7:00 PM,17.2,11.5
Radford,Hampton,-1,123,H,4:30 PM,-2.2,-0.1
New Hampshire,Binghamton,-1,129,H,1:00 PM,-6.6,-4.6
Bellarmine,North Alabama,4,126,H,3:30 PM,12.1,13.2
South Carolina St.,Coppin St.,-5,147,H,3:00 PM,10.1,8.5
Georgia Southern,Coastal Carolina,-6,126,H,1:00 PM,9.8,9.0
Vermont,Albany,7,129,H,6:00 PM,-1.8,10.2
Grand Canyon,Dixie St.,9,137,H,8:00 PM,0.5,4.1
Texas A&M Corpus Chris,Nicholls St.,-8,144,H,3:00 PM,-9.3,-6.2
Hartford,NJIT,-1,137,H,6:00 PM,6.2,-3.7
La Salle,Richmond,-13,143,H,5:00 PM,6.4,1.6
Illinois Chicago,Fort Wayne,-6,142,H,6:00 PM,0.4,4.5
Sacred Heart,Fairleigh Dickinson,-1,149,H,12:00 PM,-2.6,4.1
South Florida,Wichita St.,-12,116,H,7:00 PM,-3.7,-3.0
Southern Utah,Sacramento St.,4,136,H,3:00 PM,2.2,1.6
Valparaiso,Missouri St.,-14,138,H,3:00 PM,-2.0,0.4
Wyoming,San Jose St.,11,141,H,8:00 PM,6.1,-0.8
North Florida,Kennesaw St.,-6,140,H,4:30 PM,15.8,3.4
Weber St.,Idaho,8,162,H,4:00 PM,1.5,1.2
Toledo,Northern Illinois,12,142,H,3:30 PM,-3.8,2.9
UT Rio Grande Valley,Cal Baptist,-9,155,H,9:00 PM,-16.7,-8.6
The Citadel,VMI,-13,165,H,2:30 PM,2.4,-8.6
UC Santa Barbara,Cal Poly,6,122,H,9:00 PM,11.6,12.3
George Washington,Dayton,-16,130,H,1:00 PM,4.7,3.0
Dartmouth,Princeton,-8,138,H,3:00 PM,1.5,-0.0
Western Kentucky,UTSA,11,147,H,3:00 PM,-1.7,1.6
Pacific,San Diego,-8,128,H,7:00 PM,1.2,11.0
Portland St.,Montana,-7,137,H,8:00 PM,20.2,15.9
Tennessee St.,Austin Peay,-5,133,H,4:00 PM,-4.7,1.9
Florida A&M,Jackson St.,-3,119,H,5:30 PM,10.7,-2.0
Elon,Towson,-12,134,H,1:00 PM,12.7,14.9
St. Francis NY,Central Connecticut,2,132,H,12:00 PM,12.2,3.0
Northeastern,Drexel,-9,133,H,1:00 PM,-3.6,5.4
Central Michigan,Western Michigan,-2,140,H,6:00 PM,10.9,2.8
Presbyterian,Winthrop,-8,134,H,3:30 PM,2.5,-5.9
Air Force,San Diego St.,-13,107,H,7:00 PM,-2.0,-5.7
Canisius,Marist,-10,136,H,6:00 PM,10.4,-5.2
Maryland Eastern Shore,Norfolk St.,-10,130,H,5:00 PM,-3.3,4.5
Stetson,Florida Gulf Coast,-10,142,H,3:00 PM,0.3,-3.4
Lafayette,Lehigh,-6,136,H,11:00 AM,-12.4,-2.7
Central Arkansas,Jacksonville St.,-14,154,H,4:00 PM,6.8,11.4
Western Carolina,Wofford,-14,140,H,6:00 PM,4.6,1.0
Sam Houston St.,Chicago St.,9,131,H,2:00 PM,12.7,7.5
Nebraska Omaha,South Dakota St.,-29,173,H,4:15 PM,-7.7,-7.8
William & Mary,James Madison,-13,151,H,3:00 PM,13.8,6.9
Grambling St.,Texas Southern,-13,135,H,3:30 PM,-0.6,-1.9
Yale,Columbia,12,146,H,1:00 PM,8.3,8.0
Little Rock,Troy,-14,136,H,4:00 PM,-10.1,-10.6
Cal St. Northridge,Cal St. Bakersfield,-6,126,H,9:00 PM,0.7,12.4
Northern Arizona,Montana St.,-15,135,H,1:00 PM,-1.3,4.4
Houston Baptist,Southeastern Louisiana,-12,152,H,4:00 PM,4.5,7.3
North Dakota,Western Illinois,-15,155,H,2:00 PM,5.8,12.5
Evansville,Southern Illinois,-10,110,H,7:00 PM,0.1,5.7
Lamar,Seattle,-17,139,H,3:00 PM,1.7,4.1
Bethune Cookman,Alcorn St.,-10,130,H,3:00 PM,0.2,5.4
Merrimack,Wagner,-15,121,H,12:00 PM,-2.1,-9.0
Charleston Southern,Gardner Webb,-19,133,H,1:00 PM,2.1,-1.8
Tennessee Martin,Eastern Illinois,7,125,H,3:30 PM,-5.8,-0.8
Holy Cross,Bucknell,-8,144,H,1:00 PM,2.2,0.7
Idaho St.,Eastern Washington,-14,140,H,4:00 PM,3.0,6.0
Mississippi Valley St.,Alabama A&M,-7,133,H,4:00 PM,7.1,6.0
Incarnate Word,New Orleans,-13,141,H,4:00 PM,1.8,9.4
Arkansas Pine Bluff,Alabama St.,-11,145,H,4:30 PM,0.4,-3.9
American,Boston University,-13,135,H,12:00 PM,8.0,2.1
Delaware St.,Howard,-21,137,H,3:00 PM,9.3,10.2
