AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Reg_dif,Over_dif
Winthrop,UNC Asheville,-2,140,H,3:30 PM,0.0,-1.9
Eastern Kentucky,Central Arkansas,-2,166,H,6:15 PM,-13.2,-15.2
Akron,Eastern Michigan,1,133,H,2:00 PM,-3.7,-7.3
Wofford,Furman,-8,136,H,11:00 AM,-8.1,-1.0
Arkansas St.,UT Arlington,-2,134,H,2:00 PM,-2.8,-12.6
Northern Colorado,Weber St.,-5,163,H,7:00 PM,4.5,3.6
LIU Brooklyn,Mount St. Mary's,-2,136,H,3:00 PM,-4.8,11.0
High Point,Radford,1,127,H,1:00 PM,0.1,-5.4
Niagara,Canisius,-1,133,H,12:00 PM,-5.7,-8.9
James Madison,UNC Wilmington,-4,146,H,6:00 PM,-2.7,9.5
Lipscomb,North Alabama,-1,143,H,3:30 PM,10.5,1.7
Boston College,Syracuse,-12,146,H,11:00 AM,-4.0,-0.2
Tennessee Tech,Austin Peay,-1,135,H,4:00 PM,0.2,5.8
Western Illinois,South Dakota,-5,149,H,4:00 PM,-16.0,-21.2
VMI,Chattanooga,-10,148,H,3:00 PM,0.4,5.7
Miami OH,Northern Illinois,-1,139,H,3:30 PM,-12.3,-4.0
Drexel,Elon,4,136,H,3:00 PM,13.2,11.7
Cal Baptist,Seattle,-9,141,H,3:00 PM,3.5,-10.0
Utah Valley,Dixie St.,7,139,H,8:00 PM,-9.5,1.6
Georgetown,Villanova,-22,144,H,4:00 PM,-4.5,0.1
Illinois St.,Bradley,-11,145,H,1:00 PM,-6.9,1.6
La Salle,Massachusetts,-6,154,H,11:00 AM,2.4,-2.1
Illinois Chicago,Robert Morris,-2,148,H,6:00 PM,1.2,8.2
Old Dominion,Western Kentucky,-7,139,H,6:00 PM,-0.2,-0.2
Gardner Webb,Presbyterian,4,122,H,3:00 PM,-0.2,-4.7
Eastern Washington,Idaho,4,160,H,5:30 PM,-0.1,-3.1
UMKC,North Dakota St.,-6,134,H,1:00 PM,3.7,0.7
Sam Houston St.,UT Rio Grande Valley,6,144,H,7:00 PM,26.5,20.9
Mercer,Western Carolina,5,143,H,1:00 PM,6.1,12.4
Boston University,Colgate,-7,143,H,12:30 PM,-5.6,-2.7
St. Francis NY,St. Francis PA,-1,135,H,3:00 PM,7.6,15.2
Maryland Eastern Shore,South Carolina St.,-3,131,H,3:00 PM,1.9,2.6
Valparaiso,Evansville,2,122,H,1:00 PM,-1.7,9.9
McNeese St.,New Orleans,-7,151,H,4:00 PM,-0.8,-1.8
Oregon St.,Arizona St.,-9,137,H,7:00 PM,-17.4,-12.5
Pepperdine,Portland,-10,146,H,7:00 PM,-19.0,-14.9
Murray St.,Tennessee Martin,14,142,H,3:30 PM,2.5,6.3
Kennesaw St.,Jacksonville,-6,124,H,5:00 PM,-12.4,-18.9
Lafayette,Bucknell,-2,142,H,3:00 PM,-0.2,7.1
UMBC,Vermont,-14,146,H,11:00 AM,-6.1,-6.6
Louisiana Monroe,Louisiana Lafayette,-8,144,H,7:00 PM,1.2,3.6
New Hampshire,Albany,-3,121,H,3:00 PM,-1.6,-4.5
Hartford,Stony Brook,-7,153,H,4:30 PM,15.4,12.3
UTEP,Southern Miss,5,133,H,12:00 PM,-2.1,3.8
Cal St. Fullerton,Cal St. Northridge,5,131,H,9:00 PM,-2.1,-3.0
Southeast Missouri St.,Morehead St.,-13,145,H,3:00 PM,6.6,3.3
Army,American,3,135,H,1:00 PM,-4.3,-3.6
Jackson St.,Alcorn St.,-5,125,H,3:00 PM,3.4,7.0
SIU Edwardsville,Belmont,-18,146,H,4:00 PM,3.5,3.0
St. Thomas,South Dakota St.,-20,164,H,2:00 PM,-19.2,-16.7
Morgan St.,Howard,-10,156,N,1:00 PM,-2.9,5.2
Northeastern,Hofstra,-15,141,H,1:00 PM,-7.9,-15.9
Binghamton,UMass Lowell,-6,134,H,4:00 PM,-8.0,0.8
Air Force,Wyoming,-15,127,H,3:00 PM,-8.3,-0.4
Delaware,William & Mary,10,144,H,3:00 PM,-4.1,1.7
Oral Roberts,North Dakota,9,159,H,1:00 PM,-23.1,-15.3
North Carolina A&T,Campbell,-8,132,H,3:30 PM,-1.7,-4.6
USC Upstate,Charleston Southern,6,150,H,4:30 PM,-7.0,-5.4
Duquesne,St. Bonaventure,-14,136,H,5:00 PM,-17.3,-18.6
Grambling St.,Southern,-13,145,H,5:30 PM,2.0,0.2
Alabama St.,Florida A&M,-5,135,H,3:00 PM,-8.3,-11.6
Tarleton St.,Chicago St.,5,131,H,2:00 PM,-11.4,-7.9
Northwestern St.,Texas A&M Corpus Chris,-9,155,H,5:00 PM,15.9,11.4
UTSA,Louisiana Tech,-19,145,H,6:00 PM,15.3,15.4
Prairie View A&M,Arkansas Pine Bluff,6,150,H,5:30 PM,6.6,4.5
Stephen F. Austin,Lamar,11,135,H,3:00 PM,3.7,4.4
Central Michigan,Toledo,-23,153,H,6:00 PM,8.8,2.9
Western Michigan,Buffalo,-17,147,H,3:00 PM,3.1,8.5
Cal St. Bakersfield,UC Davis,-11,135,H,7:00 PM,-18.4,-15.6
Sacramento St.,Idaho St.,-3,121,H,7:00 PM,-22.2,-19.8
Cal Poly,UC Riverside,-9,119,H,7:00 PM,6.4,5.8
Stetson,Liberty,-16,132,H,6:00 PM,-1.0,-3.6
Texas Southern,Mississippi Valley St.,11,143,H,4:00 PM,-9.5,-21.2
Little Rock,Texas St.,-14,136,H,4:00 PM,-6.6,-10.1
Hampton,Longwood,-16,134,H,6:00 PM,4.5,6.3
Southeastern Louisiana,Incarnate Word,8,150,H,4:00 PM,2.5,10.9
Houston Baptist,Nicholls St.,-14,144,H,3:00 PM,9.3,8.7
Fairleigh Dickinson,Bryant,-18,158,H,12:00 PM,-5.7,-0.9
Alabama A&M,Bethune Cookman,-5,117,H,3:00 PM,-2.8,1.8
Sacred Heart,Merrimack,-6,128,H,2:00 PM,-11.5,-11.1
Central Connecticut,Wagner,-19,131,H,12:00 PM,-6.2,3.8
Holy Cross,Navy,-16,122,H,11:00 AM,7.5,2.0
Columbia,Dartmouth,-12,134,H,6:00 PM,8.1,7.1
Eastern Illinois,Tennessee St.,-12,126,H,3:00 PM,1.5,-6.9
Delaware St.,North Carolina Central,-15,131,H,3:00 PM,12.9,12.2
