,commence_time,DraftKings,BetMGM spreads,FanDuel,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2024-11-12 20:00:12-06:00,6.0,6.5,6.5,Duke,Kentucky,11/12/2024,False,Duke vs Kentucky,DukeKentucky11-12,2024-11-12,ACC vs. SEC,2 Duke vs. 16 Kentucky,"Duke -5.5, 81-75 (69%)",81.5432286516471,0,N,Duke,11/12/2024,119.08841345931928,91.99548191351128,0.9511286173659288,0.6924667969926186,80.94215785515883,Kentucky,115.765849605403,95.96883667347052,0.8963006506217429,0.3075332030073814,75.42616043333862,73.98957491112331,Duke,0,,,,,,,,,,,,,,,,,0.5101097504986191,0.3162125050735995,739202,,,,2,16,,,,5.515997421820202,156.36831828849745,3.4,3.4,3.4,0.0,71.2,101.4,20241112,27.900000000000006,119.9,92.0,71.2,18.400000000000006,116.4,98.0,73.8,,,,,,Duke,27.092499999999987,119.088,91.9955,71.1587,19.797200000000004,115.766,95.9688,73.7298,Duke,72.59953481515974,32.66351730847824,27.690397760126338,126.72223733818886,99.03183957806256,74.74107602002927,35.43334375186875,26.40785258481623,123.34589288505674,96.93804030024056,85.51920710059171,77.93978698224852,163.45899408284023,7.579420118343194,73.8,83.05220716424961,77.3928294036095,160.44503656785912,5.659377760640112,73.6870325738764,92.32563492959702,91.80678410810725,184.13241903770427,0.5188508214897638,76.21021559885696,-2.110890704222058,76.21021559885696,2.5911473303611388,76.21021559885696,Duke Blue Devils,Kentucky Wildcats,11/12/2024,26.794249453351902,57.96652606643997,31.172276613088066,-8.610890704222058,Duke,Kentucky,0
1,2024-11-12 17:30:32-06:00,6.0,6.5,6.5,Kansas,Michigan St.,11/12/2024,True,Kansas vs Michigan St.,KansasMichigan St.11-12,2024-11-12,B12 vs. B10,4 Kansas vs. 17 Michigan St.,"Kansas -3.9, 76-72 (65%)",80.30464960192919,0,N,Kansas,11/12/2024,119.84018350016616,94.54628837370608,0.93856078971818,0.648322778227669,75.94329959149796,Michigan St.,113.12412581089464,94.12326802021238,0.8923164956922407,0.3516772217723309,72.00948746963074,70.33726760164403,Kansas,0,,,,,,,,,,,,,,,,,0.520638292373309,0.3707326986773197,739202,,,,4,17,,,,3.93381212186722,147.9527870611287,6.5,6.4,6.5,0.0,71.2,101.4,20241112,24.30000000000001,119.4,95.1,72.4,18.0,112.2,94.2,70.1,,,,,,Kansas,25.2937,119.84,94.5463,72.1044,19.000699999999995,113.124,94.1233,69.171,Kansas,73.92333723850737,21.052785620573854,24.079243740207595,123.44356610727328,99.36432236706565,69.0,0.0,0.0,100.0,100.0,79.06674588790638,75.00876403497105,154.07550992287742,4.0579818529353275,71.28146067415729,77.9232071100792,73.8868520476604,151.8100591577396,4.0363550624188065,70.04962714044945,87.21298801910389,70.2009811397913,157.41396915889518,17.012006879312594,71.63918917776698,15.082044917912626,71.63918917776698,4.656547296554848,71.63918917776698,Kansas Jayhawks,Michigan St Spartans,11/12/2024,26.794249453351902,7.544637677228749,-19.249611776123153,8.582044917912626,Michigan St.,Kansas,0
2,2024-11-12 16:00:00-06:00,3.0,,2.5,Villanova,Saint Joseph's,11/12/2024,True,Villanova vs Saint Joseph's,VillanovaSaint Joseph's11-12,2024-11-12,BE at A10,58 Villanova at 93 Saint Joseph's,"Saint Joseph's -0.5, 73-72 (52%)",72.51352462197235,0,H,Villanova,11/12/2024,110.85835416126338,100.49320985054034,0.7556314215597211,0.4813212666634299,71.59106947768493,Saint Joseph's,108.59668180172592,97.80519956198192,0.7691691626139469,0.5186787333365701,72.05792531438162,68.98012450887332,,0,,,,,,,,,,,,,,,,,0.6670078845364149,0.7970049846214821,739202,,,,58,93,,,,-0.46685583669669484,143.64899479206656,30.4,28.9,8.2,-22.1,71.2,101.4,20241112,14.700000000000003,115.0,100.3,67.3,5.200000000000003,107.2,102.0,72.0,,,,,,Villanova,13.114400000000003,112.318,99.2036,68.4444,8.1096,107.203,99.0934,71.4639,Villanova,69.0,0.0,0.0,100.0,100.0,69.0,0.0,0.0,100.0,100.0,76.5387656489595,74.19954470076402,150.73831034972352,2.339220948195475,68.0561797752809,73.30854612728325,74.08272809443497,147.39127422171822,-0.7741819671517192,68.6980864769663,64.111223156705,67.80412921348315,131.91535237018815,-3.692906056778156,66.86797752808988,-1.8723033707865113,66.86797752808988,18.518818904494374,66.86797752808988,Villanova Wildcats,Saint Josephs Hawks,11/12/2024,40.590361400171645,57.07620459381626,16.485843193644612,-4.372303370786511,Saint Joseph's,Saint Joseph's,1
3,2024-11-12 19:00:00-06:00,3.0,2.5,3.5,Ohio,Illinois St.,11/12/2024,True,Ohio vs Illinois St.,OhioIllinois St.11-12,2024-11-12,MAC at MVC,128 Ohio at 183 Illinois St.,"Illinois St. -0.3, 75-74 (51%)",60.12986951050992,0,H,Ohio,11/12/2024,107.91358049647968,107.2747078519007,0.5170645985118102,0.4885087342798649,73.9373044027954,Illinois St.,104.13627943474444,103.10675789626858,0.5285334832711995,0.511491265720135,74.23347264272667,69.42180054967758,,0,,,,,,,,,,,,,,,,,0.8561963332333133,0.918957834671813,739202,,,,128,183,,,,-0.2961682399312622,148.17077704552207,0.0,0.0,0.0,0.0,71.2,101.4,20241112,1.5999999999999943,109.1,107.5,71.6,-3.8999999999999915,100.9,104.8,69.3,,,,,,Ohio,3.4369999999999976,109.335,105.898,70.7403,-1.6650000000000063,102.8,104.465,69.5872,Ohio,69.0,0.0,0.0,100.0,100.0,72.34582524837751,3.494781394311842,4.353125282038892,102.75511013812414,98.40198485608524,76.39556926417237,76.64853328154493,153.0441025457173,-0.25296401737256247,69.68932584269662,75.71155367378746,76.31942564648817,152.03097932027563,-0.6078719727007069,69.13791297977528,66.145804907079,73.0506283974617,139.19643330454068,-6.904823490382697,70.11042053564674,-4.447600590404633,70.11042053564674,-1.9630917749981052,70.11042053564674,Ohio Bobcats,Illinois St Redbirds,11/12/2024,36.944134018176364,66.40642959898064,29.462295580804273,-7.947600590404633,Illinois St.,Illinois St.,1
4,2024-11-12 18:00:00-06:00,-5.5,-5.5,-5.5,Florida Atlantic,UCF,11/12/2024,True,Florida Atlantic vs UCF,Florida AtlanticUCF11-12,2024-11-12,Amer at B12,91 Florida Atlantic at 61 UCF,"UCF -7.1, 78-71 (75%)",59.27962950976892,0,H,Florida Atlantic,11/12/2024,106.70767927228152,101.10532776506878,0.650263691504585,0.2519814953283483,71.35724922647071,UCF,111.88948167480793,96.44436827666046,0.8466118329049249,0.7480185046716517,78.43842340019656,72.43709852142719,Florida Atlantic,0,,,,,,,,,,,,,,,,,0.5473671032349913,0.8671921327704156,739202,,,,91,61,,,,-7.081174173725842,149.79567262666728,0.0,0.0,0.0,0.0,71.2,101.4,20241112,9.099999999999994,110.1,101.0,73.0,12.700000000000003,108.9,96.2,70.5,,,,,,Florida Atlantic,8.3052,108.113,99.8078,72.2602,12.7393,110.454,97.7147,71.0824,Florida Atlantic,75.33484862824584,23.04178969527652,14.39198797818383,111.79921573540791,97.40722775722408,69.0,0.0,0.0,100.0,100.0,73.40239819512317,80.61561881165731,154.0180170067805,-7.213220616534144,72.28230337078652,73.06929967273445,80.64271379999504,153.7120134727295,-7.573414127260591,72.14084888314608,78.25636101217395,72.10977748445826,150.36613849663223,6.146583527715691,73.00708645153038,14.542430951648157,73.00708645153038,-2.044198420642857,73.00708645153038,Florida Atlantic Owls,Central Florida Knights,11/12/2024,69.97944856925476,8.302723908226394,-61.67672466102836,20.042430951648157,UCF,Florida Atlantic,0
5,2024-11-12 19:00:00-06:00,-15.0,-15.5,-15.5,Sam Houston St.,Baylor,11/12/2024,True,Sam Houston St. vs Baylor,Sam Houston St.Baylor11-12,2024-11-12,CUSA at B12,110 Sam Houston St. at 22 Baylor,"Baylor -13.1, 81-68 (88%)",50.78041015077425,0,H,Sam Houston St.,11/12/2024,106.5119949474554,103.40111113039488,0.5844047174285085,0.1169851014158767,68.06645207461143,Baylor,118.23753962243896,96.2827258703619,0.913897291858898,0.8830148985841233,81.14594221082186,69.33966059758484,Sam Houston St.,0,,,,,,,,,,,,,,,,,0.3860685131294403,0.8961977767014792,739202,,,,110,22,,,,-13.079490136210424,149.21239428543328,0.0,0.0,0.0,0.0,71.2,101.4,20241112,6.300000000000011,108.9,102.6,71.7,19.39999999999999,117.3,97.9,68.5,,,,,,Sam Houston St.,5.841000000000008,107.915,102.074,71.6595,19.1691,116.72,97.5509,68.6133,Sam Houston St.,69.0,0.0,0.0,100.0,100.0,68.91008521033311,-1.7740155743064001,7.70060574241497,112.91679371502804,105.21618797261306,70.51088732429956,84.18080246670505,154.6916897910046,-13.669915142405486,68.9810393258427,69.69972392840218,83.42581446070857,153.12553838911074,-13.726090532306387,69.05610633918538,67.36748308606685,76.46247946078783,143.8299625468547,-9.094996374720978,66.78084100439584,-0.6685751927713,66.78084100439584,-1.869863548123078,66.78084100439584,Sam Houston St Bearkats,Baylor Bears,11/12/2024,93.00536172447475,52.53850276149789,-40.466858962976865,14.8314248072287,Sam Houston St.,Sam Houston St.,1
6,2024-11-12 21:00:00-06:00,-3.5,-3.5,-3.5,UC Riverside,Cal Baptist,11/12/2024,True,UC Riverside vs Cal Baptist,UC RiversideCal Baptist11-12,2024-11-12,BW at WAC,156 UC Riverside at 184 Cal Baptist,"Cal Baptist -2.4, 75-72 (59%)",50.673101591660185,0,H,UC Riverside,11/12/2024,105.14938753036932,107.66071759112256,0.4325558051768053,0.4056132091633811,72.31284765645219,Cal Baptist,108.50428665079193,107.4648335203822,0.5276465707191534,0.5943867908366188,74.75607876096743,66.85560765482673,,0,,,,,,,,,,,,,,,,,0.8566339626146144,0.940921166007316,739202,,,,156,184,,,,-2.4432311045152346,147.06892641741962,6.9,6.9,6.9,0.0,71.2,101.4,20241112,1.5999999999999943,107.5,105.9,71.3,0.20000000000000284,107.5,107.3,68.4,,,,,,UC Riverside,0.25500000000000966,106.534,106.279,70.5259,-1.7680000000000007,107.112,108.88,67.2186,UC Riverside,69.0,0.0,0.0,100.0,100.0,71.51052579949265,-3.6114238879235536,-0.33993238767933764,112.57307203126523,112.91300441894457,75.751231746036,79.06932244542135,154.82055419145735,-3.318090699385351,68.49606741573034,74.04748749043667,76.85668514246703,150.90417263290368,-2.809197652030363,66.58219468735953,75.02377392074229,79.10638547780246,154.13015939854475,-4.082611557060176,69.30093090119371,0.597362813109342,69.30093090119371,2.7743934676983883,69.30093090119371,UC Riverside Highlanders,California Baptist Lancers,11/12/2024,63.055865981823636,47.731573442250976,-15.32429253957266,4.097362813109342,UC Riverside,UC Riverside,1
7,2024-11-12 17:30:00-06:00,-4.0,-4.5,-4.5,Cornell,La Salle,11/12/2024,True,Cornell vs La Salle,CornellLa Salle11-12,2024-11-12,Ivy at A10,165 Cornell at 143 La Salle,"La Salle -5.6, 82-76 (69%)",50.2098919886775,0,H,Cornell,11/12/2024,105.98485607591202,109.09250352483625,0.4176690488576081,0.3060580825275868,76.02777901804487,La Salle,106.58511279013575,102.17224216005653,0.6192258867734197,0.6939419174724131,81.63699734650162,73.34846999449324,,0,,,,,,,,,,,,,,,,,0.804088298643656,0.9442179632218626,739202,,,,165,143,,,,-5.609218328456748,157.66477636454647,4.5,4.5,4.5,0.0,71.2,101.4,20241112,-0.30000000000001137,107.1,107.4,73.8,2.5,104.6,102.1,69.6,,,,,,Cornell,-0.31099999999999284,107.381,107.692,74.1944,1.698999999999998,105.217,103.518,70.1004,Cornell,77.08183103758996,9.230143715502868,7.252058096204531,110.51482220591487,103.26276410971033,68.8828151625888,26.50222086289331,17.814598517962388,117.31707842131942,99.50247990335706,75.63393493319217,82.17874955633256,157.8126844895247,-6.544814623140397,72.14157303370786,77.85218773121811,83.93033216763747,161.78251989885558,-6.078144436419365,73.0485550247191,78.62365441139667,91.60640855087622,170.23006296227288,-12.982754139479553,74.5732235920816,-15.341449836543589,74.5732235920816,1.2207636702023734,74.5732235920816,Cornell Big Red,La Salle Explorers,11/12/2024,66.58824291023754,92.80046911088822,26.212226200650676,-10.841449836543589,La Salle,La Salle,1
8,2024-11-12 20:00:00-06:00,-16.5,-16.5,-16.5,Texas A&M Corpus Chris,New Mexico,11/12/2024,True,Texas A&M Corpus Chris vs New Mexico,Texas A&M Corpus ChrisNew Mexico11-12,2024-11-12,Slnd at MWC,162 Texas A&M Corpus Chris at 49 New Mexico,"New Mexico -14.9, 87-72 (90%)",48.03517869852121,0,H,Texas A&M Corpus Chris,11/12/2024,102.2905304587666,104.97542915082528,0.4260572458861141,0.1036016566098914,72.01832384524081,New Mexico,111.19264846574046,94.58850461350868,0.8652824511855979,0.8963983433901086,86.88262872023144,77.76151493781342,Texas A&M Corpus Chris,0,,,,,,,,,,,,,,,,,0.509607119796429,0.9423785153015708,739202,,,,162,49,,,,-14.864304874990623,158.90095256547227,-20.8,-20.8,0.0,20.8,71.2,101.4,20241112,-4.599999999999994,102.4,107.0,72.5,13.299999999999997,109.7,96.4,76.7,,,,,,Texas A&M Corpus Chris,0.010000000000005116,103.638,103.628,71.9317,13.931600000000003,109.766,95.8344,76.6557,Texas A&M Corpus Chris,69.0,0.0,0.0,100.0,100.0,69.0,0.0,0.0,100.0,100.0,73.91732509059061,92.95692248448034,166.87424757507097,-19.039597393889736,78.10042134831461,73.74644862277684,89.32390362140494,163.07035224418178,-15.577454998628099,77.44346651250001,64.111223156705,67.80412921348315,131.91535237018815,-3.692906056778156,66.86797752808988,-1.8723033707865113,66.86797752808988,-15.975562247191007,66.86797752808988,Texas AM CC Islanders,New Mexico Lobos,11/12/2024,94.19584331306726,57.07620459381626,-37.119638719251,14.627696629213489,New Mexico,Texas A&M Corpus Chris,0
9,2024-11-12 18:00:00-06:00,1.5,1.5,1.5,Penn,Lafayette,11/12/2024,True,Penn vs Lafayette,PennLafayette11-12,2024-11-12,Ivy at Pat,221 Penn at 283 Lafayette,"Lafayette -0.5, 71-70 (52%)",47.57996813276071,0,H,Penn,11/12/2024,103.3797168237096,111.04126576154664,0.3053030482990045,0.4778606736675309,69.57604397985602,Lafayette,97.48998153693816,103.9112387035152,0.3244149660260708,0.5221393263324691,70.11424521714751,67.6639528593111,,0,,,,,,,,,,,,,,,,,0.932884376915004,0.9650656788930098,739202,,,,221,283,,,,-0.5382012372914886,139.69028919700355,0.0,0.0,0.0,0.0,71.2,101.4,20241112,-5.6000000000000085,104.8,110.4,69.3,-7.599999999999994,97.9,105.5,70.4,,,,,,Penn,-4.875,104.741,109.616,68.5452,-9.0411,96.2389,105.28,69.9972,Penn,69.0,0.0,0.0,100.0,100.0,73.200632762544,2.650156985158932,2.783168520606749,101.40035164882605,98.6171831282193,72.63660165688557,75.0957951744,147.73239683128557,-2.4591935175144215,68.52134831460674,71.24529503954425,72.08423233761201,143.32952737715624,-0.8389372980677621,67.38724822247191,67.0737210717665,72.93925924662844,140.01298031839494,-5.865538174861939,70.93881545808338,-3.8925966655004487,70.93881545808338,-1.9862868328263232,70.93881545808338,Pennsylvania Quakers,Lafayette Leopards,11/12/2024,44.32015031835318,64.45782544149135,20.137675123138173,-5.392596665500449,Lafayette,Lafayette,1
