,commence_time,DraftKings,BetMGM spreads,FanDuel,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Total_Diff,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2025-02-28 19:00:00-06:00,-5.5,-5.5,-5.5,UCLA,Purdue,02/28/2025,True,UCLA vs Purdue,UCLAPurdue2-28,2025-02-28,B10 at B10,24 UCLA at 12 Purdue,"Purdue -4.9, 71-66 (69%)",77.14338165054897,1,H,UCLA,02/28/2025,115.70363716573112,96.2589534464145,0.8924376430607848,0.3071952460263693,66.49745733262844,Purdue,125.52040459583633,97.2961660068146,0.9492687852965556,0.6928047539736307,71.370340244698,63.29940059388552,UCLA,0,,,,,,,,,,,,,,,,,0.2629209454732696,0.5940346105463203,739310,,,,24,12,,,,-4.8728829120695565,137.86779757732643,7.1,10.0,6.2,-0.9,71.2,101.4,20250228,21.700000000000003,116.4,94.7,65.0,24.39999999999999,123.8,99.4,65.4,,,,,,UCLA,22.204399999999993,117.228,95.0236,65.2021,25.332300000000004,123.91,98.5777,65.5066,UCLA,66.71177244584206,21.661822668696285,20.241947378044852,111.73927991340474,91.49733253535985,66.1148755654086,28.3857025296394,25.18385061373962,120.68469150294315,95.50084088920357,66.23176839770096,70.97733520230335,137.2091036000043,-4.74556680460239,59.70505617977528,66.46493130475201,71.62133970483332,138.08627100958535,-5.156408400081304,59.988312975561804,63.37976279388726,69.36178218218839,132.74154497607566,-5.982019388301133,61.947198511301984,-6.3338193204208295,61.947198511301984,2.6177647146906082,61.947198511301984,UCLA Bruins,Purdue Boilermakers,02/28/2025,69.97944856925476,72.68191230024682,2.702463730992065,-0.8338193204208295,9.16618067957917,UCLA,Purdue,0
1,2025-02-28 20:00:00-06:00,-4.5,-4.5,-4.5,Iowa,Northwestern,02/28/2025,True,Iowa vs Northwestern,IowaNorthwestern2-28,2025-02-28,B10 at B10,76 Iowa at 55 Northwestern,"Northwestern -6.6, 80-73 (73%)",62.62160508209256,1,H,Iowa,02/28/2025,116.97892493978364,108.87782565152052,0.6953655448999722,0.2720189770336974,73.45866813053254,Northwestern,115.76506336243534,98.90849659836468,0.8593290299536183,0.7279810229663026,80.02372741912342,68.03605442784176,Iowa,0,,,,,,,,,,,,,,,,,0.5221306739414963,0.8417398037501677,739310,,,,76,55,,,,-6.565059288590874,153.48239554965596,-13.0,-16.0,-8.5,4.5,71.2,101.4,20250228,11.400000000000006,118.9,107.5,70.3,16.10000000000001,115.2,99.1,65.1,,,,,,Iowa,11.039000000000001,118.52,107.481,70.4609,14.067999999999998,114.279,100.211,65.1535,Iowa,71.94825756070612,12.30909715972819,12.451881730540823,115.17614898667998,102.72426725613914,66.63439591544434,16.98690273088146,14.237623009553849,111.76079043186493,97.5231674223111,72.61522777051673,80.71517975460674,153.33040752512346,-8.099951984090012,64.27710674157302,73.42244740270715,80.3048967479917,153.72734415069885,-6.882449345284556,64.47716640660111,72.5145203079116,78.386130048261,150.9006503561726,-5.871609740349399,67.33467246806816,-5.3113250071512255,67.33467246806816,-10.601170833372649,67.33467246806816,Iowa Hawkeyes,Northwestern Wildcats,02/28/2025,66.58824291023754,69.35156795881441,2.763325048576874,-0.8113250071512255,-16.811325007151225,Northwestern,Northwestern,1
2,2025-02-28 22:00:00-06:00,1.5,1.5,1.5,Nevada,UNLV,02/28/2025,True,Nevada vs UNLV,NevadaUNLV2-28,2025-02-28,MWC at MWC,84 Nevada at 93 UNLV,"UNLV -2.4, 67-65 (60%)",61.51721076942218,1,H,Nevada,02/28/2025,111.93394682816351,105.52446362764834,0.6633168441802143,0.3984291378927427,64.6921358374609,UNLV,109.03889575142664,99.17749950020732,0.7484052874768876,0.6015708621072573,67.05190421449605,62.44732135978442,,0,,,,,,,,,,,,,,,,,0.691722324710586,0.8603794470770173,739310,,,,84,93,,,,-2.3597683770351523,131.74404005195694,0.0,4.0,2.0,2.0,71.2,101.4,20250228,11.5,114.6,103.1,63.9,6.900000000000006,108.2,101.3,65.9,,,,,,Nevada,9.238,113.408,104.17,63.9327,7.156000000000006,107.64,100.484,65.908,Nevada,65.39487252697703,8.899644203419262,9.86593884380074,111.57995267408177,101.71401383028102,67.1862828361164,5.865231983739381,6.546616120339563,105.36148832173777,98.81487220139822,65.82884223330684,66.90062270595337,132.7294649392602,-1.0717804726465232,59.1433988764045,64.66029275159332,67.28767054159404,131.94796329318734,-2.627377790000722,59.180848196629206,65.23319933698934,67.05713005170816,132.2903293886975,-1.8239307147188129,61.708404517264846,0.017095667421330063,61.708404517264846,-1.7623920330130858,61.708404517264846,Nevada Wolf Pack,UNLV Rebels,02/28/2025,44.32015031835318,49.93504589016401,5.614895571810834,-1.48290433257867,2.51709566742133,UNLV,UNLV,1
3,2025-02-28 16:00:00-06:00,8.5,8.5,9.5,Yale,Dartmouth,02/28/2025,True,Yale vs Dartmouth,YaleDartmouth2-28,2025-02-28,Ivy at Ivy,68 Yale at 173 Dartmouth,"Yale -4.7, 78-73 (67%)",59.8787023143991,1,H,Yale,02/28/2025,114.26728512856864,105.11843801931542,0.7230627515714418,0.6707914906731207,78.11171573936737,Dartmouth,104.18441670771836,101.96225915269532,0.5616689182445344,0.3292085093268793,73.42373658488901,71.84426649039482,,0,,,,,,,,,,,,,,,,,0.8389411583811134,0.8230064147564582,739310,,,,68,173,,,,4.687979154478356,151.53545232425637,-13.0,-17.1,3.8,16.8,71.2,101.4,20250228,12.400000000000006,116.9,104.5,68.2,-3.200000000000003,102.0,105.2,71.3,,,,,,Yale,12.003,115.772,103.769,68.1886,-0.4580000000000126,102.847,103.305,71.0931,Yale,69.95524790109889,10.640206545252418,9.624993165199044,112.2165730068844,102.5915798416854,71.8937181860767,1.3164755979921052,-2.03946107255004,100.12425418405846,102.1637152566085,80.52672498572392,73.81562955219103,154.34235453791496,6.71109543353289,68.29578651685394,78.0728413351992,73.68115868766662,151.75400002286582,4.391682647532576,68.08622132949438,77.64273151780901,73.57329696205943,151.21602847986844,4.069434555749581,70.63683817751034,4.489915761315515,70.63683817751034,-11.364337073350569,70.63683817751034,Yale Bulldogs,Dartmouth Big Green,02/28/2025,18.2795768782416,33.44671689548719,15.167140017245593,-5.010084238684485,-22.110084238684486,Dartmouth,Dartmouth,1
4,2025-02-28 20:00:00-06:00,-3.5,-3.5,-3.5,Kent St.,Akron,02/28/2025,True,Kent St. vs Akron,Kent St.Akron2-28,2025-02-28,MAC at MAC,115 Kent St. at 101 Akron,"Akron -5.3, 77-72 (69%)",57.0952816794421,1,H,Kent St.,02/28/2025,105.09494260585602,103.39280966384236,0.5468076551902412,0.3067346591333137,71.67350712821924,Akron,113.68705456985371,104.18976166378992,0.731689275656113,0.6932653408666862,76.94017080317573,70.1437677862138,,0,,,,,,,,,,,,,,,,,0.7099412294211476,0.9096011868392824,739310,,,,115,101,,,,-5.26666367495649,148.613677931395,8.1,18.3,7.2,-0.9,71.2,101.4,20250228,4.0,107.1,103.1,66.0,5.8999999999999915,112.1,106.2,72.3,,,,,,Kent St.,4.412999999999997,106.479,102.066,65.7221,6.665999999999997,112.228,105.562,72.0152,Kent St.,66.51094395134932,5.980706240611871,5.605614463573035,105.76511827660786,100.15950381303483,73.08688881558102,8.907621422716064,7.103214960270522,110.63253409994599,103.52931913967548,73.08564795908497,78.5424550351854,151.62810299427036,-5.456807076100432,67.01966292134831,71.63793488981277,77.2104143007065,148.8483491905193,-5.5724794108937346,66.47458112247189,71.67608654853028,76.71240044584977,148.38848699438006,-5.036313897319488,68.27356693246642,-4.052276362952341,68.27356693246642,3.558281761386283,68.27356693246642,Kent St Golden Flashes,Akron Zips,02/28/2025,63.055865981823636,65.02261448572887,1.9667485039052295,-0.5522763629523411,17.74772363704766,Akron,Akron,1
5,2025-02-28 20:00:00-06:00,-2.5,-3.5,-2.5,Appalachian St.,Marshall,02/28/2025,True,Appalachian St. vs Marshall,Appalachian St.Marshall2-28,2025-02-28,SB at SB,135 Appalachian St. at 186 Marshall,"Marshall -0.8, 66-65 (53%)",57.04652531387877,1,H,Appalachian St.,02/28/2025,100.74085244767709,101.17333860010288,0.4876863714439261,0.4663104763581182,64.76843660532424,Marshall,106.86495752904764,106.07155874652872,0.5214114243709635,0.5336895236418818,65.53302880051878,64.95253986068401,,0,,,,,,,,,,,,,,,,,0.8596771090326432,0.9272921996004309,739310,,,,135,186,,,,-0.7645921951945382,130.30146540584303,-7.7,-10.6,-9.7,-1.9,71.2,101.4,20250228,1.2000000000000028,102.3,101.1,63.6,-1.2999999999999972,106.4,107.7,69.0,,,,,,Appalachian St.,2.192999999999998,102.068,99.875,63.5828,-1.9749999999999943,105.494,107.469,68.9293,Appalachian St.,64.87603591230543,2.5059973980551646,2.584005596260794,100.64660739781964,98.06260180155884,69.19168998215986,1.1376558223123667,0.23226135038535828,103.60450586720313,103.37224451681779,65.10786055260974,67.22904642795505,132.33690698056478,-2.1211858753453185,61.63483146067416,64.73694654709222,65.76366836012714,130.50061490721936,-1.026721813034925,61.55502662977528,62.88936526145836,64.94986618459434,127.83923144605271,-2.060500923135983,63.04610342859138,-0.9347653901918278,63.04610342859138,-6.580500091462653,63.04610342859138,Appalachian St Mountaineers,Marshall Thundering Herd,02/28/2025,59.409638599828355,53.546908844035165,-5.86272975579319,1.5652346098081722,-9.034765390191827,Appalachian St.,Appalachian St.,1
6,2025-02-28 19:00:00-06:00,1.0,-1.5,-1.5,James Madison,Texas St.,02/28/2025,True,James Madison vs Texas St.,James MadisonTexas St.2-28,2025-02-28,SB at SB,150 James Madison at 212 Texas St.,"Texas St. -0.7, 74-73 (53%)",54.72848857932945,1,H,James Madison,02/28/2025,109.01712180550592,110.86486864322008,0.4518294295760929,0.4743389949568153,72.52322369186088,Texas St.,110.85435081887594,111.73062924901268,0.4773785848189541,0.5256610050431847,73.17400633766219,63.80393153162528,,0,,,,,,,,,,,,,,,,,0.8796220887432938,0.9364242982106112,739310,,,,150,212,,,,-0.6507826458013142,145.69723002952307,1.0,-3.7,0.2,-0.7,71.2,101.4,20250228,1.3000000000000114,111.4,110.1,65.1,-2.700000000000003,110.5,113.2,66.0,,,,,,James Madison,1.01100000000001,110.453,109.442,65.1691,-3.769999999999996,109.432,113.202,66.0621,James Madison,66.01558032023338,0.8874361038871843,2.2798968909528776,109.89357498853643,107.61367809758357,67.29284181875808,-4.759237412605807,-3.496998862496312,106.32459487115446,109.82159373365077,72.96127640368564,74.44447687643257,147.40575328011823,-1.4832004727469297,60.345505617977516,72.48724527902407,73.43116480091417,145.91841007993824,-0.9439195218901091,60.46639889199438,72.19568469595573,72.38931846376784,144.58500315972356,-0.19363376781210206,62.392921405378985,1.8099429890785217,62.392921405378985,-1.181098002203825,62.392921405378985,James Madison Dukes,Texas State Bobcats,02/28/2025,55.67984968164682,43.15711570683276,-12.52273397481406,3.3099429890785217,-0.3900570109214785,James Madison,James Madison,1
7,2025-02-28 16:00:00-06:00,1.0,1.5,-1.5,Brown,Harvard,02/28/2025,True,Brown vs Harvard,BrownHarvard2-28,2025-02-28,Ivy at Ivy,198 Brown at 259 Harvard,"Harvard -0.3, 69-68 (51%)",50.89294862010949,1,H,Brown,02/28/2025,103.69461871078305,109.15374481544951,0.356627406954681,0.4886214959072064,68.4949020338775,Harvard,104.65456905663594,109.72901809447468,0.3671389311185285,0.5113785040927936,68.76657123278507,64.50863217159498,,0,,,,,,,,,,,,,,,,,0.9200347608142666,0.9563361119973296,739310,,,,198,259,,,,-0.2716691989075741,137.26147326666256,-4.6,-2.7,3.8,8.4,71.2,101.4,20250228,-3.0,106.0,109.0,65.9,-8.900000000000006,102.8,111.7,65.9,,,,,,Brown,-2.692999999999998,105.06,107.753,65.9969,-7.862000000000009,103.312,111.174,65.954,Brown,67.02627073866897,-3.0323308768190356,-2.4809883527233367,102.44810635167771,104.92909470440108,67.68353680525125,-10.893565298244377,-8.222531773231848,100.86692148027528,109.08945325350713,69.24138540752575,69.30242047270785,138.5438058802336,-0.06103506518209656,60.994522471910116,68.46067640111525,69.00853013092275,137.46920653203802,-0.5478537298074997,61.134263238764035,68.27326663723214,68.38026106281345,136.65352770004557,-0.10699442558130556,63.71594188847523,3.3490354055958207,63.71594188847523,-4.823806528492682,63.71594188847523,Brown Bears,Harvard Crimson,02/28/2025,55.67984968164682,37.48800328649112,-18.1918463951557,4.849035405595821,2.1490354055958205,Brown,Brown,1
8,2025-02-28 18:00:00-06:00,5.5,4.5,4.5,Princeton,Columbia,02/28/2025,True,Princeton vs Columbia,PrincetonColumbia2-28,2025-02-28,Ivy at Ivy,204 Princeton at 294 Columbia,"Princeton -1.5, 78-76 (56%)",49.122674685458335,1,H,Princeton,02/28/2025,102.83367320268704,108.72036692087023,0.3452098571840056,0.5552730471669182,77.57790761404247,Columbia,107.18471885943724,115.52931148458262,0.2968878935888792,0.4447269528330818,76.09468268257588,69.97579225654707,,0,,,,,,,,,,,,,,,,,0.9405019723865684,0.9583821664745265,739310,,,,204,294,,,,1.4832249314665944,153.67259029661835,5.9,1.0,-11.3,-17.2,71.2,101.4,20250228,-1.0,106.6,107.6,66.7,-8.599999999999994,107.7,116.3,70.3,,,,,,Princeton,-3.1370000000000005,104.188,107.325,66.9871,-11.242000000000004,105.809,117.051,70.4861,Princeton,68.5153231053758,-6.847550077138302,-1.9618772000574165,103.03581272271605,104.99768992277347,71.17611685908288,-13.924546288040743,-9.101459382432626,103.8567725075695,112.9582318900021,78.28056644744692,77.38683675774269,155.6674032051896,0.8937296897042302,65.85688202247191,77.53956663255951,76.36179469452411,153.90136132708363,1.1777719380354057,66.31544142289324,76.43001923307529,75.73463355639642,152.1646527894717,0.6953856766788675,68.49234050542204,3.1285969377910376,68.49234050542204,2.3965469942847193,68.49234050542204,Princeton Tigers,Columbia Lions,02/28/2025,33.41175708976246,38.28662309401576,4.874866004253299,-1.3714030622089624,-0.37140306220896235,Columbia,Columbia,1
9,2025-02-28 18:00:00-06:00,-15.5,-15.5,-15.5,Davidson,VCU,02/28/2025,True,Davidson vs VCU,DavidsonVCU2-28,2025-02-28,A10 at A10,122 Davidson at 28 VCU,"VCU -14.9, 78-64 (91%)",47.07338625538917,1,H,Davidson,02/28/2025,110.60043115481751,109.5269898841386,0.5280104759907095,0.0915344895084221,63.52842232260815,VCU,118.0718670474936,95.7721282701976,0.9173747263279672,0.908465510491578,78.41091084505658,64.6576253212072,Davidson,0,,,,,,,,,,,,,,,,,0.3754534005810668,0.9156296737722808,739310,,,,122,28,,,,-14.882488522448426,141.93933316766473,-12.9,-8.2,-5.0,7.9,71.2,101.4,20250228,2.9000000000000057,112.0,109.1,65.6,20.799999999999997,117.0,96.2,66.6,,,,,,Davidson,3.936000000000007,112.057,108.121,65.4465,19.523399999999995,116.557,97.0336,66.6623,Davidson,67.48763879762879,0.4698696714925612,3.005437984964475,110.58166656447948,107.57622857951502,68.30256247109051,23.901076746289483,20.062451911305413,112.62857951382973,92.56612760252438,63.38799930656523,79.42306489321346,142.81106419977868,-16.035065586648237,61.361797752808975,63.87982776304551,78.30204338961272,142.18187115265823,-14.422215626567208,61.27548057514045,63.53782422388005,79.5397302229938,143.07755444687385,-16.001905999113745,64.74127338485158,-17.203310339096177,64.74127338485158,-10.190664878415959,64.74127338485158,Davidson Wildcats,VCU Rams,02/28/2025,93.00536172447475,94.93319557515724,1.9278338506824895,-1.703310339096177,-9.903310339096176,VCU,VCU,1
