,Team,AdjOE,AdjDE,BARTHAG,RECORD,WINS,GAMES,EFG,EFG D.,FT RATE,FT RATE D,TOV%,TOV% D,O REB%,OP OREB%,RAW T,2P %,2P % D.,3P %,3P % D.,BLK %,BLKED %,AST %,OP AST %,3P RATE,3P RATE D,ADJ. T,AVG HGT.,EFF. HGT.,EXP.,YEAR,T,FT%,OP. FT%,PPP OFF.,PPP DEF.,ELITE SOS,AdjEM,Date_zero
2536,Arkansas Pine Bluff,96.6426,112.284,0.151205,2-1,0.0,1,47.4,65.6,54.4,29.7,21.1,17.1,28.9,37.9,75.9,53.6,70.6,27.6,40.0,5.9,32.1,34.8,47.2,50.9,46.9,72.3046,,,,2024,,,,-0.4484326135536,80.6,89.5,-15.641400000000004,11/12/2023
2537,Toledo,105.314,107.757,0.434445,2-0,2.0,2,60.3,60.6,45.3,14.8,12.7,29.0,30.2,27.3,70.7,54.5,66.2,51.7,34.9,6.2,6.8,55.6,51.7,24.8,39.8,72.3507,,,,2024,,,,0.15645408961671,75.5,43.8,-2.443000000000012,11/12/2023
2538,Indiana,109.233,93.1847,0.861441,1-0,1.0,1,55.6,49.2,66.7,9.7,17.2,20.3,25.9,33.3,64.1,59.4,39.3,30.8,38.2,17.9,9.4,47.8,54.2,28.9,54.8,70.7891,,,,2024,,,,0.20986172247893,63.3,33.3,16.048299999999998,11/12/2023
2539,North Carolina St.,110.754,98.1525,0.800447,2-0,2.0,2,51.2,41.7,24.0,46.8,12.6,18.6,32.4,32.9,67.2,53.2,42.7,32.0,26.5,10.7,3.8,51.7,39.0,38.8,31.2,71.6321,,,,2024,,,,0.20953919090029,77.4,62.7,12.601500000000001,11/12/2023
2540,Central Michigan,95.0043,110.04,0.15583,0-2,0.0,2,44.1,60.5,22.9,35.5,25.8,20.0,34.2,31.6,69.8,44.9,57.6,28.6,43.2,10.6,15.9,37.8,43.9,41.5,40.0,71.7702,,,,2024,,,,-1.4516649442484,70.4,76.9,-15.035700000000006,11/12/2023
2541,Brown,99.8341,97.0548,0.580469,0-2,0.0,2,45.7,51.7,37.5,30.3,20.0,18.7,33.0,21.1,70.6,46.2,49.4,30.0,37.5,21.5,11.5,51.0,51.9,39.1,33.6,72.413,,,,2024,,,,-1.5544806665978,58.3,72.2,2.7793000000000063,11/12/2023
2542,Wright St.,107.399,101.614,0.653996,0-1,0.0,1,55.2,72.7,31.0,16.7,19.8,11.9,18.2,16.0,75.9,53.5,81.1,40.0,41.4,10.8,4.7,27.6,88.1,25.9,43.9,74.4077,,,,2024,,,,-0.50198149999607,72.2,81.8,5.784999999999997,11/12/2023
2543,UC Irvine,103.705,96.2138,0.703133,1-1,1.0,2,52.7,50.4,51.8,37.2,19.0,17.7,28.6,20.6,73.6,53.2,47.4,34.3,37.8,7.9,3.9,62.3,52.0,31.3,32.7,73.007,,,,2024,,,,-0.56084481243757,63.8,76.2,7.491199999999992,11/12/2023
2544,Furman,106.56,100.808,0.654351,2-0,1.0,1,60.3,45.7,24.7,29.0,17.2,12.3,34.1,15.9,81.5,59.1,56.3,41.4,14.3,10.4,11.4,65.8,30.0,39.7,30.4,72.302,,,,2024,,,,0.11802632065588,61.1,65.0,5.751999999999995,11/12/2023
2545,UAB,106.11,96.234,0.754635,0-2,0.0,2,44.0,53.1,33.6,38.1,17.0,18.4,38.6,19.4,69.2,44.1,56.3,29.3,32.7,4.7,14.0,41.5,61.5,30.6,43.4,73.2484,,,,2024,,,,-1.2086409073229,64.4,69.8,9.876000000000005,11/12/2023
2546,Tulane,105.565,100.175,0.646287,2-0,2.0,2,55.0,50.4,45.5,23.7,13.7,22.2,22.7,32.5,76.7,68.8,54.2,20.5,30.5,12.5,7.8,50.0,40.4,36.4,45.0,75.9376,,,,2024,,,,0.082986236627362,83.6,64.5,5.390000000000001,11/12/2023
2547,FIU,99.1825,103.482,0.380365,0-2,0.0,2,43.8,57.0,46.7,33.6,29.2,28.6,26.8,47.1,76.9,50.9,59.5,24.0,34.9,10.1,20.0,60.0,50.0,47.6,35.2,74.1773,,,,2024,,,,-1.5461629906155,71.4,68.3,-4.299499999999995,11/12/2023
2548,BYU,109.815,94.4653,0.849608,2-0,2.0,2,54.1,47.5,23.4,24.6,15.2,18.5,40.2,10.5,75.7,54.7,52.4,35.7,23.5,3.6,5.3,60.6,34.6,48.3,28.8,73.1877,,,,2024,,,,0.55414870210657,79.4,55.2,15.349699999999999,11/12/2023
2549,Illinois Chicago,101.719,104.374,0.426443,1-1,1.0,2,50.8,43.9,29.7,27.5,20.0,15.9,28.6,30.5,72.4,51.9,49.4,32.4,21.4,12.4,7.4,37.0,37.7,31.4,32.1,71.9351,,,,2024,,,,-0.48337775115584,68.6,69.4,-2.655000000000001,11/12/2023
2550,Xavier,105.808,96.1832,0.749654,2-0,2.0,2,52.5,37.2,36.1,28.8,18.7,21.5,30.9,34.5,72.1,58.2,39.1,27.5,21.2,6.5,6.3,66.7,53.5,33.6,26.4,72.5228,,,,2024,,,,0.11421965440429,72.1,72.2,9.624800000000008,11/12/2023
2551,Charlotte,105.259,103.224,0.555883,1-1,1.0,2,56.3,50.5,27.4,23.9,19.8,14.0,22.4,23.9,60.7,56.9,51.7,36.7,32.7,10.0,6.2,43.8,46.8,31.6,45.0,67.9966,,,,2024,,,,-0.52517418456158,80.8,50.0,2.0349999999999966,11/12/2023
2552,Canisius,99.2212,106.642,0.303761,1-1,1.0,2,58.5,52.0,20.3,36.9,22.3,15.1,31.8,36.6,69.4,50.0,56.6,47.8,28.2,4.8,16.7,44.8,39.7,39.0,32.0,70.87,,,,2024,,,,-0.3064387230237,37.5,64.4,-7.4208,11/12/2023
2553,Wake Forest,110.328,100.985,0.73451,1-1,1.0,2,55.4,53.6,30.2,27.2,16.2,12.2,31.9,18.8,73.9,58.9,53.1,33.9,36.4,12.3,4.1,38.7,35.6,43.4,35.2,72.8711,,,,2024,,,,-0.58057751222551,89.7,70.6,9.343000000000004,11/12/2023
2554,Florida Atlantic,113.69,93.9385,0.899766,1-0,1.0,1,53.6,49.0,37.5,37.3,18.6,25.7,28.1,25.0,70.0,54.5,47.1,34.8,35.3,14.7,12.1,61.5,40.9,41.1,33.3,70.7723,,,,2024,,,,0.39448037750617,71.4,63.2,19.751499999999993,11/12/2023
2555,Northeastern,100.69,103.114,0.432029,1-1,1.0,2,49.6,52.1,33.0,15.4,17.8,13.9,36.6,22.4,64.7,48.0,49.3,35.0,37.5,10.1,12.0,48.0,55.8,34.8,41.0,69.5184,,,,2024,,,,-0.78296323398342,71.1,83.3,-2.4240000000000066,11/12/2023
2556,Robert Morris,95.2138,104.082,0.264217,1-1,0.0,1,37.3,60.7,37.3,23.2,19.2,23.3,25.0,26.9,72.8,39.0,62.2,22.2,36.4,4.4,7.3,55.0,65.6,30.5,19.6,69.7755,,,,2024,,,,-0.55394370365628,86.4,69.2,-8.868199999999987,11/12/2023
2557,Seattle,100.795,96.2314,0.630143,2-0,2.0,2,48.6,41.5,46.7,28.2,25.6,19.6,30.6,28.4,74.1,56.3,40.2,22.2,29.7,14.9,5.6,52.1,30.4,33.6,29.8,72.2799,,,,2024,,,,0.090727575142592,76.0,71.4,4.563600000000008,11/12/2023
2558,Villanova,113.608,95.0523,0.886026,2-0,2.0,2,61.4,42.1,27.1,21.5,11.5,13.8,32.8,21.7,65.4,66.0,36.4,38.5,32.7,9.1,13.2,60.0,69.0,55.1,45.5,69.3442,,,,2024,,,,0.075098453794691,87.5,69.2,18.5557,11/12/2023
2559,Howard,105.705,107.629,0.448329,1-1,1.0,2,59.7,51.5,59.3,36.1,22.3,15.3,27.3,30.0,78.6,60.9,56.3,38.5,28.3,8.0,4.3,40.4,37.1,36.1,34.6,73.5169,,,,2024,,,,-0.56375812831066,75.0,64.6,-1.9240000000000066,11/12/2023
2560,Utah St.,102.974,96.7588,0.671711,1-1,0.0,1,39.4,46.8,19.7,39.7,13.0,14.3,24.0,18.6,68.2,40.0,56.4,25.8,20.8,12.8,15.0,75.0,44.4,43.7,38.1,71.6001,,,,2024,,,,-0.63806937476559,71.4,52.0,6.21520000000001,11/12/2023
2561,Marist,97.3809,101.073,0.394605,2-0,2.0,2,52.6,42.0,20.7,31.0,17.5,20.4,21.5,26.3,68.8,53.8,43.1,33.3,26.8,8.3,2.5,52.7,28.6,31.0,36.3,68.9304,,,,2024,,,,0.10529792103526,58.3,54.3,-3.6920999999999964,11/12/2023
2562,Portland St.,102.631,101.875,0.521235,2-0,2.0,2,46.5,52.9,44.3,34.6,14.1,22.2,28.6,26.6,67.6,50.0,57.6,26.8,31.1,8.5,6.8,27.1,62.5,35.7,43.3,72.5756,,,,2024,,,,0.45011183620237,72.5,58.3,0.7560000000000002,11/12/2023
2563,Denver,103.649,111.58,0.299869,1-1,1.0,2,52.5,52.5,60.0,26.6,17.1,10.2,44.4,31.3,73.2,48.1,54.5,41.0,31.6,6.9,11.1,58.2,46.3,32.5,27.3,72.455,,,,2024,,,,-0.77665349410121,80.6,67.6,-7.930999999999997,11/12/2023
2564,Cal St. Northridge,98.4716,109.595,0.226041,1-1,1.0,2,48.5,52.7,21.9,24.0,17.8,17.2,32.9,25.3,75.7,48.6,51.4,32.1,36.4,13.5,11.9,33.9,60.3,20.4,42.6,73.7905,,,,2024,,,,-0.39875273686347,73.3,80.6,-11.123400000000004,11/12/2023
2565,Maryland,109.559,94.5392,0.844972,1-1,1.0,2,45.3,43.5,43.4,30.6,21.7,22.4,36.6,33.3,64.6,53.7,39.5,20.5,37.0,13.6,9.0,43.2,52.4,36.8,25.0,69.7425,,,,2024,,,,-0.73953368928049,71.7,69.7,15.019800000000004,11/12/2023
2566,Rice,105.314,108.652,0.411225,1-1,0.0,1,48.3,59.2,46.7,38.3,12.7,14.1,29.3,30.0,71.1,47.2,62.5,33.3,35.0,7.5,13.9,56.0,53.1,40.0,33.3,72.7573,,,,2024,,,,-0.91871220290222,64.3,78.3,-3.338000000000008,11/12/2023
2567,Abilene Christian,102.298,99.416,0.581441,1-1,1.0,2,44.7,48.3,33.3,37.0,19.1,15.4,32.0,32.4,68.0,45.6,55.4,28.6,24.4,5.4,6.3,47.8,46.2,30.7,37.8,71.1536,,,,2024,,,,-0.010119007086311,68.4,63.6,2.882000000000005,11/12/2023
2568,Rider,101.22,106.753,0.351596,1-1,0.0,1,43.2,65.3,22.7,33.9,21.5,12.1,31.8,21.9,74.6,44.7,65.6,26.3,43.3,3.1,10.6,53.8,67.6,28.8,48.4,69.0961,,,,2024,,,,-0.28701001585392,53.3,66.7,-5.533000000000001,11/12/2023
2569,Boston College,106.145,99.7337,0.671823,2-0,2.0,2,57.1,50.8,19.7,18.5,16.3,19.9,34.4,28.0,70.5,58.8,45.8,35.7,38.5,16.7,9.4,41.5,37.7,33.1,41.9,70.4347,,,,2024,,,,0.12231087832912,76.0,65.2,6.411299999999997,11/12/2023
2570,Arizona,115.102,94.848,0.902536,2-0,2.0,2,57.4,47.5,35.5,22.3,15.6,25.4,46.3,23.0,76.9,55.7,46.1,40.9,33.3,15.8,9.3,59.7,48.0,31.2,37.2,73.4747,,,,2024,,,,0.76857923138404,76.0,63.0,20.254000000000005,11/12/2023
2571,Penn St.,101.875,99.5008,0.567379,2-0,2.0,2,55.0,34.9,27.7,20.2,23.8,24.4,26.1,31.5,75.8,57.8,39.0,34.5,13.8,14.0,7.8,39.3,44.2,46.2,22.5,71.8552,,,,2024,,,,0.0955594790525,66.7,76.9,2.374200000000002,11/12/2023
2572,Hawaii,102.332,97.9592,0.622982,0-0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0101,,,,2024,,,,0.0,0.0,0.0,4.372799999999998,11/12/2023
2573,San Diego,101.999,105.618,0.401093,2-1,1.0,2,49.1,46.3,40.9,44.0,20.2,20.9,31.4,25.0,71.8,45.6,48.7,36.2,27.3,7.9,7.4,54.2,50.0,40.9,30.3,72.2606,,,,2024,,,,-0.71435482865384,78.7,60.4,-3.6189999999999998,11/12/2023
2574,UC Davis,99.7898,99.4556,0.509642,2-0,1.0,1,58.3,60.0,75.0,50.0,16.4,26.0,16.7,29.2,73.0,56.4,66.7,44.4,28.6,2.8,2.6,46.2,32.1,18.8,28.0,73.1376,,,,2024,,,,0.11664626626378,63.9,72.0,0.3341999999999956,11/12/2023
2575,LSU,106.643,96.9189,0.750183,1-1,1.0,2,56.1,49.0,52.2,36.5,17.6,29.5,37.5,34.8,71.1,55.7,40.7,37.8,40.0,11.9,5.7,42.9,38.1,39.1,43.3,70.6325,,,,2024,,,,-0.91324476301163,71.7,68.4,9.724100000000007,11/12/2023
2576,Fresno St.,104.125,98.4507,0.655763,1-1,0.0,1,67.8,57.8,28.9,27.6,32.2,17.5,31.6,25.0,68.4,69.0,54.8,43.8,40.7,6.5,6.9,55.6,46.4,35.6,46.6,67.6899,,,,2024,,,,-0.594682985544,61.5,75.0,5.674300000000002,11/12/2023
2577,UMKC,93.6605,104.992,0.21192,2-0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.7684,,,,2024,,,,0.0,0.0,0.0,-11.331500000000005,11/12/2023
2578,Baylor,114.381,95.8308,0.88442,2-0,1.0,1,50.8,51.6,56.7,39.7,19.6,19.6,36.8,36.8,76.5,41.5,43.2,47.4,47.4,9.1,24.4,38.5,64.3,31.7,30.2,70.843,,,,2024,,,,0.57812408061147,79.4,68.0,18.550200000000004,11/12/2023
2579,Oral Roberts,102.393,105.026,0.427528,1-1,0.0,1,48.3,41.3,36.7,36.2,8.6,17.1,17.5,44.9,70.2,48.3,34.9,32.3,34.6,20.9,6.9,41.7,58.3,51.7,37.7,71.9946,,,,2024,,,,-0.77868346666732,59.1,72.0,-2.6329999999999956,11/12/2023
2580,Ohio,107.724,103.118,0.623073,1-1,1.0,2,53.9,45.8,48.3,47.1,12.0,18.4,29.9,37.7,70.6,54.8,44.3,34.9,32.5,10.1,11.0,43.6,37.5,37.1,33.6,71.3086,,,,2024,,,,-0.67886829571471,73.2,76.8,4.606000000000009,11/12/2023
2581,Winthrop,106.504,106.789,0.492311,1-2,0.0,2,44.4,51.2,54.5,28.1,18.1,12.0,21.9,32.4,66.5,47.1,50.7,25.8,34.6,2.9,16.2,27.5,60.4,31.3,43.0,71.0548,,,,2024,,,,-1.1463141072723,74.1,82.4,-0.2849999999999966,11/12/2023
2582,Northern Illinois,103.139,105.541,0.434205,1-1,1.0,2,49.2,51.4,35.2,25.7,18.4,13.8,32.4,38.3,76.2,49.4,53.0,32.7,31.8,7.0,5.1,45.5,43.3,38.3,30.6,72.8382,,,,2024,,,,-0.094699521914524,77.8,59.5,-2.402000000000001,11/12/2023
2583,Georgia Tech,106.686,98.7322,0.709091,2-0,2.0,2,50.7,50.4,39.4,35.0,13.7,21.9,43.5,33.8,73.0,48.9,55.4,36.2,27.9,9.5,8.9,47.5,32.1,34.3,36.8,70.3511,,,,2024,,,,0.16855288715383,61.1,70.7,7.953800000000001,11/12/2023
2584,Kent St.,106.585,98.305,0.717081,2-1,1.0,2,52.6,61.5,48.1,40.2,16.7,20.3,27.7,19.7,74.0,47.4,54.9,40.0,47.1,8.5,6.4,59.3,61.9,41.4,41.8,71.8023,,,,2024,,,,-0.51510460045436,73.4,65.3,8.279999999999987,11/12/2023
2585,Marquette,114.035,93.9883,0.902325,2-0,2.0,2,62.0,42.6,32.6,22.8,12.2,20.3,29.9,35.6,73.9,63.5,44.0,40.0,26.7,7.7,6.8,62.3,46.2,42.6,33.1,72.2527,,,,2024,,,,0.17614481643488,64.3,61.3,20.0467,11/12/2023
2586,Weber St.,100.949,98.6091,0.567021,1-0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.461,,,,2024,,,,0.0,0.0,0.0,2.3399,11/12/2023
2587,Maine,101.56,104.263,0.425066,1-1,0.0,1,38.9,60.5,35.2,48.8,12.3,23.1,15.8,14.3,65.0,40.0,65.4,25.0,35.3,3.8,10.0,55.6,34.8,44.4,39.5,70.5008,,,,2024,,,,-0.74817793984561,52.6,81.0,-2.703000000000003,11/12/2023
2588,Sam Houston St.,100.585,96.2936,0.622793,1-1,1.0,2,39.7,48.0,57.1,27.9,17.9,26.6,17.9,21.4,76.4,43.1,60.8,22.5,16.3,10.1,6.9,52.5,67.3,35.7,35.2,71.4317,,,,2024,,,,-0.68732131956542,75.0,55.9,4.291399999999996,11/12/2023
2589,Incarnate Word,96.4535,111.603,0.157398,0-2,0.0,2,33.7,54.1,35.5,47.5,17.6,15.0,33.3,30.1,76.6,32.9,51.4,23.2,38.5,7.1,17.6,41.5,60.7,39.7,42.6,72.2016,,,,2024,,,,-1.1828829668231,64.0,70.7,-15.149499999999989,11/12/2023
2590,St. Francis PA,89.7259,113.78,0.0611485,0-3,0.0,3,42.1,57.8,35.2,30.2,25.1,17.2,17.7,42.5,67.6,46.0,60.5,24.1,34.0,3.9,16.1,44.4,63.2,40.0,27.9,70.614,,,,2024,,,,-1.8417830608871,64.7,63.0,-24.054100000000005,11/12/2023
2591,SMU,103.158,96.9656,0.670813,3-0,2.0,2,48.5,40.0,38.7,37.4,13.5,22.9,39.5,25.6,74.2,49.4,36.2,31.3,30.4,21.7,18.0,59.3,64.1,35.0,40.0,72.4872,,,,2024,,,,0.052499599124737,66.0,65.1,6.192400000000006,11/12/2023
2592,Richmond,103.442,100.927,0.570275,2-0,2.0,2,61.1,47.8,38.5,21.7,10.4,25.1,24.6,26.0,71.8,59.7,48.7,41.8,30.8,5.3,11.9,58.7,40.8,45.1,33.9,69.6065,,,,2024,,,,0.039882842650575,72.3,52.0,2.5149999999999864,11/12/2023
2593,Providence,109.055,95.667,0.818511,2-0,2.0,2,50.4,36.7,36.0,27.3,20.2,18.9,36.8,33.3,74.1,54.9,39.3,29.6,20.9,20.2,8.5,58.2,38.6,43.2,32.6,71.5712,,,,2024,,,,0.183433965451,68.9,86.1,13.388000000000005,11/12/2023
2594,Louisville,104.948,106.126,0.467971,1-1,1.0,2,47.1,57.3,43.4,31.5,18.8,17.5,41.6,32.0,77.1,50.0,49.3,25.0,45.5,9.3,6.7,33.3,43.5,23.5,42.3,72.0502,,,,2024,,,,-0.87743638957487,62.7,61.0,-1.1780000000000115,11/12/2023
2595,Davidson,100.023,101.437,0.459725,2-0,1.0,1,51.0,39.5,42.9,36.8,23.6,20.5,33.3,39.0,63.5,38.2,44.1,53.3,21.7,8.8,14.7,71.4,65.0,30.6,40.4,70.049,,,,2024,,,,0.52084600112695,66.7,76.2,-1.4140000000000015,11/12/2023
2596,North Florida,97.9629,110.797,0.195323,2-0,1.0,1,54.6,52.1,48.1,63.8,11.8,17.7,17.2,26.9,67.8,43.3,54.1,45.8,30.0,0.0,6.7,33.3,26.1,44.4,21.3,71.1216,,,,2024,,,,0.055242781202146,84.6,70.0,-12.834099999999992,11/12/2023
2597,Missouri St.,103.196,99.2718,0.60964,0-1,0.0,1,42.3,40.5,10.8,31.7,9.4,11.0,26.2,34.1,63.9,38.9,35.7,31.0,33.3,14.3,16.7,60.9,59.1,44.6,33.3,65.6635,,,,2024,,,,-0.57308482190077,57.1,80.0,3.924199999999999,11/12/2023
2598,Vanderbilt,107.028,99.8722,0.689066,1-1,1.0,2,46.2,53.8,48.1,32.7,22.8,15.2,38.9,14.8,65.8,49.0,48.6,29.1,43.8,6.9,7.8,46.3,49.0,51.9,30.8,69.5191,,,,2024,,,,-0.87443616492453,74.5,67.6,7.155799999999999,11/12/2023
2599,Utah Tech,96.4544,103.395,0.310231,1-1,1.0,2,47.0,50.5,29.5,54.5,20.1,24.6,32.1,33.8,73.1,44.1,52.9,35.9,31.0,8.8,11.8,43.6,44.9,29.5,38.2,72.2366,,,,2024,,,,-0.65270509744332,66.7,75.0,-6.940599999999989,11/12/2023
2600,Akron,105.08,100.896,0.614745,2-0,2.0,2,55.4,50.9,31.3,20.4,20.5,19.7,29.5,24.2,68.4,58.2,47.5,35.1,39.4,3.8,9.1,44.2,52.9,50.9,29.2,68.8517,,,,2024,,,,0.41616959568323,82.9,60.9,4.1839999999999975,11/12/2023
2601,Memphis,110.418,93.3009,0.874036,2-0,2.0,2,54.3,46.2,30.2,24.4,17.7,22.9,28.0,21.1,76.3,52.4,50.8,38.3,27.6,16.4,11.0,59.0,44.7,36.4,48.7,74.4071,,,,2024,,,,0.63104102200763,61.5,75.9,17.117100000000008,11/12/2023
2602,Central Arkansas,93.7553,109.31,0.14613,1-1,0.0,1,38.3,46.7,20.0,33.3,17.9,26.8,26.2,50.0,67.1,35.0,51.6,30.0,27.6,16.1,7.5,45.0,54.2,33.3,48.3,74.2782,,,,2024,,,,-0.86391279526532,58.3,70.0,-15.554699999999997,11/12/2023
2603,Murray St.,103.386,103.364,0.500609,2-0,1.0,1,55.3,55.6,38.6,7.9,16.0,11.6,29.4,12.1,68.9,57.1,57.8,33.3,33.3,11.1,7.1,37.9,34.4,26.3,28.6,71.2926,,,,2024,,,,0.068867291804844,68.2,40.0,0.02199999999999136,11/12/2023
2604,American,101.053,107.963,0.318512,0-2,0.0,2,41.0,60.1,21.3,49.0,17.1,15.6,27.2,28.1,67.1,44.6,64.9,24.6,36.2,5.3,3.1,58.1,55.6,46.7,45.2,69.709,,,,2024,,,,-1.2177961115335,73.1,78.4,-6.909999999999997,11/12/2023
2605,Notre Dame,101.624,105.755,0.387417,1-1,1.0,2,49.1,46.3,27.0,22.0,14.5,10.7,20.6,23.4,65.5,55.9,42.4,25.6,36.8,4.7,10.3,38.8,42.0,38.7,30.9,70.1,,,,2024,,,,-0.85940163718557,73.3,74.1,-4.131,11/12/2023
2606,Creighton,116.463,93.1469,0.928846,2-0,2.0,2,71.1,41.5,26.4,10.5,15.7,12.0,43.6,15.6,66.8,74.5,39.8,45.5,33.3,9.7,9.1,54.9,33.3,54.5,16.9,70.5291,,,,2024,,,,0.13552885440427,68.8,84.6,23.31609999999999,11/12/2023
2607,Duke,113.661,92.6921,0.91256,1-1,1.0,2,59.3,44.6,19.4,28.9,16.0,20.8,21.0,32.1,72.0,60.7,45.3,37.5,28.6,10.5,7.1,48.5,57.1,32.3,28.9,70.6872,,,,2024,,,,-0.35060803608353,75.0,68.6,20.968900000000005,11/12/2023
2608,Bowling Green,100.614,107.742,0.312784,2-0,2.0,2,52.5,42.6,33.6,19.8,13.7,18.0,25.4,22.9,69.4,58.9,42.2,28.3,28.9,12.0,9.6,39.3,45.7,38.7,31.4,73.3246,,,,2024,,,,0.14659146906888,65.0,54.2,-7.128,11/12/2023
2609,UCLA,108.03,92.0333,0.863294,2-0,2.0,2,50.5,38.3,45.4,34.0,10.9,27.3,27.1,27.0,64.1,51.8,43.8,30.4,21.7,12.5,4.7,49.0,51.6,21.3,48.9,68.804,,,,2024,,,,0.073341939320757,69.4,68.8,15.996700000000004,11/12/2023
2610,Pacific,103.667,102.964,0.519562,1-1,1.0,2,50.0,46.3,21.1,59.8,23.0,21.1,23.1,30.4,75.9,49.3,52.9,34.0,23.1,7.4,11.0,66.0,51.1,40.7,36.4,73.0297,,,,2024,,,,-0.48970524220061,80.8,68.8,0.703000000000003,11/12/2023
2611,Texas A&M,113.6,92.9616,0.909352,2-0,2.0,2,50.4,39.7,32.5,26.7,13.2,14.0,43.8,24.1,64.2,53.2,49.3,30.4,17.0,5.8,19.5,52.7,47.6,37.4,40.5,68.92,,,,2024,,,,0.62500936320548,67.5,64.5,20.63839999999999,11/12/2023
2612,North Texas,103.184,98.5072,0.630274,2-0,2.0,2,60.5,48.7,36.2,31.6,17.0,14.7,32.1,31.0,60.7,55.6,48.1,45.2,33.3,4.9,3.2,38.9,33.3,40.0,30.8,67.3199,,,,2024,,,,0.2181990591799,81.6,73.0,4.6768,11/12/2023
2613,Nevada,107.864,96.5017,0.782464,1-0,1.0,1,47.5,46.0,45.8,12.9,10.3,19.2,29.7,27.5,67.8,50.0,41.4,26.7,33.3,6.9,9.1,65.4,69.6,25.4,53.2,69.5211,,,,2024,,,,0.051954313882852,77.8,75.0,11.362300000000005,11/12/2023
2614,UTSA,101.171,109.956,0.277361,1-1,1.0,2,44.1,49.2,37.8,45.4,11.1,15.0,24.5,33.3,72.3,41.1,46.6,33.3,35.1,11.0,17.8,51.9,55.6,33.3,43.8,72.3329,,,,2024,,,,-0.62837183466695,68.6,71.2,-8.784999999999997,11/12/2023
2615,Mississippi Valley St.,92.1332,112.078,0.0950411,0-2,0.0,2,38.4,61.1,34.3,44.3,23.8,17.3,26.9,48.5,69.3,36.5,61.5,30.4,40.4,6.2,10.6,28.9,57.1,21.3,46.7,71.1247,,,,2024,,,,-1.0511302900975,54.1,72.2,-19.9448,11/12/2023
2616,Gardner Webb,98.0357,98.0706,0.498978,1-1,0.0,1,38.9,55.8,29.2,51.7,12.6,12.6,22.0,19.4,79.4,38.8,54.8,26.1,38.9,0.0,30.6,56.0,36.7,31.9,30.0,70.2885,,,,2024,,,,-0.32873776576839,57.1,61.3,-0.03489999999999327,11/12/2023
2617,Norfolk St.,100.402,106.449,0.337918,2-0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6524,,,,2024,,,,0.0,0.0,0.0,-6.046999999999997,11/12/2023
2618,Chattanooga,100.797,104.269,0.403846,2-0,1.0,1,55.7,42.6,31.1,29.4,21.4,20.1,33.3,37.0,74.8,48.1,40.0,41.2,33.3,8.0,7.4,51.9,42.3,55.7,26.5,72.2218,,,,2024,,,,0.19128589973195,68.4,65.0,-3.4720000000000084,11/12/2023
2619,Georgia Southern,97.7148,104.916,0.306242,0-2,0.0,2,42.3,55.4,28.2,40.2,20.4,20.4,32.1,34.3,68.5,45.8,52.5,25.9,39.2,4.9,10.2,33.3,59.6,49.6,45.5,70.7356,,,,2024,,,,-1.5310752222593,69.7,66.7,-7.2012,11/12/2023
2620,Northern Arizona,102.155,108.853,0.325118,0-1,0.0,1,36.4,62.3,27.1,64.9,16.0,13.1,20.5,45.5,68.6,38.6,78.1,20.0,28.0,12.5,22.7,40.0,46.9,25.4,43.9,70.002,,,,2024,,,,-0.21878527694497,56.3,64.9,-6.697999999999993,11/12/2023
2621,Nebraska,109.187,94.66,0.837781,2-0,2.0,2,54.0,34.0,58.0,19.4,18.4,17.7,32.0,24.2,73.6,53.7,35.7,36.2,19.4,12.2,9.3,68.0,28.6,51.8,26.9,71.222,,,,2024,,,,0.06069656936138,67.7,57.7,14.527000000000001,11/12/2023
2622,Yale,104.569,95.3732,0.742412,1-1,0.0,1,48.3,55.5,23.7,32.8,15.8,14.3,20.0,40.0,69.8,42.9,55.6,37.5,36.8,2.2,0.0,62.5,40.6,40.7,29.7,69.3885,,,,2024,,,,-0.28770863667838,100.0,71.4,9.195800000000006,11/12/2023
2623,Tennessee Martin,101.421,108.234,0.321347,1-1,0.0,1,35.7,50.8,39.7,39.4,15.0,12.3,30.4,31.0,73.1,47.4,51.9,12.0,33.3,7.4,23.7,47.6,63.0,39.7,59.1,73.6414,,,,2024,,,,-0.37933080714869,72.0,76.9,-6.812999999999988,11/12/2023
2624,Morehead St.,98.2142,102.4,0.382258,1-2,0.0,2,44.2,63.4,19.4,55.4,17.7,14.9,30.5,37.5,70.6,48.0,66.7,25.9,39.1,7.6,12.0,42.0,56.5,41.9,41.1,67.8299,,,,2024,,,,-0.45066506776909,64.0,80.6,-4.1858,11/12/2023
