,commence_time,DraftKings,BetMGM spreads,FanDuel,BetOnline.ag spreads,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2024-02-02 18:00:00-06:00,-4.5,,-4.5,-5.0,Ohio St.,Iowa,02/02/2024,True,Ohio St. vs Iowa,Ohio St.Iowa2-2,2024-02-02,B10 at B10,49 Ohio St. at 59 Iowa,"Iowa -3.5, 81-77 (63%)",73.32747284772346,1,H,Ohio St.,02/02/2024,114.4066490618699,102.60081542458428,0.777732869072626,0.3743130827056632,77.34799525748895,Iowa,117.96965266219394,101.1737689475273,0.8539920366698043,0.6256869172943368,80.88183223393763,70.43827821982208,Ohio St.,0,,,,,,,,,,,,,,,,,0.5329641488158915,0.7762686084050482,738918,,,,49,59,,,,-3.5338369764486828,158.2298274914266,-17.8,-4.1,-11.5,6.4,71.2,101.4,20240202,12.199999999999989,115.6,103.4,65.3,14.600000000000009,117.9,103.3,72.6,,,,,,Ohio St.,14.629999999999995,115.914,101.284,65.5703,13.950000000000003,116.456,102.506,72.9481,Ohio St.,67.0194645866227,12.699423300200026,14.686673697681465,113.16043277799187,98.47375908031002,73.88092781039227,14.938051500412863,13.807387945325475,114.31333334255436,100.50594539722853,76.23314532648183,82.30801104577415,158.54115637225598,-6.074865719292319,66.58398876404493,76.53185082898574,80.3492505679373,156.88110139692304,-3.817399738951565,67.18017979536516,75.8325270626966,79.37955531495561,155.21208237765222,-3.547028252259011,69.54298068841871,-3.7730911689222353,69.54298068841871,-14.345743314291148,69.54298068841871,Ohio St Buckeyes,Iowa Hawkeyes,02/02/2024,66.58824291023754,64.03303769317769,-2.55520521705985,0.7269088310777647,Iowa,Ohio St.,0
1,2024-02-02 20:00:00-06:00,-9.5,-9.5,-9.5,-9.5,Butler,Creighton,02/02/2024,True,Butler vs Creighton,ButlerCreighton2-2,2024-02-02,BE at BE,55 Butler at 17 Creighton,"Creighton -8.0, 76-68 (78%)",64.16945270413474,1,H,Butler,02/02/2024,113.17683394558917,101.80057376182504,0.7717574100264493,0.2161933127197643,67.64030623451315,Creighton,116.8548666083356,93.97209429057112,0.9245788540084614,0.7838066872802356,75.65648297427299,67.03907025632434,Butler,0,,,,,,,,,,,,,,,,,0.352528840830261,0.7821592997957654,738918,,,,55,17,,,,-8.016176739759842,143.29678920878615,3.4,7.2,0.2,-3.2,71.2,101.4,20240202,13.799999999999997,115.1,101.3,68.1,21.19999999999999,116.1,94.9,66.3,,,,,,Butler,14.174000000000007,114.668,100.494,68.4684,20.145200000000003,115.355,95.2098,66.489,Butler,69.68513145849153,17.1154777542795,14.107384393741718,112.1048514620965,97.99746706835467,67.80968773476181,20.201901183392973,20.731079457656428,115.11193309516077,94.380853637504,66.41069995288734,75.62410829043621,142.03480824332354,-9.21340833754887,63.4133426966292,66.92675251424167,75.15787599930367,142.08462851354534,-8.231123485062,63.93813830898877,67.32495285703568,75.91455092625284,143.2395037832885,-8.58959806921716,66.36695230275474,-4.25336952866077,66.36695230275474,0.42607583378369895,66.36695230275474,Butler Bulldogs,Creighton Bluejays,02/02/2024,81.7204231217584,65.72916799830243,-15.991255123455971,5.24663047133923,Butler,Butler,1
2,2024-02-02 18:00:00-06:00,,-3.5,-3.5,-3.0,Princeton,Yale,02/02/2024,True,Princeton vs Yale,PrincetonYale2-2,2024-02-02,Ivy at Ivy,76 Princeton at 84 Yale,"Yale -2.9, 70-67 (62%)",62.47150024187132,1,H,Princeton,02/02/2024,113.28891835793134,105.23437014102304,0.7001770407362415,0.3780173105618611,66.5892183679476,Yale,112.02810431880584,99.65322790411314,0.7934934781110872,0.6219826894381388,69.53600074470155,62.17330869789239,,0,,,,,,,,,,,,,,,,,0.634644817002745,0.8386766534024164,738918,,,,76,84,,,,-2.9467823767539585,136.12521911264915,-9.7,-16.2,-0.8,8.9,71.2,101.4,20240202,12.299999999999997,116.7,104.4,64.2,8.900000000000006,111.5,102.6,65.0,,,,,,Princeton,10.897000000000006,114.781,103.884,64.5564,9.62400000000001,110.59,100.966,65.3998,Princeton,66.57986563527628,11.45475962189784,9.776371956377764,111.70306240025529,101.92669044387718,66.57554136925387,7.289793727899971,7.817543198833856,108.615654838766,100.7981116399317,67.28255619296888,69.18018389494382,136.46274008791272,-1.8976277019749404,58.609550561797754,65.88654896308535,69.07775378184463,134.96430274492997,-3.1912048187592887,59.29741079662921,67.20645347964502,69.88692469421736,137.0933781738624,-2.6804712145723357,62.255485940459266,0.686392971375895,62.255485940459266,-7.852533463613888,62.255485940459266,Princeton Tigers,Yale Bulldogs,02/02/2024,63.055865981823636,47.393940253106734,-15.661925728716902,4.186392971375895,Princeton,Princeton,1
3,2024-02-02 18:00:00-06:00,-7.5,-7.5,-7.5,-7.5,St. Bonaventure,Dayton,02/02/2024,True,St. Bonaventure vs Dayton,St. BonaventureDayton2-2,2024-02-02,A10 at A10,75 St. Bonaventure at 20 Dayton,"Dayton -9.2, 71-62 (83%)",55.08841651287364,1,H,St. Bonaventure,02/02/2024,108.96801817041604,101.1620889336036,0.7015728931807288,0.1706732254337859,62.17309172377014,Dayton,120.75121151960104,97.703323782442,0.9195066416156435,0.8293267745662141,71.33511393172999,61.55636094941288,St. Bonaventure,0,,,,,,,,,,,,,,,,,0.3688033818601044,0.8377737997193997,738918,,,,75,20,,,,-9.16202220795985,133.50820565550015,-4.0,-4.1,-5.2,-1.2,71.2,101.4,20240202,10.100000000000009,110.7,100.6,66.0,18.5,118.2,99.7,63.2,,,,,,St. Bonaventure,10.539100000000005,110.403,99.8639,66.0351,20.211799999999997,119.202,98.9902,63.301,St. Bonaventure,67.60222496910048,12.86523696607173,10.16718575191033,108.8510043172968,98.6838185653861,64.71923880371152,24.307153091194053,19.922471420513464,116.50507536557285,96.58260394505905,61.99257473532318,70.63735559137079,132.62993032669397,-8.64478085604761,58.58426966292135,61.51688955729203,70.86559483006296,132.382484387355,-9.348705272770928,58.70909922893259,61.93863390117977,71.63794897073355,133.57658287191333,-9.699315069553776,61.44894018872813,-9.07129507771738,61.44894018872813,-4.123469682424414,61.44894018872813,St Bonaventure Bonnies,Dayton Flyers,02/02/2024,76.24747379730235,80.61876141231387,4.371287615011525,-1.5712950777173802,Dayton,Dayton,1
4,2024-02-02 18:00:00-06:00,-2.5,-2.5,-2.5,-2.5,Penn,Brown,02/02/2024,True,Penn vs Brown,PennBrown2-2,2024-02-02,Ivy at Ivy,179 Penn at 270 Brown,"Penn -0.5, 71-70 (52%)",50.86663940162458,1,H,Penn,02/02/2024,106.16219125092384,110.6907374837674,0.3821625084719368,0.5207818388765929,70.90164395377137,Brown,103.1034469265157,108.28185422581514,0.3627253460829028,0.4792181611234071,70.39068842341533,65.01440776191663,,0,,,,,,,,,,,,,,,,,0.921424699054763,0.9515211874938492,738918,,,,179,270,,,,0.5109555303560427,141.2923323771867,-3.3,-4.9,1.2,4.5,71.2,101.4,20240202,-2.6999999999999886,108.4,111.1,64.9,-6.8999999999999915,102.4,109.3,67.2,,,,,,Penn,-1.7099999999999937,107.56,109.27,65.362,-7.927999999999997,101.78,109.708,67.5455,Penn,66.46043033324034,-2.6734602852244156,-1.6300354574985814,108.55477046790665,110.18480592540496,68.76845861768216,-11.679718342110876,-8.220028713439856,99.35842247784032,107.57845119127978,69.58238255610047,70.66200347498426,140.24438603108473,-1.0796209188837906,61.25393258426967,70.15307726879675,69.92671144480448,140.07978871360123,0.22636582399226768,62.00714846910112,71.87246188819853,71.25852017620292,143.13098206440145,0.6139417119956079,64.19074934107846,4.112831333568572,64.19074934107846,-3.9668599277799643,64.19074934107846,Pennsylvania Quakers,Brown Bears,02/02/2024,59.409638599828355,34.76406018666405,-24.64557841316431,6.612831333568572,Penn,Penn,1
5,2024-02-02 18:00:00-06:00,-5.0,-4.5,-4.5,-5.0,Fairfield,Iona,02/02/2024,True,Fairfield vs Iona,FairfieldIona2-2,2024-02-02,MAAC at MAAC,174 Fairfield at 165 Iona,"Iona -4.4, 75-70 (67%)",49.355112942950754,1,H,Fairfield,02/02/2024,104.59812579789276,108.30679728326996,0.4011474742619862,0.3333720759854621,70.32828071023498,Iona,105.80679313246948,103.15147080924643,0.5725558387194762,0.6666279240145379,74.69644585800107,68.70835274688507,,0,,,,,,,,,,,,,,,,,0.8328583938037244,0.9477099215443376,738918,,,,174,165,,,,-4.368165147766092,145.02472656823605,-1.4,-9.2,3.7,5.1,71.2,101.4,20240202,-1.7999999999999972,105.9,107.7,69.0,-0.7999999999999972,105.2,106.0,67.1,,,,,,Fairfield,-0.9410000000000025,105.976,106.917,69.321,-0.06100000000000705,104.449,104.51,67.3065,Fairfield,70.45250599392196,0.9466013153933515,-2.750230416821852,103.2080865021726,105.9583169189941,68.50958525158029,-1.4120450761910173,-0.664007660664282,103.02557990774443,103.68958756840837,69.98570108522004,74.70695158250561,144.69265266772567,-4.721250497285567,65.02668539325842,69.58619324284352,74.20460174199039,143.7907949848339,-4.618408499146867,65.53025121488763,69.55567001629842,75.0387972208523,144.59446723715072,-5.483127204553881,67.79033659519759,-0.29477773423052156,67.79033659519759,-2.9307118316835954,67.79033659519759,Fairfield Stags,Iona Gaels,02/02/2024,66.58824291023754,51.11984624396824,-15.4683966662693,4.205222265769478,Iona,Fairfield,0
6,2024-02-02 20:00:00-06:00,-4.5,-4.5,-4.5,-4.5,Toledo,Akron,02/02/2024,True,Toledo vs Akron,ToledoAkron2-2,2024-02-02,MAC at MAC,148 Toledo at 105 Akron,"Akron -7.3, 76-69 (76%)",47.92924461388002,1,H,Toledo,02/02/2024,109.79400998641,110.76959635849497,0.4745886224952553,0.2396665847186151,68.91087166662275,Akron,109.30602312066692,99.74389336403269,0.7413074485837019,0.7603334152813849,76.1881532895855,66.32872419984162,,0,,,,,,,,,,,,,,,,,0.6996293929780538,0.9307513644360608,738918,,,,148,105,,,,-7.277281622962747,145.09902495620827,4.2,1.6,3.2,-0.9,71.2,101.4,20240202,3.6999999999999886,113.1,109.4,68.7,8.600000000000009,109.9,101.3,65.2,,,,,,Toledo,1.891999999999996,111.24,109.348,68.8629,6.844999999999999,107.903,101.058,65.4077,Toledo,70.26993746778236,0.18071897554125177,1.8527415346231235,110.04933801329437,108.19659647867088,66.65100928001822,7.551450556392265,6.354473368903057,106.22340331025526,99.86892994135187,69.10544442670812,76.696811337418,145.80225576412613,-7.59136691070988,62.910674157303376,68.18388553705111,75.68616684576118,143.87005238281228,-7.502281308710067,63.26072899339888,69.31544402030272,76.65986848245055,145.97531250275327,-7.344424462147828,65.78036873976771,-6.761552232231452,65.78036873976771,0.8339635148827682,65.78036873976771,Toledo Rockets,Akron Zips,02/02/2024,66.58824291023754,74.01984562319797,7.4316027129604265,-2.261552232231452,Akron,Akron,1
7,2024-02-02 18:00:00-06:00,-6.0,-5.5,-5.5,-6.0,Columbia,Harvard,02/02/2024,True,Columbia vs Harvard,ColumbiaHarvard2-2,2024-02-02,Ivy at Ivy,225 Columbia at 193 Harvard,"Harvard -5.5, 78-72 (70%)",43.00434443512186,1,H,Columbia,02/02/2024,105.2515125867162,112.84454013839884,0.3097966431554568,0.3009938899983097,72.12288072228291,Harvard,105.50960682289777,105.12954701807205,0.5103733452719601,0.6990061100016902,77.60549647787713,68.70665253871627,,0,,,,,,,,,,,,,,,,,0.8649246362307415,0.9643472703809464,738918,,,,225,193,,,,-5.48261575559421,149.72837720016003,0.2,3.4,-0.2,-0.4,71.2,101.4,20240202,-5.5,106.9,112.4,68.4,-3.5,104.3,107.8,67.5,,,,,,Columbia,-4.757999999999996,106.638,111.396,68.7083,-2.35799999999999,104.156,106.514,67.905,Columbia,69.82021769489717,-2.1774417660614773,-4.1427781213494095,105.10471183139178,109.24748995274084,69.3894766415244,-7.72395264120042,-4.26695709336203,100.06678754876688,104.33374464212856,71.64604505900571,77.08474775022474,148.73079280923045,-5.438702691219021,64.84550561797754,71.36175525966361,77.09439551955762,148.45615077922122,-5.732640259894012,65.52861111657303,71.54143918167105,75.42827871691027,146.96971789858134,-3.8868395352392184,68.04478040514347,1.9631806429322225,68.04478040514347,-1.7634485289796942,68.04478040514347,Columbia Lions,Harvard Crimson,02/02/2024,69.97944856925476,42.584224000986225,-27.39522456826853,7.4631806429322225,Columbia,Columbia,1
8,2024-02-02 22:00:00-06:00,-12.0,-12.5,-12.5,-12.0,San Jose St.,Nevada,02/02/2024,True,San Jose St. vs Nevada,San Jose St.Nevada2-2,2024-02-02,MWC at MWC,164 San Jose St. at 67 Nevada,"Nevada -11.7, 77-65 (87%)",42.10539399324972,1,H,San Jose St.,02/02/2024,108.29425183409286,111.03036884114852,0.4287521099522396,0.1298135907959891,65.17960677440523,Nevada,111.67444963377685,97.03730094006468,0.8341962212764409,0.8701864092040109,76.90653165015071,65.38023637146414,San Jose St.,0,,,,,,,,,,,,,,,,,0.5701946156369185,0.9417776500035472,738918,,,,164,67,,,,-11.726924875745482,142.08613842455594,20.9,13.0,10.8,-10.1,71.2,101.4,20240202,-2.3999999999999915,108.7,111.1,65.7,12.900000000000006,111.9,99.0,67.1,,,,,,San Jose St.,0.11599999999999966,109.721,109.605,65.8458,11.925600000000003,110.241,98.3154,67.4265,San Jose St.,67.5423865227784,-3.7947645203510505,-1.7536017610505685,104.15071957935507,105.90432134040529,68.6046598491648,15.871149026894802,14.073556537046978,109.09107039922924,95.01751386218186,63.88347172071524,78.05307126900588,141.93654298972112,-14.169599548290641,61.91671348314606,64.49200576717654,76.39943856969768,140.8914443368742,-11.907432802521143,62.35606508005618,61.749271200874084,76.24140010255695,137.99067130343104,-14.492128901682868,65.08037152803406,-14.730930986370716,65.08037152803406,11.773169370164403,65.08037152803406,San Jose St Spartans,Nevada Wolf Pack,02/02/2024,88.30703586536275,91.96835002671622,3.6613141613534737,-2.2309309863707156,Nevada,Nevada,1
9,2024-02-02 18:00:00-06:00,-2.5,-2.5,-2.5,-2.5,Mount St. Mary's,Marist,02/02/2024,True,Mount St. Mary's vs Marist,Mount St. Mary'sMarist2-2,2024-02-02,MAAC at MAAC,232 Mount St. Mary's at 224 Marist,"Marist -3.7, 66-62 (66%)",41.68660275388782,1,H,Mount St. Mary's,02/02/2024,100.35395967144012,108.26951306151815,0.2946136389439423,0.3380064917272602,62.03141527866579,Marist,97.78117289724167,99.50429095776686,0.4499456645453744,0.6619935082727397,65.7652981489534,65.48083838134114,,0,,,,,,,,,,,,,,,,,0.890825308811104,0.9667420046072313,738918,,,,232,224,,,,-3.7338828702876157,127.7967134276192,-2.9,-7.8,-5.8,-2.9,71.2,101.4,20240202,-7.200000000000003,101.1,108.3,68.2,-5.900000000000006,97.1,103.0,64.9,,,,,,Mount St. Mary's,-5.2039999999999935,101.676,106.88,68.3736,-4.2886999999999915,96.5263,100.815,65.0337,Mount St. Mary's,69.5184127033206,-5.599350748394902,-5.46259512516583,99.6362401368061,105.09883526197163,66.41558396997924,-2.0899204147429065,-3.561470347006195,95.59601277581314,99.15748312281899,62.065939393499455,66.28796999166237,128.3539093851618,-4.22203059816291,62.16544943820225,61.37710476586601,65.33215383988131,126.70925860574732,-3.9550490740153066,62.452081324719096,61.42547869271896,66.06409439491685,127.48957308763582,-4.638615702197889,64.84699404995872,-4.021668256058568,64.84699404995872,-3.617295022094801,64.84699404995872,Mount St Marys Mountaineers,Marist Red Foxes,02/02/2024,59.409638599828355,64.91460586534113,5.504967265512775,-1.5216682560585681,Marist,Marist,1
