Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
25,LSU,SEC,+18.82,116.4,6,97.6,107,70.2,175,22,+20.25,118.0,5,97.7
26,USC,P12,+18.35,110.0,38,91.7,28,69.6,218,17,+21.20,111.6,35,90.4
27,Minnesota,B10,+18.26,111.2,23,93.0,40,74.0,27,34,+18.01,111.9,30,93.9
28,Saint Louis,A10,+18.21,110.3,35,92.1,31,69.4,225,32,+18.14,110.9,41,92.8
29,Syracuse,ACC,+18.16,109.5,47,91.4,22,72.7,58,40,+16.78,110.3,50,93.5
30,UCLA,P12,+18.15,112.6,12,94.5,58,66.2,340,24,+19.90,116.0,9,96.1
31,Louisville,ACC,+18.10,109.5,48,91.4,23,66.7,331,27,+18.94,111.0,40,92.1
32,Colorado,P12,+18.07,111.2,24,93.1,42,68.8,261,14,+22.02,112.9,17,90.8
33,Florida St.,ACC,+18.01,110.1,36,92.1,33,71.1,125,25,+19.79,113.1,14,93.3
34,Purdue,B10,+17.67,111.5,21,93.8,49,67.7,299,28,+18.66,111.3,38,92.6
35,Stanford,P12,+17.63,106.5,75,88.9,9,71.2,122,45,+15.99,106.7,84,90.7
36,Arkansas,SEC,+17.43,109.5,46,92.1,32,72.7,57,36,+17.89,111.2,39,93.3
37,Maryland,B10,+17.35,112.8,11,95.4,77,67.5,312,43,+16.09,112.7,18,96.7
38,Arizona,P12,+17.32,110.6,29,93.2,43,70.0,187,30,+18.33,113.6,13,95.3
39,Virginia Tech,ACC,+16.95,110.4,31,93.4,45,67.5,311,31,+18.23,111.8,34,93.6
40,Missouri,SEC,+16.94,108.6,55,91.7,27,69.6,219,46,+15.97,108.2,70,92.2
41,N.C. State,ACC,+16.87,109.1,51,92.2,34,73.0,41,59,+13.29,109.9,55,96.7
42,Oklahoma,B12,+16.75,112.2,14,95.5,78,70.8,140,29,+18.42,112.7,19,94.3
43,Mississippi,SEC,+16.35,104.7,99,88.3,6,70.0,191,55,+14.23,105.1,102,90.9
44,Loyola Chicago,MVC,+16.33,109.3,50,92.9,39,68.1,286,48,+15.32,108.5,64,93.2
45,Xavier,BE,+16.30,111.4,22,95.1,67,69.1,240,50,+15.03,110.7,43,95.6
46,Oklahoma St.,B12,+16.23,107.7,66,91.5,24,73.2,40,33,+18.12,110.2,51,92.1
47,Connecticut,BE,+16.22,109.7,42,93.5,46,67.4,314,23,+19.92,110.9,42,91.0
48,Alabama,SEC,+16.22,109.8,41,93.6,47,74.4,23,21,+20.25,112.6,21,92.3
49,SMU,Amer,+16.14,110.3,34,94.2,55,70.4,164,54,+14.30,110.4,49,96.1
50,Seton Hall,BE,+15.61,109.9,39,94.3,57,69.7,217,44,+16.03,111.8,31,95.8
51,Michigan St.,B10,+15.60,110.9,26,95.3,72,73.0,43,42,+16.25,110.2,52,94.0
52,Kentucky,SEC,+15.51,106.2,81,90.7,19,70.0,185,52,+14.94,106.9,79,92.0
53,Marquette,BE,+15.44,111.9,16,96.4,87,69.0,248,53,+14.79,111.5,36,96.7
54,Penn St.,B10,+15.15,110.4,30,95.2,71,69.9,198,47,+15.87,112.5,23,96.6
55,Northwestern,B10,+14.92,108.8,54,93.9,50,70.6,152,61,+13.03,108.6,63,95.6
56,Arizona St.,P12,+13.90,109.6,43,95.7,79,75.5,11,66,+12.50,108.2,69,95.7
57,Richmond,A10,+13.70,110.1,37,96.4,85,71.8,92,51,+15.01,112.2,25,97.2
58,VCU,A10,+13.61,104.5,104,90.9,20,72.1,84,60,+13.05,104.6,110,91.5
59,Dayton,A10,+13.18,108.2,58,95.0,64,68.1,288,75,+11.32,109.0,58,97.7
60,Utah,P12,+13.07,108.0,61,95.0,62,68.9,254,63,+12.80,108.3,67,95.5
61,TCU,B12,+12.98,107.5,68,94.5,61,68.5,274,96,+7.29,105.2,99,97.9
62,Providence,BE,+12.62,109.0,52,96.4,86,67.6,302,65,+12.70,110.5,47,97.8
63,Memphis,Amer,+12.54,101.8,148,89.3,12,73.9,28,67,+12.10,102.6,151,90.5
64,South Carolina,SEC,+12.36,106.3,80,93.9,51,73.0,45,62,+12.84,106.8,81,94.0
65,Auburn,SEC,+12.09,107.3,70,95.2,69,69.4,229,73,+11.38,108.6,60,97.3
66,Miami FL,ACC,+11.90,104.9,93,93.0,41,71.4,110,79,+10.23,104.6,109,94.3
67,BYU,WCC,+11.85,107.2,71,95.4,76,71.7,104,56,+13.84,108.6,61,94.8
68,Saint Mary's,WCC,+11.59,106.1,83,94.5,60,64.0,355,82,+9.98,104.8,104,94.9
69,Davidson,A10,+11.49,110.9,27,99.4,136,64.2,353,74,+11.33,111.3,37,99.9
70,Furman,SC,+11.32,108.6,56,97.3,100,70.9,132,81,+10.02,110.0,54,100.0
71,St. Bonaventure,A10,+11.11,107.8,65,96.7,95,71.1,123,64,+12.73,108.6,62,95.9
72,Butler,BE,+11.10,106.9,72,95.8,80,68.9,253,97,+7.16,104.2,117,97.1
73,Boise St.,MWC,+10.99,106.4,78,95.4,75,69.0,247,57,+13.83,110.5,48,96.6
74,San Francisco,WCC,+10.90,107.4,69,96.5,89,70.8,139,78,+10.23,106.3,88,96.1
75,Drake,MVC,+10.63,108.1,59,97.5,106,69.3,233,58,+13.61,110.5,46,96.9
76,Cincinnati,Amer,+10.61,104.7,100,94.0,54,71.7,99,80,+10.08,105.3,98,95.3
77,Pittsburgh,ACC,+10.37,103.2,127,92.8,37,71.6,105,76,+10.98,103.7,124,92.8
78,Georgia Tech,ACC,+10.19,107.8,64,97.6,109,67.8,294,71,+11.61,108.4,65,96.8
79,Rhode Island,A10,+10.15,105.5,89,95.3,73,71.2,119,69,+11.82,105.5,96,93.7
80,Mississippi St.,SEC,+10.12,108.1,60,97.9,112,65.2,346,72,+11.42,110.1,53,98.7
81,Marshall,CUSA,+9.98,106.5,77,96.5,90,75.4,13,77,+10.30,107.4,75,97.1
82,Utah St.,MWC,+9.92,104.1,110,94.2,56,69.9,195,49,+15.27,105.2,100,90.0
83,Western Kentucky,CUSA,+9.82,108.9,53,99.0,130,70.4,166,89,+7.93,107.0,78,99.1
84,Tulsa,Amer,+9.71,102.1,142,92.4,35,67.7,298,83,+9.94,102.6,150,92.7
85,Georgia,SEC,+9.70,104.8,97,95.1,66,74.5,19,95,+7.32,104.5,111,97.1
86,Texas A&M,SEC,+9.38,103.1,130,93.8,48,67.2,319,98,+7.12,102.1,160,95.0
87,DePaul,BE,+9.36,105.5,88,96.2,84,73.3,35,90,+7.81,104.4,113,96.6
88,Duquesne,A10,+9.32,106.0,85,96.7,93,70.4,162,104,+6.31,102.8,145,96.5
89,Notre Dame,ACC,+8.85,110.8,28,102.0,185,67.9,292,87,+8.22,112.0,28,103.8
90,Toledo,MAC,+8.61,107.6,67,99.0,128,68.4,279,68,+11.97,112.1,26,100.1
91,Iowa St.,B12,+8.55,106.2,82,97.6,110,70.1,176,91,+7.63,106.3,87,98.7
92,St. John's,BE,+8.46,108.0,62,99.6,140,74.7,16,85,+8.84,107.8,71,99.0
93,UCF,Amer,+8.19,103.2,128,95.0,65,69.2,236,93,+7.48,103.0,137,95.5
94,Wright St.,Horz,+8.16,103.3,126,95.1,68,72.9,47,86,+8.84,104.0,121,95.2
95,Wichita St.,Amer,+8.13,105.2,91,97.1,99,69.1,244,70,+11.73,109.1,57,97.4
96,South Dakota St.,Sum,+7.73,109.6,45,101.8,182,72.2,81,94,+7.46,110.6,44,103.2
97,UAB,CUSA,+7.56,103.5,120,95.9,82,72.2,78,101,+6.95,104.4,114,97.4
98,Winthrop,BSth,+7.33,106.3,79,98.9,127,75.5,12,113,+5.65,105.8,95,100.2
99,Colorado St.,MWC,+7.09,104.5,103,97.4,103,71.7,102,84,+9.63,105.9,94,96.3
100,South Florida,Amer,+6.88,101.4,154,94.5,59,68.8,259,99,+6.99,101.6,167,94.6
101,Yale,Ivy,+6.84,106.5,76,99.7,144,70.1,179,102,+6.82,107.3,76,100.5
102,North Texas,CUSA,+6.77,103.4,123,96.6,91,67.4,315,107,+5.95,103.1,136,97.1
103,Boston College,ACC,+6.56,104.6,101,98.0,115,73.0,42,88,+8.15,107.6,74,99.4
104,Georgia St.,SB,+6.56,106.8,73,100.2,153,72.3,74,105,+6.28,106.2,90,99.9
105,Northern Iowa,MVC,+6.44,105.9,86,99.4,137,71.6,108,126,+3.89,106.0,93,102.1
106,Liberty,ASun,+6.42,105.6,87,99.2,133,65.0,349,100,+6.95,106.9,80,99.9
107,Belmont,OVC,+6.35,105.0,92,98.7,124,72.7,59,92,+7.51,106.4,86,98.9
108,Vermont,AE,+6.34,103.7,116,97.3,101,69.2,237,112,+5.70,104.7,106,99.0
109,Georgetown,BE,+6.22,104.8,96,98.6,123,72.5,63,108,+5.91,104.2,120,98.2
110,Murray St.,OVC,+5.98,104.2,108,98.2,118,68.8,257,142,+2.23,101.5,170,99.3
111,Bradley,MVC,+5.78,101.6,152,95.8,81,67.6,301,110,+5.84,102.7,148,96.8
112,UNC Greensboro,SC,+5.70,101.8,149,96.1,83,71.8,94,117,+4.60,101.0,177,96.4
113,Washington,P12,+5.23,100.4,175,95.2,70,70.2,174,147,+1.46,100.8,181,99.4
114,New Mexico St.,WAC,+5.22,102.2,141,97.0,98,69.2,235,115,+5.17,102.9,140,97.8
115,Louisiana Tech,CUSA,+4.97,102.8,137,97.8,111,71.8,95,106,+5.96,102.5,152,96.6
116,Nebraska,B10,+4.95,101.8,150,96.8,97,73.5,32,123,+4.29,103.2,131,99.0
117,Buffalo,MAC,+4.92,105.3,90,100.4,155,74.2,25,103,+6.45,106.7,85,100.2
118,Old Dominion,CUSA,+4.86,103.4,124,98.5,121,69.3,232,135,+2.97,102.8,143,99.9
119,Ohio,MAC,+4.80,104.7,98,99.9,146,70.2,172,122,+4.42,108.3,68,103.9
120,Massachusetts,A10,+4.60,106.1,84,101.5,176,73.4,33,111,+5.82,107.1,77,101.3
121,Abilene Christian,Slnd,+4.45,99.4,192,95.0,63,69.9,200,124,+4.00,99.1,220,95.1
122,East Carolina,Amer,+4.13,100.8,165,96.7,96,69.1,243,132,+3.17,100.1,196,97.0
123,Wake Forest,ACC,+4.13,103.5,119,99.4,135,69.8,202,127,+3.60,104.4,112,100.8
124,Akron,MAC,+3.80,104.8,95,101.0,170,70.7,144,146,+1.64,103.0,138,101.4
125,Loyola Marymount,WCC,+3.68,102.8,136,99.1,132,68.7,264,121,+4.48,102.9,141,98.4
126,UC Irvine,BW,+3.63,100.3,176,96.7,92,69.8,209,118,+4.57,101.8,166,97.2
127,Santa Clara,WCC,+3.59,97.5,238,93.9,52,71.7,103,134,+3.04,98.1,241,95.1
128,Nevada,MWC,+3.53,102.1,144,98.6,122,72.4,66,116,+5.16,104.0,122,98.8
129,UC Santa Barbara,BW,+3.50,103.1,132,99.6,141,68.5,275,130,+3.19,103.6,125,100.4
130,Eastern Washington,BSky,+3.48,103.4,122,99.9,147,73.0,46,125,+3.89,103.3,130,99.4
131,Wofford,SC,+3.25,104.0,112,100.7,163,67.4,316,136,+2.96,105.4,97,102.4
132,Washington St.,P12,+3.25,97.2,249,94.0,53,69.5,223,131,+3.18,97.9,245,94.7
133,Oregon St.,P12,+3.09,103.2,129,100.1,151,67.2,323,151,+0.78,103.8,123,103.0
134,California,P12,+3.04,101.3,158,98.3,119,66.3,337,157,+0.35,103.2,132,102.8
135,Missouri St.,MVC,+2.94,103.9,113,101.0,169,70.9,135,114,+5.35,106.2,89,100.8
136,Vanderbilt,SEC,+2.79,101.5,153,98.7,125,70.0,190,138,+2.73,104.3,115,101.6
137,Pacific,WCC,+2.58,100.8,170,98.2,116,66.5,334,120,+4.53,103.0,139,98.4
138,UNLV,MWC,+2.45,104.1,111,101.6,180,70.1,181,133,+3.17,106.1,92,102.9
139,George Mason,A10,+2.35,101.4,155,99.1,131,69.9,192,137,+2.91,100.8,184,97.9
140,Hofstra,CAA,+2.31,104.2,107,101.9,183,69.8,207,153,+0.58,102.7,147,102.2
141,Ball St.,MAC,+2.30,101.2,162,98.9,126,71.0,131,139,+2.59,102.4,156,99.8
142,Grand Canyon,WAC,+2.16,102.4,138,100.2,154,67.0,325,141,+2.24,103.4,127,101.1
143,Siena,MAAC,+2.09,102.1,143,100.0,148,69.3,231,129,+3.22,104.6,108,101.4
144,Pepperdine,WCC,+2.08,104.5,102,102.4,193,71.0,129,145,+1.82,104.7,107,102.9
145,Princeton,Ivy,+1.88,103.4,121,101.6,179,68.8,262,144,+1.86,104.2,118,102.3
146,Little Rock,SB,+1.77,104.3,106,102.5,195,69.8,208,140,+2.38,106.2,91,103.8
147,Montana,BSky,+1.68,99.0,203,97.3,102,68.2,284,160,+0.23,97.9,244,97.7
148,Kent St.,MAC,+1.53,102.9,133,101.3,174,71.7,101,128,+3.44,104.8,105,101.4
149,Colgate,Pat,+1.52,104.4,105,102.8,202,69.9,199,109,+5.91,107.6,73,101.7
150,Temple,Amer,+1.31,98.9,207,97.6,108,71.6,107,143,+1.98,100.7,188,98.7
151,Kansas St.,B12,+1.17,100.8,166,99.7,143,65.7,344,154,+0.53,102.3,158,101.7
152,Drexel,CAA,+1.07,101.7,151,100.7,162,67.1,324,163,+0.09,102.6,149,102.5
153,Bowling Green,MAC,+0.96,104.9,94,103.9,231,72.2,76,119,+4.57,106.8,82,102.2
154,Saint Peter's,MAAC,+0.56,97.0,252,96.4,88,70.1,177,171,-0.73,96.8,267,97.5
155,Harvard,Ivy,+0.54,101.3,156,100.8,164,70.2,173,155,+0.53,102.1,159,101.6
156,Indiana St.,MVC,+0.25,101.1,163,100.8,166,70.8,142,150,+1.03,101.6,168,100.6
157,UC Riverside,BW,+0.15,97.6,234,97.4,104,67.6,303,158,+0.30,99.2,216,98.9
158,UTEP,CUSA,+0.05,98.0,226,98.0,113,69.4,228,161,+0.17,101.8,165,101.6
159,Cal St. Bakersfield,BW,-0.05,98.5,217,98.5,120,66.5,335,149,+1.15,100.4,191,99.3
160,Mercer,SC,-0.08,102.9,134,102.9,207,72.8,53,156,+0.48,105.0,103,104.5
161,UT Arlington,SB,-0.25,100.8,169,101.0,171,70.6,149,172,-0.97,102.5,154,103.4
162,Chattanooga,SC,-0.42,100.7,171,101.2,172,69.1,241,176,-1.35,103.1,133,104.5
163,Monmouth,MAAC,-0.74,101.3,157,102.1,188,76.2,7,164,-0.01,102.5,153,102.5
164,Valparaiso,MVC,-0.74,98.7,209,99.5,139,70.5,154,184,-2.66,98.8,227,101.4
165,North Dakota St.,Sum,-0.82,99.6,185,100.4,156,66.6,333,159,+0.24,101.4,173,101.2
166,Fresno St.,MWC,-0.84,99.7,183,100.6,159,67.9,293,167,-0.28,101.1,175,101.4
167,Saint Joseph's,A10,-0.89,103.9,114,104.8,258,76.3,6,187,-2.85,102.0,162,104.8
168,Louisiana,SB,-0.90,98.1,225,99.0,129,74.9,15,179,-1.91,97.8,247,99.7
169,Texas St.,SB,-1.01,98.7,212,99.7,145,66.8,328,168,-0.34,100.0,201,100.3
170,Southern Illinois,MVC,-1.11,100.9,164,102.0,187,69.8,201,189,-3.08,101.3,174,104.4
171,Charlotte,CUSA,-1.20,99.6,186,100.8,165,65.0,348,169,-0.40,100.2,195,100.6
172,Stephen F. Austin,Slnd,-1.28,98.2,224,99.5,138,72.6,60,166,-0.14,100.1,200,100.2
173,Wyoming,MWC,-1.30,102.8,135,104.1,237,70.6,150,204,-4.34,103.6,126,107.9
174,UTSA,CUSA,-1.32,103.3,125,104.6,252,73.0,44,196,-3.37,104.3,116,107.7
175,La Salle,A10,-1.38,97.9,229,99.3,134,68.7,266,175,-1.17,98.2,240,99.4
176,Northeastern,CAA,-1.42,99.4,190,100.8,167,68.6,271,148,+1.43,100.0,202,98.5
177,Coastal Carolina,SB,-1.54,103.5,118,105.1,268,72.6,61,152,+0.71,104.2,119,103.5
178,East Tennessee St.,SC,-1.59,95.9,271,97.5,105,69.2,238,162,+0.15,98.2,237,98.1
179,Southern Utah,BSky,-1.62,102.0,146,103.6,227,70.8,137,186,-2.83,102.8,142,105.7
180,Austin Peay,OVC,-1.71,103.7,115,105.4,277,70.4,161,183,-2.64,103.3,129,106.0
181,Eastern Illinois,OVC,-1.82,102.0,145,103.8,230,69.6,221,224,-5.53,100.6,189,106.2
182,Boston University,Pat,-1.83,100.5,173,102.4,191,69.4,224,241,-6.68,99.2,218,105.8
183,FIU,CUSA,-1.85,103.1,131,105.0,264,73.3,37,174,-1.16,103.3,128,104.5
184,Oral Roberts,Sum,-1.87,104.1,109,106.0,292,72.7,55,165,-0.08,106.8,83,106.8
185,Navy,Pat,-1.93,100.8,167,102.8,198,66.2,339,170,-0.69,101.9,163,102.6
186,Fordham,A10,-2.14,93.2,315,95.4,74,67.8,295,243,-6.77,90.8,341,97.6
187,NJIT,AE,-2.31,99.2,197,101.5,178,69.7,212,213,-4.81,96.8,265,101.6
188,UNC Wilmington,CAA,-2.57,101.2,161,103.8,228,70.4,160,185,-2.79,101.9,164,104.6
189,Eastern Kentucky,OVC,-2.73,97.3,247,100.0,149,77.4,2,178,-1.51,98.0,243,99.5
190,San Diego,WCC,-2.81,97.8,231,100.6,160,71.4,111,181,-2.44,98.2,238,100.7
191,UC San Diego,BW,-2.84,99.5,188,102.3,190,70.7,145,199,-3.97,99.7,207,103.7
192,Cleveland St.,Horz,-2.90,99.9,181,102.8,199,69.4,227,173,-1.09,98.0,242,99.1
193,Western Carolina,SC,-2.91,101.9,147,104.8,261,72.8,54,190,-3.15,103.1,135,106.2
194,UC Davis,BW,-2.94,99.4,189,102.4,192,72.0,86,188,-2.86,100.1,198,103.0
195,Penn,Ivy,-3.28,99.7,184,103.0,208,71.3,114,194,-3.30,100.4,192,103.7
196,Cornell,Ivy,-3.34,100.8,168,104.2,239,69.0,249,195,-3.36,101.6,169,104.9
197,Bryant,NEC,-3.48,102.3,140,105.8,289,77.4,3,182,-2.51,102.8,144,105.3
198,Middle Tennessee,CUSA,-3.58,94.5,301,98.0,114,72.9,48,206,-4.42,93.0,329,97.4
199,Appalachian St.,SB,-3.63,98.3,220,102.0,186,67.2,321,197,-3.74,100.1,197,103.8
200,Miami OH,MAC,-3.66,99.2,196,102.9,203,67.5,313,202,-4.18,99.9,204,104.0
201,UMBC,AE,-3.74,97.5,240,101.2,173,70.8,136,180,-2.03,99.2,215,101.3
202,Northern Kentucky,Horz,-3.76,100.7,172,104.4,248,68.2,283,211,-4.65,99.3,213,104.0
203,Tulane,Amer,-3.83,96.3,263,100.2,152,67.9,290,191,-3.17,96.6,268,99.8
204,Youngstown St.,Horz,-3.96,103.6,117,107.6,320,67.5,310,228,-5.81,105.2,101,111.0
205,Elon,CAA,-4.04,99.4,191,103.5,221,67.5,309,226,-5.68,98.6,230,104.2
206,Illinois Chicago,Horz,-4.16,96.7,257,100.9,168,69.8,203,244,-6.80,96.2,275,103.0
207,Eastern Michigan,MAC,-4.34,98.5,216,102.8,201,69.2,239,207,-4.45,99.6,208,104.0
208,Army,Pat,-4.38,95.7,276,100.0,150,70.4,165,227,-5.73,95.9,282,101.6
209,Sacramento St.,BSky,-4.39,97.3,248,101.7,181,66.7,330,222,-5.41,97.0,260,102.4
210,Central Michigan,MAC,-4.58,101.3,160,105.8,290,72.7,56,253,-7.52,100.8,180,108.4
211,South Dakota,Sum,-4.81,100.2,177,105.1,269,69.9,197,177,-1.49,102.3,157,103.8
212,Gardner Webb,BSth,-4.82,98.7,214,103.5,223,70.6,151,217,-5.07,100.1,199,105.1
213,Iona,MAAC,-4.85,99.1,201,103.9,233,68.5,276,214,-4.95,99.4,210,104.4
214,Montana St.,BSky,-4.86,97.6,233,102.5,194,70.7,147,193,-3.30,98.9,226,102.2
215,UNC Asheville,BSth,-4.88,100.0,179,104.9,262,70.0,186,208,-4.48,100.8,185,105.3
216,Florida Atlantic,CUSA,-4.91,97.0,251,101.9,184,68.4,278,220,-5.34,99.0,223,104.3
217,Nicholls St.,Slnd,-4.98,97.9,228,102.9,205,72.4,65,201,-4.08,99.5,209,103.6
218,New Hampshire,AE,-5.06,94.5,300,99.6,142,71.9,90,251,-7.48,94.7,306,102.2
219,Lipscomb,ASun,-5.15,101.3,159,106.4,299,67.5,307,205,-4.38,102.0,161,106.4
220,Charleston,CAA,-5.21,99.0,205,104.2,241,65.3,345,212,-4.67,100.7,187,105.4
221,South Alabama,SB,-5.27,102.3,139,107.6,321,68.8,256,218,-5.20,102.7,146,107.9
222,Texas Southern,SWAC,-5.37,99.2,198,104.6,251,70.9,134,231,-5.99,99.2,214,105.2
223,Towson,CAA,-5.52,99.8,182,105.3,274,68.5,273,221,-5.40,100.8,186,106.1
224,Niagara,MAAC,-5.60,98.3,221,103.9,232,66.3,338,215,-4.97,100.8,183,105.8
225,Stony Brook,AE,-5.63,95.0,289,100.7,161,70.0,182,233,-6.16,95.6,291,101.8
226,Marist,MAAC,-5.83,92.4,329,98.2,117,67.3,318,258,-8.12,93.3,321,101.5
227,Brown,Ivy,-5.85,94.7,295,100.5,157,71.8,91,229,-5.86,95.4,295,101.3
228,Lafayette,Pat,-5.85,100.5,174,106.3,298,69.9,193,192,-3.24,103.1,134,106.4
229,Northern Colorado,BSky,-5.87,97.2,250,103.1,210,70.1,178,219,-5.24,97.4,254,102.7
230,Norfolk St.,MEAC,-5.88,95.5,280,101.4,175,68.1,287,239,-6.61,97.3,256,103.9
231,UT Rio Grande Valley,WAC,-5.98,94.6,298,100.6,158,72.6,62,232,-6.00,95.3,296,101.3
232,UMass Lowell,AE,-5.99,97.5,237,103.5,224,70.3,169,246,-6.98,97.0,261,103.9
233,Florida Gulf Coast,ASun,-6.04,96.1,266,102.1,189,69.0,251,234,-6.23,96.9,264,103.1
234,Hawaii,BW,-6.14,96.8,255,102.9,206,70.5,157,209,-4.53,99.8,206,104.4
235,Nebraska Omaha,Sum,-6.22,95.3,286,101.5,177,72.4,64,264,-8.45,96.4,272,104.8
236,New Mexico,MWC,-6.22,98.5,215,104.7,255,71.1,124,257,-8.01,97.4,253,105.4
237,Milwaukee,Horz,-6.23,97.4,245,103.6,226,69.8,206,203,-4.27,98.3,236,102.6
238,Georgia Southern,SB,-6.27,98.0,227,104.3,245,70.3,168,260,-8.29,97.5,250,105.8
239,Mount St. Mary's,NEC,-6.34,96.6,260,102.9,204,64.5,352,252,-7.48,95.5,293,103.0
240,Robert Morris,Horz,-6.35,99.1,199,105.5,278,70.5,156,225,-5.63,99.8,205,105.5
241,Jacksonville St.,OVC,-6.60,95.9,270,102.5,196,67.9,291,223,-5.48,96.2,276,101.7
242,Detroit,Horz,-6.72,100.2,178,106.9,305,70.5,155,240,-6.64,101.0,176,107.6
243,VMI,SC,-6.75,99.3,194,106.1,293,70.7,146,236,-6.41,100.9,179,107.3
244,Stetson,ASun,-6.76,99.0,206,105.7,285,68.6,270,242,-6.68,99.0,221,105.7
245,George Washington,A10,-6.94,99.3,195,106.2,296,71.6,106,200,-4.02,102.4,155,106.5
246,Bucknell,Pat,-6.96,96.5,261,103.5,222,71.8,93,281,-9.58,95.2,297,104.8
247,Weber St.,BSky,-7.03,96.1,267,103.1,211,72.0,87,235,-6.28,96.6,269,102.9
248,Central Arkansas,Slnd,-7.07,98.4,218,105.5,279,76.1,8,270,-8.79,99.4,212,108.2
249,Purdue Fort Wayne,Horz,-7.24,99.0,204,106.2,295,71.5,109,216,-5.03,101.4,172,106.4
250,Loyola MD,Pat,-7.39,98.3,222,105.7,283,72.1,85,248,-7.41,99.0,222,106.4
251,Illinois St.,MVC,-7.40,97.5,239,104.9,263,72.4,69,254,-7.84,98.4,235,106.2
252,Air Force,MWC,-7.45,96.8,254,104.3,246,63.4,356,273,-9.24,97.5,251,106.7
253,James Madison,CAA,-7.46,99.1,200,106.5,302,73.3,36,250,-7.44,99.9,203,107.4
254,Western Michigan,MAC,-7.56,95.8,272,103.4,218,66.6,332,279,-9.49,95.2,300,104.6
255,Long Beach St.,BW,-7.62,97.4,243,105.0,267,74.5,20,266,-8.58,99.2,217,107.8
256,Rice,CUSA,-7.85,96.3,264,104.2,240,70.5,158,210,-4.61,101.4,171,106.1
257,American,Pat,-7.92,96.2,265,104.1,238,69.7,216,256,-7.93,97.0,258,104.9
258,Canisius,MAAC,-8.02,97.5,242,105.5,280,71.8,96,237,-6.56,98.5,232,105.0
259,Delaware,CAA,-8.05,97.4,244,105.5,281,68.4,277,269,-8.76,97.0,259,105.7
260,Bellarmine,ASun,-8.09,98.4,219,106.4,300,68.3,282,275,-9.29,98.6,229,107.9
261,High Point,BSth,-8.14,96.7,258,104.8,260,71.8,97,263,-8.42,96.3,274,104.7
262,St. Francis PA,NEC,-8.25,99.4,193,107.7,322,70.2,171,262,-8.40,98.4,234,106.8
263,IUPUI,Horz,-8.37,98.8,208,107.2,309,73.2,39,292,-10.55,95.9,280,106.5
264,North Carolina Central,MEAC,-8.54,95.5,279,104.1,236,68.8,258,261,-8.39,96.6,270,105.0
265,North Alabama,ASun,-8.66,95.6,277,104.3,247,72.3,73,272,-9.11,95.5,294,104.6
