Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,24-0,+37.20,126.0,1,88.8,10,75.2,4,+.017,136,+6.12,104
2,Baylor,B12,21-1,+32.81,125.2,3,92.4,32,68.4,191,+.058,60,+8.55,79
3,Michigan,B10,19-3,+31.79,119.2,6,87.4,4,67.4,245,+.054,68,+15.85,15
4,Iowa,B10,20-7,+30.42,125.6,2,95.1,61,70.1,104,-.030,245,+15.46,16
5,Illinois,B10,20-6,+30.35,118.6,8,88.2,6,70.7,88,+.016,139,+17.53,6
6,Houston,Amer,21-3,+28.93,117.6,9,88.7,9,65.5,318,-.019,222,+6.07,105
7,Ohio St.,B10,18-8,+26.03,122.6,4,96.6,80,67.2,256,-.009,203,+17.34,7
8,Alabama,SEC,21-6,+25.01,111.5,41,86.5,3,74.5,8,+.009,153,+13.47,28
9,Loyola Chicago,MVC,24-4,+24.70,111.0,49,86.3,1,64.4,341,-.020,224,+3.62,130
10,Villanova,BE,16-5,+24.02,118.6,7,94.6,55,65.4,324,+.020,131,+12.21,42
11,Wisconsin,B10,16-11,+23.90,113.3,29,89.4,13,65.3,326,-.052,288,+17.11,9
12,Virginia,ACC,17-6,+23.88,116.3,13,92.4,31,60.2,357,+.034,100,+11.50,50
13,Purdue,B10,18-8,+23.72,114.0,22,90.3,18,66.8,272,+.029,111,+16.51,11
14,Florida St.,ACC,15-5,+23.56,117.5,10,94.0,47,71.0,77,-.008,197,+11.28,53
15,USC,P12,21-6,+23.36,113.0,31,89.6,14,67.7,225,+.004,165,+9.94,67
16,Colorado,P12,20-7,+23.24,114.8,19,91.5,25,67.0,262,-.041,264,+9.49,71
17,Creighton,BE,18-7,+22.92,117.0,12,94.0,49,69.5,135,-.034,253,+11.53,49
18,Arkansas,SEC,21-5,+22.89,113.6,27,90.7,22,73.1,21,+.065,48,+9.92,68
19,San Diego St.,MWC,20-4,+22.41,111.0,48,88.6,8,66.6,277,-.003,187,+5.09,113
20,BYU,WCC,19-5,+22.07,113.9,24,91.9,28,68.1,206,+.047,80,+8.66,78
21,Texas Tech,B12,17-9,+21.91,113.2,30,91.3,24,65.6,313,-.073,311,+10.00,65
22,Kansas,B12,19-8,+21.79,110.3,57,88.5,7,68.6,180,+.034,98,+14.11,21
23,Tennessee,SEC,17-7,+21.75,109.2,73,87.5,5,67.2,257,+.005,161,+11.25,54
24,Connecticut,BE,14-6,+21.72,113.9,25,92.2,29,66.1,300,-.050,283,+11.91,45
25,West Virginia,B12,18-8,+21.29,117.3,11,96.0,72,69.7,124,-.024,236,+13.82,23
26,Texas,B12,17-7,+21.22,113.5,28,92.3,30,69.3,144,-.007,196,+12.80,35
27,St. Bonaventure,A10,15-4,+20.97,111.3,44,90.3,19,65.2,327,+.008,156,+7.27,93
28,LSU,SEC,16-8,+20.04,119.7,5,99.7,127,71.4,59,+.000,170,+12.04,43
29,Maryland,B10,15-12,+19.60,111.3,43,91.7,26,65.4,325,-.040,258,+16.12,13
30,Florida,SEC,13-8,+19.41,112.0,37,92.6,33,68.9,163,-.001,186,+14.23,20
31,Georgia Tech,ACC,15-8,+19.34,114.0,23,94.6,56,67.9,217,-.028,242,+11.54,48
32,North Carolina,ACC,16-9,+19.33,109.9,64,90.5,21,72.0,42,-.001,183,+13.38,31
33,Rutgers,B10,14-10,+19.19,109.2,72,90.1,16,68.0,211,+.023,124,+17.21,8
34,Penn St.,B10,10-13,+19.02,112.7,33,93.7,45,69.8,121,-.048,276,+19.89,1
35,Oregon,P12,19-5,+18.94,115.1,15,96.1,75,67.3,246,+.054,66,+9.23,74
