Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+29.19,117.1,1,87.9,16,76.1,14,1,+32.11,123.7,1,91.5
2,Baylor,B12,+28.71,115.9,2,87.2,8,70.1,280,2,+31.80,119.3,4,87.5
3,Villanova,BE,+25.37,114.4,4,89.0,22,67.3,348,5,+26.75,119.7,3,93.0
4,Texas,B12,+23.65,109.2,21,85.6,2,69.8,296,7,+24.71,113.8,12,89.1
5,Texas Tech,B12,+23.61,108.5,30,84.9,1,70.3,269,12,+23.03,112.1,27,89.0
6,Duke,ACC,+23.41,110.6,12,87.2,7,73.6,59,26,+19.21,112.4,24,93.2
7,West Virginia,B12,+23.03,110.5,13,87.5,11,72.1,145,15,+21.29,113.0,15,91.7
8,Wisconsin,B10,+23.03,109.8,17,86.8,6,67.3,347,11,+23.88,113.9,11,90.0
9,Kansas,B12,+22.23,109.0,24,86.7,5,73.3,67,13,+22.47,112.6,22,90.1
10,Houston,Amer,+21.89,110.7,10,88.8,20,69.3,316,9,+24.09,112.7,20,88.6
11,Iowa,B10,+21.76,115.4,3,93.6,71,74.4,37,3,+27.42,123.5,2,96.0
12,Ohio St.,B10,+21.57,109.4,20,87.9,15,69.5,305,18,+21.18,116.2,8,95.0
13,Michigan St.,B10,+21.00,110.6,11,89.6,31,73.1,83,42,+16.25,110.2,52,94.0
14,North Carolina,ACC,+20.98,108.6,26,87.7,14,72.9,92,35,+17.97,108.9,59,91.0
15,Creighton,BE,+20.93,112.3,6,91.4,50,72.0,153,10,+23.97,116.5,7,92.5
16,Michigan,B10,+20.51,111.3,7,90.8,41,71.5,184,4,+27.11,117.4,6,90.3
17,Virginia,ACC,+20.44,106.3,58,85.8,3,63.0,357,16,+21.23,111.8,33,90.6
18,Florida,SEC,+20.40,109.1,22,88.7,19,72.1,146,38,+17.49,111.8,32,94.3
19,Indiana,B10,+20.25,107.9,37,87.6,13,71.0,229,37,+17.82,109.6,56,91.8
20,Florida St.,ACC,+20.17,108.4,31,88.2,17,73.2,78,25,+19.79,113.1,14,93.3
21,Tennessee,SEC,+19.98,108.6,27,88.6,18,70.1,281,6,+24.72,111.9,29,87.2
22,Louisville,ACC,+19.82,109.1,23,89.3,28,69.7,300,27,+18.94,111.0,40,92.1
23,Oregon,P12,+19.79,110.8,9,91.0,44,70.4,266,20,+20.52,112.9,16,92.4
24,Illinois,B10,+19.32,109.8,16,90.5,37,71.8,170,8,+24.67,116.0,10,91.4
25,Oklahoma,B12,+19.29,110.5,14,91.2,48,73.8,54,29,+18.42,112.7,19,94.3
26,Virginia Tech,ACC,+18.73,108.3,32,89.6,30,68.8,333,31,+18.23,111.8,34,93.6
27,Clemson,ACC,+18.68,106.1,60,87.4,9,70.1,284,19,+20.86,107.7,72,86.8
28,Arizona St.,P12,+18.49,111.0,8,92.5,63,75.9,16,66,+12.50,108.2,69,95.7
29,Purdue,B10,+18.44,109.6,19,91.2,46,70.2,277,28,+18.66,111.3,38,92.6
30,LSU,SEC,+18.40,114.0,5,95.6,102,71.6,178,22,+20.25,118.0,5,97.7
31,Stanford,P12,+18.27,104.6,78,86.4,4,72.4,128,45,+15.99,106.7,84,90.7
32,Rutgers,B10,+18.27,105.9,61,87.6,12,72.4,126,39,+17.17,110.5,45,93.4
33,Maryland,B10,+18.17,110.0,15,91.8,51,70.3,267,43,+16.09,112.7,18,96.7
34,Marquette,BE,+18.02,107.2,43,89.2,27,73.3,70,53,+14.79,111.5,36,96.7
35,UCLA,P12,+17.84,109.8,18,91.9,54,68.0,343,24,+19.90,116.0,9,96.1
36,Kentucky,SEC,+17.75,106.7,55,88.9,21,71.4,198,52,+14.94,106.9,79,92.0
37,Oklahoma St.,B12,+17.74,106.8,51,89.1,25,72.9,88,33,+18.12,110.2,51,92.1
38,San Diego St.,MWC,+17.55,106.7,53,89.2,26,68.8,332,41,+16.55,108.4,66,91.8
39,N.C. State,ACC,+17.34,108.7,25,91.4,49,72.1,147,59,+13.29,109.9,55,96.7
40,Syracuse,ACC,+17.28,107.0,47,89.8,32,73.2,81,40,+16.78,110.3,50,93.5
41,Saint Louis,A10,+17.11,107.6,40,90.5,38,70.4,265,32,+18.14,110.9,41,92.8
42,Missouri,SEC,+16.79,107.8,38,91.0,43,70.7,245,46,+15.97,108.2,70,92.2
43,Arkansas,SEC,+16.73,107.1,45,90.4,35,72.6,117,36,+17.89,111.2,39,93.3
44,Minnesota,B10,+16.61,107.1,46,90.5,36,73.4,64,34,+18.01,111.9,30,93.9
45,Mississippi,SEC,+16.47,105.6,65,89.1,24,71.3,209,55,+14.23,105.1,102,90.9
46,Miami FL,ACC,+16.43,107.1,44,90.7,39,72.8,103,79,+10.23,104.6,109,94.3
47,Alabama,SEC,+16.14,108.3,34,92.2,56,76.5,10,21,+20.25,112.6,21,92.3
48,Connecticut,BE,+15.95,108.3,35,92.3,60,68.9,331,23,+19.92,110.9,42,91.0
49,USC,P12,+15.91,106.8,52,90.9,42,69.9,293,17,+21.20,111.6,35,90.4
50,Colorado,P12,+15.79,107.0,50,91.2,47,71.2,213,14,+22.02,112.9,17,90.8
51,Memphis,Amer,+15.77,103.2,93,87.5,10,76.3,11,67,+12.10,102.6,151,90.5
52,Arizona,P12,+15.59,104.6,80,89.0,23,72.4,127,30,+18.33,113.6,13,95.3
53,Utah,P12,+15.57,107.7,39,92.1,55,70.4,263,63,+12.80,108.3,67,95.5
54,SMU,Amer,+15.55,108.6,29,93.0,66,71.9,163,54,+14.30,110.4,49,96.1
55,Loyola Chicago,MVC,+15.49,105.3,68,89.9,33,69.3,317,48,+15.32,108.5,64,93.2
56,Richmond,A10,+15.42,107.3,42,91.8,52,73.9,49,51,+15.01,112.2,25,97.2
57,Seton Hall,BE,+14.20,107.9,36,93.7,73,71.2,219,44,+16.03,111.8,31,95.8
58,Xavier,BE,+14.06,106.5,57,92.4,62,70.8,244,50,+15.03,110.7,43,95.6
59,Dayton,A10,+13.76,107.6,41,93.8,75,69.4,309,75,+11.32,109.0,58,97.7
60,Butler,BE,+13.35,105.6,64,92.3,58,68.4,337,97,+7.16,104.2,117,97.1
61,TCU,B12,+13.26,103.6,89,90.3,34,67.2,350,96,+7.29,105.2,99,97.9
62,Penn St.,B10,+13.07,107.0,49,93.9,76,73.6,61,47,+15.87,112.5,23,96.6
63,Cincinnati,Amer,+13.06,103.9,87,90.8,40,71.5,190,80,+10.08,105.3,98,95.3
64,Furman,SC,+12.63,106.2,59,93.5,68,72.1,149,81,+10.02,110.0,54,100.0
65,Northwestern,B10,+12.55,104.8,73,92.2,57,72.8,102,61,+13.03,108.6,63,95.6
66,South Carolina,SEC,+12.06,104.3,82,92.3,59,74.1,48,62,+12.84,106.8,81,94.0
67,Providence,BE,+12.03,105.6,63,93.6,69,69.1,324,65,+12.70,110.5,47,97.8
68,Saint Mary's,WCC,+11.92,104.6,79,92.7,64,66.4,354,82,+9.98,104.8,104,94.9
69,VCU,A10,+11.91,101.3,128,89.4,29,71.6,180,60,+13.05,104.6,110,91.5
70,Texas A&M,SEC,+11.36,102.5,106,91.1,45,70.9,239,98,+7.12,102.1,160,95.0
71,Iowa St.,B12,+11.33,106.7,54,95.4,96,72.0,160,91,+7.63,106.3,87,98.7
72,Rhode Island,A10,+11.07,105.1,70,94.1,80,73.3,71,69,+11.82,105.5,96,93.7
73,St. Bonaventure,A10,+11.05,106.5,56,95.4,97,70.3,270,64,+12.73,108.6,62,95.9
74,San Francisco,WCC,+10.75,104.8,75,94.0,78,72.0,152,78,+10.23,106.3,88,96.1
75,Georgia Tech,ACC,+10.69,104.9,72,94.3,83,71.7,174,71,+11.61,108.4,65,96.8
76,Western Kentucky,CUSA,+10.56,107.0,48,96.4,119,70.5,259,89,+7.93,107.0,78,99.1
77,St. John's,BE,+10.55,104.2,84,93.6,72,77.0,3,85,+8.84,107.8,71,99.0
78,Auburn,SEC,+10.22,105.0,71,94.7,88,73.3,69,73,+11.38,108.6,60,97.3
79,South Dakota St.,Sum,+10.13,108.3,33,98.2,145,72.2,139,94,+7.46,110.6,44,103.2
80,Davidson,A10,+10.09,108.6,28,98.5,150,67.5,345,74,+11.33,111.3,37,99.9
81,Notre Dame,ACC,+9.80,105.5,67,95.7,104,71.5,189,87,+8.22,112.0,28,103.8
82,DePaul,BE,+9.52,103.8,88,94.3,82,73.2,82,90,+7.81,104.4,113,96.6
83,Mississippi St.,SEC,+9.45,105.2,69,95.8,106,67.9,344,72,+11.42,110.1,53,98.7
84,Duquesne,A10,+9.45,104.2,83,94.8,89,71.9,167,104,+6.31,102.8,145,96.5
85,Boston College,ACC,+9.07,104.0,85,94.9,91,73.7,55,88,+8.15,107.6,74,99.4
86,Northern Iowa,MVC,+9.04,105.7,62,96.6,120,72.3,132,126,+3.89,106.0,93,102.1
87,BYU,WCC,+8.97,103.2,95,94.2,81,72.8,101,56,+13.84,108.6,61,94.8
88,Marshall,CUSA,+8.91,103.5,91,94.6,85,77.0,4,77,+10.30,107.4,75,97.1
89,Utah St.,MWC,+8.73,102.7,98,94.0,77,72.0,151,49,+15.27,105.2,100,90.0
90,Pittsburgh,ACC,+8.67,103.4,92,94.7,87,71.2,217,76,+10.98,103.7,124,92.8
