Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,26-0,+37.51,126.7,1,89.2,11,74.9,4,+.018,134,+7.24,93
2,Baylor,B12,21-1,+32.85,125.4,3,92.5,32,68.3,191,+.058,60,+8.58,81
3,Michigan,B10,19-3,+31.85,119.4,6,87.5,4,67.3,245,+.054,68,+15.89,15
4,Iowa,B10,20-7,+30.48,125.7,2,95.2,61,70.0,103,-.030,243,+15.51,16
5,Illinois,B10,20-6,+30.44,118.8,7,88.3,6,70.6,89,+.016,137,+17.62,6
6,Houston,Amer,21-3,+28.96,117.7,9,88.8,9,65.4,318,-.019,224,+6.09,105
7,Ohio St.,B10,18-8,+26.07,122.7,4,96.7,80,67.0,254,-.009,204,+17.37,7
8,Alabama,SEC,21-6,+25.05,111.6,41,86.6,3,74.4,8,+.009,151,+13.51,29
9,Loyola Chicago,MVC,24-4,+24.70,111.1,50,86.4,1,64.3,341,-.020,226,+3.62,129
10,Villanova,BE,16-5,+23.97,118.7,8,94.7,55,65.3,322,+.020,130,+12.15,41
11,Wisconsin,B10,16-11,+23.94,113.4,29,89.4,13,65.2,325,-.052,291,+17.14,9
12,Virginia,ACC,17-6,+23.93,116.3,13,92.4,30,60.1,357,+.034,101,+11.50,50
13,Purdue,B10,18-8,+23.79,114.2,22,90.4,18,66.7,272,+.029,111,+16.57,11
14,Florida St.,ACC,15-5,+23.58,117.5,10,94.0,47,70.9,77,-.008,197,+11.29,53
15,USC,P12,21-6,+23.36,113.1,31,89.7,14,67.6,224,+.004,165,+9.95,68
16,Colorado,P12,20-7,+23.25,114.8,19,91.6,25,66.9,261,-.041,263,+9.49,72
17,Arkansas,SEC,21-5,+22.94,113.7,27,90.8,22,73.0,21,+.065,46,+9.97,67
18,Creighton,BE,18-7,+22.93,117.1,12,94.1,49,69.4,136,-.034,251,+11.53,49
19,San Diego St.,MWC,20-4,+22.41,111.2,49,88.8,8,66.5,277,-.003,187,+5.09,113
20,Texas Tech,B12,17-9,+21.93,113.3,30,91.3,24,65.6,313,-.073,312,+10.03,65
21,Kansas,B12,19-8,+21.83,110.4,59,88.6,7,68.5,181,+.034,99,+14.14,20
22,Tennessee,SEC,17-7,+21.80,109.4,74,87.6,5,67.0,255,+.005,160,+11.29,52
23,BYU,WCC,20-6,+21.77,113.8,26,92.0,28,68.1,200,+.045,85,+9.69,70
24,Connecticut,BE,14-6,+21.72,114.0,24,92.3,29,66.0,300,-.050,286,+11.92,45
25,West Virginia,B12,18-8,+21.30,117.4,11,96.1,72,69.6,124,-.024,235,+13.82,22
26,Texas,B12,17-7,+21.26,113.7,28,92.4,31,69.2,144,-.007,196,+12.84,36
27,St. Bonaventure,A10,15-4,+20.91,111.4,44,90.5,19,65.1,326,+.008,155,+7.20,94
28,LSU,SEC,16-8,+20.07,119.9,5,99.8,126,71.3,57,+.000,171,+12.07,42
29,Maryland,B10,15-12,+19.67,111.5,43,91.8,26,65.2,324,-.040,257,+16.17,13
30,Georgia Tech,ACC,15-8,+19.49,114.1,23,94.6,54,67.8,217,-.028,241,+11.66,48
31,North Carolina,ACC,16-9,+19.46,110.0,64,90.6,21,71.9,42,-.001,182,+13.50,30
32,Florida,SEC,13-8,+19.39,112.1,37,92.7,33,68.8,161,-.001,184,+14.19,19
33,Rutgers,B10,14-10,+19.19,109.4,72,90.2,16,67.9,211,+.023,123,+17.22,8
34,Penn St.,B10,10-13,+19.07,112.8,32,93.7,45,69.7,121,-.048,278,+19.94,1
35,Oregon,P12,19-5,+18.95,115.2,17,96.2,76,67.2,246,+.054,67,+9.24,75
36,Oklahoma St.,B12,18-7,+18.78,110.1,63,91.3,23,71.7,47,+.042,89,+12.86,35
37,Duke,ACC,12-11,+18.45,115.6,15,97.1,86,69.1,149,-.117,349,+11.99,44
38,Oklahoma,B12,14-9,+18.22,112.5,35,94.2,50,67.7,221,-.039,255,+11.91,46
