Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
63,Davidson,A10,+13.49,113.6,25,100.1,129,63.7,350,64,+13.46,113.5,23,100.0
64,Boise St.,MWC,+13.24,109.8,61,96.5,71,69.5,153,58,+14.33,110.5,51,96.2
65,Rhode Island,A10,+13.22,106.4,96,93.2,34,70.1,118,65,+13.21,106.2,96,93.0
66,Colorado St.,MWC,+13.08,109.0,67,95.9,58,70.5,101,67,+12.74,108.8,67,96.1
67,Toledo,MAC,+12.63,115.7,13,103.1,182,67.7,238,66,+12.75,115.6,13,102.8
68,Marquette,BE,+12.42,109.8,60,97.4,87,67.4,259,68,+12.42,109.6,61,97.2
69,Pittsburgh,ACC,+12.27,107.1,86,94.8,50,69.8,128,69,+12.22,106.9,86,94.7
70,N.C. State,ACC,+12.24,109.6,62,97.3,84,69.9,124,70,+12.17,109.3,62,97.2
71,Wright St.,Horz,+12.00,106.9,90,94.9,51,71.7,50,71,+12.01,107.0,84,95.0
72,Northwestern,B10,+11.74,108.9,68,97.2,82,69.7,141,72,+11.80,108.8,68,97.0
73,South Carolina,SEC,+11.70,107.8,79,96.1,66,73.5,16,73,+11.67,107.6,79,96.0
74,Utah,P12,+11.08,108.5,74,97.4,88,67.5,250,74,+11.09,108.3,73,97.2
75,Saint Mary's,WCC,+10.97,105.1,115,94.2,44,63.4,352,75,+10.95,104.9,117,94.0
76,Marshall,CUSA,+10.86,107.4,81,96.6,73,72.4,34,76,+10.92,107.4,81,96.5
77,Mississippi St.,SEC,+10.69,108.5,73,97.8,96,65.9,316,78,+10.62,108.3,74,97.7
78,St. John's,BE,+10.64,109.9,58,99.3,117,74.1,14,77,+10.64,109.8,59,99.1
79,Wichita St.,Amer,+10.58,108.6,72,98.0,101,68.5,201,80,+10.55,108.4,72,97.8
80,San Francisco,WCC,+10.52,107.4,82,96.9,78,68.9,175,79,+10.60,107.3,82,96.7
81,Arizona St.,P12,+10.34,108.6,71,98.3,105,73.7,15,81,+10.36,108.5,71,98.1
82,Dayton,A10,+10.32,107.8,80,97.4,89,65.6,319,82,+10.30,107.6,80,97.3
83,Western Kentucky,CUSA,+9.99,108.7,70,98.7,110,68.5,197,83,+9.94,108.7,69,98.8
84,Notre Dame,ACC,+9.85,111.7,38,101.8,160,67.6,246,84,+9.93,111.4,39,101.5
85,Cincinnati,Amer,+9.63,105.6,107,96.0,62,71.6,52,85,+9.61,105.4,106,95.8
86,Butler,BE,+8.67,104.4,130,95.7,56,65.3,323,87,+8.67,104.2,132,95.5
87,Furman,SC,+8.64,110.7,51,102.0,165,68.7,184,88,+8.55,110.5,53,101.9
88,Tulsa,Amer,+8.61,103.3,148,94.7,49,66.0,313,89,+8.55,103.1,148,94.6
89,UC Santa Barbara,BW,+8.21,107.0,87,98.8,112,66.9,280,86,+9.60,106.9,87,97.3
90,UAB,CUSA,+8.18,105.8,102,97.6,92,68.2,213,90,+8.22,105.7,101,97.5
91,North Texas,CUSA,+7.98,104.0,135,96.0,65,64.9,334,91,+8.00,104.1,133,96.1
92,Belmont,OVC,+7.91,110.9,47,103.0,180,71.6,55,92,+7.87,110.7,49,102.8
93,TCU,B12,+7.67,105.2,114,97.5,90,67.5,251,93,+7.64,105.0,115,97.3
94,Boston College,ACC,+7.39,107.9,78,100.5,134,70.9,76,95,+7.38,107.8,78,100.4
95,UCF,Amer,+7.34,104.4,129,97.1,81,66.5,295,96,+7.33,104.2,131,96.9
96,South Dakota St.,Sum,+7.29,112.4,30,105.1,232,70.6,93,94,+7.42,112.2,32,104.8
97,Louisiana Tech,CUSA,+7.13,102.6,162,95.5,53,70.3,110,97,+7.12,102.5,164,95.4
98,Georgia,SEC,+6.87,106.6,95,99.7,122,73.4,17,98,+6.85,106.4,94,99.6
99,Abilene Christian,Slnd,+6.85,99.4,223,92.6,27,69.2,163,102,+6.72,99.2,221,92.4
100,Vermont,AE,+6.78,104.9,118,98.2,103,67.8,237,100,+6.76,104.8,121,98.0
101,Yale,Ivy,+6.75,107.9,77,101.2,149,68.7,185,101,+6.74,107.8,77,101.0
102,South Florida,Amer,+6.73,102.3,169,95.6,55,67.5,255,103,+6.72,102.2,170,95.5
103,Kent St.,MAC,+6.71,108.3,76,101.6,156,72.1,39,99,+6.76,108.1,75,101.3
104,DePaul,BE,+6.67,102.2,172,95.6,54,72.9,26,104,+6.68,102.0,173,95.4
105,Colgate,Pat,+6.65,109.2,64,102.6,170,71.6,54,105,+6.63,109.0,64,102.4
106,Liberty,ASun,+6.60,107.2,85,100.5,135,64.0,349,106,+6.40,106.5,91,100.1
107,Duquesne,A10,+6.46,103.4,143,96.9,79,68.8,182,107,+6.39,103.2,145,96.8
108,Massachusetts,A10,+6.23,106.8,91,100.5,133,73.2,21,108,+6.21,106.6,90,100.4
109,Georgetown,BE,+6.13,104.8,123,98.7,109,69.7,143,109,+6.11,104.7,124,98.6
110,Iowa St.,B12,+6.10,105.3,111,99.2,116,69.6,149,110,+6.09,105.1,112,99.0
111,Winthrop,BSth,+6.08,105.7,105,99.6,121,75.9,6,119,+5.00,104.5,126,99.5
112,Buffalo,MAC,+6.07,106.7,93,100.6,136,74.7,8,113,+5.84,106.0,98,100.2
113,Miami FL,ACC,+5.98,102.8,157,96.8,76,68.8,180,112,+5.98,102.7,156,96.8
114,UC Irvine,BW,+5.86,102.3,170,96.4,68,68.1,220,111,+5.98,101.2,188,95.2
115,UNC Greensboro,SC,+5.67,103.6,142,97.9,98,68.3,210,114,+5.56,103.4,143,97.8
116,Wake Forest,ACC,+5.33,105.3,112,100.0,126,69.5,154,116,+5.34,105.2,110,99.8
117,Missouri St.,MVC,+5.22,106.2,99,101.0,145,71.5,58,118,+5.17,106.0,99,100.8
118,Loyola Marymount,WCC,+5.07,102.4,168,97.3,83,67.9,230,117,+5.26,102.4,165,97.2
119,Ohio,MAC,+5.00,109.8,59,104.8,222,69.7,147,115,+5.39,109.7,60,104.3
120,New Mexico St.,WAC,+4.94,103.4,144,98.4,106,67.7,239,127,+4.15,103.1,147,99.0
121,Akron,MAC,+4.93,105.6,106,100.7,138,69.4,157,120,+4.96,105.5,105,100.5
122,UNLV,MWC,+4.78,105.9,101,101.1,148,68.5,200,121,+4.72,105.7,102,101.0
123,Bradley,MVC,+4.59,102.1,175,97.5,91,67.4,260,122,+4.67,102.0,174,97.4
124,Nevada,MWC,+4.57,104.6,127,100.0,128,70.4,104,123,+4.66,104.4,128,99.8
125,Nebraska,B10,+4.49,104.0,134,99.5,119,72.5,32,124,+4.61,103.9,136,99.2
126,Texas A&M,SEC,+4.47,101.1,195,96.6,75,64.6,337,125,+4.43,100.9,195,96.4
127,Oregon St.,P12,+4.18,107.0,89,102.8,175,64.9,333,126,+4.17,106.8,89,102.6
128,Pepperdine,WCC,+3.97,104.9,120,100.9,144,71.3,64,128,+3.98,104.7,122,100.8
129,Wofford,SC,+3.75,106.4,97,102.6,173,66.4,298,129,+3.79,106.2,95,102.4
130,Georgia St.,SB,+3.56,104.9,119,101.4,151,70.4,106,131,+3.62,105.0,116,101.3
131,Pacific,WCC,+3.52,101.7,183,98.1,102,67.2,265,132,+3.51,101.5,182,98.0
132,Temple,Amer,+3.47,101.4,186,98.0,99,69.4,160,133,+3.46,101.2,185,97.8
133,Bowling Green,MAC,+3.33,107.3,83,104.0,199,70.7,89,134,+3.30,107.1,83,103.8
134,UC Riverside,BW,+3.27,100.1,210,96.9,77,66.3,302,135,+3.26,99.9,210,96.6
135,Washington,P12,+3.22,105.1,117,101.8,161,70.7,88,136,+3.20,104.9,118,101.7
136,Washington St.,P12,+3.21,98.9,236,95.7,57,68.5,195,137,+3.18,98.8,235,95.6
137,Grand Canyon,WAC,+3.07,103.8,136,100.8,142,65.4,322,130,+3.77,104.4,129,100.6
138,California,P12,+2.59,104.2,132,101.6,157,65.9,315,138,+2.57,104.0,134,101.4
139,Cal St. Bakersfield,BW,+2.56,100.5,203,97.9,97,65.0,329,152,+1.38,101.3,184,99.9
140,Eastern Washington,BSky,+2.54,105.1,116,102.6,169,72.5,33,139,+2.45,104.8,120,102.4
141,East Tennessee St.,SC,+2.45,100.2,209,97.7,94,67.5,253,140,+2.36,99.9,209,97.6
142,Indiana St.,MVC,+2.27,102.7,160,100.4,132,68.5,198,141,+2.27,102.5,163,100.2
143,Vanderbilt,SEC,+2.25,106.1,100,103.8,197,69.6,148,142,+2.22,105.9,100,103.6
144,Siena,MAAC,+2.08,102.9,152,100.8,143,67.0,273,143,+2.08,102.8,154,100.7
145,Santa Clara,WCC,+1.94,97.9,260,95.9,61,70.5,98,146,+1.83,97.6,259,95.7
146,George Mason,A10,+1.91,100.5,202,98.6,108,67.5,254,144,+1.89,100.3,201,98.4
147,Ball St.,MAC,+1.82,103.4,146,101.5,154,70.7,91,145,+1.85,103.2,144,101.4
148,Princeton,Ivy,+1.80,104.9,122,103.1,183,67.4,257,147,+1.78,104.7,123,102.9
149,East Carolina,Amer,+1.68,100.0,212,98.3,104,68.5,202,148,+1.66,99.8,211,98.1
150,Northern Iowa,MVC,+1.48,105.6,108,104.1,203,70.3,112,149,+1.47,105.4,107,103.9
151,Old Dominion,CUSA,+1.41,101.4,188,100.0,127,67.3,263,151,+1.39,101.2,186,99.9
152,Texas St.,SB,+1.39,100.8,198,99.5,118,64.2,344,155,+0.83,100.3,202,99.5
153,North Dakota St.,Sum,+1.21,102.6,161,101.4,152,64.5,339,150,+1.39,102.8,152,101.4
154,Northeastern,CAA,+0.95,99.8,214,98.8,113,68.1,222,154,+0.94,99.6,213,98.7
155,Murray St.,OVC,+0.85,102.8,156,102.0,162,67.5,252,156,+0.82,102.6,159,101.8
156,Drexel,CAA,+0.80,103.8,137,103.0,181,65.1,328,157,+0.80,103.7,137,102.9
157,Mercer,SC,+0.58,106.7,92,106.1,256,70.6,94,158,+0.48,106.4,93,105.9
158,Harvard,Ivy,+0.46,102.7,159,102.3,167,68.9,174,160,+0.44,102.6,160,102.1
159,Coastal Carolina,SB,+0.23,104.9,121,104.6,216,71.5,59,153,+1.28,104.9,119,103.6
160,Little Rock,SB,+0.15,104.3,131,104.2,205,67.7,240,168,-0.81,103.5,141,104.3
161,Stephen F. Austin,Slnd,+0.02,102.5,166,102.4,168,71.3,63,162,+0.01,102.3,169,102.3
162,Eastern Kentucky,OVC,-0.08,99.7,217,99.7,123,76.2,5,163,-0.03,99.5,215,99.6
163,Miami OH,MAC,-0.13,105.3,110,105.5,240,66.6,291,164,-0.10,105.1,111,105.2
164,Saint Peter's,MAAC,-0.21,96.2,284,96.4,69,67.2,269,166,-0.63,95.3,299,96.0
165,Monmouth,MAAC,-0.33,102.5,165,102.8,176,76.3,4,161,+0.36,103.1,149,102.8
166,Charlotte,CUSA,-0.66,99.6,219,100.2,131,63.4,351,165,-0.56,98.0,252,98.6
167,Montana,BSky,-0.95,98.9,239,99.8,124,65.3,324,169,-1.01,98.6,239,99.6
168,Louisiana,SB,-0.97,98.9,237,99.9,125,71.5,57,167,-0.70,98.6,240,99.3
169,Cleveland St.,Horz,-1.00,98.0,257,99.0,115,66.4,297,170,-1.03,98.0,251,99.1
170,Navy,Pat,-1.05,103.4,145,104.4,212,66.5,296,171,-1.06,103.2,146,104.2
171,Hofstra,CAA,-1.11,102.9,151,104.1,201,68.4,205,172,-1.08,102.7,155,103.8
172,Morehead St.,OVC,-1.15,97.6,262,98.7,111,66.1,307,173,-1.12,97.4,262,98.6
173,South Dakota,Sum,-1.18,102.9,155,104.0,200,68.4,206,159,+0.45,103.6,138,103.1
174,La Salle,A10,-1.33,100.5,204,101.8,159,68.9,173,174,-1.36,100.3,203,101.6
175,Kansas St.,B12,-1.48,101.4,189,102.9,178,65.8,318,175,-1.60,101.1,189,102.7
176,Appalachian St.,SB,-1.59,103.3,147,104.9,226,65.9,314,183,-2.56,102.3,168,104.9
177,Oral Roberts,Sum,-1.64,108.5,75,110.1,325,70.9,77,179,-1.88,108.1,76,109.9
178,UTEP,CUSA,-1.67,102.8,158,104.4,213,67.6,247,176,-1.64,102.5,161,104.2
179,Army,Pat,-1.67,99.1,232,100.7,140,68.8,181,177,-1.70,98.9,230,100.6
180,Bryant,NEC,-1.72,103.3,149,105.0,227,76.4,3,178,-1.75,103.1,151,104.8
181,UMBC,AE,-1.94,98.3,250,100.2,130,68.8,183,180,-1.96,98.1,250,100.0
182,Weber St.,BSky,-2.13,100.5,201,102.6,171,72.0,42,181,-2.08,100.3,200,102.4
183,Florida Atlantic,CUSA,-2.46,101.1,191,103.6,194,67.5,249,182,-2.54,101.2,187,103.8
184,Gardner Webb,BSth,-2.59,103.8,138,106.4,260,68.2,218,196,-3.52,102.7,158,106.2
185,Sam Houston St.,Slnd,-2.69,101.1,192,103.8,198,71.7,51,184,-2.65,101.0,192,103.6
186,Montana St.,BSky,-2.70,97.9,258,100.6,137,68.5,196,186,-2.75,97.7,258,100.4
187,Chattanooga,SC,-2.79,102.6,163,105.4,235,67.9,233,185,-2.73,102.4,166,105.1
188,Fresno St.,MWC,-2.94,98.8,240,101.8,158,66.8,283,187,-2.88,98.7,238,101.5
189,San Diego,WCC,-2.99,98.5,246,101.4,153,69.8,133,189,-2.95,98.3,246,101.3
190,VMI,SC,-3.00,107.0,88,110.0,324,70.0,121,191,-3.05,106.9,88,109.9
191,Rice,CUSA,-3.15,102.2,174,105.3,234,70.5,99,188,-2.93,102.5,162,105.4
192,Nicholls St.,Slnd,-3.20,100.3,207,103.5,192,71.3,65,193,-3.29,100.1,207,103.4
193,Wyoming,MWC,-3.26,106.3,98,109.5,314,70.6,96,192,-3.16,106.1,97,109.3
194,UT Arlington,SB,-3.28,100.1,211,103.4,189,71.5,56,207,-4.33,99.4,217,103.7
195,Penn,Ivy,-3.36,101.1,194,104.5,214,69.9,122,194,-3.38,100.9,193,104.3
196,Cornell,Ivy,-3.43,102.2,171,105.7,244,67.6,244,195,-3.44,102.0,172,105.5
197,Southern Illinois,MVC,-3.55,101.9,178,105.4,237,67.7,241,197,-3.58,101.7,177,105.2
198,Valparaiso,MVC,-3.63,98.4,248,102.0,164,67.9,231,199,-3.65,98.2,247,101.8
199,Detroit,Horz,-3.66,104.0,133,107.7,287,68.2,214,190,-3.02,105.1,113,108.1
200,UTSA,CUSA,-3.66,105.2,113,108.9,307,72.0,43,198,-3.64,105.0,114,108.6
201,Southern Utah,BSky,-3.71,104.5,128,108.2,295,70.6,95,200,-3.71,104.3,130,108.0
202,James Madison,CAA,-3.82,102.1,176,106.0,247,71.9,48,201,-3.83,101.9,175,105.7
203,UC Davis,BW,-3.91,100.4,206,104.3,208,72.1,40,214,-5.10,99.0,225,104.1
204,UNC Wilmington,CAA,-3.96,101.7,184,105.6,243,69.9,123,202,-3.91,101.6,180,105.5
205,Tulane,Amer,-4.16,96.9,274,101.0,146,66.6,292,205,-4.16,96.7,274,100.9
206,Radford,BSth,-4.17,98.7,242,102.9,179,64.6,338,204,-4.12,98.9,233,103.0
207,Saint Joseph's,A10,-4.19,101.9,179,106.1,252,73.0,24,206,-4.22,101.7,176,105.9
208,Jacksonville St.,OVC,-4.35,101.7,181,106.1,253,66.9,277,208,-4.39,101.6,179,106.0
209,George Washington,A10,-4.52,102.9,153,107.4,279,69.8,132,210,-4.53,102.8,153,107.3
210,Lafayette,Pat,-4.76,103.6,141,108.4,297,69.4,159,211,-4.78,103.4,142,108.2
211,Austin Peay,OVC,-4.82,104.7,124,109.6,317,67.2,267,212,-4.93,104.5,127,109.4
212,Hawaii,BW,-4.89,101.5,185,106.4,261,69.7,142,209,-4.48,100.4,199,104.8
213,Bellarmine,ASun,-4.95,102.5,164,107.5,282,65.0,330,203,-4.10,104.0,135,108.1
214,Iona,MAAC,-4.96,99.8,215,104.7,218,66.7,285,213,-4.98,99.6,214,104.6
215,South Alabama,SB,-5.04,103.7,139,108.8,305,66.7,286,216,-5.33,103.5,139,108.9
216,UC San Diego,BW,-5.26,99.0,234,104.2,207,70.8,84,215,-5.26,99.0,227,104.2
217,Northern Colorado,BSky,-5.32,99.0,233,104.3,209,68.5,204,233,-6.18,98.5,242,104.7
218,UT Rio Grande Valley,WAC,-5.34,95.4,300,100.7,141,71.1,71,218,-5.44,95.2,302,100.6
219,Charleston,CAA,-5.38,101.7,182,107.1,271,64.3,342,217,-5.38,101.5,183,106.8
220,FIU,CUSA,-5.42,102.4,167,107.8,289,71.5,60,223,-5.72,100.9,194,106.6
221,Albany,AE,-5.50,98.2,252,103.7,195,69.9,125,220,-5.55,97.9,253,103.5
222,Lipscomb,ASun,-5.59,102.9,154,108.5,298,66.3,304,221,-5.57,102.7,157,108.2
223,Milwaukee,Horz,-5.61,98.1,253,103.7,196,69.9,126,231,-6.10,97.8,257,103.9
224,Hartford,AE,-5.70,96.9,273,102.6,172,67.3,264,224,-5.73,96.7,273,102.5
225,Sacramento St.,BSky,-5.89,99.2,227,105.1,231,65.3,326,226,-5.94,99.1,224,105.0
226,Elon,CAA,-5.91,99.1,230,105.0,228,67.4,261,225,-5.91,99.0,229,104.9
227,Illinois Chicago,Horz,-5.93,95.2,305,101.1,147,69.7,136,229,-6.04,94.9,305,100.9
228,Brown,Ivy,-5.93,96.1,285,102.0,163,70.5,100,227,-5.95,95.9,284,101.8
229,Northern Kentucky,Horz,-6.02,100.9,197,106.9,269,65.0,332,230,-6.08,100.7,196,106.8
230,UMKC,Sum,-6.10,97.3,266,103.4,190,62.8,353,228,-6.02,97.5,261,103.5
231,Western Carolina,SC,-6.24,101.1,193,107.4,278,71.4,62,232,-6.17,101.0,190,107.2
232,UNC Asheville,BSth,-6.35,101.8,180,108.2,294,69.6,150,219,-5.49,101.6,178,107.1
233,UMass Lowell,AE,-6.39,99.4,222,105.8,245,69.4,156,234,-6.40,99.2,219,105.6
234,Purdue Fort Wayne,Horz,-6.49,101.4,187,107.9,291,73.0,25,253,-7.87,100.2,205,108.1
235,Mount St. Mary's,NEC,-6.64,96.8,276,103.4,191,62.1,355,235,-6.66,96.6,278,103.2
236,Delaware,CAA,-6.66,97.6,263,104.2,206,66.8,281,236,-6.66,97.4,263,104.0
237,Niagara,MAAC,-6.72,99.3,226,106.0,248,65.3,325,244,-7.32,99.2,218,106.6
238,Canisius,MAAC,-6.74,99.3,225,106.0,250,68.9,171,237,-6.70,99.1,223,105.8
239,Stetson,ASun,-6.81,99.9,213,106.7,264,67.8,235,238,-6.78,98.7,237,105.4
240,Texas Southern,SWAC,-6.86,99.2,228,106.1,251,69.0,168,240,-6.87,99.0,226,105.9
241,Oakland,Horz,-7.04,103.2,150,110.2,327,70.5,103,222,-5.61,103.1,150,108.7
242,New Hampshire,AE,-7.17,97.7,261,104.8,223,67.6,243,241,-7.20,97.5,260,104.7
243,NJIT,AE,-7.19,96.0,287,103.2,187,68.9,170,242,-7.22,95.9,286,103.1
244,Green Bay,Horz,-7.41,102.1,177,109.5,315,67.5,256,245,-7.35,102.3,167,109.7
245,Illinois St.,MVC,-7.43,98.0,256,105.4,236,70.2,115,246,-7.43,97.8,256,105.2
246,Utah Valley,WAC,-7.50,98.5,245,106.0,249,71.1,70,239,-6.82,98.7,236,105.5
247,North Alabama,ASun,-7.51,95.2,304,102.7,174,73.3,19,243,-7.24,95.6,295,102.8
248,Youngstown St.,Horz,-7.51,104.7,126,112.2,345,67.9,229,250,-7.76,105.3,109,113.1
249,American,Pat,-7.58,97.3,267,104.9,224,68.8,179,247,-7.60,97.1,267,104.7
250,Stony Brook,AE,-7.61,95.5,298,103.1,186,68.2,217,249,-7.65,95.3,298,103.0
251,LIU,NEC,-7.62,95.9,291,103.5,193,74.5,11,248,-7.64,95.7,289,103.4
252,Loyola MD,Pat,-7.77,99.4,224,107.2,273,68.2,215,251,-7.79,99.2,220,107.0
253,Towson,CAA,-7.84,100.7,200,108.5,300,66.6,293,252,-7.85,100.5,198,108.4
254,Central Michigan,MAC,-7.92,100.7,199,108.6,303,72.3,36,254,-7.91,100.6,197,108.5
255,Norfolk St.,MEAC,-8.09,98.6,243,106.7,265,68.0,223,255,-8.09,98.4,244,106.5
256,Southern Miss,CUSA,-8.27,95.0,306,103.3,188,66.2,306,258,-8.27,94.9,306,103.2
257,Robert Morris,Horz,-8.41,99.5,220,108.0,292,68.0,225,256,-8.19,100.1,206,108.3
258,Samford,SC,-8.43,98.8,241,107.2,276,74.3,13,259,-8.43,98.6,241,107.0
259,Boston University,Pat,-8.43,99.1,229,107.6,286,67.4,258,260,-8.45,99.0,228,107.4
260,Georgia Southern,SB,-8.49,95.9,293,104.4,211,67.6,245,277,-9.57,94.9,307,104.5
261,Longwood,BSth,-8.49,97.9,259,106.4,259,64.7,336,257,-8.22,96.8,272,105.1
262,North Carolina Central,MEAC,-8.51,97.1,269,105.6,242,67.2,266,261,-8.46,97.0,269,105.4
263,Prairie View A&M,SWAC,-8.51,94.3,316,102.8,177,67.8,234,262,-8.57,94.1,317,102.7
264,Bucknell,Pat,-8.69,95.9,292,104.6,215,71.9,46,264,-8.70,95.7,290,104.4
265,Eastern Michigan,MAC,-8.73,97.3,265,106.1,254,70.1,120,265,-8.73,97.2,265,105.9
