Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,26-0,+37.92,126.8,1,88.9,12,74.8,4,+.018,133,+7.67,93
2,Michigan,B10,20-3,+32.46,120.4,5,88.0,5,67.1,249,+.052,68,+16.29,14
3,Illinois,B10,21-6,+31.36,119.6,7,88.3,7,70.6,84,+.015,140,+17.92,8
4,Iowa,B10,21-7,+30.75,125.0,2,94.3,51,69.9,110,-.019,224,+16.11,16
5,Baylor,B12,22-2,+30.74,124.1,3,93.3,43,68.5,176,+.050,71,+9.40,77
6,Houston,Amer,22-3,+29.49,118.2,9,88.7,10,65.0,323,-.022,229,+5.86,112
7,Ohio St.,B10,20-8,+26.40,122.6,4,96.2,76,67.4,233,+.008,159,+17.64,9
8,Alabama,SEC,22-6,+26.29,112.2,36,85.9,2,74.1,8,+.011,149,+13.46,36
9,Loyola Chicago,MVC,24-4,+25.08,111.2,49,86.1,3,64.2,342,-.020,226,+4.01,132
10,Creighton,BE,20-7,+24.44,117.0,11,92.6,37,69.3,133,-.023,232,+12.12,47
11,Wisconsin,B10,17-12,+23.99,113.2,31,89.2,14,65.0,325,-.049,282,+17.96,7
12,Virginia,ACC,18-6,+23.91,116.4,13,92.5,34,60.1,357,+.046,85,+11.83,50
13,Florida St.,ACC,16-5,+23.89,117.1,10,93.3,42,70.7,83,+.007,160,+11.94,48
14,Villanova,BE,16-6,+23.80,119.2,8,95.4,67,65.1,320,-.006,196,+12.67,40
15,Purdue,B10,18-9,+23.55,114.4,22,90.8,23,66.5,277,+.019,129,+17.12,11
16,USC,P12,22-7,+23.52,113.7,28,90.2,20,67.3,238,-.006,194,+10.99,62
17,Colorado,P12,22-7,+23.47,114.9,18,91.4,26,66.6,271,-.017,215,+10.48,69
18,Connecticut,BE,15-7,+23.26,114.2,23,91.0,24,66.1,302,-.066,306,+12.50,41
19,Arkansas,SEC,22-5,+23.23,112.9,34,89.7,16,73.2,17,+.073,39,+10.46,70
20,Tennessee,SEC,18-7,+22.48,109.8,67,87.3,4,67.2,245,+.011,148,+11.70,53
21,Kansas,B12,20-8,+22.36,110.4,58,88.0,6,68.3,185,+.042,90,+14.62,19
22,BYU,WCC,20-6,+22.18,113.8,26,91.6,28,68.0,201,+.045,86,+10.09,72
23,Texas Tech,B12,17-10,+22.09,113.2,32,91.1,25,65.4,316,-.091,333,+10.99,61
24,San Diego St.,MWC,22-4,+21.99,111.2,48,89.2,13,66.2,291,+.016,138,+5.62,113
25,Texas,B12,18-7,+21.62,113.8,27,92.1,30,69.1,146,+.008,158,+13.57,33
26,West Virginia,B12,18-9,+21.53,116.9,12,95.4,66,69.7,114,-.040,264,+14.60,20
27,North Carolina,ACC,18-10,+21.41,110.9,51,89.5,15,71.9,44,-.017,216,+14.08,26
28,St. Bonaventure,A10,15-4,+21.21,111.4,44,90.2,19,65.1,319,+.008,157,+7.53,95
29,LSU,SEC,17-8,+20.23,120.1,6,99.9,136,71.2,60,+.014,142,+12.33,44
30,Oklahoma St.,B12,20-7,+20.22,110.2,61,90.0,18,71.9,46,+.053,66,+14.10,25
31,Maryland,B10,16-13,+20.04,111.6,41,91.6,27,65.4,318,-.035,254,+16.96,12
32,Rutgers,B10,15-11,+19.43,109.4,74,89.9,17,67.8,213,+.032,105,+18.06,5
33,Penn St.,B10,11-14,+19.39,113.4,30,94.0,49,69.5,125,-.050,287,+19.86,1
34,Duke,ACC,13-11,+19.39,115.5,15,96.1,74,68.9,153,-.109,347,+12.25,46
35,Georgia Tech,ACC,16-8,+19.33,113.6,29,94.3,52,67.9,212,-.016,212,+11.58,55
36,Oregon,P12,20-6,+18.88,115.2,16,96.3,79,67.3,242,+.048,78,+9.83,74
37,Florida,SEC,14-9,+18.85,111.7,40,92.8,38,68.7,166,+.003,170,+14.47,22
38,Utah St.,MWC,20-7,+18.31,106.6,111,88.3,8,69.0,148,-.025,239,+4.25,130
39,Oklahoma,B12,15-10,+17.91,112.3,35,94.3,54,67.8,218,-.038,260,+12.29,45
40,Memphis,Amer,16-7,+17.48,103.3,166,85.8,1,72.1,40,-.072,313,+5.95,109
41,Syracuse,ACC,16-9,+17.45,114.5,21,97.1,87,69.2,139,+.017,134,+11.45,57
42,Clemson,ACC,16-7,+17.43,107.6,99,90.2,21,64.3,338,+.123,8,+14.03,28
43,VCU,A10,19-6,+17.42,106.1,119,88.7,9,69.8,111,+.045,87,+8.12,89
44,Arizona,P12,17-9,+17.15,114.1,25,97.0,85,68.1,199,-.017,217,+8.92,83
45,Indiana,B10,12-15,+17.13,110.1,63,93.0,40,66.2,290,-.053,290,+18.64,4
46,UCLA,P12,17-9,+17.13,114.2,24,97.0,86,64.7,335,+.024,115,+11.65,54
47,Saint Louis,A10,14-6,+16.67,111.6,42,95.0,61,67.8,214,-.017,219,+4.90,120
48,Mississippi,SEC,16-11,+16.58,107.1,104,90.5,22,65.1,321,-.054,292,+9.99,73
49,Kentucky,SEC,9-16,+16.49,108.9,78,92.4,33,68.4,182,-.148,354,+16.55,13
50,Missouri,SEC,16-9,+16.45,110.9,52,94.4,56,68.8,162,+.088,23,+14.94,17
51,Virginia Tech,ACC,15-6,+16.43,110.8,54,94.3,53,66.2,295,+.066,45,+9.10,80
52,Seton Hall,BE,14-13,+16.05,111.0,50,94.9,60,66.8,267,-.027,242,+14.19,24
53,Drake,MVC,25-4,+15.98,114.7,19,98.7,118,66.8,266,+.095,20,+2.09,156
54,Louisville,ACC,13-7,+15.42,108.5,84,93.1,41,66.0,303,+.118,11,+13.27,38
55,Michigan St.,B10,15-12,+15.34,107.7,97,92.4,32,68.7,167,+.106,15,+18.05,6
