Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+29.31,117.9,2,88.6,14,75.6,9,1,+32.11,123.7,1,91.5
2,Baylor,B12,+29.11,116.3,3,87.2,8,69.7,251,2,+31.80,119.3,4,87.5
3,Villanova,BE,+25.86,116.3,4,90.5,32,65.9,350,5,+26.75,119.7,3,93.0
4,Iowa,B10,+24.41,118.8,1,94.4,75,74.1,30,3,+27.42,123.5,2,96.0
5,West Virginia,B12,+23.61,110.9,13,87.3,9,70.9,175,15,+21.29,113.0,15,91.7
6,Wisconsin,B10,+23.45,110.6,17,87.1,7,67.6,331,11,+23.88,113.9,11,90.0
7,Texas,B12,+23.18,109.4,22,86.2,4,69.7,252,7,+24.71,113.8,12,89.1
8,Kansas,B12,+22.77,109.3,24,86.5,6,72.2,104,13,+22.47,112.6,22,90.1
9,Texas Tech,B12,+22.45,107.1,55,84.6,1,67.2,339,12,+23.03,112.1,27,89.0
10,Illinois,B10,+22.04,111.8,8,89.8,26,73.6,45,8,+24.67,116.0,10,91.4
11,Tennessee,SEC,+22.04,108.2,43,86.2,3,67.7,326,6,+24.72,111.9,29,87.2
12,Duke,ACC,+21.96,111.0,12,89.0,18,71.1,158,26,+19.21,112.4,24,93.2
13,Houston,Amer,+21.83,111.4,10,89.6,24,68.9,292,9,+24.09,112.7,20,88.6
14,Florida St.,ACC,+21.44,110.0,18,88.6,15,70.6,191,25,+19.79,113.1,14,93.3
15,Creighton,BE,+21.42,115.4,5,94.0,67,72.0,112,10,+23.97,116.5,7,92.5
16,Michigan,B10,+21.04,112.0,7,91.0,35,70.0,228,4,+27.11,117.4,6,90.3
17,Indiana,B10,+20.69,108.2,44,87.5,10,70.0,230,37,+17.82,109.6,56,91.8
18,Virginia,ACC,+20.59,106.9,58,86.3,5,62.1,357,16,+21.23,111.8,33,90.6
19,Rutgers,B10,+20.41,108.0,48,87.6,11,71.1,156,39,+17.17,110.5,45,93.4
20,Michigan St.,B10,+20.28,111.7,9,91.4,39,74.1,31,42,+16.25,110.2,52,94.0
21,Clemson,ACC,+20.05,105.7,73,85.7,2,68.9,291,19,+20.86,107.7,72,86.8
22,Louisville,ACC,+19.93,109.7,19,89.8,27,69.1,282,27,+18.94,111.0,40,92.1
23,Oregon,P12,+19.67,110.6,16,90.9,34,70.7,188,20,+20.52,112.9,16,92.4
24,Ohio St.,B10,+19.62,110.7,15,91.1,37,68.2,317,18,+21.18,116.2,8,95.0
25,Florida,SEC,+19.58,109.3,23,89.7,25,72.2,105,38,+17.49,111.8,32,94.3
26,UCLA,P12,+19.07,110.8,14,91.7,41,67.3,338,24,+19.90,116.0,9,96.1
27,North Carolina,ACC,+19.02,108.4,39,89.4,20,72.3,94,35,+17.97,108.9,59,91.0
28,Saint Louis,A10,+18.69,109.1,27,90.4,31,70.0,229,32,+18.14,110.9,41,92.8
29,San Diego St.,MWC,+18.54,108.0,47,89.4,21,67.9,323,41,+16.55,108.4,66,91.8
30,Syracuse,ACC,+18.38,107.9,49,89.5,22,72.6,74,40,+16.78,110.3,50,93.5
31,Purdue,B10,+18.34,108.9,31,90.6,33,69.4,264,28,+18.66,111.3,38,92.6
32,LSU,SEC,+18.34,114.4,6,96.0,96,71.6,125,22,+20.25,118.0,5,97.7
33,Colorado,P12,+17.69,106.7,61,89.0,19,70.1,221,14,+22.02,112.9,17,90.8
34,Stanford,P12,+17.64,105.4,78,87.7,12,71.5,129,45,+15.99,106.7,84,90.7
35,Arkansas,SEC,+17.64,108.0,46,90.3,30,72.5,81,36,+17.89,111.2,39,93.3
36,Missouri,SEC,+17.39,109.1,26,91.7,42,70.2,219,46,+15.97,108.2,70,92.2
37,Oklahoma,B12,+17.34,111.4,11,94.0,69,72.0,110,29,+18.42,112.7,19,94.3
38,Mississippi,SEC,+17.27,105.0,84,87.7,13,69.7,248,55,+14.23,105.1,102,90.9
39,USC,P12,+17.21,108.2,42,91.0,36,69.5,257,17,+21.20,111.6,35,90.4
40,Kentucky,SEC,+16.92,106.4,68,89.5,23,70.7,181,52,+14.94,106.9,79,92.0
41,Virginia Tech,ACC,+16.85,108.3,41,91.4,40,67.0,341,31,+18.23,111.8,34,93.6
42,Marquette,BE,+16.79,109.0,28,92.2,48,69.3,266,53,+14.79,111.5,36,96.7
43,N.C. State,ACC,+16.74,108.6,35,91.9,44,72.8,68,59,+13.29,109.9,55,96.7
44,Arizona,P12,+16.63,106.8,59,90.1,28,70.5,199,30,+18.33,113.6,13,95.3
45,Penn St.,B10,+16.27,108.7,32,92.5,51,70.9,172,47,+15.87,112.5,23,96.6
46,Connecticut,BE,+16.21,109.0,30,92.8,54,68.0,322,23,+19.92,110.9,42,91.0
47,Seton Hall,BE,+16.18,109.2,25,93.0,58,69.8,244,44,+16.03,111.8,31,95.8
48,SMU,Amer,+16.04,109.0,29,92.9,56,71.1,162,54,+14.30,110.4,49,96.1
49,Xavier,BE,+15.99,109.6,20,93.7,63,69.4,262,50,+15.03,110.7,43,95.6
50,Oklahoma St.,B12,+15.93,106.3,69,90.3,29,74.2,28,33,+18.12,110.2,51,92.1
51,Maryland,B10,+15.85,109.5,21,93.7,64,68.3,314,43,+16.09,112.7,18,96.7
52,Alabama,SEC,+15.69,108.7,34,93.0,57,74.8,22,21,+20.25,112.6,21,92.3
53,Richmond,A10,+15.25,108.7,33,93.4,61,72.9,63,51,+15.01,112.2,25,97.2
54,VCU,A10,+15.10,104.0,92,88.9,17,71.1,155,60,+13.05,104.6,110,91.5
55,Minnesota,B10,+15.02,107.4,52,92.4,49,73.9,38,34,+18.01,111.9,30,93.9
56,Loyola Chicago,MVC,+14.97,106.7,60,91.8,43,69.2,275,48,+15.32,108.5,64,93.2
57,Memphis,Amer,+14.58,103.3,100,88.7,16,75.5,10,67,+12.10,102.6,151,90.5
58,Arizona St.,P12,+13.83,108.5,37,94.6,78,75.8,7,66,+12.50,108.2,69,95.7
59,TCU,B12,+13.43,105.5,76,92.1,46,67.3,337,96,+7.29,105.2,99,97.9
60,Dayton,A10,+12.97,107.2,54,94.2,72,68.5,307,75,+11.32,109.0,58,97.7
61,Providence,BE,+12.87,107.8,50,94.9,83,68.5,308,65,+12.70,110.5,47,97.8
62,Miami FL,ACC,+12.73,103.8,94,91.1,38,71.0,170,79,+10.23,104.6,109,94.3
63,Utah,P12,+12.45,107.0,56,94.6,77,69.3,268,63,+12.80,108.3,67,95.5
64,Butler,BE,+12.44,106.4,65,94.0,66,68.6,303,97,+7.16,104.2,117,97.1
65,Saint Mary's,WCC,+12.44,107.2,53,94.8,79,65.3,352,82,+9.98,104.8,104,94.9
66,Furman,SC,+12.40,108.4,38,96.0,97,69.9,236,81,+10.02,110.0,54,100.0
67,Cincinnati,Amer,+12.36,104.5,88,92.2,47,71.2,147,80,+10.08,105.3,98,95.3
68,Northwestern,B10,+12.12,104.8,87,92.6,53,72.6,76,61,+13.03,108.6,63,95.6
69,South Carolina,SEC,+12.07,104.9,85,92.8,55,73.4,49,62,+12.84,106.8,81,94.0
70,San Francisco,WCC,+11.31,106.4,66,95.1,86,71.4,135,78,+10.23,106.3,88,96.1
71,Georgia Tech,ACC,+11.09,106.1,70,95.1,85,69.1,283,71,+11.61,108.4,65,96.8
