Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+29.30,117.1,1,87.8,17,76.0,14,1,+32.11,123.7,1,91.5
2,Baylor,B12,+28.70,115.8,2,87.1,8,70.1,283,2,+31.80,119.3,4,87.5
3,Villanova,BE,+24.84,114.1,4,89.3,26,67.2,349,5,+26.75,119.7,3,93.0
4,Texas,B12,+24.08,109.5,19,85.4,2,69.6,307,7,+24.71,113.8,12,89.1
5,Kansas,B12,+23.76,109.8,15,86.1,4,73.8,53,13,+22.47,112.6,22,90.1
6,Duke,ACC,+23.35,110.5,9,87.1,9,73.7,58,26,+19.21,112.4,24,93.2
7,Texas Tech,B12,+23.34,108.5,28,85.2,1,70.2,274,12,+23.03,112.1,27,89.0
8,West Virginia,B12,+23.08,110.1,13,87.0,7,72.4,133,15,+21.29,113.0,15,91.7
9,Wisconsin,B10,+23.04,109.8,16,86.8,5,67.0,353,11,+23.88,113.9,11,90.0
10,Houston,Amer,+21.84,110.4,12,88.5,20,69.4,316,9,+24.09,112.7,20,88.6
11,Iowa,B10,+21.75,115.3,3,93.6,72,74.5,39,3,+27.42,123.5,2,96.0
12,Ohio St.,B10,+21.58,109.4,20,87.8,16,69.5,311,18,+21.18,116.2,8,95.0
13,Michigan St.,B10,+21.19,110.4,10,89.3,27,73.5,62,42,+16.25,110.2,52,94.0
14,North Carolina,ACC,+20.97,108.6,27,87.6,15,72.7,115,35,+17.97,108.9,59,91.0
15,Creighton,BE,+20.87,112.2,6,91.3,50,71.8,174,10,+23.97,116.5,7,92.5
16,Virginia,ACC,+20.43,106.2,57,85.8,3,63.0,357,16,+21.23,111.8,33,90.6
17,Indiana,B10,+20.25,107.8,37,87.5,14,71.0,236,37,+17.82,109.6,56,91.8
18,Florida St.,ACC,+20.20,108.4,31,88.2,18,73.2,70,25,+19.79,113.1,14,93.3
19,Tennessee,SEC,+19.98,108.5,29,88.5,21,70.1,284,6,+24.72,111.9,29,87.2
20,Kentucky,SEC,+19.90,107.3,41,87.4,12,71.9,168,52,+14.94,106.9,79,92.0
21,Louisville,ACC,+19.80,109.1,21,89.3,28,69.7,301,27,+18.94,111.0,40,92.1
22,Oregon,P12,+19.70,110.7,8,91.0,44,70.2,275,20,+20.52,112.9,16,92.4
23,Michigan,B10,+19.63,110.4,11,90.8,42,72.4,132,4,+27.11,117.4,6,90.3
24,Florida,SEC,+19.45,108.9,23,89.4,29,71.7,175,38,+17.49,111.8,32,94.3
25,Illinois,B10,+19.22,109.7,17,90.5,40,72.0,165,8,+24.67,116.0,10,91.4
26,Oklahoma,B12,+19.04,108.6,26,89.6,31,74.4,42,29,+18.42,112.7,19,94.3
27,Virginia Tech,ACC,+18.70,108.2,34,89.5,30,68.6,336,31,+18.23,111.8,34,93.6
28,Clemson,ACC,+18.68,106.0,58,87.3,10,70.1,286,19,+20.86,107.7,72,86.8
29,Arizona St.,P12,+18.53,110.9,7,92.4,62,75.8,17,66,+12.50,108.2,69,95.7
30,Oklahoma St.,B12,+18.45,106.8,49,88.3,19,73.0,89,33,+18.12,110.2,51,92.1
31,Purdue,B10,+18.40,109.5,18,91.1,46,70.2,277,28,+18.66,111.3,38,92.6
32,Rutgers,B10,+18.34,105.8,60,87.5,13,72.6,123,39,+17.17,110.5,45,93.4
33,Maryland,B10,+18.18,109.9,14,91.7,51,70.3,271,43,+16.09,112.7,18,96.7
34,Marquette,BE,+18.09,107.2,43,89.1,25,73.2,80,53,+14.79,111.5,36,96.7
35,San Diego St.,MWC,+17.89,107.6,39,89.7,32,69.0,330,41,+16.55,108.4,66,91.8
36,Stanford,P12,+17.60,104.5,78,86.9,6,72.7,116,45,+15.99,106.7,84,90.7
37,N.C. State,ACC,+17.38,108.7,25,91.3,49,72.2,148,59,+13.29,109.9,55,96.7
