Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+28.66,117.7,1,89.0,15,76.1,13,1,+32.11,123.7,1,91.5
2,Duke,ACC,+26.32,113.7,5,87.3,5,74.7,44,26,+19.21,112.4,24,93.2
3,Baylor,B12,+26.24,114.1,4,87.9,7,70.5,302,2,+31.80,119.3,4,87.5
4,Villanova,BE,+25.53,114.6,3,89.1,17,69.2,342,5,+26.75,119.7,3,93.0
5,Texas Tech,B12,+24.10,110.9,13,86.8,3,71.9,203,12,+23.03,112.1,27,89.0
6,Kansas,B12,+23.56,111.6,12,88.0,8,73.7,79,13,+22.47,112.6,22,90.1
7,West Virginia,B12,+23.20,110.9,14,87.7,6,73.3,103,15,+21.29,113.0,15,91.7
8,Wisconsin,B10,+22.71,110.0,21,87.3,4,68.9,347,11,+23.88,113.9,11,90.0
9,Texas,B12,+22.66,109.1,34,86.4,2,71.2,267,7,+24.71,113.8,12,89.1
10,Ohio St.,B10,+21.96,110.6,17,88.7,10,71.7,228,18,+21.18,116.2,8,95.0
11,Virginia,ACC,+21.89,107.4,52,85.5,1,65.1,357,16,+21.23,111.8,33,90.6
12,Kentucky,SEC,+21.73,110.8,15,89.0,16,71.5,244,52,+14.94,106.9,79,92.0
13,Michigan St.,B10,+21.63,112.5,9,90.9,32,72.5,164,42,+16.25,110.2,52,94.0
14,Iowa,B10,+21.57,116.0,2,94.4,71,73.3,105,3,+27.42,123.5,2,96.0
15,Creighton,BE,+21.17,113.3,6,92.2,44,72.9,126,10,+23.97,116.5,7,92.5
16,Illinois,B10,+20.99,110.7,16,89.7,21,72.4,177,8,+24.67,116.0,10,91.4
17,Houston,Amer,+20.62,112.3,11,91.7,41,70.6,292,9,+24.09,112.7,20,88.6
18,Michigan,B10,+20.61,112.5,8,91.9,42,72.6,148,4,+27.11,117.4,6,90.3
19,Florida St.,ACC,+20.02,109.5,29,89.5,18,73.9,67,25,+19.79,113.1,14,93.3
20,Tennessee,SEC,+19.98,109.7,26,89.7,20,70.6,293,6,+24.72,111.9,29,87.2
21,Oregon,P12,+19.94,110.6,18,90.6,30,70.2,317,20,+20.52,112.9,16,92.4
22,North Carolina,ACC,+19.80,109.7,25,89.9,22,74.7,46,35,+17.97,108.9,59,91.0
23,Florida,SEC,+19.49,109.8,24,90.3,27,70.2,314,38,+17.49,111.8,32,94.3
24,Indiana,B10,+19.21,108.7,40,89.5,19,72.3,186,37,+17.82,109.6,56,91.8
25,Louisville,ACC,+19.20,109.4,31,90.2,25,71.3,258,27,+18.94,111.0,40,92.1
26,Arizona St.,P12,+18.75,112.4,10,93.7,67,76.1,12,66,+12.50,108.2,69,95.7
27,Rutgers,B10,+18.58,107.5,50,88.9,12,71.4,247,39,+17.17,110.5,45,93.4
28,Minnesota,B10,+18.43,109.0,36,90.5,29,74.4,52,34,+18.01,111.9,30,93.9
29,Clemson,ACC,+18.42,107.1,59,88.7,11,70.8,285,19,+20.86,107.7,72,86.8
30,Syracuse,ACC,+18.25,109.5,30,91.2,37,71.5,243,40,+16.78,110.3,50,93.5
31,Purdue,B10,+18.01,110.3,19,92.3,47,71.7,223,28,+18.66,111.3,38,92.6
32,Oklahoma,B12,+18.00,109.1,35,91.1,35,73.9,70,29,+18.42,112.7,19,94.3
33,Marquette,BE,+17.99,109.4,32,91.4,38,74.7,43,53,+14.79,111.5,36,96.7
34,Stanford,P12,+17.78,106.3,69,88.5,9,72.7,146,45,+15.99,106.7,84,90.7
35,Virginia Tech,ACC,+17.60,108.5,41,90.9,31,70.3,307,31,+18.23,111.8,34,93.6
