Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+38.33,126.9,2,88.6,6,74.4,7,1,+38.35,127.0,2,88.7
2,Baylor,B12,+34.98,123.5,4,88.5,5,68.4,163,2,+34.98,123.6,4,88.6
3,Iowa,B10,+30.36,128.4,1,98.0,92,69.4,110,3,+30.31,128.4,1,98.1
4,Michigan,B10,+29.77,119.1,7,89.3,7,67.3,216,4,+29.74,119.1,7,89.4
5,Ohio St.,B10,+27.90,124.1,3,96.2,66,66.9,241,5,+27.81,124.2,3,96.4
6,Illinois,B10,+27.27,117.8,9,90.6,14,69.8,96,6,+27.22,117.9,9,90.7
7,Alabama,SEC,+26.27,113.6,24,87.3,2,74.1,10,8,+26.28,113.7,24,87.5
8,Houston,Amer,+26.26,116.2,15,89.9,9,65.2,308,7,+26.33,116.3,15,89.9
9,Loyola Chicago,MVC,+24.68,111.6,50,86.9,1,64.1,334,9,+24.61,111.7,49,87.1
10,Virginia,ACC,+24.59,116.5,13,91.9,23,59.6,357,10,+24.57,116.5,13,92.0
11,Villanova,BE,+24.24,122.1,5,97.9,88,64.2,331,12,+24.26,122.2,5,98.0
12,USC,P12,+24.22,114.4,18,90.2,11,67.2,227,11,+24.32,114.5,18,90.2
13,Florida St.,ACC,+23.53,117.9,8,94.4,42,69.3,116,13,+23.51,118.0,8,94.5
14,Creighton,BE,+22.54,117.1,11,94.6,45,69.1,125,14,+22.56,117.3,11,94.7
15,Wisconsin,B10,+22.52,112.3,41,89.8,8,64.7,325,15,+22.48,112.4,41,89.9
16,Tennessee,SEC,+22.33,110.3,61,88.0,3,66.9,239,16,+22.33,110.4,60,88.1
17,Colorado,P12,+21.80,115.2,17,93.4,34,66.5,264,17,+21.86,115.4,17,93.6
18,West Virginia,B12,+21.58,117.6,10,96.0,60,68.9,135,18,+21.59,117.7,10,96.1
19,Texas,B12,+21.50,114.0,20,92.5,25,68.5,156,19,+21.49,114.1,20,92.6
20,Texas Tech,B12,+21.41,112.9,31,91.5,19,66.0,285,20,+21.41,113.0,31,91.6
21,Purdue,B10,+21.04,113.6,25,92.5,26,65.9,287,21,+20.99,113.6,26,92.7
22,Arkansas,SEC,+20.85,112.7,34,91.8,22,72.0,25,22,+20.87,112.8,34,91.9
23,San Diego St.,MWC,+20.82,111.8,45,91.0,17,65.9,290,23,+20.86,111.9,44,91.1
24,Kansas,B12,+20.66,110.9,58,90.2,12,68.4,162,24,+20.66,111.0,57,90.3
25,Rutgers,B10,+20.58,111.1,54,90.6,13,67.1,229,25,+20.53,111.2,54,90.7
26,Oklahoma,B12,+20.51,113.4,27,92.9,30,67.4,213,26,+20.50,113.5,28,93.0
27,BYU,WCC,+20.17,112.4,39,92.3,24,67.6,202,27,+20.27,112.5,39,92.2
28,Indiana,B10,+19.65,112.3,40,92.7,27,65.7,299,28,+19.61,112.4,40,92.8
29,LSU,SEC,+19.47,120.4,6,100.9,139,70.1,80,29,+19.40,120.5,6,101.1
30,Duke,ACC,+18.98,116.4,14,97.4,82,68.5,159,30,+18.96,116.5,14,97.5
31,Florida,SEC,+18.82,113.7,23,94.8,49,68.9,136,31,+18.85,113.7,23,94.9
32,Maryland,B10,+18.13,111.6,51,93.4,33,65.2,309,33,+18.06,111.6,51,93.6
33,Louisville,ACC,+18.11,111.0,55,92.9,29,65.7,298,32,+18.10,111.1,55,93.0
