Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+31.81,122.3,2,90.5,15,75.9,7,1,+32.11,123.7,1,91.5
2,Baylor,B12,+31.31,119.8,3,88.5,5,70.0,151,2,+31.80,119.3,4,87.5
3,Villanova,BE,+26.71,119.4,4,92.7,38,64.1,350,5,+26.75,119.7,3,93.0
4,Iowa,B10,+26.63,123.0,1,96.3,77,72.0,58,3,+27.42,123.5,2,96.0
5,Illinois,B10,+25.65,116.6,6,91.0,18,72.0,59,8,+24.67,116.0,10,91.4
6,Wisconsin,B10,+25.63,114.8,9,89.2,7,65.3,338,11,+23.88,113.9,11,90.0
7,Texas,B12,+25.00,112.9,13,87.9,3,69.5,186,7,+24.71,113.8,12,89.1
8,Michigan,B10,+24.96,116.3,7,91.4,20,68.5,229,4,+27.11,117.4,6,90.3
9,Tennessee,SEC,+23.71,110.6,38,86.9,2,67.3,296,6,+24.72,111.9,29,87.2
10,Creighton,BE,+23.48,115.4,8,91.9,27,71.3,88,10,+23.97,116.5,7,92.5
11,Houston,Amer,+23.45,112.5,16,89.0,6,66.4,318,9,+24.09,112.7,20,88.6
12,Kansas,B12,+23.32,113.4,11,90.1,11,69.4,188,13,+22.47,112.6,22,90.1
13,West Virginia,B12,+21.56,112.9,14,91.3,19,68.9,215,15,+21.29,113.0,15,91.7
14,Texas Tech,B12,+20.76,109.1,57,88.4,4,66.8,303,12,+23.03,112.1,27,89.0
15,Clemson,ACC,+20.65,107.5,71,86.8,1,66.8,305,19,+20.86,107.7,72,86.8
16,Duke,ACC,+20.61,112.4,17,91.8,23,70.0,152,26,+19.21,112.4,24,93.2
17,Oregon,P12,+20.34,112.1,21,91.8,25,70.4,135,20,+20.52,112.9,16,92.4
18,Virginia,ACC,+20.34,111.0,35,90.6,16,59.9,357,16,+21.23,111.8,33,90.6
19,Colorado,P12,+20.16,112.5,15,92.4,31,68.0,267,14,+22.02,112.9,17,90.8
20,USC,P12,+20.14,110.9,36,90.8,17,69.3,197,17,+21.20,111.6,35,90.4
21,Ohio St.,B10,+19.89,114.6,10,94.7,57,66.5,316,18,+21.18,116.2,8,95.0
22,Indiana,B10,+19.39,109.3,54,89.9,9,66.8,306,37,+17.82,109.6,56,91.8
23,Florida,SEC,+18.90,111.9,22,93.0,41,71.5,79,38,+17.49,111.8,32,94.3
24,Alabama,SEC,+18.79,111.5,24,92.7,37,73.4,27,21,+20.25,112.6,21,92.3
25,Connecticut,BE,+18.79,111.2,33,92.4,32,65.6,332,23,+19.92,110.9,42,91.0
26,Louisville,ACC,+18.66,110.4,43,91.7,21,66.5,315,27,+18.94,111.0,40,92.1
27,Saint Louis,A10,+18.29,110.9,37,92.6,36,68.9,216,32,+18.14,110.9,41,92.8
28,Minnesota,B10,+18.24,111.7,23,93.4,44,72.2,49,34,+18.01,111.9,30,93.9
29,Rutgers,B10,+18.13,110.3,45,92.1,30,69.5,187,39,+17.17,110.5,45,93.4
30,North Carolina,ACC,+18.09,108.4,60,90.3,13,71.2,89,35,+17.97,108.9,59,91.0
31,Florida St.,ACC,+18.03,110.6,40,92.5,34,70.7,116,25,+19.79,113.1,14,93.3
32,UCLA,P12,+18.03,113.2,12,95.2,61,65.2,339,24,+19.90,116.0,9,96.1
33,LSU,SEC,+18.01,117.3,5,99.3,124,69.6,180,22,+20.25,118.0,5,97.7
34,San Diego St.,MWC,+18.00,109.8,50,91.8,22,65.6,330,41,+16.55,108.4,66,91.8
35,Purdue,B10,+17.43,111.2,32,93.7,47,66.9,300,28,+18.66,111.3,38,92.6
36,Syracuse,ACC,+17.39,109.2,56,91.8,24,71.5,78,40,+16.78,110.3,50,93.5
37,Arizona,P12,+17.34,111.5,26,94.1,49,70.0,149,30,+18.33,113.6,13,95.3
38,Arkansas,SEC,+17.33,111.2,31,93.9,48,73.5,26,36,+17.89,111.2,39,93.3
39,Virginia Tech,ACC,+17.11,111.3,30,94.2,50,67.4,293,31,+18.23,111.8,34,93.6
40,Stanford,P12,+17.09,106.8,80,89.7,8,72.5,45,45,+15.99,106.7,84,90.7
41,Michigan St.,B10,+17.05,111.5,27,94.4,54,71.8,63,42,+16.25,110.2,52,94.0
42,Oklahoma St.,B12,+16.90,109.7,51,92.8,40,72.6,40,33,+18.12,110.2,51,92.1
43,N.C. State,ACC,+16.59,110.1,48,93.5,45,71.2,90,59,+13.29,109.9,55,96.7
44,Oklahoma,B12,+16.47,112.3,18,95.8,68,69.7,172,29,+18.42,112.7,19,94.3
45,Loyola Chicago,MVC,+16.36,108.9,58,92.5,33,67.4,294,48,+15.32,108.5,64,93.2
46,Penn St.,B10,+15.89,112.3,19,96.4,81,69.1,206,47,+15.87,112.5,23,96.6
47,Missouri,SEC,+15.85,108.0,65,92.1,28,70.2,140,46,+15.97,108.2,70,92.2
48,Mississippi,SEC,+15.80,106.0,90,90.2,12,69.7,169,55,+14.23,105.1,102,90.9
49,Seton Hall,BE,+15.63,111.5,25,95.9,71,68.3,244,44,+16.03,111.8,31,95.8
50,Maryland,B10,+15.13,112.2,20,97.1,90,67.7,278,43,+16.09,112.7,18,96.7
51,Xavier,BE,+14.91,110.4,42,95.5,63,69.5,185,50,+15.03,110.7,43,95.6
52,Kentucky,SEC,+14.81,106.7,83,91.9,26,69.0,210,52,+14.94,106.9,79,92.0
53,VCU,A10,+14.46,104.9,103,90.4,14,70.8,112,60,+13.05,104.6,110,91.5
54,Marquette,BE,+14.22,110.6,39,96.4,80,68.1,255,53,+14.79,111.5,36,96.7
55,SMU,Amer,+14.06,109.5,52,95.4,62,71.7,74,54,+14.30,110.4,49,96.1
56,Richmond,A10,+13.72,111.5,28,97.7,101,70.6,120,51,+15.01,112.2,25,97.2
57,Providence,BE,+13.70,109.9,49,96.2,75,66.6,312,65,+12.70,110.5,47,97.8
58,Drake,MVC,+13.43,110.2,46,96.8,86,67.5,285,58,+13.61,110.5,46,96.9
59,Arizona St.,P12,+13.14,109.2,55,96.1,74,75.2,11,66,+12.50,108.2,69,95.7
60,Northwestern,B10,+13.13,108.3,62,95.2,60,70.3,137,61,+13.03,108.6,63,95.6
61,Utah St.,MWC,+13.05,105.8,96,92.7,39,69.3,198,49,+15.27,105.2,100,90.0
62,South Carolina,SEC,+12.95,106.7,85,93.7,46,73.6,25,62,+12.84,106.8,81,94.0
63,Memphis,Amer,+12.52,102.5,148,90.0,10,73.3,29,67,+12.10,102.6,151,90.5
64,Mississippi St.,SEC,+12.36,110.1,47,97.8,102,65.2,341,72,+11.42,110.1,53,98.7
65,Davidson,A10,+12.31,111.1,34,98.8,117,64.0,351,74,+11.33,111.3,37,99.9
66,St. Bonaventure,A10,+12.28,107.8,68,95.5,65,68.4,234,64,+12.73,108.6,62,95.9
67,BYU,WCC,+12.17,108.0,63,95.9,70,70.6,123,56,+13.84,108.6,61,94.8
68,Utah,P12,+12.04,108.0,64,96.0,73,66.9,301,63,+12.80,108.3,67,95.5
69,Saint Mary's,WCC,+11.99,106.3,87,94.3,52,63.3,355,82,+9.98,104.8,104,94.9
70,Miami FL,ACC,+11.83,104.8,105,93.0,42,71.2,91,79,+10.23,104.6,109,94.3
71,Georgia Tech,ACC,+11.55,108.3,61,96.8,87,67.0,298,71,+11.61,108.4,65,96.8
72,Boise St.,MWC,+11.49,107.8,69,96.3,76,69.8,168,57,+13.83,110.5,48,96.6
73,Tulsa,Amer,+11.27,103.4,127,92.1,29,66.1,326,83,+9.94,102.6,150,92.7
74,Pittsburgh,ACC,+11.13,103.7,119,92.6,35,70.4,134,76,+10.98,103.7,124,92.8
75,San Francisco,WCC,+10.73,107.3,73,96.6,82,69.9,161,78,+10.23,106.3,88,96.1
76,Furman,SC,+10.73,110.3,44,99.6,127,69.6,175,81,+10.02,110.0,54,100.0
77,Dayton,A10,+10.60,107.8,70,97.2,94,65.2,343,75,+11.32,109.0,58,97.7
78,Cincinnati,Amer,+10.60,105.3,100,94.7,58,71.2,93,80,+10.08,105.3,98,95.3
79,Rhode Island,A10,+10.44,104.9,104,94.5,55,70.7,117,69,+11.82,105.5,96,93.7
80,Auburn,SEC,+10.39,107.9,66,97.5,97,69.4,192,73,+11.38,108.6,60,97.3
81,TCU,B12,+9.96,107.1,74,97.2,91,68.2,248,96,+7.29,105.2,99,97.9
82,Marshall,CUSA,+9.84,106.9,79,97.0,89,73.8,22,77,+10.30,107.4,75,97.1
83,Wichita St.,Amer,+9.83,107.8,67,98.0,104,68.4,238,70,+11.73,109.1,57,97.4
84,Georgia,SEC,+9.73,105.5,99,95.8,67,75.2,13,95,+7.32,104.5,111,97.1
85,Butler,BE,+9.35,106.0,93,96.6,84,67.0,299,97,+7.16,104.2,117,97.1
86,Toledo,MAC,+9.35,109.4,53,100.1,139,68.0,260,68,+11.97,112.1,26,100.1
87,Iowa St.,B12,+9.34,106.6,86,97.2,95,69.9,159,91,+7.63,106.3,87,98.7
88,Colorado St.,MWC,+9.14,105.1,101,96.0,72,72.2,48,84,+9.63,105.9,94,96.3
89,Western Kentucky,CUSA,+9.00,108.5,59,99.5,126,69.9,156,89,+7.93,107.0,78,99.1
90,Notre Dame,ACC,+8.89,111.5,29,102.6,184,66.7,309,87,+8.22,112.0,28,103.8
91,Wright St.,Horz,+8.48,104.0,116,95.5,64,72.4,46,86,+8.84,104.0,121,95.2
92,St. John's,BE,+8.45,107.1,75,98.7,114,75.4,10,85,+8.84,107.8,71,99.0
