Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+30.85,121.4,1,90.5,19,76.9,4,1,+32.11,123.7,1,91.5
2,Baylor,B12,+30.57,119.0,3,88.4,8,69.7,215,2,+31.80,119.3,4,87.5
3,Villanova,BE,+26.86,118.7,4,91.9,31,64.9,351,5,+26.75,119.7,3,93.0
4,Wisconsin,B10,+25.04,113.4,9,88.3,7,66.8,327,11,+23.88,113.9,11,90.0
5,Iowa,B10,+24.43,120.8,2,96.4,91,72.5,65,3,+27.42,123.5,2,96.0
6,Illinois,B10,+23.94,116.4,5,92.5,36,72.8,53,8,+24.67,116.0,10,91.4
7,Kansas,B12,+23.91,112.2,14,88.3,6,69.8,207,13,+22.47,112.6,22,90.1
8,Houston,Amer,+23.23,112.4,13,89.2,12,67.2,319,9,+24.09,112.7,20,88.6
9,Tennessee,SEC,+23.11,110.2,30,87.1,3,67.6,305,6,+24.72,111.9,29,87.2
10,Texas,B12,+22.93,110.8,24,87.9,4,69.1,242,7,+24.71,113.8,12,89.1
11,Texas Tech,B12,+22.56,108.0,59,85.4,1,67.1,322,12,+23.03,112.1,27,89.0
12,Duke,ACC,+21.68,111.5,19,89.8,14,70.6,149,26,+19.21,112.4,24,93.2
13,West Virginia,B12,+21.64,111.8,16,90.2,16,68.5,270,15,+21.29,113.0,15,91.7
14,Creighton,BE,+21.44,114.2,7,92.7,40,72.3,76,10,+23.97,116.5,7,92.5
15,Michigan,B10,+21.43,113.3,10,91.8,30,69.3,231,4,+27.11,117.4,6,90.3
16,Ohio St.,B10,+20.55,114.0,8,93.5,49,67.2,321,18,+21.18,116.2,8,95.0
17,Oregon,P12,+20.18,111.6,18,91.4,26,70.0,190,20,+20.52,112.9,16,92.4
18,Rutgers,B10,+20.11,110.2,31,90.1,15,71.3,112,39,+17.17,110.5,45,93.4
19,Virginia,ACC,+20.09,109.2,49,89.1,11,60.9,357,16,+21.23,111.8,33,90.6
20,Clemson,ACC,+19.77,106.3,75,86.6,2,68.1,288,19,+20.86,107.7,72,86.8
21,North Carolina,ACC,+19.50,109.7,39,90.2,17,72.1,86,35,+17.97,108.9,59,91.0
22,Florida,SEC,+19.34,110.2,29,90.9,22,71.4,109,38,+17.49,111.8,32,94.3
23,Indiana,B10,+19.21,108.2,57,89.0,10,68.0,290,37,+17.82,109.6,56,91.8
24,San Diego St.,MWC,+18.96,109.4,44,90.5,18,66.8,326,41,+16.55,108.4,66,91.8
25,Florida St.,ACC,+18.61,110.2,33,91.6,28,70.5,155,25,+19.79,113.1,14,93.3
26,Minnesota,B10,+18.22,111.1,21,92.9,43,73.9,27,34,+18.01,111.9,30,93.9
27,Syracuse,ACC,+18.16,109.5,42,91.3,24,72.7,58,40,+16.78,110.3,50,93.5
28,UCLA,P12,+18.15,112.5,12,94.3,57,66.3,337,24,+19.90,116.0,9,96.1
29,Saint Louis,A10,+18.12,110.1,34,92.0,33,69.5,223,32,+18.14,110.9,41,92.8
30,Louisville,ACC,+18.10,109.3,48,91.2,23,66.7,330,27,+18.94,111.0,40,92.1
31,Colorado,P12,+18.09,111.0,22,92.9,44,68.7,267,14,+22.02,112.9,17,90.8
32,Purdue,B10,+17.73,110.1,35,92.4,35,68.3,281,28,+18.66,111.3,38,92.6
33,Mississippi,SEC,+17.73,105.7,87,88.0,5,69.3,232,55,+14.23,105.1,102,90.9
34,USC,P12,+17.63,109.4,43,91.8,29,68.9,255,17,+21.20,111.6,35,90.4
35,Stanford,P12,+17.54,106.3,76,88.8,9,71.2,118,45,+15.99,106.7,84,90.7
