Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,26-0,+37.70,126.8,1,89.1,10,74.9,4,+.018,132,+7.46,93
2,Michigan,B10,19-3,+31.91,119.6,6,87.7,5,67.2,248,+.054,67,+15.98,15
3,Baylor,B12,22-1,+31.81,124.8,3,93.0,38,68.3,186,+.065,45,+8.46,85
4,Iowa,B10,20-7,+30.54,125.9,2,95.4,62,69.9,111,-.030,245,+15.63,16
5,Illinois,B10,20-6,+30.50,119.0,8,88.5,7,70.5,88,+.016,136,+17.70,6
6,Houston,Amer,21-3,+28.86,117.6,10,88.7,8,65.3,319,-.019,224,+5.98,106
7,Ohio St.,B10,19-8,+25.82,122.2,4,96.3,78,67.5,232,+.002,168,+17.25,9
8,Alabama,SEC,21-6,+24.93,111.5,43,86.6,3,74.3,7,+.009,150,+13.39,31
9,Loyola Chicago,MVC,24-4,+24.84,111.1,52,86.2,1,64.3,342,-.020,226,+3.76,131
10,Creighton,BE,19-7,+24.10,117.8,9,93.7,45,69.4,130,-.036,256,+11.47,50
11,Wisconsin,B10,17-11,+23.82,114.1,26,90.3,17,65.1,325,-.036,258,+17.24,10
12,Purdue,B10,18-8,+23.79,114.3,22,90.6,21,66.6,273,+.029,108,+16.56,11
13,Virginia,ACC,18-6,+23.72,116.4,13,92.7,35,60.1,357,+.046,85,+11.64,49
14,Villanova,BE,16-6,+23.56,119.0,7,95.4,65,65.1,324,-.006,196,+12.43,40
15,Florida St.,ACC,15-5,+23.54,117.4,11,93.9,46,70.8,79,-.008,200,+11.26,54
16,USC,P12,22-6,+23.41,113.2,33,89.8,15,67.5,233,+.012,144,+10.29,67
17,Connecticut,BE,15-6,+23.24,115.3,17,92.1,28,66.1,298,-.047,278,+11.67,47
18,Colorado,P12,21-7,+23.02,114.3,23,91.3,25,66.8,270,-.029,243,+9.66,72
19,Arkansas,SEC,21-5,+22.89,113.7,29,90.8,23,73.0,19,+.065,48,+9.93,70
20,Kansas,B12,20-8,+22.13,110.4,59,88.3,6,68.4,184,+.042,92,+14.35,20
21,BYU,WCC,20-6,+21.95,113.9,27,91.9,27,68.0,201,+.045,87,+9.86,71
22,Texas Tech,B12,17-10,+21.88,113.3,32,91.4,26,65.5,316,-.091,332,+10.72,61
23,San Diego St.,MWC,21-4,+21.76,111.1,53,89.3,12,66.1,302,+.009,149,+5.09,113
24,Tennessee,SEC,17-7,+21.74,109.3,75,87.5,4,67.1,253,+.005,164,+11.22,56
25,Texas,B12,18-7,+21.39,113.7,28,92.3,30,69.1,146,+.008,157,+13.31,34
26,North Carolina,ACC,18-9,+21.27,111.3,49,90.0,16,72.0,42,+.000,173,+13.45,30
27,West Virginia,B12,18-9,+21.23,116.8,12,95.6,67,69.7,115,-.040,265,+14.28,21
28,St. Bonaventure,A10,15-4,+21.08,111.4,44,90.4,19,65.1,322,+.008,156,+7.39,94
29,Maryland,B10,16-12,+20.22,111.4,47,91.1,24,65.4,317,-.032,249,+16.23,13
30,LSU,SEC,16-8,+19.96,119.7,5,99.7,126,71.3,57,+.000,174,+11.95,45
31,Rutgers,B10,15-10,+19.93,109.5,71,89.5,14,67.7,224,+.028,111,+17.27,8
32,Oregon,P12,20-5,+19.72,115.7,15,96.0,72,67.3,242,+.050,72,+9.41,74
33,Florida,SEC,14-8,+19.28,111.8,38,92.5,31,68.6,173,+.011,145,+13.88,25
34,Penn St.,B10,11-14,+19.24,113.4,31,94.2,47,69.5,125,-.050,287,+19.71,1
35,Duke,ACC,13-11,+19.21,115.5,16,96.3,77,69.0,153,-.109,347,+12.07,43
36,Georgia Tech,ACC,16-8,+19.13,113.6,30,94.4,51,67.9,212,-.016,214,+11.39,52
37,Oklahoma St.,B12,19-7,+19.05,109.8,66,90.7,22,71.7,47,+.052,69,+13.25,36
38,Oklahoma,B12,15-10,+17.61,112.2,35,94.6,54,67.8,217,-.038,261,+11.96,44
39,Utah St.,MWC,19-7,+17.37,106.7,113,89.3,13,69.4,129,-.030,248,+3.56,133
40,Memphis,Amer,15-7,+17.28,103.6,161,86.3,2,71.9,43,-.082,321,+5.71,109
41,Syracuse,ACC,16-9,+17.27,114.5,21,97.2,85,69.3,141,+.017,133,+11.25,55
42,Clemson,ACC,16-7,+17.27,107.7,100,90.4,20,64.3,340,+.123,9,+13.88,24
43,VCU,A10,19-6,+17.26,106.1,119,88.8,9,69.8,112,+.045,89,+7.95,89
44,Indiana,B10,12-15,+16.99,110.2,61,93.2,40,66.3,291,-.053,290,+18.51,4
45,Arizona,P12,17-9,+16.88,114.1,25,97.3,86,68.0,200,-.017,217,+8.64,82
46,UCLA,P12,17-9,+16.86,114.2,24,97.4,90,64.7,335,+.024,117,+11.37,53
47,Mississippi,SEC,16-10,+16.55,106.8,111,90.3,18,65.2,320,-.038,260,+9.46,73
48,Saint Louis,A10,14-6,+16.54,111.7,41,95.2,60,67.9,214,-.017,219,+4.77,118
49,Seton Hall,BE,14-12,+16.47,111.6,42,95.1,59,66.9,257,-.018,221,+14.02,23
50,Missouri,SEC,16-8,+16.33,111.7,40,95.4,64,68.6,170,+.105,17,+14.40,18
51,Kentucky,SEC,9-16,+16.32,108.9,79,92.6,33,68.5,179,-.148,354,+16.39,12
52,Virginia Tech,ACC,15-6,+16.26,110.8,55,94.5,52,66.2,294,+.066,44,+8.92,79
53,Drake,MVC,25-4,+15.75,114.7,19,99.0,118,66.8,265,+.095,22,+1.86,157
54,SMU,Amer,11-4,+15.59,111.2,51,95.6,68,68.7,166,+.056,62,+6.91,98
55,Louisville,ACC,13-7,+15.22,108.5,85,93.3,42,66.0,303,+.118,11,+13.08,38
56,Michigan St.,B10,15-12,+15.19,107.8,97,92.7,34,68.7,164,+.106,15,+17.91,5
57,Minnesota,B10,14-15,+15.06,109.5,70,94.4,50,70.3,91,+.011,147,+17.34,7
58,Davidson,A10,13-8,+15.01,115.0,18,100.0,132,63.0,352,-.076,314,+6.40,103
59,Colorado St.,MWC,18-5,+14.79,109.5,69,94.7,56,69.9,109,+.046,82,+1.97,152
60,Toledo,MAC,21-7,+14.66,115.9,14,101.2,162,69.0,149,-.007,199,+2.18,148
61,Boise St.,MWC,18-8,+14.53,109.9,64,95.3,61,69.4,128,-.024,232,+4.54,122
62,Xavier,BE,13-8,+14.48,111.3,50,96.8,81,68.3,188,+.003,167,+10.16,68
63,Buffalo,MAC,15-7,+14.17,108.5,86,94.3,49,74.2,8,-.101,340,+1.92,155
64,Auburn,SEC,13-14,+14.09,112.1,36,98.0,99,71.4,55,-.044,274,+13.62,28
65,St. John's,BE,16-11,+13.88,111.9,37,98.0,101,73.7,13,+.014,142,+10.77,58
66,Richmond,A10,13-8,+13.84,111.4,45,97.6,93,69.0,151,-.045,275,+8.54,84
67,Wright St.,Horz,18-6,+13.77,109.3,74,95.6,66,71.5,50,-.078,317,-3.19,227
