Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,24-0,+36.77,125.9,1,89.2,10,75.2,4,+.017,131,+5.74,104
2,Michigan,B10,18-2,+31.99,119.7,6,87.7,4,67.7,234,+.078,44,+15.59,15
3,Baylor,B12,19-1,+31.87,123.1,3,91.3,21,68.7,182,+.057,64,+7.19,90
4,Houston,Amer,20-3,+29.70,117.7,10,88.0,5,65.9,307,-.034,251,+5.84,101
5,Iowa,B10,18-7,+29.55,124.8,2,95.3,58,69.9,115,-.040,266,+15.17,16
6,Illinois,B10,19-6,+29.55,118.3,8,88.7,8,71.0,73,+.006,152,+16.55,7
7,Ohio St.,B10,18-7,+25.66,122.5,4,96.8,81,67.5,246,+.006,153,+16.20,10
8,Alabama,SEC,20-6,+24.76,111.6,41,86.8,3,74.2,10,+.004,158,+13.24,25
9,Villanova,BE,15-4,+23.57,120.2,5,96.6,77,65.5,319,+.046,84,+11.21,47
10,Florida St.,ACC,14-4,+23.48,118.2,9,94.7,53,70.3,101,+.009,148,+11.09,49
11,Loyola Chicago,MVC,21-4,+23.27,109.5,64,86.3,2,64.6,338,-.022,227,+2.97,129
12,Wisconsin,B10,16-10,+23.26,112.7,29,89.4,12,65.4,324,-.036,259,+15.92,13
13,Purdue,B10,17-8,+23.12,114.1,18,90.9,18,66.8,275,+.024,119,+16.21,9
14,Arkansas,SEC,20-5,+23.10,112.9,26,89.8,13,73.0,23,+.058,62,+10.04,58
15,Creighton,BE,17-6,+22.80,116.8,12,94.0,48,69.3,146,-.034,254,+10.74,51
16,Virginia,ACC,16-6,+22.75,115.1,16,92.3,29,60.4,357,+.028,113,+10.62,54
17,Colorado,P12,19-7,+22.39,114.7,17,92.3,28,67.2,259,-.044,273,+9.00,71
18,Kansas,B12,18-8,+22.15,110.8,51,88.7,7,68.7,181,+.024,120,+14.53,17
19,West Virginia,B12,17-7,+22.15,117.7,11,95.5,62,69.6,133,-.015,214,+14.27,18
20,San Diego St.,MWC,19-4,+22.06,110.9,49,88.9,9,66.6,287,-.009,201,+4.54,115
21,Texas Tech,B12,16-8,+21.66,112.2,35,90.6,16,65.8,312,-.075,315,+9.47,66
22,USC,P12,19-6,+21.51,112.8,28,91.3,22,67.9,220,-.010,202,+8.97,72
23,BYU,WCC,19-5,+21.35,113.5,23,92.2,26,68.1,212,+.047,82,+7.91,84
24,Tennessee,SEC,16-7,+20.85,109.1,73,88.2,6,67.4,247,-.002,182,+10.68,52
25,Texas,B12,15-7,+20.57,113.3,24,92.8,35,69.5,137,-.022,228,+12.43,33
26,Maryland,B10,15-10,+20.26,112.5,30,92.3,27,65.5,322,-.010,204,+15.70,14
27,Florida,SEC,13-6,+20.10,112.5,31,92.4,30,69.4,144,+.035,101,+13.25,24
28,Connecticut,BE,12-6,+19.74,112.2,37,92.5,32,65.8,315,-.056,289,+11.29,46
29,LSU,SEC,15-8,+19.43,119.4,7,100.0,126,71.5,59,-.012,210,+11.41,43
30,Georgia Tech,ACC,14-8,+18.69,113.8,19,95.1,57,68.0,216,-.033,248,+11.38,45
31,Oklahoma,B12,14-8,+18.40,112.2,36,93.8,45,68.3,202,-.021,224,+11.39,44
32,Rutgers,B10,13-10,+18.30,109.1,72,90.8,17,68.0,214,+.011,143,+16.65,6
33,North Carolina,ACC,15-9,+18.12,109.4,65,91.3,20,71.9,46,-.002,185,+12.79,30
34,St. Bonaventure,A10,13-4,+18.08,110.2,57,92.1,25,65.5,321,+.010,145,+6.35,97
35,Oklahoma St.,B12,17-6,+17.91,109.1,71,91.2,19,71.9,43,+.032,110,+11.15,48
36,Duke,ACC,11-10,+17.51,115.4,15,97.9,99,69.2,155,-.120,343,+11.47,42
37,Clemson,ACC,15-5,+17.31,106.7,108,89.4,11,65.3,327,+.172,4,+13.58,22
38,Oregon,P12,17-5,+17.30,112.8,27,95.5,61,67.5,245,+.054,70,+8.41,77
39,Indiana,B10,12-13,+17.21,110.9,50,93.7,42,66.5,289,-.042,268,+17.50,3
40,Penn St.,B10,8-13,+17.00,111.9,38,94.9,55,69.9,117,-.058,295,+19.73,2
41,Memphis,Amer,15-6,+16.85,103.1,160,86.2,1,72.4,32,-.063,303,+4.86,112
42,UCLA,P12,17-6,+16.83,113.6,21,96.8,79,64.8,336,+.081,38,+9.67,63
43,Saint Louis,A10,13-5,+16.70,111.1,46,94.4,51,68.2,207,-.029,242,+2.94,130
44,Seton Hall,BE,13-10,+16.66,112.4,32,95.8,67,67.4,248,-.014,213,+12.88,29
45,Louisville,ACC,13-5,+16.40,109.0,74,92.6,34,66.6,285,+.157,6,+11.97,38
46,Utah St.,MWC,16-7,+16.31,107.8,89,91.5,23,70.2,108,-.050,283,+3.39,122
47,Virginia Tech,ACC,15-5,+16.17,110.5,52,94.4,49,66.3,297,+.087,31,+7.73,85
48,Missouri,SEC,14-7,+16.09,111.6,40,95.5,63,69.1,159,+.100,25,+13.84,20
49,Arizona,P12,17-9,+15.99,113.8,20,97.8,94,68.3,192,-.017,219,+7.93,83
50,VCU,A10,17-6,+15.95,106.0,120,90.0,14,69.9,116,+.035,99,+7.15,91
51,SMU,Amer,11-4,+15.91,111.4,43,95.5,60,68.9,165,+.056,65,+7.35,89
52,Drake,MVC,24-3,+15.45,113.6,22,98.1,101,67.3,256,+.097,27,-0.09,165
53,Kentucky,SEC,8-15,+15.32,107.8,90,92.5,33,68.3,199,-.130,349,+16.71,5
54,Mississippi,SEC,14-10,+15.32,107.0,100,91.7,24,65.9,310,-.050,282,+9.55,65
55,Minnesota,B10,13-12,+15.27,111.5,42,96.2,74,70.2,103,+.028,114,+16.44,8
56,Xavier,BE,13-6,+14.97,111.1,47,96.1,69,69.3,148,+.050,77,+9.57,64
57,Syracuse,ACC,14-8,+14.59,112.4,33,97.8,96,69.9,119,+.034,102,+9.83,61
58,Boise St.,MWC,18-7,+14.53,109.3,68,94.7,54,69.6,136,-.009,199,+3.38,123
59,Toledo,MAC,19-7,+14.47,115.7,13,101.3,154,68.9,169,-.021,226,+2.03,144
60,Michigan St.,B10,14-10,+14.39,108.0,86,93.6,41,69.0,164,+.112,17,+15.99,11
61,Colorado St.,MWC,16-4,+14.17,107.3,98,93.1,38,70.3,99,+.066,59,+1.57,151
62,Richmond,A10,13-7,+14.14,112.4,34,98.2,102,68.9,166,-.028,238,+8.12,81
63,Wright St.,Horz,18-6,+13.62,109.2,69,95.6,64,71.7,54,-.078,320,-3.34,219
64,North Texas,CUSA,13-7,+13.61,106.6,110,93.0,37,64.6,340,-.067,307,+3.65,120
65,Auburn,SEC,12-14,+13.44,111.3,44,97.8,97,71.8,49,-.056,290,+13.46,23
66,Notre Dame,ACC,9-13,+13.29,115.5,14,102.2,176,67.3,255,-.085,326,+13.73,21
67,Mississippi St.,SEC,13-12,+13.23,106.6,113,93.3,40,66.2,298,-.076,317,+9.71,62
68,Davidson,A10,12-7,+12.98,113.1,25,100.1,129,63.1,351,-.073,311,+4.83,113
69,Providence,BE,12-11,+12.80,109.7,63,96.9,83,66.7,279,-.000,178,+12.65,31
70,Stanford,P12,14-11,+12.75,106.0,121,93.2,39,69.8,123,-.004,188,+10.62,55
71,N.C. State,ACC,12-9,+12.49,109.7,62,97.3,87,68.5,186,-.011,207,+8.94,73
72,Northwestern,B10,7-14,+12.45,106.2,119,93.8,43,69.3,147,-.132,350,+20.16,1
73,St. John's,BE,14-10,+12.45,111.7,39,99.2,116,74.1,12,+.020,127,+10.02,59
74,Buffalo,MAC,13-7,+12.19,107.9,87,95.7,66,74.8,6,-.117,342,+1.16,152
75,Wichita St.,Amer,13-4,+12.16,110.4,54,98.2,104,67.9,219,+.162,5,+10.47,56
76,UC Santa Barbara,BW,17-4,+11.87,108.1,83,96.2,73,65.8,313,+.055,68,+0.19,164
77,Marquette,BE,12-13,+11.77,109.3,67,97.5,91,68.2,210,-.020,223,+13.03,27
78,Saint Mary's,WCC,13-8,+11.73,102.3,179,90.6,15,63.6,348,+.046,83,+7.36,88
79,Louisiana Tech,CUSA,19-6,+11.44,104.4,139,92.9,36,69.6,131,+.027,117,-0.69,170
80,Marshall,CUSA,13-6,+11.40,110.9,48,99.5,123,73.1,19,-.068,308,+1.78,146
81,Pittsburgh,ACC,10-10,+10.89,108.1,84,97.2,85,69.1,161,-.059,298,+9.21,68
82,Utah,P12,10-11,+10.71,108.9,75,98.2,103,67.8,232,-.057,294,+10.17,57
83,Dayton,A10,13-8,+10.70,107.6,96,96.9,82,66.4,294,+.022,124,+6.85,93
84,Liberty,ASun,20-5,+10.26,110.4,55,100.1,128,63.4,349,-.035,257,-6.63,296
85,Georgetown,BE,9-11,+10.08,106.3,118,96.2,72,70.1,112,-.005,192,+12.29,35
86,Western Kentucky,CUSA,17-5,+10.02,107.6,95,97.6,92,68.6,185,+.117,15,+2.27,141
87,Kent St.,MAC,15-6,+9.76,107.6,93,97.9,100,70.4,96,+.002,163,+2.59,137
88,Belmont,OVC,24-3,+9.76,110.1,60,100.3,135,71.5,63,+.038,95,-7.16,304
89,Georgia,SEC,14-10,+9.45,108.5,78,99.1,115,73.6,15,+.081,39,+10.63,53
90,Nebraska,B10,7-17,+9.44,101.9,187,92.4,31,72.3,39,-.120,346,+17.25,4
91,Missouri St.,MVC,16-6,+9.40,108.1,80,98.7,109,69.8,124,+.061,61,+2.44,139
92,Furman,SC,16-8,+9.24,109.8,61,100.5,139,68.2,206,-.063,304,+0.79,158
93,Rhode Island,A10,10-14,+9.10,104.7,137,95.6,65,69.7,130,-.114,340,+8.52,75
94,Colgate,Pat,11-1,+9.07,109.4,66,100.3,133,73.2,18,+.050,73,-7.87,316
