Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
36,San Diego St.,MWC,+17.42,108.9,62,91.5,19,65.9,308,36,+17.50,109.0,66,91.5
37,North Carolina,ACC,+17.24,109.1,61,91.8,22,71.2,71,34,+17.65,109.4,61,91.7
38,Louisville,ACC,+17.09,111.4,38,94.3,49,66.3,301,37,+17.30,111.3,38,94.0
39,Missouri,SEC,+17.08,109.1,60,92.0,25,69.1,171,31,+18.20,109.9,56,91.7
40,Seton Hall,BE,+16.64,112.7,24,96.1,69,67.9,230,42,+16.52,112.7,26,96.2
41,Michigan St.,B10,+16.38,110.7,49,94.4,50,70.5,106,45,+16.16,110.6,47,94.4
42,Syracuse,ACC,+16.33,112.0,32,95.6,64,69.5,151,35,+17.60,112.8,25,95.2
43,Arkansas,SEC,+16.14,109.9,56,93.8,42,73.7,18,39,+17.21,110.6,45,93.4
44,Penn St.,B10,+16.10,112.2,31,96.2,70,69.2,163,46,+16.07,112.5,30,96.5
45,Clemson,ACC,+15.95,107.4,78,91.5,20,66.2,304,52,+15.17,106.9,83,91.7
46,Rutgers,B10,+15.95,109.2,59,93.2,37,69.1,169,44,+16.22,109.3,62,93.0
47,Stanford,P12,+15.76,106.6,84,90.9,12,71.4,65,48,+15.87,106.7,87,90.8
48,BYU,WCC,+15.63,110.1,55,94.5,51,68.8,186,47,+15.93,109.0,65,93.1
49,Utah St.,MWC,+15.45,105.9,97,90.4,10,69.8,132,49,+15.44,105.8,99,90.4
50,Xavier,BE,+15.34,111.0,42,95.6,62,68.9,178,51,+15.27,110.8,41,95.6
51,Richmond,A10,+15.26,112.7,26,97.5,96,70.0,126,60,+13.81,112.7,27,98.9
52,Maryland,B10,+15.00,112.7,27,97.7,99,66.7,285,41,+16.64,112.6,29,95.9
53,Boise St.,MWC,+14.83,110.7,50,95.9,66,69.5,149,56,+14.86,110.6,46,95.8
54,Mississippi,SEC,+14.80,106.1,93,91.3,17,66.9,277,55,+14.90,105.3,103,90.4
55,St. Bonaventure,A10,+14.75,108.8,63,94.1,48,66.7,287,54,+14.93,108.4,70,93.5
56,Marquette,BE,+14.51,111.6,35,97.0,85,67.4,257,65,+13.12,110.2,54,97.0
57,SMU,Amer,+14.50,110.8,44,96.3,72,70.4,111,50,+15.30,111.8,34,96.5
58,Providence,BE,+14.13,111.5,36,97.4,92,66.5,292,61,+13.80,110.6,48,96.8
59,Kentucky,SEC,+14.09,105.7,98,91.6,21,66.8,282,53,+14.95,105.7,101,90.8
60,Georgia Tech,ACC,+13.44,110.8,45,97.4,90,66.3,298,57,+14.22,111.3,37,97.1
61,Drake,MVC,+13.43,110.8,46,97.4,91,67.0,273,62,+13.39,110.7,44,97.3
62,Pittsburgh,ACC,+13.37,106.2,91,92.8,34,71.0,80,63,+13.29,106.5,92,93.2
63,N.C. State,ACC,+13.05,109.7,57,96.7,81,69.4,157,68,+12.64,109.7,58,97.1
64,Memphis,Amer,+12.95,102.5,153,89.5,7,71.7,51,64,+13.19,102.4,152,89.2
65,Davidson,A10,+12.91,113.2,22,100.3,138,64.1,348,67,+12.68,113.0,22,100.3
66,Rhode Island,A10,+12.89,106.7,83,93.8,43,70.5,107,66,+12.82,106.6,88,93.8
67,Auburn,SEC,+12.32,108.6,68,96.3,71,71.1,76,58,+14.21,110.4,52,96.2
68,South Carolina,SEC,+12.25,107.0,81,94.8,53,73.3,22,79,+10.42,107.0,82,96.5
69,Toledo,MAC,+12.13,114.0,18,101.9,166,67.9,231,70,+12.01,114.0,17,101.9
70,VCU,A10,+12.13,104.1,123,92.0,24,71.6,53,59,+13.86,104.1,124,90.3
71,Utah,P12,+11.93,107.9,75,95.9,67,67.2,269,72,+11.81,107.8,74,95.9
72,Northwestern,B10,+11.62,108.1,72,96.5,78,69.6,146,71,+11.89,108.6,68,96.7
73,Arizona St.,P12,+11.46,109.5,58,98.0,103,73.7,19,73,+11.64,109.5,59,97.9
74,San Francisco,WCC,+11.32,106.9,82,95.6,60,68.8,185,78,+10.56,107.0,80,96.4
75,Dayton,A10,+11.28,108.7,66,97.4,94,65.2,328,83,+9.65,107.0,81,97.3
76,Wright St.,Horz,+10.83,105.6,100,94.8,52,71.9,46,69,+12.03,106.5,90,94.5
77,Colorado St.,MWC,+10.72,107.9,74,97.2,88,70.8,88,74,+10.88,107.8,73,96.9
78,Wichita St.,Amer,+10.54,108.2,71,97.7,100,68.5,200,76,+10.58,108.3,72,97.7
79,Mississippi St.,SEC,+10.12,108.7,65,98.6,117,65.5,319,80,+10.30,108.7,67,98.4
80,Saint Mary's,WCC,+9.88,103.8,130,93.9,45,63.4,352,77,+10.56,104.5,115,94.0
81,Cincinnati,Amer,+9.84,105.4,104,95.6,58,71.5,60,82,+9.75,105.2,106,95.4
82,St. John's,BE,+9.72,108.4,69,98.7,120,74.2,14,81,+9.79,109.2,64,99.4
83,Marshall,CUSA,+9.72,106.0,94,96.3,73,72.8,30,75,+10.71,106.8,85,96.1
84,Furman,SC,+9.56,110.6,51,101.1,153,69.0,177,89,+8.48,110.1,55,101.6
85,Notre Dame,ACC,+9.25,112.7,25,103.5,201,67.2,268,85,+9.30,112.6,28,103.3
86,Butler,BE,+9.24,104.5,117,95.2,55,65.5,316,86,+9.27,104.5,116,95.2
87,Tulsa,Amer,+9.11,102.7,148,93.6,39,65.6,314,87,+9.12,102.7,148,93.5
88,Western Kentucky,CUSA,+8.82,107.5,77,98.7,118,68.9,182,84,+9.52,108.4,71,98.9
89,Miami FL,ACC,+8.75,104.3,122,95.6,59,68.8,184,88,+8.58,104.2,123,95.6
90,Georgia,SEC,+8.24,105.9,96,97.7,97,74.5,12,90,+8.25,107.0,79,98.7
91,North Texas,CUSA,+7.95,103.6,135,95.6,63,64.8,333,94,+7.83,103.6,136,95.7
92,UC Santa Barbara,BW,+7.94,106.1,92,98.2,108,66.9,278,93,+7.97,106.4,93,98.5
93,UAB,CUSA,+7.74,104.6,115,96.9,83,68.7,190,92,+7.98,104.9,109,97.0
94,Boston College,ACC,+7.67,107.4,79,99.7,130,71.2,69,96,+7.64,107.3,76,99.7
95,UCF,Amer,+7.63,103.6,134,96.0,68,66.9,280,100,+6.98,103.7,133,96.7
96,South Dakota St.,Sum,+7.59,111.7,34,104.1,218,70.8,87,99,+7.39,111.9,32,104.5
97,Iowa St.,B12,+7.43,106.4,88,98.9,124,69.3,161,97,+7.51,106.4,95,98.9
98,TCU,B12,+7.31,105.6,101,98.3,110,67.3,264,98,+7.39,105.7,102,98.3
99,Belmont,OVC,+6.96,108.3,70,101.4,158,71.6,54,91,+8.14,109.4,60,101.3
100,South Florida,Amer,+6.96,101.9,165,95.0,54,67.5,252,102,+6.78,101.7,173,94.9
101,Yale,Ivy,+6.77,107.5,76,100.7,142,68.8,188,104,+6.76,107.4,75,100.7
102,Vermont,AE,+6.76,104.4,118,97.7,98,67.9,232,103,+6.76,104.4,118,97.6
103,Massachusetts,A10,+6.72,107.1,80,100.4,139,73.3,24,101,+6.97,107.2,78,100.2
104,DePaul,BE,+6.67,103.0,141,96.3,74,72.6,33,95,+7.77,102.6,149,94.9
105,Winthrop,BSth,+6.55,105.3,106,98.8,121,76.1,6,108,+6.41,105.2,105,98.8
106,Liberty,ASun,+6.52,106.6,85,100.1,137,64.2,346,106,+6.58,106.5,91,100.0
107,Colgate,Pat,+6.30,108.6,67,102.3,174,71.9,45,107,+6.43,108.6,69,102.1
108,Georgetown,BE,+6.11,104.5,116,98.4,112,70.0,124,110,+6.21,104.5,117,98.3
109,Buffalo,MAC,+6.06,106.4,87,100.4,140,75.3,7,111,+6.16,106.4,94,100.2
110,Texas A&M,SEC,+5.80,101.4,177,95.6,61,65.1,331,117,+5.22,100.4,198,95.1
111,Duquesne,A10,+5.65,102.2,158,96.6,79,67.9,237,115,+5.38,101.7,174,96.3
112,Kent St.,MAC,+5.46,106.6,86,101.1,154,72.0,44,109,+6.22,106.8,86,100.6
113,Bradley,MVC,+5.43,102.8,146,97.4,93,66.8,283,113,+5.54,102.8,146,97.2
114,Nevada,MWC,+5.40,103.8,129,98.4,113,70.4,114,116,+5.31,103.6,135,98.3
115,UC Irvine,BW,+5.32,102.2,160,96.8,82,68.2,221,112,+5.63,101.7,176,96.0
116,Louisiana Tech,CUSA,+5.30,102.4,154,97.1,87,69.7,138,105,+6.63,102.2,161,95.6
117,Georgia St.,SB,+5.00,105.5,102,100.5,141,70.7,98,128,+3.65,104.5,114,100.9
118,New Mexico St.,WAC,+4.99,103.0,142,98.0,104,67.7,242,120,+4.94,102.9,142,97.9
119,UNC Greensboro,SC,+4.78,101.9,167,97.1,86,69.2,167,118,+5.20,102.6,150,97.4
120,Missouri St.,MVC,+4.68,106.3,89,101.6,161,70.5,105,122,+4.71,106.3,96,101.6
121,Wake Forest,ACC,+4.62,104.4,121,99.7,129,69.6,144,119,+5.04,105.0,108,100.0
122,Wofford,SC,+4.53,106.2,90,101.6,162,66.2,303,121,+4.91,107.3,77,102.3
123,Nebraska,B10,+4.49,103.6,133,99.2,125,72.6,32,123,+4.62,103.6,134,99.0
124,Loyola Marymount,WCC,+4.34,100.8,187,96.4,77,69.1,168,129,+3.56,100.8,187,97.3
125,Abilene Christian,Slnd,+4.22,98.1,247,93.9,44,68.4,208,114,+5.52,98.5,234,93.0
126,UNLV,MWC,+4.19,105.4,105,101.2,155,68.1,224,127,+3.98,105.3,104,101.3
127,Pacific,WCC,+3.95,101.7,172,97.7,102,67.1,272,130,+3.39,101.2,181,97.8
128,Akron,MAC,+3.86,104.6,113,100.8,144,68.6,194,125,+4.26,105.1,107,100.9
129,Ohio,MAC,+3.71,108.8,64,105.1,245,69.2,166,126,+4.20,109.2,63,105.0
130,Pepperdine,WCC,+3.37,105.3,107,101.9,165,71.2,72,133,+3.23,104.1,125,100.8
131,East Carolina,Amer,+3.25,100.6,194,97.3,89,68.0,227,131,+3.26,100.5,194,97.2
132,Washington,P12,+2.93,103.9,128,101.0,148,70.6,102,137,+2.90,103.7,132,100.8
133,Bowling Green,MAC,+2.90,105.9,95,103.0,184,70.4,113,135,+3.10,105.9,97,102.8
134,Washington St.,P12,+2.73,98.3,243,95.5,57,69.0,176,136,+3.04,98.3,242,95.3
135,Cal St. Bakersfield,BW,+2.67,99.5,213,96.9,84,64.8,335,139,+2.52,99.9,205,97.4
136,Temple,Amer,+2.61,100.7,189,98.1,105,68.8,187,142,+2.42,100.1,200,97.7
137,Vanderbilt,SEC,+2.57,104.9,110,102.3,175,69.7,137,151,+1.50,104.8,111,103.3
138,UC Riverside,BW,+2.47,98.8,226,96.4,75,66.0,307,132,+3.24,99.7,208,96.4
139,Eastern Washington,BSky,+2.42,104.4,119,102.0,167,72.0,43,138,+2.56,104.6,113,102.0
140,California,P12,+2.28,103.3,138,101.0,151,66.1,305,141,+2.43,103.9,129,101.5
141,Oregon St.,P12,+2.22,105.7,99,103.4,197,64.5,340,124,+4.35,106.6,89,102.2
142,Ball St.,MAC,+2.05,103.1,140,101.1,152,70.3,116,147,+1.73,102.9,144,101.1
143,Texas St.,SB,+1.90,100.1,199,98.2,109,64.0,350,152,+1.48,100.4,199,98.9
144,Indiana St.,MVC,+1.88,101.9,164,100.1,135,69.4,155,149,+1.72,101.8,170,100.1
145,Siena,MAAC,+1.83,104.0,126,102.1,169,67.6,246,143,+2.08,102.4,151,100.4
146,Princeton,Ivy,+1.81,104.4,120,102.6,178,67.5,255,146,+1.80,104.4,120,102.6
147,Northeastern,CAA,+1.70,100.2,196,98.5,116,67.7,240,144,+2.07,99.6,211,97.5
148,Grand Canyon,WAC,+1.67,103.1,139,101.5,159,65.5,317,134,+3.17,103.4,139,100.3
149,Old Dominion,CUSA,+1.56,101.1,182,99.6,128,67.5,251,150,+1.51,101.0,186,99.4
150,George Mason,A10,+1.43,100.1,200,98.7,119,67.6,247,145,+1.95,99.9,204,98.0
151,Santa Clara,WCC,+1.38,96.7,273,95.3,56,70.7,93,148,+1.72,97.2,260,95.5
152,Northern Iowa,MVC,+1.36,104.9,111,103.5,202,70.8,89,153,+1.34,104.7,112,103.3
153,East Tennessee St.,SC,+1.34,99.5,215,98.1,106,67.6,250,140,+2.46,99.6,212,97.1
154,Mercer,SC,+1.31,105.4,103,104.1,216,71.5,58,156,+1.01,105.9,98,104.9
155,Murray St.,OVC,+1.30,102.2,159,100.9,147,68.1,223,158,+0.73,102.3,156,101.6
156,Coastal Carolina,SB,+0.80,105.0,108,104.2,222,71.0,78,160,+0.36,104.4,119,104.0
157,Little Rock,SB,+0.66,104.6,114,104.0,212,67.9,234,163,+0.07,103.8,131,103.7
158,North Dakota St.,Sum,+0.50,101.8,168,101.3,156,64.7,337,154,+1.25,102.0,164,100.8
159,Harvard,Ivy,+0.48,102.3,157,101.8,164,68.9,179,159,+0.47,102.2,158,101.8
160,Eastern Kentucky,OVC,+0.29,99.2,219,98.9,123,76.2,5,161,+0.18,99.2,218,99.1
161,Stephen F. Austin,Slnd,+0.23,101.1,184,100.9,145,70.6,100,155,+1.19,102.3,155,101.1
162,UTEP,CUSA,-0.11,102.6,151,102.8,180,67.9,235,175,-1.18,101.7,172,102.9
163,Drexel,CAA,-0.12,102.7,150,102.8,181,65.2,327,157,+0.92,103.5,137,102.6
164,Saint Peter's,MAAC,-0.18,97.5,258,97.7,101,67.3,265,164,-0.27,95.6,285,95.9
165,Montana,BSky,-0.20,98.3,241,98.5,114,65.2,325,168,-0.83,98.5,235,99.3
166,Kansas St.,B12,-0.24,102.1,161,102.3,176,65.1,330,173,-1.06,101.0,185,102.0
167,Louisiana,SB,-0.38,98.5,239,98.9,122,71.9,47,171,-0.96,98.4,240,99.3
168,Monmouth,MAAC,-0.53,101.6,176,102.1,170,76.2,4,166,-0.32,102.0,166,102.3
169,Oral Roberts,Sum,-0.59,107.9,73,108.5,311,71.5,61,169,-0.89,106.9,84,107.7
170,Navy,Pat,-0.79,102.7,149,103.5,198,65.6,312,165,-0.30,102.9,141,103.2
171,Cleveland St.,Horz,-0.91,97.4,260,98.4,111,66.4,294,174,-1.12,97.5,256,98.6
172,Charlotte,CUSA,-1.19,98.2,245,99.4,126,63.2,353,167,-0.70,99.0,224,99.7
173,Miami OH,MAC,-1.54,103.3,137,104.9,241,65.9,309,162,+0.08,104.0,126,103.9
174,Hofstra,CAA,-1.57,101.6,174,103.2,190,69.3,162,172,-1.03,102.1,162,103.1
175,Bryant,NEC,-1.57,102.9,145,104.5,228,76.7,3,177,-1.49,102.9,143,104.4
176,South Dakota,Sum,-1.67,101.8,170,103.5,200,68.3,215,176,-1.43,102.3,157,103.7
177,UMBC,AE,-1.98,97.9,251,99.9,132,69.1,172,179,-1.93,97.9,246,99.9
178,Florida Atlantic,CUSA,-2.00,100.1,201,102.1,168,67.4,258,181,-2.43,100.7,189,103.2
179,La Salle,A10,-2.33,98.7,230,101.0,150,68.9,180,170,-0.89,100.0,203,100.9
180,Chattanooga,SC,-2.45,101.7,171,104.2,219,68.1,225,187,-2.77,102.0,167,104.8
181,Fresno St.,MWC,-2.47,99.7,208,102.2,173,66.5,290,180,-2.33,99.6,210,102.0
182,Montana St.,BSky,-2.79,98.5,237,101.3,157,68.3,213,182,-2.64,97.5,255,100.1
183,Gardner Webb,BSth,-2.80,102.3,156,105.1,246,68.4,209,183,-2.70,102.2,159,104.9
184,Sam Houston St.,Slnd,-2.81,100.2,197,103.0,183,72.1,42,188,-2.89,100.0,202,102.9
185,Saint Joseph's,A10,-2.82,102.8,147,105.6,258,74.0,17,195,-3.33,102.2,160,105.5
186,Wyoming,MWC,-2.85,104.8,112,107.6,296,69.8,130,185,-2.75,104.8,110,107.5
187,San Diego,WCC,-2.88,97.9,250,100.8,143,70.3,120,184,-2.74,98.3,241,101.0
188,Army,Pat,-2.93,98.0,248,101.0,149,68.2,219,186,-2.77,97.8,248,100.5
189,Appalachian St.,SB,-2.98,102.1,162,105.1,243,66.3,297,178,-1.55,102.9,145,104.4
190,Rice,CUSA,-3.11,101.4,178,104.5,227,70.0,127,194,-3.25,101.6,178,104.9
191,UNC Wilmington,CAA,-3.12,101.7,173,104.8,239,69.8,133,190,-2.94,101.9,169,104.8
192,Lafayette,Pat,-3.20,104.1,124,107.3,294,69.0,174,205,-4.10,104.3,121,108.4
193,Southern Illinois,MVC,-3.34,101.3,179,104.7,233,68.4,211,196,-3.34,101.2,182,104.5
194,Penn,Ivy,-3.35,100.7,191,104.0,213,70.0,125,197,-3.36,100.6,191,104.0
195,Cornell,Ivy,-3.41,101.8,169,105.2,252,67.7,245,199,-3.42,101.7,171,105.2
196,Austin Peay,OVC,-3.49,103.8,132,107.3,291,67.8,239,206,-4.38,103.8,130,108.2
197,Weber St.,BSky,-3.55,99.5,214,103.0,185,71.8,49,193,-3.19,99.7,207,102.9
198,Tulane,Amer,-3.67,96.1,282,99.8,131,66.8,284,201,-3.77,96.0,281,99.8
199,UT Arlington,SB,-3.71,100.0,205,103.7,206,71.8,48,198,-3.41,99.5,213,102.9
200,Southern Utah,BSky,-3.89,104.0,125,107.9,305,70.9,82,202,-3.82,103.9,128,107.7
201,Nicholls St.,Slnd,-4.00,99.8,207,103.8,208,71.5,59,192,-3.03,100.1,201,103.1
202,UTSA,CUSA,-4.03,103.8,131,107.8,303,72.2,37,204,-4.02,103.9,127,108.0
203,Jacksonville St.,OVC,-4.06,100.0,204,104.0,214,66.6,289,189,-2.91,101.1,183,104.0
204,Morehead St.,OVC,-4.20,95.9,289,100.1,134,65.5,318,191,-3.03,95.4,293,98.4
205,Western Carolina,SC,-4.27,101.1,185,105.4,253,71.4,63,207,-4.39,102.1,163,106.5
206,FIU,CUSA,-4.43,102.0,163,106.4,269,71.7,52,216,-5.20,102.0,165,107.2
207,UC Davis,BW,-4.47,99.7,210,104.1,217,71.7,50,203,-3.91,99.8,206,103.8
208,Northern Colorado,BSky,-4.55,98.6,231,103.1,187,68.3,212,215,-5.16,98.5,236,103.6
209,UC San Diego,BW,-4.56,99.0,223,103.6,205,70.7,97,219,-5.30,98.4,237,103.7
210,George Washington,A10,-4.65,102.4,155,107.0,286,70.2,121,209,-4.64,102.4,154,107.0
211,Detroit,Horz,-4.67,103.0,143,107.6,295,68.3,216,200,-3.51,103.5,138,107.0
212,UT Rio Grande Valley,WAC,-4.79,95.3,302,100.1,136,70.9,85,220,-5.31,95.1,297,100.4
213,Iona,MAAC,-4.98,99.4,217,104.4,225,67.0,275,214,-5.01,99.4,216,104.4
214,Radford,BSth,-5.03,98.3,242,103.3,194,64.7,336,218,-5.25,98.1,244,103.4
215,Valparaiso,MVC,-5.07,97.1,266,102.2,172,68.5,199,208,-4.55,97.1,265,101.6
216,VMI,SC,-5.27,105.0,109,110.2,328,70.4,110,210,-4.87,105.8,100,110.7
217,Charleston,CAA,-5.30,101.3,181,106.6,274,64.4,343,217,-5.25,101.2,180,106.5
218,Illinois Chicago,Horz,-5.31,94.7,311,100.0,133,69.4,154,230,-6.03,94.6,309,100.6
219,Purdue Fort Wayne,Horz,-5.31,101.0,186,106.3,267,73.3,25,234,-6.54,100.8,188,107.4
220,Hartford,AE,-5.51,96.6,275,102.1,171,67.4,256,222,-5.48,96.6,271,102.1
221,New Hampshire,AE,-5.68,97.7,256,103.3,195,67.2,271,221,-5.46,97.5,257,102.9
222,Bellarmine,ASun,-5.77,100.8,188,106.5,271,65.7,311,212,-4.91,102.0,168,106.9
223,Elon,CAA,-5.80,98.7,228,104.5,229,67.5,254,225,-5.75,98.7,231,104.5
224,South Alabama,SB,-5.84,103.9,127,109.7,323,67.0,274,213,-4.93,103.3,140,108.3
225,Brown,Ivy,-5.91,95.7,291,101.6,160,70.5,104,227,-5.92,95.6,286,101.5
226,Stetson,ASun,-5.98,99.2,220,105.2,250,68.2,218,235,-6.63,99.5,214,106.1
227,Eastern Michigan,MAC,-5.98,98.7,227,104.7,236,68.0,226,256,-7.88,97.6,252,105.4
228,Towson,CAA,-6.03,100.7,190,106.7,278,67.9,236,239,-6.90,100.6,190,107.5
229,Milwaukee,Horz,-6.03,97.1,264,103.2,189,69.9,128,223,-5.53,97.6,250,103.2
230,James Madison,CAA,-6.04,101.1,183,107.2,288,71.4,62,229,-6.02,100.5,193,106.5
231,UNC Asheville,BSth,-6.09,101.6,175,107.7,300,69.8,135,232,-6.10,101.4,179,107.5
232,Niagara,MAAC,-6.10,98.1,246,104.2,223,65.6,313,238,-6.75,98.8,229,105.5
233,Sacramento St.,BSky,-6.11,97.8,253,103.9,211,65.3,323,226,-5.77,98.8,230,104.5
234,Northern Kentucky,Horz,-6.19,100.2,198,106.4,268,65.3,322,231,-6.07,100.4,196,106.5
235,NJIT,AE,-6.21,97.1,267,103.3,192,69.7,139,228,-5.99,97.4,259,103.4
236,Illinois St.,MVC,-6.22,98.2,244,104.4,226,70.8,90,246,-7.19,97.5,253,104.7
237,UMass Lowell,AE,-6.25,98.9,225,105.1,247,69.4,156,233,-6.33,98.7,232,105.0
238,Eastern Illinois,OVC,-6.32,100.4,195,106.7,277,70.2,122,252,-7.62,98.8,226,106.5
239,Lipscomb,ASun,-6.33,102.6,152,108.9,314,66.3,300,224,-5.55,102.4,153,108.0
240,Oakland,Horz,-6.62,102.9,144,109.6,321,70.6,101,241,-6.94,102.7,147,109.6
241,Canisius,MAAC,-6.82,98.6,234,105.4,254,69.1,170,237,-6.74,98.8,228,105.5
242,Norfolk St.,MEAC,-6.83,98.6,233,105.4,255,67.3,266,253,-7.75,97.5,254,105.3
243,Mount St. Mary's,NEC,-6.83,96.2,280,103.0,186,62.2,355,236,-6.65,96.3,277,102.9
244,Hawaii,BW,-6.88,100.0,203,106.9,282,70.9,84,211,-4.90,101.0,184,106.0
245,Texas Southern,SWAC,-6.98,99.4,216,106.4,270,69.6,143,240,-6.91,98.8,227,105.7
246,Albany,AE,-7.00,96.8,271,103.8,207,69.0,175,244,-7.18,96.3,278,103.5
247,LIU,NEC,-7.11,96.1,283,103.2,191,74.6,10,242,-7.11,96.1,279,103.2
248,Delaware,CAA,-7.26,97.3,263,104.6,230,66.7,288,248,-7.37,97.1,264,104.5
249,Loyola MD,Pat,-7.29,100.0,202,107.3,292,68.9,181,247,-7.33,99.4,215,106.8
250,Southern Miss,CUSA,-7.51,95.2,303,102.7,179,65.2,324,254,-7.81,95.1,299,102.9
251,UMKC,Sum,-7.62,95.8,290,103.4,196,63.7,351,243,-7.17,95.1,302,102.2
252,Robert Morris,Horz,-7.69,99.1,221,106.8,281,68.4,206,263,-8.45,99.1,221,107.5
253,Middle Tennessee,CUSA,-7.69,90.8,339,98.5,115,72.2,38,261,-8.41,90.8,341,99.2
254,Utah Valley,WAC,-7.70,97.5,259,105.2,251,71.4,64,251,-7.53,98.1,245,105.6
255,Central Michigan,MAC,-7.71,100.6,192,108.3,309,72.9,29,257,-7.93,100.4,197,108.3
256,Georgia Southern,SB,-7.74,97.0,270,104.7,235,67.4,261,262,-8.42,95.4,291,103.9
257,American,Pat,-7.78,97.7,257,105.4,256,69.6,141,255,-7.82,97.2,263,105.0
258,Southern,SWAC,-7.94,95.9,286,103.9,209,70.4,112,275,-9.33,94.8,308,104.1
259,New Mexico,MWC,-7.96,95.2,304,103.1,188,65.8,310,283,-9.63,95.0,306,104.6
260,Youngstown St.,Horz,-8.03,103.4,136,111.5,343,67.6,249,250,-7.51,104.2,122,111.7
261,Long Beach St.,BW,-8.04,99.8,206,107.9,304,74.2,15,287,-10.07,99.2,219,109.3
262,Fordham,A10,-8.26,89.9,346,98.2,107,64.3,344,258,-8.22,89.9,345,98.1
263,Stony Brook,AE,-8.28,95.6,295,103.9,210,68.6,198,267,-8.69,95.6,284,104.3
264,Florida Gulf Coast,ASun,-8.30,96.0,285,104.3,224,69.7,140,272,-9.21,95.0,304,104.2
265,North Carolina Central,MEAC,-8.35,96.8,272,105.1,244,67.4,263,264,-8.46,96.7,269,105.1
