Rank,Team,Conf,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank,AR
1,Gonzaga,WCC,+31.60,122.2,2,90.6,15,76.3,7,1,+32.11,123.7,1,91.5
2,Baylor,B12,+30.65,119.5,3,88.9,5,70.7,115,2,+31.80,119.3,4,87.5
3,Villanova,BE,+26.79,119.4,4,92.6,34,64.2,351,5,+26.75,119.7,3,93.0
4,Wisconsin,B10,+25.73,114.6,8,88.9,6,65.8,333,11,+23.88,113.9,11,90.0
5,Iowa,B10,+25.21,122.6,1,97.4,97,71.4,86,3,+27.42,123.5,2,96.0
6,Texas,B12,+24.93,112.8,14,87.9,3,69.4,192,7,+24.71,113.8,12,89.1
7,Illinois,B10,+24.11,116.1,6,92.0,25,72.2,54,8,+24.67,116.0,10,91.4
8,Tennessee,SEC,+23.65,110.3,42,86.6,1,67.2,295,6,+24.72,111.9,29,87.2
9,Houston,Amer,+23.61,112.7,16,89.1,7,66.6,314,9,+24.09,112.7,20,88.6
10,Michigan,B10,+23.43,115.6,7,92.2,28,69.1,211,4,+27.11,117.4,6,90.3
11,Kansas,B12,+23.21,113.4,12,90.2,12,69.5,189,13,+22.47,112.6,22,90.1
12,Duke,ACC,+21.79,112.4,18,90.6,14,70.1,148,26,+19.21,112.4,24,93.2
13,West Virginia,B12,+21.53,112.8,15,91.3,19,68.9,221,15,+21.29,113.0,15,91.7
14,Creighton,BE,+21.24,114.2,10,93.0,39,71.8,70,10,+23.97,116.5,7,92.5
15,Oregon,P12,+20.98,112.3,20,91.3,20,70.4,137,20,+20.52,112.9,16,92.4
16,Texas Tech,B12,+20.77,109.0,58,88.2,4,66.7,311,12,+23.03,112.1,27,89.0
17,Clemson,ACC,+20.71,107.4,72,86.7,2,66.9,305,19,+20.86,107.7,72,86.8
18,Virginia,ACC,+20.63,110.3,41,89.6,9,60.4,357,16,+21.23,111.8,33,90.6
19,Ohio St.,B10,+20.03,114.6,9,94.6,55,66.6,315,18,+21.18,116.2,8,95.0
20,Colorado,P12,+19.56,112.0,23,92.4,29,68.0,265,14,+22.02,112.9,17,90.8
21,Minnesota,B10,+19.45,112.4,17,92.9,37,72.6,45,34,+18.01,111.9,30,93.9
22,Indiana,B10,+19.37,109.1,57,89.7,10,67.2,296,37,+17.82,109.6,56,91.8
23,Florida,SEC,+18.90,111.9,24,93.0,38,71.6,79,38,+17.49,111.8,32,94.3
24,Louisville,ACC,+18.81,110.2,46,91.4,21,66.2,325,27,+18.94,111.0,40,92.1
25,Alabama,SEC,+18.73,111.5,29,92.7,35,73.5,25,21,+20.25,112.6,21,92.3
26,LSU,SEC,+18.72,117.4,5,98.7,114,69.3,196,22,+20.25,118.0,5,97.7
27,USC,P12,+18.67,109.9,52,91.2,18,68.6,233,17,+21.20,111.6,35,90.4
28,Connecticut,BE,+18.57,111.0,32,92.5,30,65.8,332,23,+19.92,110.9,42,91.0
29,Arizona,P12,+18.54,111.7,26,93.1,41,69.7,174,30,+18.33,113.6,13,95.3
30,San Diego St.,MWC,+18.51,110.2,43,91.7,22,66.0,331,41,+16.55,108.4,66,91.8
31,Saint Louis,A10,+18.43,111.0,34,92.5,33,69.0,217,32,+18.14,110.9,41,92.8
32,Syracuse,ACC,+18.14,110.1,51,91.9,24,72.2,53,40,+16.78,110.3,50,93.5
33,Rutgers,B10,+18.12,110.2,45,92.1,26,69.6,177,39,+17.17,110.5,45,93.4
34,Florida St.,ACC,+18.03,110.5,37,92.5,32,70.8,114,25,+19.79,113.1,14,93.3
35,North Carolina,ACC,+17.98,108.3,63,90.3,13,71.5,82,35,+17.97,108.9,59,91.0
36,UCLA,P12,+17.74,113.5,11,95.8,66,65.2,342,24,+19.90,116.0,9,96.1
37,Seton Hall,BE,+17.64,112.3,21,94.7,56,68.6,231,44,+16.03,111.8,31,95.8
38,Purdue,B10,+17.32,111.0,33,93.7,46,67.1,300,28,+18.66,111.3,38,92.6
39,Michigan St.,B10,+17.28,111.6,27,94.3,53,71.9,65,42,+16.25,110.2,52,94.0
40,Arkansas,SEC,+17.13,110.7,36,93.5,44,73.3,28,36,+17.89,111.2,39,93.3
41,Virginia Tech,ACC,+17.07,110.9,35,93.8,48,67.0,303,31,+18.23,111.8,34,93.6
42,Stanford,P12,+17.06,106.6,82,89.6,8,71.3,91,45,+15.99,106.7,84,90.7
43,Oklahoma St.,B12,+16.86,109.7,54,92.8,36,72.8,40,33,+18.12,110.2,51,92.1
44,Oklahoma,B12,+16.75,112.3,19,95.6,64,70.5,132,29,+18.42,112.7,19,94.3
45,N.C. State,ACC,+16.55,110.1,48,93.6,45,71.3,89,59,+13.29,109.9,55,96.7
46,Loyola Chicago,MVC,+16.36,108.9,59,92.5,31,67.4,292,48,+15.32,108.5,64,93.2
47,Maryland,B10,+16.26,113.1,13,96.9,85,67.1,299,43,+16.09,112.7,18,96.7
48,Penn St.,B10,+15.81,112.2,22,96.4,79,69.0,214,47,+15.87,112.5,23,96.6
49,Missouri,SEC,+15.74,107.9,66,92.2,27,70.3,139,46,+15.97,108.2,70,92.2
50,Mississippi,SEC,+15.35,106.0,89,90.6,17,69.9,164,55,+14.23,105.1,102,90.9
51,SMU,Amer,+15.06,110.4,38,95.4,61,70.6,122,54,+14.30,110.4,49,96.1
52,Kentucky,SEC,+14.80,106.7,81,91.8,23,69.1,206,52,+14.94,106.9,79,92.0
53,Xavier,BE,+14.79,111.8,25,97.0,88,68.5,238,50,+15.03,110.7,43,95.6
54,VCU,A10,+14.38,105.0,102,90.6,16,71.0,104,60,+13.05,104.6,110,91.5
55,Northwestern,B10,+14.35,109.2,56,94.8,59,70.5,134,61,+13.03,108.6,63,95.6
56,Marquette,BE,+14.19,110.4,39,96.2,75,68.2,255,53,+14.79,111.5,36,96.7
57,Arizona St.,P12,+13.89,110.1,50,96.2,74,75.0,12,66,+12.50,108.2,69,95.7
58,Providence,BE,+13.69,109.8,53,96.1,71,66.5,316,65,+12.70,110.5,47,97.8
59,Richmond,A10,+13.56,111.2,30,97.6,100,70.5,129,51,+15.01,112.2,25,97.2
60,Drake,MVC,+13.43,110.2,44,96.8,83,67.7,280,58,+13.61,110.5,46,96.9
61,Memphis,Amer,+12.57,102.5,148,89.9,11,73.3,29,67,+12.10,102.6,151,90.5
62,Mississippi St.,SEC,+12.31,110.1,49,97.8,103,65.3,341,72,+11.42,110.1,53,98.7
63,Davidson,A10,+12.29,111.1,31,98.8,117,64.2,350,74,+11.33,111.3,37,99.9
64,Utah St.,MWC,+12.08,105.9,93,93.8,47,69.2,201,49,+15.27,105.2,100,90.0
65,Saint Mary's,WCC,+12.04,106.3,87,94.2,51,63.3,354,82,+9.98,104.8,104,94.9
66,BYU,WCC,+11.90,107.8,67,95.9,68,71.2,94,56,+13.84,108.6,61,94.8
67,Utah,P12,+11.90,107.9,65,96.0,69,67.2,297,63,+12.80,108.3,67,95.5
68,Miami FL,ACC,+11.78,104.8,106,93.0,40,71.2,92,79,+10.23,104.6,109,94.3
69,South Carolina,SEC,+11.56,106.3,86,94.7,57,73.2,32,62,+12.84,106.8,81,94.0
70,Georgia Tech,ACC,+11.51,108.3,62,96.8,84,67.1,301,71,+11.61,108.4,65,96.8
71,St. Bonaventure,A10,+11.36,107.7,70,96.3,78,69.0,215,64,+12.73,108.6,62,95.9
72,Boise St.,MWC,+11.18,107.7,68,96.5,80,68.9,220,57,+13.83,110.5,48,96.6
73,Auburn,SEC,+11.07,108.3,64,97.2,93,69.6,183,73,+11.38,108.6,60,97.3
74,Furman,SC,+10.67,110.2,47,99.5,128,69.7,170,81,+10.02,110.0,54,100.0
75,Rhode Island,A10,+10.66,104.9,104,94.2,52,70.4,135,69,+11.82,105.5,96,93.7
76,Dayton,A10,+10.60,107.7,69,97.1,91,65.4,338,75,+11.32,109.0,58,97.7
77,San Francisco,WCC,+10.45,107.0,76,96.5,81,69.9,158,78,+10.23,106.3,88,96.1
78,Pittsburgh,ACC,+10.28,103.7,120,93.4,43,71.2,95,76,+10.98,103.7,124,92.8
79,Tulsa,Amer,+10.16,103.3,131,93.1,42,66.4,321,83,+9.94,102.6,150,92.7
80,TCU,B12,+10.03,107.1,74,97.0,90,68.2,257,96,+7.29,105.2,99,97.9
81,Marshall,CUSA,+9.86,106.8,79,97.0,87,73.9,21,77,+10.30,107.4,75,97.1
82,Cincinnati,Amer,+9.69,105.2,100,95.5,63,70.8,112,80,+10.08,105.3,98,95.3
83,Butler,BE,+9.38,106.6,83,97.2,94,67.4,291,97,+7.16,104.2,117,97.1
84,Colorado St.,MWC,+9.36,105.5,99,96.1,72,72.1,56,84,+9.63,105.9,94,96.3
85,Wichita St.,Amer,+9.30,107.5,71,98.2,108,68.3,246,70,+11.73,109.1,57,97.4
86,Toledo,MAC,+9.26,109.3,55,100.0,136,68.2,258,68,+11.97,112.1,26,100.1
87,Iowa St.,B12,+9.21,106.5,85,97.3,95,70.0,155,91,+7.63,106.3,87,98.7
