,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,83.73,61.29,47.51,33.71,22.31,14.3,5.9930069930069925
1,Duke,FinalFour,1,100.0,78.34,56.63,38.57,25.82,15.73,9.51,9.515247108307046
2,Vanderbilt,EliteEight,13,100.0,78.11,54.99,35.35,24.3,14.16,7.77,11.870012870012872
3,Purdue,FinalFour,8,100.0,74.12,46.23,32.43,20.6,12.95,6.69,13.947683109118087
4,Connecticut,EliteEight,12,100.0,67.15,49.04,34.88,18.15,10.81,6.09,15.420361247947454
5,Iowa St.,EliteEight,16,100.0,78.86,54.01,31.24,18.73,9.42,5.12,18.53125
6,Houston,SweetSixteen,14,100.0,62.47,40.08,22.37,13.21,7.94,4.61,20.691973969631235
7,Alabama,SweetSixteen,4,100.0,67.55,47.98,30.64,15.26,8.41,4.32,22.14814814814815
8,Arizona,FinalFour,9,100.0,77.05,49.13,30.7,16.73,8.56,4.08,23.50980392156863
9,BYU,SweetSixteen,2,100.0,72.78,45.68,26.8,16.32,8.07,4.06,23.630541871921185
10,Michigan St.,EliteEight,9,100.0,71.6,45.91,25.42,12.23,6.69,3.45,27.98550724637681
11,Illinois,midwest,8,100.0,51.98,29.85,17.03,10.64,5.45,2.69,36.17472118959108
12,Gonzaga,SweetSixteen,8,100.0,62.33,35.32,20.74,10.77,5.21,2.64,36.878787878787875
13,Kansas,south,6,100.0,64.95,31.95,19.0,10.47,5.22,2.5,39.0
14,St. John's,west,11,100.0,58.73,35.71,21.47,10.77,5.09,2.4,40.666666666666664
15,Louisville,SweetSixteen,13,100.0,59.24,38.42,17.72,10.8,5.21,2.38,41.01680672268908
16,Tennessee,west,5,100.0,55.61,32.17,17.82,9.72,4.63,1.9,51.63157894736842
17,Florida,east,9,100.0,50.25,19.73,12.36,7.03,3.71,1.8,54.55555555555556
18,North Carolina,SweetSixteen,3,100.0,71.88,44.07,19.92,9.58,4.58,1.79,54.865921787709496
19,Virginia,midwest,5,100.0,58.84,32.22,13.3,7.96,3.83,1.75,56.142857142857146
20,Arkansas,south,5,100.0,54.23,35.88,20.43,8.49,3.94,1.65,59.60606060606061
21,Auburn,SweetSixteen,9,100.0,63.86,37.4,14.82,6.31,2.59,1.02,97.03921568627452
22,Georgia,midwest,7,100.0,57.01,25.46,13.95,5.19,2.1,0.89,111.35955056179775
23,USC,SweetSixteen,15,100.0,66.86,31.19,14.31,6.3,2.51,0.83,119.48192771084338
24,Miami FL,east,10,100.0,61.02,29.69,12.38,4.15,1.55,0.63,157.73015873015873
25,Texas Tech,west,9,100.0,52.41,21.49,11.01,4.6,1.61,0.61,162.9344262295082
26,Clemson,midwest,6,100.0,53.82,25.72,10.11,4.45,1.86,0.53,187.67924528301884
27,LSU,south,8,100.0,49.61,22.58,9.87,3.56,1.48,0.48,207.33333333333334
28,Santa Clara,south,9,100.0,50.39,22.82,10.71,3.49,0.99,0.41,242.90243902439028
29,George Mason,midwest,11,100.0,46.18,18.34,8.97,2.75,1.32,0.27,369.3703703703704
30,Oklahoma St.,west,8,100.0,47.59,16.39,7.85,3.14,0.91,0.27,369.3703703703704
31,Utah St.,east,6,100.0,46.12,18.77,8.7,2.4,0.7,0.23,433.78260869565213
32,Oklahoma,east,12,100.0,49.67,20.97,5.47,2.64,1.06,0.21,475.19047619047626
33,SMU,south,7,100.0,54.44,20.93,6.67,3.02,0.83,0.21,475.19047619047626
34,Saint Louis,midwest,9,100.0,48.02,16.78,7.17,2.88,0.72,0.21,475.19047619047626
35,TCU,east,11,100.0,53.88,19.1,8.96,2.41,0.83,0.19,525.3157894736842
36,Yale,midwest,10,100.0,42.99,16.17,6.72,1.92,0.78,0.19,525.3157894736842
37,Butler,east,5,100.0,50.33,27.36,7.68,3.0,0.65,0.19,525.3157894736842
38,Nebraska,west,6,100.0,41.27,18.02,9.09,2.9,0.57,0.16,624.0
39,Colorado,west,10,100.0,54.62,21.01,7.11,2.2,0.64,0.14,713.2857142857142
40,Saint Mary's,east,8,100.0,49.75,14.33,5.5,2.36,0.72,0.12,832.3333333333334
41,Akron,south,12,100.0,45.77,23.2,9.67,2.73,0.52,0.12,832.3333333333334
42,California,south,10,100.0,45.56,15.16,5.68,1.6,0.42,0.09,1110.111111111111
43,Seton Hall,west,7,100.0,45.38,16.36,5.79,1.76,0.41,0.09,1110.111111111111
44,Northern Iowa,east,13,100.0,40.76,13.25,2.64,1.24,0.28,0.07,1427.5714285714284
45,UCF,east,7,100.0,38.98,14.26,6.05,1.47,0.23,0.06,1665.6666666666667
46,McNeese St.,midwest,13,100.0,37.53,13.68,2.7,0.79,0.17,0.05,1999.0
47,Northern Colorado,south,14,100.0,27.22,6.04,0.85,0.15,0.08,0.04,2499.0
48,High Point,east,14,100.0,32.45,14.15,4.71,0.8,0.23,0.03,3332.3333333333335
49,New Mexico St.,west,14,100.0,37.67,10.95,3.29,0.83,0.09,0.03,3332.3333333333335
50,William & Mary,west,12,100.0,44.39,18.1,4.74,0.69,0.08,0.03,3332.3333333333335
51,Tulsa,south,11,100.0,35.05,16.33,4.4,1.17,0.22,0.02,4999.0
52,Southern,west,16,100.0,21.66,5.49,2.19,0.6,0.07,0.02,4999.0
53,East Tennessee St.,midwest,14,100.0,28.12,11.87,2.97,0.52,0.02,0.02,4999.0
54,South Alabama,south,13,100.0,33.14,9.73,3.03,0.94,0.18,0.01,9999.0
55,UC San Diego,midwest,12,100.0,41.16,14.02,3.9,0.97,0.12,0.01,9999.0
56,Siena,east,15,100.0,28.4,10.14,3.14,0.35,0.09,0.01,9999.0
57,Cal Baptist,west,13,100.0,36.14,12.33,3.0,0.71,0.05,0.01,9999.0
58,Robert Morris,west,15,100.0,21.14,8.62,1.27,0.45,0.17,0.0,0.0
59,Lipscomb,midwest,15,100.0,32.85,9.33,2.48,0.29,0.07,0.0,0.0
60,North Dakota St.,south,15,100.0,21.89,8.92,1.25,0.17,0.07,0.0,0.0
61,SIU Edwardsville,east,16,100.0,16.27,4.65,1.12,0.15,0.06,0.0,0.0
62,Vermont,south,16,100.0,22.95,5.47,1.28,0.56,0.03,0.0,0.0
63,LIU,midwest,16,100.0,25.88,7.14,1.1,0.1,0.0,0.0,0.0
