,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,82.45,65.6,50.57,38.92,25.67,17.13,4.837711617046119
1,Duke,FinalFour,1,100.0,78.98,61.77,44.06,28.2,18.08,11.84,7.445945945945946
2,Arizona,FinalFour,9,100.0,83.92,57.01,41.13,25.25,16.93,9.64,9.373443983402488
3,Illinois,EliteEight,13,100.0,79.38,58.66,38.73,24.26,16.21,9.16,9.91703056768559
4,Florida,EliteEight,16,100.0,80.72,59.38,39.21,23.81,13.56,7.88,11.69035532994924
5,Houston,EliteEight,12,100.0,75.36,54.95,38.68,25.64,15.16,7.78,11.853470437017995
6,Connecticut,FinalFour,8,100.0,77.01,49.56,31.86,18.14,10.12,4.82,19.74688796680498
7,Purdue,EliteEight,9,100.0,82.55,50.75,34.19,16.74,7.7,4.09,23.449877750611247
8,Iowa St.,SweetSixteen,2,100.0,77.08,46.86,25.0,12.45,7.6,3.31,29.211480362537763
9,Texas Tech,SweetSixteen,9,100.0,65.87,44.39,21.51,9.83,5.24,2.62,37.167938931297705
10,Alabama,SweetSixteen,14,100.0,67.04,43.5,24.9,11.9,4.66,1.79,54.865921787709496
11,Michigan St.,SweetSixteen,8,100.0,69.83,36.23,18.22,8.9,3.76,1.79,54.865921787709496
12,Gonzaga,SweetSixteen,3,100.0,61.61,41.94,18.83,9.69,4.23,1.49,66.11409395973155
13,Nebraska,SweetSixteen,4,100.0,60.15,34.54,17.13,8.02,3.09,1.35,73.07407407407408
14,Virginia,SweetSixteen,13,100.0,73.39,46.68,18.54,8.7,3.71,1.32,74.75757575757576
15,Arkansas,south,5,100.0,54.29,27.78,13.17,6.63,2.91,1.32,74.75757575757576
16,Vanderbilt,east,5,100.0,61.07,30.74,14.1,8.08,3.2,1.31,75.33587786259541
17,Louisville,south,6,100.0,61.93,31.71,13.81,6.8,3.22,1.2,82.33333333333333
18,St. John's,west,6,100.0,60.23,37.8,16.87,7.41,2.48,0.97,102.09278350515464
19,Kansas,SweetSixteen,15,100.0,60.59,31.44,12.89,5.14,2.42,0.85,116.64705882352942
20,North Carolina,midwest,5,100.0,58.1,31.18,16.66,7.03,2.56,0.76,130.57894736842104
21,Tennessee,west,5,100.0,58.16,28.19,10.95,4.59,1.97,0.59,168.4915254237288
22,Wisconsin,east,7,100.0,52.14,24.25,11.87,3.74,1.37,0.55,180.8181818181818
23,Utah St.,south,9,100.0,54.95,21.84,11.8,4.46,1.84,0.51,195.078431372549
24,N.C. State,south,7,100.0,52.35,21.61,11.01,4.87,1.76,0.49,203.08163265306123
25,Saint Louis,midwest,7,100.0,49.59,19.57,10.86,5.29,1.61,0.46,216.3913043478261
26,BYU,east,6,100.0,52.47,25.92,11.59,3.28,1.12,0.45,221.2222222222222
27,Texas,west,9,100.0,51.18,17.62,8.42,4.47,1.38,0.43,231.5581395348837
28,Ohio St.,east,10,100.0,47.86,20.29,11.49,3.7,1.1,0.37,269.27027027027026
29,Saint Mary's,west,7,100.0,47.81,20.3,9.12,4.04,1.26,0.36,276.77777777777777
30,Texas A&M,west,10,100.0,52.19,15.12,8.18,2.91,1.12,0.35,284.7142857142857
31,Kentucky,midwest,6,100.0,52.17,24.57,10.13,4.33,1.11,0.32,311.5
32,UCLA,midwest,10,100.0,50.41,20.19,11.28,4.62,1.69,0.31,321.5806451612903
33,Indiana,east,11,100.0,47.53,25.5,10.65,2.57,0.84,0.28,356.1428571428571
34,Georgia,midwest,8,100.0,43.4,21.12,9.7,5.11,1.45,0.26,383.6153846153846
35,Clemson,south,8,100.0,45.05,16.24,8.83,3.09,0.91,0.26,383.6153846153846
