,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,9,100.0,81.4,61.24,45.43,29.96,20.36,14.08,6.1022727272727275
1,Duke,FinalFour,1,100.0,78.79,49.06,33.78,22.12,13.45,8.04,11.437810945273634
2,Houston,EliteEight,16,100.0,80.91,50.51,33.28,19.41,12.33,7.04,13.204545454545453
3,Purdue,FinalFour,8,100.0,70.74,44.45,29.62,20.26,11.32,6.1,15.393442622950822
4,Vanderbilt,EliteEight,9,100.0,69.68,45.63,27.3,17.1,10.24,5.5,17.181818181818183
5,Connecticut,FinalFour,16,100.0,75.01,45.22,31.48,17.75,8.95,4.84,19.66115702479339
6,Tennessee,SweetSixteen,4,100.0,79.15,54.18,34.1,19.08,9.26,4.34,22.04147465437788
7,Alabama,SweetSixteen,9,100.0,68.72,44.11,23.06,13.74,7.8,4.04,23.75247524752475
8,Illinois,south,6,100.0,65.28,42.73,24.96,12.76,6.96,3.76,25.595744680851062
9,Iowa St.,EliteEight,12,100.0,75.61,43.23,27.47,14.44,7.59,3.71,25.954177897574127
10,Louisville,SweetSixteen,2,100.0,68.64,37.93,24.76,12.33,6.96,3.71,25.954177897574127
11,Arizona,EliteEight,13,100.0,63.32,37.39,21.59,11.36,6.69,3.53,27.328611898016998
12,Gonzaga,SweetSixteen,3,100.0,67.69,38.58,23.45,12.88,6.69,3.44,28.069767441860467
13,Florida,midwest,5,100.0,66.74,37.4,20.92,13.12,6.39,3.21,30.152647975077883
14,St. John's,east,8,100.0,56.52,29.33,18.89,10.69,5.26,2.56,38.0625
15,Iowa,SweetSixteen,15,100.0,57.91,33.39,14.78,8.08,4.21,1.91,51.35602094240838
16,BYU,SweetSixteen,14,100.0,62.67,36.26,16.64,9.6,4.46,1.85,53.054054054054056
17,Michigan St.,SweetSixteen,8,100.0,65.38,32.0,14.73,7.43,3.91,1.77,55.49717514124294
18,Indiana,east,5,100.0,61.24,35.05,14.69,6.8,3.18,1.39,70.94244604316548
19,Kansas,SweetSixteen,13,100.0,54.28,31.24,14.14,6.65,2.94,1.25,79.0
20,North Carolina,west,5,100.0,60.19,29.42,13.1,6.2,2.5,0.99,100.01010101010101
21,USC,south,5,100.0,52.55,30.89,12.09,5.6,2.21,0.97,102.09278350515464
22,UCLA,west,11,100.0,50.84,28.56,13.55,6.12,2.34,0.89,111.35955056179775
23,Virginia,west,7,100.0,53.21,25.65,12.17,5.11,2.32,0.89,111.35955056179775
24,Auburn,west,6,100.0,49.16,27.41,13.75,5.82,2.48,0.83,119.48192771084338
25,Missouri,midwest,11,100.0,57.05,31.19,15.91,6.67,2.24,0.83,119.48192771084338
26,Utah St.,south,8,100.0,60.83,21.48,10.74,5.01,1.95,0.83,119.48192771084338
27,N.C. State,west,9,100.0,57.84,28.01,12.89,5.23,2.5,0.79,125.58227848101265
28,Clemson,east,6,100.0,55.48,24.29,8.73,4.33,2.02,0.72,137.88888888888889
29,Ohio St.,east,7,100.0,45.78,22.69,11.82,5.25,1.99,0.57,174.4385964912281
30,Baylor,south,7,100.0,55.64,26.33,10.55,4.24,1.62,0.57,174.4385964912281
31,Oklahoma St.,midwest,7,100.0,56.0,26.61,10.6,4.41,1.78,0.56,177.57142857142856
32,Wisconsin,midwest,10,100.0,44.0,22.42,10.08,4.01,1.49,0.56,177.57142857142856
33,Georgia,midwest,8,100.0,46.75,18.33,9.64,3.67,1.18,0.51,195.078431372549
34,Texas,midwest,9,100.0,53.25,28.42,12.95,5.15,1.64,0.44,226.27272727272728
35,Saint Mary's,west,8,100.0,42.16,19.89,8.42,2.9,1.3,0.41,242.90243902439028
