,commence_time,DraftKings,BetMGM spreads,FanDuel,BetOnline.ag spreads,BetRivers spreads,AWAY,HOME,date_x,match,teams,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,Date_zero,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,VegasSpread,VegasTotal,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff,LeagueTempo,LeagueOE,DateNew,Pomeroy_Tm_AdjEM,Pomeroy_Tm_AdjOE,Pomeroy_Tm_AdjDE,Pomeroy_Tm_AdjT,Pomeroy_Opp_AdjEM,Pomeroy_Opp_AdjOE,Pomeroy_Opp_AdjDE,Pomeroy_Opp_AdjT,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,Team,TRank_Tm_AdjEM,TRank_Tm_AdjOE,TRank_Tm_AdjDE,TRank_Tm_AdjT,TRank_Opp_AdjEM,TRank_Opp_AdjOE,TRank_Opp_AdjDE,TRank_Opp_AdjT,Team_y,MG_Tm_AdjT,MG_ATS_Tm_net_eff,MG_Tm_AdjEM,MG_Tm_AdjOE,MG_Tm_AdjDE,MG_Opp_AdjT,MG_ATS_Opp_net_eff,MG_Opp_AdjEM,MG_Opp_AdjOE,MG_Opp_AdjDE,Pomeroy_Tm_Score,Pomeroy_Opp_Score,Pomeroy_OverUnder,Pomeroy_PointDiff,Pomeroy_GameTempo,TRank_Tm_Score,TRank_Opp_Score,TRank_OverUnder,TRank_PointDiff,TRank_GameTempo,MG_Tm_Score,MG_Opp_Score,MG_OverUnder,MG_PointDiff,MG_GameTempo,MG_ATS_PointDiff,MG_ATS_GameTempo,Daily_Reg_PointDiff,Daily_Reg_GameTempo,away_team_y,home_team_y,date_y,VegasImpliedWinPercent,MG_ATS_ImpliedWinPercent,Dif_from_Vegas,Pt_Spread_Difference,Pomeroy_PointDiffSelection,MG_ATS_PointDiffSelection,Both
0,2024-01-17 18:00:00-06:00,-6.5,-6.5,-6.5,-6.5,-6.5,Mississippi St.,Kentucky,01/17/2024,True,Mississippi St. vs Kentucky,Mississippi St.Kentucky1-17,2024-01-17,SEC at SEC,19 Mississippi St. at 23 Kentucky,"Kentucky -3.5, 81-77 (63%)",82.28871934056488,1,H,Mississippi St.,01/17/2024,111.53445500414038,95.0207024779988,0.8632731285763788,0.3733897466634986,76.96084868927105,Kentucky,121.66341349880231,99.08737092880745,0.91376109964147,0.6266102533365013,80.50460571311592,73.60541056345402,Mississippi St.,0,,,,,,,,,,,,,,,,,0.3864785255052959,0.6578684655295937,738902,,,,19,23,,,,-3.5437570238448757,157.46545440238697,7.6,6.4,6.5,-1.2,71.2,101.4,20240117,18.10000000000001,111.4,93.3,68.6,20.900000000000006,119.7,98.8,73.6,,,,,,Mississippi St.,19.202700000000007,113.004,93.8013,68.5624,19.710000000000008,120.102,100.392,73.2237,Mississippi St.,69.50757013100907,18.813467049352024,17.9812048252131,109.63984725916892,91.65864243395586,74.04227963953704,10.665518077018755,13.851841212628875,114.4296214039271,100.5777801912983,74.83072393131846,80.30372397524492,155.13444790656337,-5.4730000439264614,70.91235955056179,76.69490000279326,80.5479959930908,157.24289599588406,-3.8530959902975326,70.511132147191,76.42197153272116,76.87439856556712,153.29637009828826,-0.45242703284596075,72.28228854922621,3.5673067163813243,72.28228854922621,3.4881986808085514,72.28228854922621,Mississippi State Bulldogs,Kentucky Wildcats,01/17/2024,73.20575054664809,36.70248511621879,-36.5032654304293,10.067306716381324,Mississippi St.,Mississippi St.,1
1,2024-01-17 18:00:00-06:00,-6.5,-6.5,-5.5,-6.5,-6.0,Creighton,Connecticut,01/17/2024,True,Creighton vs Connecticut,CreightonConnecticut1-17,2024-01-17,BE at BE,12 Creighton at 10 Connecticut,"Connecticut -4.1, 73-69 (66%)",78.78176949559366,1,H,Creighton,01/17/2024,116.1889751662006,96.31889544021683,0.89630851247437,0.3393312178042866,68.69950247104418,Connecticut,125.26692403707963,97.99891091017994,0.9439135644209756,0.6606687821957133,72.797309467268,63.77267992207083,Creighton,0,,,,,,,,,,,,,,,,,0.2839744126352481,0.5841154428484758,738902,,,,12,10,,,,-4.0978069962238095,141.4968119383122,5.8,3.6,3.2,-2.6,71.2,101.4,20240117,22.299999999999997,116.3,94.0,66.8,25.400000000000006,123.4,98.0,65.1,,,,,,Creighton,22.636199999999988,117.719,95.0828,66.6395,24.36930000000001,123.659,99.2897,65.2726,Creighton,67.6966485910865,23.166055135332666,23.073957119597424,117.0285913082292,93.95463418863179,66.17011433025613,22.332019919458077,23.12338559134321,121.56990756083539,98.44652196949225,66.74198556502319,71.83869354970786,138.58067911473103,-5.09670798468467,61.07696629213482,68.46195332700276,72.83637043563864,141.29832376264142,-4.374417108635882,61.091761625,69.49559700158845,72.867070157207,142.36266715879543,-3.3714731556185455,62.914255295609074,-1.6376189546302555,62.914255295609074,1.882142861423425,62.914255295609074,Creighton Bluejays,Connecticut Huskies,01/17/2024,69.97944856925476,56.196918681581785,-13.782529887672972,3.8623810453697445,Creighton,Creighton,1
2,2024-01-17 18:00:00-06:00,-3.5,-3.5,-2.5,-3.5,-3.5,Mississippi,LSU,01/17/2024,True,Mississippi vs LSU,MississippiLSU1-17,2024-01-17,SEC at SEC,53 Mississippi at 94 LSU,"Mississippi -0.2, 75-74 (51%)",75.4097627472342,1,H,Mississippi,01/17/2024,114.98190229391857,103.87559560994518,0.762815651571605,0.5089240170817001,74.35497433809795,LSU,108.59553443798131,98.4111258597698,0.7562960723651911,0.4910759829182999,74.12450944944032,69.45501101379605,,0,,,,,,,,,,,,,,,,,0.6826181468549346,0.7905720223081194,738902,,,,53,94,,,,0.2304648886576217,148.47948378753827,6.1,4.5,8.7,2.6,71.2,101.4,20240117,11.399999999999991,114.3,102.9,66.8,9.300000000000011,107.9,98.6,71.0,,,,,,Mississippi,13.952999999999989,116.496,102.543,66.6286,7.494699999999995,107.202,99.7073,71.1002,Mississippi,68.28845230735519,13.287540569028021,12.057418876892646,112.66600752373424,100.60858864684162,71.19103281829857,4.434427292499736,6.395518981118992,104.45086883529972,98.05534985418079,71.97701598845407,74.99453074392135,146.97154673237543,-3.0175147554672748,66.61235955056179,74.09780811860256,74.16489368628704,148.26270180488962,-0.06708556768448659,66.53520766460674,72.32236893695428,72.75747830124718,145.07984723820147,-0.4351093642928987,68.27985181634466,3.9636493079619157,68.27985181634466,2.1452163843659378,68.27985181634466,Mississippi Rebels,Louisiana State Tigers,01/17/2024,59.409638599828355,35.290459483106076,-24.11917911672228,6.463649307961916,LSU,Mississippi,0
3,2024-01-17 18:00:00-06:00,,-2.5,-2.5,-3.0,-3.0,Nebraska,Rutgers,01/17/2024,True,Nebraska vs Rutgers,NebraskaRutgers1-17,2024-01-17,B10 at B10,48 Nebraska at 98 Rutgers,"Nebraska -0.9, 69-68 (54%)",73.06577675102389,1,H,Nebraska,01/17/2024,115.58984733541558,103.4882617250117,0.7810480267118889,0.5383575527118184,68.8990308434789,Rutgers,100.9781190222091,91.62296407147528,0.7536271978327761,0.4616424472881816,67.9841159221452,68.76324000346379,,0,,,,,,,,,,,,,,,,,0.6857354731084239,0.772902126433171,738902,,,,48,98,,,,0.914914921333704,136.88314676562408,10.7,4.0,5.2,-5.4,71.2,101.4,20240117,14.400000000000006,115.9,101.5,68.6,8.400000000000006,101.5,93.1,68.3,,,,,,Nebraska,14.951999999999998,117.112,102.16,68.7577,6.852499999999992,99.6823,92.8298,68.2124,Nebraska,69.57717891208564,16.17793052362411,14.917689712733905,113.29250936008663,98.37481964735277,68.94825722304824,0.5379515625482546,4.819364800031545,97.3978505775294,92.57848577749789,68.07910185031828,68.74401052032303,136.8231123706413,-0.6649086700047491,65.80589887640448,68.66087989936518,68.02077354884283,136.681653448208,0.640106350522359,65.87258055449438,67.75436191437207,65.4608126175033,133.21517453187536,2.2935492968687754,67.3767588270299,8.493484984219322,67.3767588270299,5.257273737755497,67.3767588270299,Nebraska Cornhuskers,Rutgers Scarlet Knights,01/17/2024,59.409638599828355,20.928537614542652,-38.48110098528571,10.993484984219322,Nebraska,Nebraska,1
4,2024-01-17 22:00:00-06:00,-6.5,-6.5,-6.5,-6.5,-6.5,Nevada,San Diego St.,01/17/2024,True,Nevada vs San Diego St.,NevadaSan Diego St.1-17,2024-01-17,MWC at MWC,42 Nevada at 28 San Diego St.,"San Diego St. -4.9, 71-66 (69%)",69.86531488068981,1,H,Nevada,01/17/2024,109.4305646662543,96.71557141811574,0.8054061166559024,0.3064174641940745,66.4319121230313,San Diego St.,114.56777523168648,94.312531839844,0.9035540965440398,0.6935825358059254,71.32266967068425,68.03555866593673,Nevada,0,,,,,,,,,,,,,,,,,0.4160415065029639,0.7457597232461456,738902,,,,42,28,,,,-4.890757547652953,137.75458179371554,-2.3,-0.1,-2.4,-0.1,71.2,101.4,20240117,15.400000000000006,111.2,95.8,68.1,18.69999999999999,113.6,94.9,68.0,,,,,,Nevada,15.397599999999997,110.872,95.4744,68.1194,17.543300000000002,113.098,95.5547,68.1229,Nevada,68.88995856267447,20.038890541921436,16.75723912634344,109.61713385101098,92.85989472466756,69.16990986564633,18.749724076917765,17.270994455599386,110.64161544308755,93.37062098748815,65.80560791963354,71.77245909249437,137.57806701212792,-5.966851172860828,65.03932584269663,66.202403664636,71.36146641433416,137.56387007897015,-5.159062749698165,65.17543643623596,65.67464050192586,69.72327683281215,135.397917334738,-4.048636330886282,66.92573348916156,-1.3745703329117305,66.92573348916156,-3.3897884012260278,66.92573348916156,Nevada Wolf Pack,San Diego St Aztecs,01/17/2024,73.20575054664809,55.20773256414905,-17.998017982499043,5.1254296670882695,Nevada,Nevada,1
5,2024-01-17 19:00:00-06:00,2.5,2.5,2.5,2.5,2.5,Bradley,Southern Illinois,01/17/2024,True,Bradley vs Southern Illinois,BradleySouthern Illinois1-17,2024-01-17,MVC at MVC,64 Bradley at 89 Southern Illinois,"Southern Illinois -1.0, 67-66 (54%)",68.22508380572022,1,H,Bradley,01/17/2024,109.19294566972944,99.93431436112068,0.7347657795137182,0.4583933512135256,66.3873471551536,Southern Illinois,112.98898589563088,101.91932572448228,0.7659802426020398,0.5416066487864744,67.35734162845785,63.052373133260346,,0,,,,,,,,,,,,,,,,,0.6709661397404024,0.8142123850725259,738902,,,,64,89,,,,-0.96999447330424,133.74468878361145,19.3,25.8,17.4,-1.8,71.2,101.4,20240117,9.599999999999994,109.0,99.4,67.2,6.299999999999997,109.7,103.4,64.3,,,,,,Bradley,11.979200000000006,110.631,98.6518,67.2214,8.277000000000001,111.539,103.262,63.9767,Bradley,68.68207106176698,12.817857846363369,10.371357314456406,107.57142622296652,97.20006890851016,65.67009253847206,19.91996281539415,12.444175417411783,112.37024403481888,99.92606861740714,65.57875447302388,67.10134406092584,132.68009853394972,-1.5225895879019617,60.6876404494382,66.15804141139319,67.39367041271318,133.55171182410635,-1.2356290013199924,60.401732322752814,65.28638475029511,70.15956198521494,135.44594673551006,-4.873177234919822,63.34772419045156,-6.563099445573485,63.34772419045156,10.250675337602118,63.34772419045156,Bradley Braves,Southern Illinois Salukis,01/17/2024,40.590361400171645,73.40332053446717,32.812959134295525,-9.063099445573485,Southern Illinois,Southern Illinois,1
6,2024-01-17 20:00:00-06:00,-1.0,-1.5,-1.5,0.0,-1.0,Northern Iowa,Belmont,01/17/2024,True,Northern Iowa vs Belmont,Northern IowaBelmont1-17,2024-01-17,MVC at MVC,95 Northern Iowa at 131 Belmont,"Belmont -1.0, 77-76 (54%)",67.20556287261054,1,H,Northern Iowa,01/17/2024,109.16595679169356,104.2144070452633,0.6303729552260245,0.4623338478199332,75.55774196449634,Belmont,110.72425959547388,104.32363520547692,0.6648019698341755,0.5376661521800667,76.55606102296981,70.12554983494735,,0,,,,,,,,,,,,,,,,,0.7709249106690911,0.8768290100068514,738902,,,,95,131,,,,-0.99831905847347,152.11380298746616,3.8,5.6,4.0,0.2,71.2,101.4,20240117,6.400000000000006,109.4,103.0,67.1,2.9000000000000057,108.7,105.8,71.9,,,,,,Northern Iowa,7.727000000000004,110.604,102.877,66.718,3.605000000000004,109.303,105.698,71.6905,Northern Iowa,67.48961876522527,7.180295648903842,6.289743855946304,110.00358916047753,103.71384530453125,72.34175201763522,4.159094496583145,3.594867946838834,107.45236746872158,103.8574995218828,75.19522817288383,76.92652964023314,152.12175781311697,-1.7313014673493115,67.75969101123596,75.2970762171595,76.59721211713969,151.89428833429918,-1.3001358999801909,67.17762330056179,75.11152790693946,77.48839828767338,152.59992619461283,-2.3768703807339193,68.5718716921161,0.04282292149356692,68.5718716921161,0.6453984563661805,68.5718716921161,Northern Iowa Panthers,Belmont Bruins,01/17/2024,55.67984968164682,49.83729688957622,-5.842552792070599,1.542822921493567,Belmont,Northern Iowa,0
7,2024-01-17 18:00:00-06:00,-2.5,-2.5,-2.5,-2.5,-2.5,Massachusetts,Loyola Chicago,01/17/2024,True,Massachusetts vs Loyola Chicago,MassachusettsLoyola Chicago1-17,2024-01-17,A10 at A10,90 Massachusetts at 113 Loyola Chicago,"Loyola Chicago -2.3, 74-72 (59%)",66.39318592751033,1,H,Massachusetts,01/17/2024,110.7264257863054,105.2431708749258,0.6420040228009788,0.4098405539243037,71.7129374678635,Loyola Chicago,103.4726848052517,95.27926766278247,0.7208531345827438,0.5901594460756963,74.02313307022976,71.84806342834038,,0,,,,,,,,,,,,,,,,,0.7210370334674477,0.8712978156722452,738902,,,,90,113,,,,-2.3101956023662638,145.73607053809326,-6.2,-15.3,-0.6,5.7,71.2,101.4,20240117,7.200000000000003,111.0,103.8,70.5,4.5,102.7,98.2,69.8,,,,,,Massachusetts,8.292000000000002,112.185,103.893,70.3743,5.610799999999998,102.145,96.5342,69.6352,Massachusetts,71.4917152184765,10.815985855395118,8.565154556386013,107.11228244022487,98.54712788383891,70.90219232341758,9.569059830992508,8.188316621293819,100.5625276908821,92.37421106958831,72.22954638795525,74.7085484017921,146.93809478974737,-2.4790020138368476,69.1137640449438,71.46522916349873,74.06350766888369,145.52873683238244,-2.598278505384954,68.82764684494381,67.53692420492607,71.54075094548341,139.07767515040948,-4.0038267405573436,71.19268738695816,-1.3088523662240306,71.19268738695816,-6.529366131007464,71.19268738695816,Massachusetts Minutemen,Loyola Chicago Ramblers,01/17/2024,59.409638599828355,54.96007103312947,-4.449567566698882,1.1911476337759694,Massachusetts,Massachusetts,1
8,2024-01-17 18:00:00-06:00,-4.0,,-3.5,-4.0,-4.0,Virginia Tech,Virginia,01/17/2024,True,Virginia Tech vs Virginia,Virginia TechVirginia1-17,2024-01-17,ACC at ACC,59 Virginia Tech at 78 Virginia,"Virginia -1.5, 60-59 (57%)",65.91071397020534,1,H,Virginia Tech,01/17/2024,109.60232456934683,99.49329032671484,0.7526575114157095,0.4287266461861486,58.93227068689558,Virginia,105.76495069479466,93.6430382726031,0.8021655786066634,0.5712733538138514,60.42177489152812,60.69112109436975,,0,,,,,,,,,,,,,,,,,0.6220889461357395,0.7995876644257096,738902,,,,59,78,,,,-1.4895042046325457,119.3540455784237,14.9,15.6,2.4,-12.5,71.2,101.4,20240117,12.700000000000003,111.8,99.1,67.8,11.399999999999991,106.1,94.7,61.1,,,,,,Virginia Tech,12.82950000000001,111.046,98.2165,67.7293,9.531599999999997,104.408,94.8764,61.1191,Virginia Tech,68.71113966115949,13.7939860918673,13.339068982917153,110.15355820771603,96.81448922479892,62.322698703867246,12.626220756779102,14.292478319979555,107.26897382794112,92.9764955079616,59.06069699474045,62.03230283637808,121.09299983111853,-2.9716058416376328,58.182303370786514,58.728720024578685,60.45465252607925,119.18337255065794,-1.7259325015005658,58.139801399297745,59.058306193277865,63.33530244765358,122.39360864093145,-4.276996254375717,60.14415245367677,-1.2041566380651005,60.14415245367677,7.362486278464388,60.14415245367677,Virginia Tech Hokies,Virginia Cavaliers,01/17/2024,63.055865981823636,54.56512445054227,-8.490741531281365,2.2958433619348995,Virginia Tech,Virginia Tech,1
9,2024-01-17 21:00:00-06:00,-19.0,-19.5,-19.5,-19.0,-19.5,USC,Arizona,01/17/2024,True,USC vs Arizona,USCArizona1-17,2024-01-17,P12 at P12,74 USC at 3 Arizona,"Arizona -18.7, 91-72 (93%)",64.27825097500596,1,H,USC,01/17/2024,111.03236056726696,102.90526221364333,0.7056081850066628,0.066308521630765,72.3105734642654,Arizona,122.44678093822463,90.16835799363184,0.971222902621948,0.9336914783692348,91.0087244501288,76.34231368362018,USC,0,,,,,,,,,,,,,,,,,0.1651128590999107,0.8351268246823688,738902,,,,74,3,,,,-18.698150985863393,163.3192979143942,-2.6,2.5,-1.7,0.9,71.2,101.4,20240117,10.899999999999991,111.6,100.7,70.2,28.799999999999997,120.3,91.5,74.2,,,,,,USC,10.91000000000001,112.495,101.585,70.1382,29.519000000000005,120.875,91.356,74.2402,USC,70.44925081555323,3.883230546241065,8.890738105111883,110.9266363505861,102.03589824547424,75.20412783668851,33.69314989746772,27.942335893404124,116.3884850258698,88.44614913246579,71.62459632813655,89.8657238188618,161.49032014699833,-18.241127490725248,73.15786516853933,72.06094057254117,91.05793195563928,163.11887252818045,-18.996991383098106,73.13306173651685,69.99527305915673,89.60639938561066,159.6016724447674,-19.611126326453928,74.41115820690726,-24.6568729581917,74.41115820690726,-4.009868493453823,74.41115820690726,Southern California Trojans,Arizona Wildcats,01/17/2024,96.83545838833274,99.05696696987795,2.2215085815452085,-5.156872958191698,USC,Arizona,0
