,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,91.25,68.45,49.27,35.0,26.24,17.89,4.589714924538848
1,Houston,EliteEight,9,100.0,78.92,55.68,41.72,25.62,17.14,10.3,8.70873786407767
2,Arizona,FinalFour,9,100.0,78.93,60.57,39.75,26.44,17.02,9.99,9.01001001001001
3,Illinois,EliteEight,13,100.0,78.11,58.56,41.33,23.74,15.68,8.74,10.441647597254004
4,Duke,FinalFour,1,100.0,71.65,53.55,36.7,25.89,12.49,6.91,13.47178002894356
5,Iowa St.,EliteEight,12,100.0,75.21,50.45,30.29,19.1,9.46,4.87,19.533880903490758
6,Connecticut,FinalFour,8,100.0,80.64,47.68,30.55,16.99,8.37,4.52,21.123893805309738
7,Purdue,SweetSixteen,3,100.0,78.39,50.25,31.17,18.05,8.95,4.31,22.20185614849188
8,Florida,SweetSixteen,13,100.0,67.68,43.94,20.4,12.67,7.78,4.23,22.640661938534276
9,Nebraska,EliteEight,16,100.0,72.27,45.56,28.74,15.18,6.04,2.81,34.587188612099645
10,Vanderbilt,SweetSixteen,15,100.0,65.29,39.44,20.58,10.56,5.96,2.57,37.91050583657588
11,Kansas,SweetSixteen,2,100.0,64.48,39.69,23.21,10.24,5.6,2.33,41.918454935622314
12,Texas Tech,west,5,100.0,58.82,38.01,21.19,11.78,4.13,1.89,51.91005291005291
13,Alabama,SweetSixteen,14,100.0,70.27,41.57,23.09,11.82,5.04,1.82,53.94505494505495
14,Louisville,south,5,100.0,60.47,35.72,15.65,8.46,3.94,1.72,57.139534883720934
15,Tennessee,midwest,5,100.0,61.94,33.68,18.0,9.39,4.06,1.53,64.359477124183
16,Virginia,SweetSixteen,4,100.0,66.39,41.01,20.0,7.05,3.49,1.36,72.52941176470588
17,Michigan St.,SweetSixteen,9,100.0,54.07,30.64,14.97,8.73,2.95,1.24,79.64516129032259
18,Gonzaga,SweetSixteen,8,100.0,61.25,30.9,15.38,7.58,2.79,1.1,89.9090909090909
19,St. John's,west,6,100.0,60.23,36.49,18.76,7.39,2.8,1.04,95.15384615384615
20,Arkansas,south,6,100.0,57.82,30.95,12.53,5.41,2.08,0.9,110.1111111111111
21,Auburn,midwest,8,100.0,48.1,24.41,10.32,5.12,2.17,0.74,134.13513513513513
22,Saint Louis,midwest,6,100.0,55.53,26.44,12.08,5.46,2.08,0.73,135.986301369863
23,Iowa,midwest,7,100.0,52.68,20.65,9.47,4.44,1.8,0.71,139.84507042253523
24,Indiana,east,9,100.0,46.85,16.87,8.49,3.22,1.49,0.63,157.73015873015873
25,BYU,west,7,100.0,62.39,28.0,15.26,6.0,2.12,0.59,168.4915254237288
26,North Carolina,east,5,100.0,57.88,26.95,9.96,4.33,1.7,0.54,184.18518518518516
27,Texas A&M,west,8,100.0,60.14,22.61,11.9,5.56,1.59,0.51,195.078431372549
28,Utah St.,south,7,100.0,51.94,21.92,10.95,4.51,1.8,0.5,199.0
29,N.C. State,east,8,100.0,53.15,13.59,5.89,2.29,0.97,0.4,248.99999999999997
30,Clemson,east,7,100.0,52.01,22.15,10.93,2.47,1.24,0.35,284.7142857142857
31,Wisconsin,midwest,10,100.0,47.32,22.33,10.3,3.98,1.49,0.32,311.5
32,Saint Mary's,east,10,100.0,47.99,15.76,7.4,2.2,1.01,0.3,332.33333333333337
33,Villanova,south,8,100.0,56.54,19.19,8.37,3.41,1.2,0.29,343.82758620689657
34,Texas,midwest,9,100.0,51.9,25.92,10.29,2.87,0.9,0.25,399.0
35,SMU,south,9,100.0,43.46,13.42,6.54,2.51,0.91,0.22,453.54545454545456
36,Kentucky,east,6,100.0,58.42,31.47,11.47,2.78,0.79,0.19,525.3157894736842
37,UCLA,west,10,100.0,37.61,17.87,9.26,2.82,0.72,0.17,587.235294117647
38,Georgia,west,9,100.0,39.86,15.34,6.52,2.85,0.88,0.12,832.3333333333334
39,Missouri,west,11,100.0,39.77,20.1,7.65,3.15,0.72,0.07,1427.5714285714284
40,Miami FL,midwest,11,100.0,44.47,16.42,4.63,1.32,0.43,0.07,1427.5714285714284
41,UCF,south,10,100.0,48.06,12.78,4.24,1.14,0.45,0.05,1999.0
42,Stephen F. Austin,east,12,100.0,42.12,16.17,3.52,0.6,0.24,0.05,1999.0
43,Miami OH,south,11,100.0,42.18,16.4,3.57,0.96,0.18,0.04,2499.0
44,Tulsa,south,12,100.0,39.53,14.29,5.12,1.27,0.24,0.03,3332.3333333333335
45,East Tennessee St.,west,15,100.0,27.73,8.57,2.05,0.74,0.12,0.03,3332.3333333333335
46,Troy,west,14,100.0,38.75,12.51,2.9,0.72,0.11,0.01,9999.0
47,Belmont,west,12,100.0,41.18,16.09,2.41,0.55,0.11,0.01,9999.0
48,Hawaii,east,13,100.0,32.32,12.94,2.18,0.38,0.04,0.01,9999.0
