,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Duke,FinalFour,1,100.0,85.47,62.28,44.76,32.32,21.02,13.43,6.4460163812360385
1,Michigan,FinalFour,16,100.0,81.84,62.15,47.82,32.32,20.67,13.35,6.490636704119851
2,Arizona,FinalFour,9,100.0,83.04,60.47,44.61,32.65,21.19,12.22,7.183306055646481
3,Houston,EliteEight,9,100.0,82.93,53.76,35.95,20.86,12.27,7.32,12.66120218579235
4,Florida,FinalFour,8,100.0,73.82,50.01,31.41,20.94,13.33,7.09,13.104372355430183
5,Illinois,SweetSixteen,3,100.0,74.26,54.79,33.21,20.46,11.75,6.25,15.0
6,Purdue,EliteEight,16,100.0,66.37,46.74,30.28,16.99,9.01,5.13,18.49317738791423
7,Iowa St.,EliteEight,12,100.0,76.82,51.85,32.57,18.14,10.09,4.8,19.833333333333336
8,Connecticut,EliteEight,13,100.0,74.09,44.03,24.47,12.41,6.77,2.69,36.17472118959108
9,Gonzaga,SweetSixteen,8,100.0,71.26,39.2,20.33,9.1,4.37,2.17,45.08294930875576
10,Michigan St.,SweetSixteen,4,100.0,68.83,43.41,22.79,9.62,4.68,2.11,46.39336492890995
11,Vanderbilt,SweetSixteen,2,100.0,66.63,34.12,20.43,10.81,5.23,2.1,46.61904761904762
12,Alabama,SweetSixteen,9,100.0,77.54,41.57,17.9,10.52,4.8,1.95,50.282051282051285
13,St. John's,midwest,5,100.0,66.52,42.35,25.31,12.2,5.43,1.84,53.347826086956516
14,Virginia,SweetSixteen,13,100.0,67.77,39.85,15.98,8.42,3.8,1.79,54.865921787709496
15,Arkansas,SweetSixteen,15,100.0,57.83,36.28,17.22,9.34,4.14,1.71,57.4795321637427
16,Louisville,south,6,100.0,50.77,31.81,16.97,8.58,3.98,1.65,59.60606060606061
17,Texas Tech,west,5,100.0,61.72,35.67,15.58,7.82,3.05,1.36,72.52941176470588
18,Nebraska,SweetSixteen,14,100.0,69.12,37.09,16.73,7.65,3.25,1.18,83.7457627118644
19,Tennessee,west,6,100.0,53.75,31.57,17.33,6.44,2.46,1.17,84.47008547008548
20,Kansas,south,5,100.0,51.18,26.04,9.93,4.39,2.0,0.67,148.25373134328356
21,North Carolina,midwest,6,100.0,48.53,19.47,9.74,3.46,1.52,0.6,165.66666666666669
22,Wisconsin,east,5,100.0,55.61,26.96,9.31,4.44,1.4,0.6,165.66666666666669
23,Clemson,east,8,100.0,52.78,15.19,8.49,3.94,1.54,0.53,187.67924528301884
24,UCLA,west,7,100.0,57.73,25.7,12.2,4.43,1.41,0.5,199.0
25,Saint Mary's,midwest,7,100.0,44.44,21.98,9.48,4.26,1.4,0.46,216.3913043478261
26,N.C. State,east,9,100.0,47.22,18.22,9.17,3.11,1.06,0.46,216.3913043478261
27,Miami FL,south,7,100.0,58.92,33.26,17.68,5.99,1.72,0.45,221.2222222222222
28,Utah St.,south,9,100.0,52.52,18.43,8.94,4.4,1.21,0.45,221.2222222222222
29,Georgia,midwest,8,100.0,59.87,27.82,12.25,5.23,1.65,0.44,226.27272727272728
30,Kentucky,east,7,100.0,54.21,24.68,12.3,4.13,1.51,0.44,226.27272727272728
31,Ohio St.,west,8,100.0,54.85,18.62,8.87,3.71,1.11,0.4,248.99999999999997
32,Villanova,south,8,100.0,47.48,18.16,8.51,3.33,1.24,0.39,255.4102564102564
33,Iowa,west,9,100.0,45.15,15.81,7.85,2.97,1.02,0.37,269.27027027027026
34,SMU,south,11,100.0,49.23,24.56,10.86,3.57,1.14,0.32,311.5
35,BYU,east,6,100.0,54.49,27.44,11.0,4.36,1.36,0.31,321.5806451612903
36,Saint Louis,east,10,100.0,45.79,19.11,8.43,2.9,1.0,0.28,356.1428571428571
37,TCU,midwest,9,100.0,40.13,14.44,6.04,1.27,0.52,0.15,665.6666666666666
38,Missouri,west,11,100.0,46.25,18.87,7.26,1.27,0.48,0.15,665.6666666666666
39,Texas A&M,west,10,100.0,42.27,18.05,7.32,2.23,0.47,0.15,665.6666666666666
40,Northern Iowa,south,12,100.0,48.82,22.4,6.65,1.56,0.32,0.12,832.3333333333334
41,VCU,midwest,10,100.0,55.56,20.22,6.54,2.79,0.77,0.1,999.0
42,Texas,east,11,100.0,45.51,17.22,6.26,2.38,0.56,0.07,1427.5714285714284
43,UCF,midwest,11,100.0,51.47,18.34,6.84,1.54,0.35,0.05,1999.0
44,Cal Baptist,south,13,100.0,42.17,15.28,3.61,1.03,0.3,0.05,1999.0
45,Miami OH,south,10,100.0,41.08,16.47,4.95,1.36,0.26,0.05,1999.0
46,High Point,west,12,100.0,38.28,15.28,3.46,1.06,0.24,0.03,3332.3333333333335
47,Hofstra,east,13,100.0,32.23,15.63,2.97,0.86,0.17,0.03,3332.3333333333335
