,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,9,100.0,84.84,69.15,57.73,44.29,33.66,25.63,2.901677721420211
1,Duke,FinalFour,1,100.0,73.46,56.62,38.67,27.28,18.27,9.81,9.19367991845056
2,Connecticut,SweetSixteen,2,100.0,64.78,39.74,25.02,11.94,8.06,4.63,20.598272138228943
3,Alabama,SweetSixteen,9,100.0,58.37,39.37,22.23,14.19,8.63,4.07,23.57002457002457
4,Louisville,EliteEight,13,100.0,71.37,45.37,27.35,10.5,6.86,3.97,24.188916876574307
5,Gonzaga,EliteEight,16,100.0,70.64,49.56,29.66,15.62,8.66,3.93,24.445292620865136
6,Arizona,EliteEight,9,100.0,68.79,47.81,27.58,16.57,8.92,3.91,24.575447570332482
7,Illinois,SweetSixteen,15,100.0,64.71,40.23,15.76,9.92,6.0,3.39,28.49852507374631
8,Purdue,FinalFour,8,100.0,72.7,45.36,26.81,14.52,6.4,3.37,28.673590504451035
9,Tennessee,SweetSixteen,3,100.0,62.7,40.21,24.87,14.76,5.68,3.24,29.864197530864196
10,Michigan St.,SweetSixteen,8,100.0,70.4,43.44,26.27,13.14,7.17,3.14,30.84713375796178
11,BYU,SweetSixteen,4,100.0,67.25,41.23,24.96,13.91,7.36,2.91,33.36426116838488
12,Iowa St.,FinalFour,16,100.0,67.12,39.17,22.23,13.09,6.47,2.79,34.842293906810035
13,Houston,EliteEight,12,100.0,68.48,38.66,23.81,14.15,5.14,2.37,41.19409282700421
14,Vanderbilt,SweetSixteen,14,100.0,69.78,39.88,22.95,12.12,4.3,2.12,46.16981132075471
15,Indiana,east,5,100.0,55.43,30.4,18.55,11.62,5.33,2.06,47.543689320388346
16,Kentucky,midwest,11,100.0,53.13,29.0,15.61,9.55,3.42,1.83,53.6448087431694
17,Iowa,SweetSixteen,13,100.0,61.29,34.68,19.12,9.44,4.32,1.82,53.94505494505495
18,Kansas,midwest,5,100.0,62.9,36.05,21.74,9.93,3.61,1.8,54.55555555555556
19,St. John's,south,8,100.0,57.49,17.62,9.09,4.92,2.85,1.61,61.11180124223602
20,Florida,south,6,100.0,47.5,25.43,13.09,5.26,2.68,1.28,77.125
21,Saint Mary's,midwest,7,100.0,60.01,35.17,15.2,7.36,2.75,1.23,80.30081300813008
22,Georgia,east,8,100.0,54.77,28.7,13.12,7.3,3.19,1.06,93.33962264150942
23,Auburn,west,6,100.0,59.23,33.14,16.79,6.67,3.03,0.87,113.94252873563218
24,Nebraska,east,6,100.0,47.8,24.18,14.37,6.21,2.25,0.55,180.8181818181818
25,SMU,east,9,100.0,45.23,24.74,9.28,3.3,1.52,0.49,203.08163265306123
26,North Carolina,west,5,100.0,60.73,26.38,10.8,4.32,1.87,0.47,211.76595744680853
27,Ohio St.,midwest,6,100.0,46.87,20.48,8.33,3.29,0.98,0.45,221.2222222222222
28,Wisconsin,midwest,8,100.0,50.07,22.47,9.08,3.85,1.19,0.44,226.27272727272728
29,Saint Louis,east,11,100.0,52.2,23.86,11.69,4.85,1.71,0.43,231.5581395348837
30,Virginia,west,8,100.0,55.63,20.44,10.07,3.78,1.46,0.42,237.0952380952381
31,Akron,east,12,100.0,44.57,17.02,9.35,4.27,1.25,0.39,255.4102564102564
32,N.C. State,midwest,9,100.0,49.93,21.89,9.61,4.27,0.86,0.36,276.77777777777777
33,Clemson,south,7,100.0,55.45,26.09,11.98,2.49,0.95,0.31,321.5806451612903
34,Texas Tech,west,10,100.0,45.84,18.79,8.27,3.07,1.3,0.29,343.82758620689657
35,Butler,south,10,100.0,44.55,20.18,10.25,2.49,0.89,0.29,343.82758620689657
36,Tulsa,east,13,100.0,38.71,17.9,7.4,3.25,0.89,0.24,415.6666666666667
37,Yale,south,11,100.0,52.5,25.02,8.7,1.75,0.7,0.21,475.19047619047626
38,Baylor,east,7,100.0,49.43,22.22,8.91,2.92,1.03,0.19,525.3157894736842
39,Utah St.,south,9,100.0,42.51,9.04,4.63,1.43,0.67,0.18,554.5555555555555
40,Oklahoma St.,west,7,100.0,54.16,19.33,7.33,2.85,0.88,0.17,587.235294117647
41,USC,south,5,100.0,50.64,23.12,5.52,2.35,0.71,0.17,587.235294117647
42,UCLA,midwest,10,100.0,39.99,18.01,7.23,2.63,0.45,0.16,624.0
43,UC San Diego,west,13,100.0,41.63,17.45,4.9,2.14,0.8,0.15,665.6666666666666
44,Texas,west,9,100.0,44.37,13.31,4.19,1.19,0.49,0.14,713.2857142857142
45,High Point,west,12,100.0,39.27,16.8,7.98,2.66,0.97,0.13,768.2307692307693
46,Missouri,east,10,100.0,50.57,21.33,6.83,1.83,0.64,0.12,832.3333333333334
47,Northern Iowa,south,12,100.0,49.36,22.74,4.68,1.6,0.52,0.09,1110.111111111111
48,Troy,west,14,100.0,29.6,10.74,3.53,1.05,0.54,0.08,1249.0
49,Austin Peay,west,15,100.0,29.36,12.32,4.03,0.9,0.48,0.07,1427.5714285714284
50,Virginia Tech,west,11,100.0,40.77,12.68,4.12,0.89,0.27,0.06,1665.6666666666667
51,New Mexico St.,midwest,13,100.0,30.22,12.99,4.31,0.79,0.16,0.02,4999.0
