,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Houston,FinalFour,16,100.0,79.57,57.33,42.18,27.09,17.64,10.61,8.42507068803016
1,Duke,FinalFour,1,100.0,80.33,52.56,35.03,22.05,14.56,9.19,9.881392818280741
2,Purdue,FinalFour,8,100.0,67.23,45.16,28.02,17.42,10.92,6.4,14.624999999999998
3,Illinois,SweetSixteen,14,100.0,72.93,51.65,29.8,19.2,11.29,6.17,15.20745542949757
4,Michigan,EliteEight,9,100.0,67.31,47.97,27.84,15.91,8.73,4.92,19.32520325203252
5,Arizona,FinalFour,9,100.0,72.39,42.26,27.39,17.1,8.43,4.26,22.474178403755868
6,BYU,SweetSixteen,3,100.0,72.23,46.41,25.85,13.11,8.1,4.04,23.75247524752475
7,Louisville,EliteEight,13,100.0,72.3,43.63,25.86,15.13,7.67,4.02,23.87562189054727
8,Vanderbilt,SweetSixteen,2,100.0,69.32,41.83,24.53,14.13,6.93,3.64,26.47252747252747
9,Connecticut,SweetSixteen,4,100.0,65.59,38.8,23.17,12.11,6.85,3.54,27.248587570621467
10,Gonzaga,EliteEight,16,100.0,75.85,40.07,24.34,11.37,6.17,3.5,27.571428571428573
11,St. John's,south,8,100.0,64.44,33.45,23.0,11.85,6.59,3.32,29.12048192771085
12,Florida,SweetSixteen,8,100.0,61.56,35.61,19.52,10.73,5.82,3.07,31.573289902280134
13,Michigan St.,EliteEight,12,100.0,69.99,37.94,22.83,10.42,6.36,2.73,35.63003663003663
14,Alabama,midwest,5,100.0,61.88,29.3,15.19,9.35,5.27,2.5,39.0
15,Iowa St.,SweetSixteen,13,100.0,66.85,41.85,19.96,9.62,4.8,2.32,42.10344827586208
16,Tennessee,west,6,100.0,57.01,30.37,17.39,9.0,4.38,2.29,42.66812227074235
17,UCLA,west,7,100.0,50.18,28.06,15.53,8.69,4.24,2.24,43.64285714285714
18,North Carolina,SweetSixteen,9,100.0,69.76,42.02,19.58,9.58,4.0,1.8,54.55555555555556
19,Kentucky,midwest,10,100.0,58.3,30.75,15.97,6.57,3.34,1.49,66.11409395973155
20,Iowa,midwest,8,100.0,59.47,29.23,14.76,7.13,3.41,1.45,67.96551724137932
21,Virginia,south,5,100.0,61.09,33.94,15.86,7.63,3.47,1.4,70.42857142857143
22,Ohio St.,west,5,100.0,60.96,34.31,17.43,7.48,3.08,1.34,73.62686567164178
23,Arkansas,east,11,100.0,49.76,26.08,13.57,6.69,2.73,1.3,75.92307692307692
24,N.C. State,east,7,100.0,56.25,24.23,13.02,6.06,2.57,1.11,89.09009009009009
25,Creighton,south,11,100.0,45.47,22.5,12.61,5.93,2.38,1.01,98.009900990099
26,Indiana,SweetSixteen,15,100.0,59.4,31.43,14.44,6.33,2.62,0.9,110.1111111111111
27,Missouri,west,10,100.0,49.82,25.59,12.37,5.6,2.03,0.86,115.27906976744187
28,Georgia,east,6,100.0,50.24,27.42,13.44,5.24,2.03,0.82,120.95121951219514
29,Auburn,west,9,100.0,46.05,19.65,8.77,4.23,1.95,0.81,122.45679012345678
30,Nebraska,east,5,100.0,57.61,31.47,13.65,5.97,2.16,0.77,128.87012987012986
31,Baylor,midwest,7,100.0,41.7,22.44,12.8,5.41,2.15,0.73,135.986301369863
32,Saint Mary's,west,8,100.0,53.95,23.01,12.17,4.91,1.96,0.73,135.986301369863
33,Texas Tech,midwest,11,100.0,57.89,25.79,10.89,4.58,1.86,0.68,146.05882352941174
34,Villanova,south,10,100.0,49.86,23.53,10.05,5.06,1.76,0.6,165.66666666666669
35,Clemson,south,6,100.0,54.53,24.53,10.99,4.64,1.72,0.52,191.30769230769232
36,Oklahoma St.,midwest,6,100.0,42.11,18.21,7.63,2.63,1.22,0.49,203.08163265306123
37,SMU,south,7,100.0,50.14,24.32,10.1,4.19,1.22,0.36,276.77777777777777
38,Boise St.,west,11,100.0,42.99,23.5,7.86,3.48,1.12,0.35,284.7142857142857
39,Santa Clara,east,9,100.0,50.89,19.45,7.54,2.94,0.78,0.26,383.6153846153846
40,Yale,south,13,100.0,40.6,17.07,6.39,2.43,0.72,0.23,433.78260869565213
41,Utah St.,east,10,100.0,43.75,16.79,6.03,2.06,0.53,0.23,433.78260869565213
42,Mississippi,south,9,100.0,35.56,16.72,6.61,2.3,0.73,0.22,453.54545454545456
43,George Washington,east,8,100.0,49.11,17.84,6.53,2.89,0.71,0.21,475.19047619047626
44,Northern Iowa,east,12,100.0,42.39,15.52,5.89,2.01,0.47,0.14,713.2857142857142
45,Liberty,south,12,100.0,38.91,17.56,5.32,1.99,0.67,0.13,768.2307692307693
46,Georgetown,midwest,9,100.0,40.53,16.81,5.36,1.62,0.45,0.05,1999.0
47,Akron,midwest,12,100.0,38.12,12.81,3.49,1.06,0.29,0.05,1999.0
48,High Point,west,12,100.0,39.04,14.17,4.14,1.49,0.27,0.05,1999.0
49,St. Thomas,south,15,100.0,27.7,8.52,2.59,0.48,0.15,0.05,1999.0
