,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,92.95,73.68,59.84,46.61,34.46,24.52,3.078303425774878
1,Connecticut,EliteEight,12,100.0,81.21,52.01,35.73,23.93,14.04,7.07,13.144271570014144
2,Gonzaga,EliteEight,16,100.0,79.94,54.59,38.05,22.7,11.12,6.89,13.513788098693759
3,Duke,FinalFour,1,100.0,71.52,49.61,31.35,21.1,10.67,6.21,15.103059581320451
4,Arizona,FinalFour,9,100.0,75.38,51.02,32.8,20.34,12.09,6.02,15.611295681063124
5,Vanderbilt,EliteEight,13,100.0,75.11,48.43,31.51,16.9,9.94,4.7,20.27659574468085
6,Louisville,south,5,100.0,72.17,45.75,26.65,16.3,9.23,4.5,21.22222222222222
7,Purdue,SweetSixteen,2,100.0,73.42,51.39,31.3,16.1,9.0,3.79,25.38522427440633
8,Iowa St.,FinalFour,8,100.0,70.39,39.97,25.34,14.86,7.79,3.5,27.571428571428573
9,Illinois,SweetSixteen,9,100.0,62.56,39.78,22.73,13.38,6.12,3.4,28.41176470588235
10,Michigan St.,EliteEight,9,100.0,74.34,49.01,27.72,11.13,6.07,3.31,29.211480362537763
11,BYU,SweetSixteen,4,100.0,74.58,41.94,26.85,11.41,5.93,2.84,34.2112676056338
12,Alabama,SweetSixteen,14,100.0,65.13,38.98,22.88,12.46,6.44,2.77,35.101083032490976
13,Tennessee,west,5,100.0,67.48,34.38,17.87,10.27,4.22,2.14,45.72897196261682
14,Kansas,SweetSixteen,15,100.0,55.61,31.71,16.79,9.69,5.04,1.82,53.94505494505495
15,Houston,SweetSixteen,13,100.0,59.01,33.29,11.76,6.73,3.44,1.8,54.55555555555556
16,St. John's,midwest,8,100.0,62.34,35.42,20.65,10.45,3.77,1.39,70.94244604316548
17,North Carolina,SweetSixteen,8,100.0,69.94,42.83,20.27,9.28,3.28,1.35,73.07407407407408
18,Iowa,south,7,100.0,63.84,27.75,14.15,6.7,3.37,1.18,83.7457627118644
19,Virginia,midwest,5,100.0,54.07,30.16,14.33,7.36,3.56,1.06,93.33962264150942
20,Georgia,midwest,10,100.0,47.46,23.81,14.48,6.82,3.06,1.06,93.33962264150942
21,Nebraska,SweetSixteen,3,100.0,58.84,33.49,17.64,7.65,3.07,1.01,98.009900990099
22,Arkansas,east,5,100.0,62.94,35.23,9.71,4.19,1.75,0.83,119.48192771084338
23,Florida,east,8,100.0,48.89,11.64,6.87,4.18,2.0,0.75,132.33333333333334
24,Saint Louis,east,11,100.0,58.33,30.52,14.18,3.97,1.54,0.61,162.9344262295082
25,UCLA,west,9,100.0,52.95,22.39,10.28,4.51,1.55,0.6,165.66666666666669
26,Texas Tech,west,6,100.0,56.57,29.42,13.77,5.6,1.27,0.53,187.67924528301884
27,Saint Mary's,midwest,7,100.0,52.54,18.39,8.51,4.36,1.83,0.49,203.08163265306123
28,Auburn,midwest,6,100.0,46.35,24.05,8.01,2.96,1.14,0.42,237.0952380952381
29,Seton Hall,west,7,100.0,61.75,25.34,12.13,4.06,1.15,0.37,269.27027027027026
30,Ohio St.,midwest,11,100.0,53.65,26.29,10.37,4.07,1.49,0.32,311.5
31,LSU,east,7,100.0,54.99,22.98,7.6,2.62,0.79,0.31,321.5806451612903
32,Utah St.,south,8,100.0,57.84,22.1,8.61,2.76,0.99,0.29,343.82758620689657
33,UCF,east,10,100.0,45.01,16.18,8.66,2.52,0.85,0.28,356.1428571428571
34,Miami FL,east,9,100.0,51.11,12.26,5.46,2.2,0.75,0.26,383.6153846153846
35,Clemson,east,6,100.0,41.67,20.5,9.68,2.49,0.73,0.25,399.0
36,Boise St.,west,8,100.0,47.05,21.79,8.01,2.8,0.72,0.24,415.6666666666667
37,SMU,south,9,100.0,42.16,18.3,7.01,2.45,0.84,0.23,433.78260869565213
38,USC,south,6,100.0,47.82,19.17,6.57,3.36,0.99,0.15,665.6666666666666
39,Butler,south,10,100.0,36.16,17.18,6.02,2.19,0.52,0.14,713.2857142857142
40,Utah Valley,east,13,100.0,40.99,18.45,3.72,1.36,0.33,0.1,999.0
41,Virginia Tech,west,10,100.0,38.25,11.65,4.47,1.41,0.29,0.08,1249.0
42,UC San Diego,west,13,100.0,37.44,15.76,5.23,1.49,0.25,0.08,1249.0
43,Yale,midwest,12,100.0,45.93,16.87,6.8,1.41,0.44,0.06,1665.6666666666667
44,Arizona St.,midwest,9,100.0,37.66,15.6,5.63,1.57,0.43,0.05,1999.0
45,Miami OH,south,12,100.0,27.83,11.12,3.21,0.75,0.18,0.05,1999.0
46,Oklahoma,south,11,100.0,52.18,19.78,7.19,1.24,0.27,0.04,2499.0
47,High Point,midwest,14,100.0,41.16,16.17,4.22,1.01,0.25,0.04,2499.0
48,Lipscomb,west,14,100.0,30.06,10.9,3.61,0.53,0.24,0.02,4999.0
49,Sam Houston St.,midwest,13,100.0,34.87,13.99,3.21,0.66,0.13,0.02,4999.0
50,Colorado,west,11,100.0,43.43,16.85,5.26,1.13,0.12,0.02,4999.0
51,Lindenwood,east,16,100.0,7.05,2.42,0.44,0.07,0.06,0.02,4999.0
52,Oakland,west,15,100.0,20.06,8.42,2.44,0.36,0.07,0.01,9999.0
53,Arkansas St.,midwest,15,100.0,18.79,5.79,1.04,0.17,0.05,0.01,9999.0
54,Belmont,west,12,100.0,32.52,10.08,2.88,1.13,0.18,0.0,0.0
55,Northern Colorado,south,14,100.0,26.58,9.66,1.46,0.31,0.02,0.0,0.0
56,McNeese St.,east,12,100.0,37.06,13.03,2.2,0.29,0.02,0.0,0.0
57,North Dakota St.,east,15,100.0,25.66,11.83,3.48,0.18,0.02,0.0,0.0
58,Vermont,south,16,100.0,24.62,8.58,1.32,0.08,0.02,0.0,0.0
59,East Tennessee St.,south,15,100.0,24.89,6.64,1.8,0.38,0.01,0.0,0.0
60,Southern,west,16,100.0,28.48,6.21,1.65,0.25,0.01,0.0,0.0
61,UNC Wilmington,south,13,100.0,44.39,11.42,3.61,0.45,0.0,0.0,0.0
62,LIU,midwest,16,100.0,29.61,9.01,1.16,0.26,0.0,0.0,0.0
63,Quinnipiac,east,14,100.0,25.42,7.04,1.83,0.05,0.0,0.0,0.0
