,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,81.19,62.34,48.1,37.28,27.5,19.3,4.181347150259067
1,Vanderbilt,EliteEight,13,100.0,78.63,61.44,38.46,21.7,12.68,6.2,15.129032258064516
2,Duke,FinalFour,1,100.0,75.25,46.64,32.58,19.76,10.52,5.8,16.24137931034483
3,Arizona,FinalFour,9,100.0,68.26,45.93,27.84,17.41,10.18,5.73,16.45200698080279
4,Gonzaga,EliteEight,16,100.0,74.68,51.41,32.86,19.38,9.8,5.73,16.45200698080279
5,Connecticut,EliteEight,12,100.0,62.59,42.25,28.48,18.81,10.42,5.42,17.45018450184502
6,Houston,SweetSixteen,13,100.0,66.98,47.45,23.91,15.66,9.26,5.08,18.68503937007874
7,Purdue,SweetSixteen,2,100.0,72.59,48.66,30.67,17.01,9.66,4.77,19.964360587002098
8,Iowa St.,FinalFour,8,100.0,76.75,47.48,29.61,17.95,9.65,4.64,20.551724137931036
9,Alabama,SweetSixteen,14,100.0,72.21,47.17,26.62,14.3,7.68,4.11,23.330900243309
10,Louisville,south,5,100.0,71.33,45.46,23.72,14.35,7.03,3.16,30.645569620253163
11,BYU,SweetSixteen,4,100.0,70.99,44.07,28.94,11.91,6.36,3.04,31.89473684210526
12,Illinois,SweetSixteen,9,100.0,67.18,36.71,19.45,11.98,5.03,2.49,39.16064257028113
13,Kansas,SweetSixteen,15,100.0,63.34,34.57,17.21,9.2,5.27,2.45,39.816326530612244
14,Michigan St.,EliteEight,9,100.0,60.14,33.67,17.94,7.54,4.37,2.33,41.918454935622314
15,Florida,south,8,100.0,60.12,32.34,18.62,8.75,4.49,1.97,49.76142131979696
16,St. John's,west,9,100.0,62.72,31.97,16.99,9.78,3.55,1.62,60.728395061728385
17,North Carolina,SweetSixteen,8,100.0,65.78,40.46,20.42,8.46,4.04,1.49,66.11409395973155
18,Nebraska,SweetSixteen,3,100.0,61.81,36.5,19.54,8.92,3.74,1.39,70.94244604316548
19,Tennessee,west,5,100.0,54.19,30.37,13.31,7.14,2.94,1.39,70.94244604316548
20,Iowa,midwest,7,100.0,56.98,27.25,14.49,7.83,3.33,1.32,74.75757575757576
21,Virginia,midwest,5,100.0,59.31,27.85,13.79,6.91,3.27,1.24,79.64516129032259
22,Arkansas,east,5,100.0,56.97,26.7,8.45,4.67,2.21,0.99,100.01010101010101
23,UCLA,midwest,8,100.0,51.49,29.26,13.69,6.23,2.5,0.91,108.89010989010988
24,Saint Louis,east,11,100.0,52.79,28.66,15.59,5.68,2.15,0.87,113.94252873563218
25,Texas Tech,west,6,100.0,59.21,32.22,13.61,6.12,2.25,0.77,128.87012987012986
26,Georgia,midwest,10,100.0,43.02,20.73,10.09,4.51,2.23,0.77,128.87012987012986
27,Saint Mary's,east,8,100.0,49.39,17.15,6.91,3.82,1.78,0.54,184.18518518518516
28,Ohio St.,midwest,9,100.0,48.51,17.67,7.34,3.57,1.34,0.52,191.30769230769232
29,Clemson,east,7,100.0,59.89,31.55,16.48,4.04,1.44,0.51,195.078431372549
30,Auburn,midwest,6,100.0,54.16,28.32,11.67,4.52,1.44,0.42,237.0952380952381
31,LSU,west,7,100.0,53.46,24.0,13.21,4.83,1.42,0.41,242.90243902439028
32,USC,south,6,100.0,56.56,25.37,9.38,3.11,1.15,0.4,248.99999999999997
33,Miami FL,east,9,100.0,50.61,16.14,5.88,2.35,0.84,0.37,269.27027027027026
34,Boise St.,west,8,100.0,37.28,16.47,6.82,3.12,0.84,0.31,321.5806451612903
35,Seton Hall,east,6,100.0,47.21,19.41,8.48,2.18,0.75,0.23,433.78260869565213
