,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,86.88,67.86,50.46,39.06,30.47,22.9,3.3668122270742358
1,Vanderbilt,FinalFour,8,100.0,82.88,61.44,44.96,30.26,19.0,9.89,9.111223458038422
2,Purdue,EliteEight,9,100.0,81.83,64.44,41.73,20.93,12.12,7.26,12.774104683195592
3,Iowa St.,FinalFour,1,100.0,80.25,57.93,41.87,25.16,11.5,6.43,14.552099533437014
4,Connecticut,EliteEight,13,100.0,75.95,52.1,32.33,19.74,11.88,5.59,16.889087656529515
5,Arizona,FinalFour,9,100.0,79.72,52.21,34.28,20.15,11.39,5.39,17.55287569573284
6,Alabama,SweetSixteen,8,100.0,73.78,49.86,30.71,19.22,8.65,4.81,19.79002079002079
7,Illinois,SweetSixteen,15,100.0,64.93,48.43,28.9,16.05,10.07,4.6,20.739130434782613
8,Louisville,east,5,100.0,76.65,48.84,22.81,13.07,7.7,4.39,21.779043280182233
9,Houston,SweetSixteen,2,100.0,71.77,41.63,24.71,13.76,7.26,3.19,30.347962382445143
10,Gonzaga,EliteEight,16,100.0,75.76,42.44,25.96,14.96,6.0,3.0,32.333333333333336
11,Duke,EliteEight,12,100.0,71.29,43.6,26.24,13.18,6.13,2.89,33.602076124567475
12,Iowa,midwest,7,100.0,62.37,30.13,18.88,9.97,5.21,2.06,47.543689320388346
13,BYU,SweetSixteen,4,100.0,70.8,43.42,23.53,8.57,4.06,1.74,56.4712643678161
14,Virginia,midwest,6,100.0,59.2,36.02,18.81,8.77,4.53,1.65,59.60606060606061
15,Michigan St.,SweetSixteen,9,100.0,66.77,38.81,18.65,9.17,3.07,1.33,74.18796992481202
16,Kansas,SweetSixteen,13,100.0,61.18,30.82,10.14,4.63,2.41,1.06,93.33962264150942
17,Tennessee,west,6,100.0,56.59,23.55,12.63,6.19,2.07,1.01,98.009900990099
18,Arkansas,midwest,5,100.0,54.31,27.89,10.97,5.33,2.22,0.83,119.48192771084338
19,North Carolina,SweetSixteen,14,100.0,65.65,38.24,15.13,6.99,2.77,0.74,134.13513513513513
20,Saint Mary's,midwest,8,100.0,59.96,22.85,13.3,7.02,2.15,0.7,141.85714285714286
21,Utah St.,south,8,100.0,48.42,23.88,11.85,4.74,2.28,0.65,152.84615384615384
22,St. John's,west,10,100.0,49.51,27.45,11.54,5.12,1.71,0.64,155.25
23,Florida,east,8,100.0,52.37,17.29,7.78,3.24,1.51,0.62,160.29032258064515
