,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,8,100.0,85.54,75.71,63.04,51.45,38.63,28.44,2.5161744022503516
1,Vanderbilt,FinalFour,9,100.0,83.67,61.22,44.94,30.76,15.7,9.88,9.121457489878543
2,Purdue,EliteEight,9,100.0,73.85,51.07,35.9,21.51,15.12,7.69,12.003901170351105
3,Arizona,FinalFour,16,100.0,79.96,53.41,34.71,22.38,14.02,7.12,13.044943820224718
4,Connecticut,EliteEight,13,100.0,78.96,52.95,35.76,21.52,9.74,5.65,16.699115044247787
5,Iowa St.,FinalFour,1,100.0,72.12,46.25,32.67,20.87,11.62,5.02,18.920318725099605
6,Alabama,SweetSixteen,13,100.0,69.15,43.16,23.86,13.81,8.55,3.88,24.77319587628866
7,Gonzaga,SweetSixteen,3,100.0,72.56,43.07,26.36,10.65,6.17,3.48,27.735632183908045
8,Duke,EliteEight,16,100.0,73.54,50.79,30.78,16.87,7.48,2.84,34.2112676056338
9,Houston,SweetSixteen,2,100.0,69.12,46.07,26.05,14.24,5.8,2.62,37.167938931297705
10,Illinois,SweetSixteen,14,100.0,68.93,39.3,14.65,8.94,4.83,2.4,40.666666666666664
11,Virginia,west,5,100.0,64.1,42.95,19.34,11.39,5.03,2.07,47.30917874396136
12,Michigan St.,SweetSixteen,8,100.0,64.72,35.03,23.07,12.95,5.49,1.9,51.63157894736842
13,Louisville,east,5,100.0,62.14,30.91,15.54,8.77,4.89,1.79,54.865921787709496
14,Indiana,east,10,100.0,55.6,27.17,15.75,7.52,3.8,1.49,66.11409395973155
15,BYU,SweetSixteen,4,100.0,67.37,34.17,15.7,6.89,3.66,1.33,74.18796992481202
16,Tennessee,midwest,6,100.0,54.33,34.41,19.25,5.97,2.79,1.29,76.51937984496124
17,Kansas,SweetSixteen,15,100.0,63.87,41.23,19.64,9.8,2.91,1.14,86.71929824561404
18,Florida,midwest,7,100.0,63.82,39.38,20.3,5.87,2.49,1.06,93.33962264150942
19,Iowa,east,9,100.0,48.88,23.74,10.23,5.07,2.65,0.99,100.01010101010101
20,Nebraska,EliteEight,12,100.0,65.62,30.62,14.13,4.97,2.38,0.99,100.01010101010101
21,Texas Tech,west,6,100.0,61.72,34.16,16.96,8.0,2.96,0.91,108.89010989010988
22,St. John's,west,9,100.0,50.14,23.8,13.76,6.85,2.7,0.8,124.0
23,North Carolina,SweetSixteen,9,100.0,56.06,26.14,12.46,5.55,2.16,0.67,148.25373134328356
