,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,86.76,66.39,53.36,40.44,28.44,19.16,4.219206680584551
1,Arizona,FinalFour,9,100.0,77.45,56.14,42.99,30.09,17.94,10.84,8.22509225092251
2,Duke,FinalFour,1,100.0,76.21,54.86,40.43,26.65,15.69,9.15,9.92896174863388
3,Florida,FinalFour,8,100.0,85.55,66.88,44.68,28.86,18.17,9.07,10.025358324145536
4,Illinois,SweetSixteen,3,100.0,76.24,57.28,35.89,22.47,12.89,7.3,12.698630136986303
5,Houston,EliteEight,9,100.0,83.51,60.93,40.15,21.02,12.22,7.22,12.850415512465375
6,Purdue,EliteEight,16,100.0,68.69,47.96,30.17,18.21,9.93,5.33,17.76172607879925
7,Iowa St.,EliteEight,12,100.0,76.43,54.78,31.66,16.78,9.81,4.45,21.47191011235955
8,Connecticut,EliteEight,13,100.0,71.28,51.6,28.84,15.01,6.81,2.77,35.101083032490976
9,Alabama,SweetSixteen,9,100.0,74.65,48.03,23.54,11.88,5.24,2.44,39.98360655737705
10,Vanderbilt,SweetSixteen,2,100.0,70.17,38.78,24.09,12.47,5.65,2.38,41.01680672268908
11,St. John's,midwest,5,100.0,66.42,41.59,20.27,9.74,5.3,2.07,47.30917874396136
12,Michigan St.,SweetSixteen,4,100.0,75.27,43.0,23.39,9.17,3.81,1.79,54.865921787709496
13,Gonzaga,SweetSixteen,8,100.0,68.56,38.1,22.09,9.73,4.05,1.62,60.728395061728385
14,Louisville,south,6,100.0,58.76,32.86,20.36,9.58,4.15,1.61,61.11180124223602
15,Tennessee,west,6,100.0,60.6,38.9,21.62,9.67,3.29,1.39,70.94244604316548
16,Kansas,south,5,100.0,70.71,37.99,17.47,8.85,3.19,1.11,89.09009009009009
17,Virginia,SweetSixteen,13,100.0,65.59,40.2,14.12,5.79,2.54,1.06,93.33962264150942
18,Nebraska,SweetSixteen,14,100.0,66.18,33.67,15.51,7.8,3.37,1.05,94.23809523809524
19,Texas Tech,west,5,100.0,59.11,31.71,12.18,5.79,2.05,0.96,103.16666666666667
20,Arkansas,SweetSixteen,15,100.0,56.45,34.42,12.98,6.5,2.64,0.93,106.5268817204301
21,Wisconsin,east,5,100.0,59.15,30.63,11.1,5.99,2.25,0.76,130.57894736842104
22,Iowa,west,9,100.0,57.31,21.21,10.73,4.12,1.63,0.65,152.84615384615384
23,Ohio St.,west,8,100.0,42.69,18.54,8.64,4.44,1.75,0.38,262.15789473684214
24,Georgia,midwest,8,100.0,53.35,15.94,7.25,2.59,1.07,0.38,262.15789473684214
25,UCLA,west,7,100.0,53.71,21.9,9.84,3.69,1.27,0.37,269.27027027027026
26,Clemson,east,8,100.0,61.07,19.89,9.44,3.28,1.24,0.36,276.77777777777777
27,Saint Mary's,midwest,7,100.0,48.99,18.77,7.9,2.44,0.92,0.36,276.77777777777777
28,Utah St.,south,9,100.0,53.49,22.17,10.5,4.5,1.36,0.34,293.1176470588235
29,North Carolina,midwest,6,100.0,48.68,16.42,9.11,2.67,1.01,0.34,293.1176470588235
30,Villanova,south,8,100.0,46.51,15.39,8.59,3.25,1.07,0.25,399.0
31,Miami FL,south,7,100.0,54.23,24.4,10.66,3.07,1.14,0.24,415.6666666666667
32,SMU,south,11,100.0,41.24,21.25,8.76,2.59,0.94,0.23,433.78260869565213
33,Saint Louis,east,10,100.0,53.78,17.09,7.72,2.69,0.87,0.23,433.78260869565213
34,Texas,east,11,100.0,52.8,24.42,8.89,2.99,0.92,0.19,525.3157894736842
35,BYU,east,6,100.0,47.2,25.91,10.35,2.9,0.7,0.17,587.235294117647
36,Texas A&M,west,10,100.0,46.29,20.98,8.09,3.11,0.41,0.16,624.0
37,Northern Iowa,south,12,100.0,29.29,11.79,2.47,1.09,0.34,0.13,768.2307692307693
38,UCF,midwest,11,100.0,51.32,18.09,5.83,1.84,0.66,0.11,908.0909090909091
39,Missouri,west,11,100.0,39.4,15.04,5.06,1.5,0.36,0.11,908.0909090909091
40,Kentucky,east,7,100.0,46.22,17.23,7.62,2.46,0.53,0.09,1110.111111111111
41,N.C. State,east,9,100.0,38.93,10.59,5.58,1.73,0.37,0.09,1110.111111111111
42,VCU,midwest,10,100.0,51.01,16.62,5.16,1.38,0.44,0.07,1427.5714285714284
43,Miami OH,south,10,100.0,45.77,15.11,3.56,1.41,0.29,0.05,1999.0
44,Hofstra,east,13,100.0,34.41,11.73,2.55,0.54,0.13,0.05,1999.0
45,Cal Baptist,south,13,100.0,43.55,15.8,3.49,0.96,0.2,0.04,2499.0
46,North Dakota St.,midwest,13,100.0,33.82,11.08,2.31,0.62,0.14,0.04,2499.0
47,Idaho,west,15,100.0,31.31,9.16,2.28,0.53,0.04,0.04,2499.0
48,TCU,midwest,9,100.0,46.65,11.13,5.22,1.52,0.24,0.02,4999.0
49,Akron,east,12,100.0,40.85,17.44,3.18,0.8,0.18,0.01,9999.0
50,Siena,south,15,100.0,28.72,8.89,1.74,0.28,0.11,0.01,9999.0
51,Wright St.,midwest,14,100.0,23.76,8.21,2.48,0.55,0.09,0.01,9999.0
52,High Point,west,12,100.0,40.89,11.77,2.52,0.33,0.03,0.01,9999.0
53,Kennesaw St.,south,14,100.0,29.83,7.11,1.99,0.26,0.01,0.01,9999.0
54,Hawaii,west,13,100.0,25.35,8.49,0.85,0.13,0.05,0.0,0.0
55,Furman,south,16,100.0,22.55,6.3,1.51,0.09,0.03,0.0,0.0
56,McNeese St.,midwest,12,100.0,33.58,13.66,3.01,0.48,0.02,0.0,0.0
57,Troy,west,14,100.0,31.44,7.96,0.85,0.07,0.01,0.0,0.0
58,Queens,midwest,16,100.0,14.45,6.05,1.75,0.16,0.0,0.0,0.0
