,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,83.69,60.91,47.08,34.91,24.59,17.17,4.824111822947
1,Illinois,EliteEight,13,100.0,72.15,53.88,40.06,27.13,18.79,10.67,8.372071227741332
2,Arizona,FinalFour,9,100.0,79.35,54.35,37.79,23.36,15.38,8.09,11.360939431396785
3,Duke,FinalFour,1,100.0,76.39,53.11,35.78,23.23,12.66,7.67,12.03780964797914
4,Houston,EliteEight,16,100.0,74.26,53.98,35.43,21.49,12.11,7.17,12.94700139470014
5,Purdue,EliteEight,9,100.0,78.94,52.34,34.35,17.18,10.06,5.99,15.69449081803005
6,Florida,SweetSixteen,4,100.0,71.46,47.11,29.18,15.87,8.64,5.25,18.047619047619047
7,Iowa St.,EliteEight,12,100.0,72.72,41.51,25.94,13.99,7.98,3.95,24.31645569620253
8,Connecticut,FinalFour,8,100.0,67.73,43.46,23.54,15.67,8.12,3.37,28.673590504451035
9,Vanderbilt,midwest,5,100.0,70.66,42.36,26.2,15.2,6.94,2.92,33.24657534246575
10,Louisville,south,5,100.0,58.64,36.24,19.49,10.2,5.62,2.38,41.01680672268908
11,Gonzaga,SweetSixteen,8,100.0,75.36,43.46,22.19,11.15,4.73,2.19,44.662100456621005
12,Texas Tech,SweetSixteen,9,100.0,71.58,43.44,22.13,11.34,4.26,2.07,47.30917874396136
13,Tennessee,SweetSixteen,13,100.0,57.45,31.86,14.86,7.73,3.66,1.83,53.6448087431694
14,Michigan St.,SweetSixteen,14,100.0,61.82,33.58,18.6,9.81,4.35,1.72,57.139534883720934
15,Alabama,west,5,100.0,54.66,29.64,16.68,8.27,3.45,1.57,62.69426751592357
16,Nebraska,SweetSixteen,3,100.0,66.34,38.46,21.92,10.34,4.86,1.49,66.11409395973155
17,Virginia,SweetSixteen,2,100.0,69.39,38.22,15.98,7.55,3.46,1.39,70.94244604316548
18,Arkansas,east,5,100.0,66.82,42.28,16.67,7.52,2.99,1.32,74.75757575757576
19,Kansas,SweetSixteen,15,100.0,58.91,34.24,14.34,5.79,3.05,1.08,91.5925925925926
20,BYU,south,6,100.0,51.91,30.5,11.81,5.37,2.71,0.89,111.35955056179775
21,North Carolina,midwest,6,100.0,51.12,23.7,14.43,6.56,2.35,0.77,128.87012987012986
22,N.C. State,south,7,100.0,62.95,24.77,13.02,5.18,2.56,0.74,134.13513513513513
23,St. John's,west,6,100.0,55.61,28.17,11.48,5.22,1.72,0.65,152.84615384615384
24,Iowa,west,7,100.0,51.85,23.22,11.41,4.77,1.58,0.65,152.84615384615384
25,Saint Mary's,west,9,100.0,57.86,26.73,12.25,4.7,1.46,0.65,152.84615384615384
26,Saint Louis,midwest,7,100.0,42.8,20.82,9.27,4.88,1.73,0.6,165.66666666666669
27,Utah St.,south,8,100.0,54.29,21.52,10.09,4.01,1.61,0.56,177.57142857142856
28,Indiana,south,10,100.0,37.05,14.37,9.01,4.35,1.65,0.55,180.8181818181818
29,Miami FL,midwest,9,100.0,50.2,21.43,10.92,5.1,1.77,0.44,226.27272727272728
30,Ohio St.,midwest,11,100.0,48.88,26.06,11.77,5.25,1.67,0.44,226.27272727272728
31,Georgia,midwest,8,100.0,49.8,26.48,11.97,5.5,1.52,0.43,231.5581395348837
32,Wisconsin,east,7,100.0,53.44,23.41,10.2,3.16,1.23,0.38,262.15789473684214
33,Villanova,south,9,100.0,45.71,21.39,10.6,2.96,1.33,0.37,269.27027027027026
34,SMU,east,8,100.0,53.4,23.07,9.34,3.63,1.06,0.33,302.030303030303
35,Clemson,east,10,100.0,46.56,17.63,7.16,2.6,0.85,0.33,302.030303030303
36,Auburn,west,11,100.0,44.39,22.93,9.27,3.35,1.03,0.3,332.33333333333337
37,Kentucky,east,6,100.0,50.97,24.23,8.77,2.87,0.84,0.28,356.1428571428571
38,UCLA,west,10,100.0,48.15,18.24,7.36,2.45,0.66,0.21,475.19047619047626
39,Texas,east,9,100.0,46.6,12.81,5.54,2.0,0.58,0.19,525.3157894736842
40,UCF,midwest,10,100.0,57.2,29.12,10.87,4.31,0.85,0.17,587.235294117647
41,Missouri,east,11,100.0,49.03,18.51,6.5,0.89,0.36,0.14,713.2857142857142
42,Texas A&M,west,8,100.0,42.14,14.29,5.7,1.65,0.39,0.11,908.0909090909091
43,South Florida,south,12,100.0,41.36,18.13,4.95,1.21,0.42,0.09,1110.111111111111
44,Stephen F. Austin,midwest,12,100.0,29.34,10.25,3.18,1.15,0.43,0.07,1427.5714285714284
45,Belmont,west,12,100.0,45.34,17.76,4.09,1.42,0.38,0.07,1427.5714285714284
46,TCU,south,11,100.0,48.09,21.03,5.65,1.6,0.35,0.06,1665.6666666666667
47,Utah Valley,west,13,100.0,28.42,9.16,2.11,0.39,0.15,0.06,1665.6666666666667
48,Wright St.,midwest,15,100.0,27.28,8.55,2.63,0.53,0.14,0.05,1999.0
49,High Point,east,13,100.0,42.55,15.17,3.74,0.91,0.29,0.03,3332.3333333333335
50,Portland St.,south,15,100.0,27.85,6.98,2.25,0.53,0.06,0.03,3332.3333333333335
51,Bethune Cookman,west,16,100.0,23.61,5.87,1.26,0.21,0.08,0.02,4999.0
52,Liberty,midwest,13,100.0,38.18,13.81,4.25,0.88,0.18,0.01,9999.0
53,Yale,east,12,100.0,33.18,10.69,2.18,0.35,0.09,0.01,9999.0
54,Navy,midwest,14,100.0,33.66,11.78,3.17,0.52,0.07,0.01,9999.0
55,North Dakota St.,east,14,100.0,28.54,10.15,2.55,0.29,0.03,0.01,9999.0
56,Southeast Missouri St.,midwest,16,100.0,32.27,8.63,1.34,0.31,0.02,0.01,9999.0
57,East Tennessee St.,west,14,100.0,24.64,5.44,1.24,0.21,0.04,0.0,0.0
58,UNC Wilmington,south,13,100.0,41.09,11.39,2.26,0.62,0.03,0.0,0.0
59,Cal St. Northridge,west,15,100.0,25.74,4.56,1.62,0.15,0.03,0.0,0.0
60,Austin Peay,south,14,100.0,30.61,10.25,2.22,0.14,0.0,0.0,0.0
61,Merrimack,east,15,100.0,21.06,6.62,1.29,0.08,0.0,0.0,0.0
62,UMBC,east,16,100.0,16.31,3.21,0.59,0.01,0.0,0.0,0.0
63,South Alabama,south,16,100.0,20.65,2.74,0.48,0.0,0.0,0.0,0.0
