,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,82.54,66.23,46.04,34.42,23.88,15.45,5.472491909385114
1,Arizona,FinalFour,9,100.0,71.71,54.1,37.37,25.15,15.44,9.02,10.086474501108649
2,Houston,SweetSixteen,3,100.0,68.76,49.08,32.44,23.5,13.43,7.39,12.531799729364005
3,Illinois,EliteEight,12,100.0,71.37,53.14,33.41,21.83,12.61,6.59,14.174506828528072
4,Duke,FinalFour,1,100.0,76.91,52.25,29.92,18.56,9.02,5.39,17.55287569573284
5,Vanderbilt,SweetSixteen,2,100.0,67.31,42.01,27.36,16.11,9.62,5.16,18.37984496124031
6,Purdue,SweetSixteen,8,100.0,72.75,47.0,27.37,17.16,8.24,4.55,20.978021978021978
7,Iowa St.,EliteEight,9,100.0,75.9,48.61,31.5,14.0,8.48,4.43,21.57336343115124
8,Florida,east,5,100.0,68.48,40.9,21.68,12.3,7.48,3.67,26.247956403269754
9,Connecticut,EliteEight,13,100.0,70.62,34.95,19.31,10.99,5.83,2.92,33.24657534246575
10,Gonzaga,EliteEight,16,100.0,74.99,41.43,26.73,13.55,6.33,2.91,33.36426116838488
11,Alabama,midwest,5,100.0,65.17,39.93,24.51,11.09,5.46,2.7,36.03703703703703
12,Nebraska,FinalFour,8,100.0,73.91,47.03,25.01,11.53,5.07,2.48,39.32258064516129
13,Michigan St.,SweetSixteen,4,100.0,70.57,41.12,20.81,10.29,5.1,2.43,40.15226337448559
14,Kansas,SweetSixteen,15,100.0,65.09,39.35,19.61,9.78,5.1,2.39,40.84100418410041
15,Tennessee,west,5,100.0,67.66,38.22,20.07,12.04,5.09,2.19,44.662100456621005
16,Texas Tech,SweetSixteen,9,100.0,69.97,41.53,21.51,10.7,4.63,2.04,48.01960784313725
17,Virginia,SweetSixteen,13,100.0,61.38,32.92,14.09,6.62,3.19,1.68,58.52380952380952
18,Arkansas,south,5,100.0,57.6,29.86,13.51,6.6,3.12,1.53,64.359477124183
19,Louisville,south,6,100.0,55.48,29.96,17.15,7.44,3.45,1.5,65.66666666666667
20,BYU,SweetSixteen,14,100.0,62.75,33.43,19.26,7.19,3.59,1.46,67.4931506849315
21,Iowa,east,7,100.0,57.65,33.31,19.48,7.11,3.36,1.37,71.992700729927
22,Indiana,south,10,100.0,56.47,36.22,16.66,7.1,2.92,1.28,77.125
23,St. John's,west,6,100.0,55.68,28.64,13.28,5.96,2.4,0.87,113.94252873563218
24,Saint Louis,west,7,100.0,55.56,32.37,15.44,6.53,2.2,0.82,120.95121951219514
25,Clemson,south,7,100.0,43.53,22.67,9.42,4.46,1.72,0.71,139.84507042253523
26,North Carolina,east,6,100.0,53.89,32.22,12.97,4.83,1.87,0.64,155.25
27,Utah St.,south,8,100.0,47.31,19.78,9.31,3.48,1.51,0.57,174.4385964912281
28,Auburn,midwest,6,100.0,51.84,21.31,7.89,3.96,1.44,0.57,174.4385964912281
29,N.C. State,east,9,100.0,45.03,14.61,5.75,2.58,1.17,0.56,177.57142857142856
30,Saint Mary's,midwest,10,100.0,55.94,23.27,9.61,4.41,1.54,0.54,184.18518518518516
31,Georgia,midwest,8,100.0,53.1,23.55,11.69,4.56,1.66,0.53,187.67924528301884
32,Texas A&M,west,8,100.0,53.96,21.79,11.6,3.66,1.21,0.41,242.90243902439028
33,SMU,east,8,100.0,54.97,12.6,4.78,2.21,0.95,0.39,255.4102564102564
34,Villanova,south,9,100.0,52.69,19.54,9.17,3.36,1.39,0.38,262.15789473684214
35,Ohio St.,midwest,11,100.0,48.16,18.48,7.82,3.56,1.34,0.35,284.7142857142857
36,Wisconsin,west,9,100.0,46.04,20.49,9.53,4.23,1.26,0.34,293.1176470588235
37,Miami FL,east,10,100.0,42.35,15.22,6.7,2.22,0.93,0.27,369.3703703703704
38,UCLA,west,10,100.0,44.44,21.89,8.29,3.41,0.9,0.25,399.0
39,Kentucky,midwest,7,100.0,44.06,16.72,5.57,2.35,0.85,0.17,587.235294117647
40,California,south,11,100.0,44.52,18.95,7.06,2.21,0.83,0.16,624.0
41,Virginia Tech,west,11,100.0,44.32,15.26,4.59,1.46,0.56,0.13,768.2307692307693
42,Tulsa,south,12,100.0,42.4,16.89,5.61,1.81,0.46,0.13,768.2307692307693
43,UCF,midwest,9,100.0,46.9,23.0,8.6,2.26,0.96,0.12,832.3333333333334
44,Hawaii,east,13,100.0,38.62,13.54,3.37,1.23,0.39,0.11,908.0909090909091
45,TCU,east,11,100.0,46.11,16.44,5.3,1.01,0.34,0.09,1110.111111111111
46,Liberty,east,12,100.0,31.52,12.64,3.25,0.95,0.33,0.09,1110.111111111111
