,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Duke,FinalFour,1,100.0,85.01,64.47,49.87,37.25,27.14,18.43,4.425935973955507
1,Illinois,SweetSixteen,2,100.0,72.72,49.2,33.09,22.07,13.46,7.57,12.21003963011889
2,Gonzaga,EliteEight,16,100.0,61.85,40.37,26.35,15.39,10.08,6.28,14.92356687898089
3,Connecticut,EliteEight,12,100.0,77.81,51.43,28.99,19.88,11.56,6.25,15.0
4,Florida,SweetSixteen,8,100.0,63.65,40.03,27.37,14.72,9.29,5.39,17.55287569573284
5,Louisville,EliteEight,13,100.0,73.51,45.06,27.4,16.3,8.72,4.45,21.47191011235955
6,Arizona,FinalFour,9,100.0,71.1,43.96,28.51,14.12,8.12,4.1,23.39024390243903
7,Kentucky,midwest,11,100.0,58.49,34.37,22.48,13.28,7.48,3.97,24.188916876574307
8,Purdue,FinalFour,16,100.0,62.82,36.89,22.23,13.39,7.0,3.88,24.77319587628866
9,Alabama,east,5,100.0,60.7,39.53,20.07,11.35,5.6,2.93,33.1296928327645
10,Santa Clara,east,10,100.0,53.69,34.63,21.88,12.39,5.74,2.76,35.231884057971016
11,Houston,FinalFour,8,100.0,63.55,29.78,18.45,9.58,5.25,2.66,36.59398496240601
12,Iowa,midwest,8,100.0,59.1,36.82,24.08,12.48,5.97,2.36,41.37288135593221
13,BYU,SweetSixteen,14,100.0,66.17,37.32,17.96,9.23,4.51,2.07,47.30917874396136
14,Michigan St.,SweetSixteen,4,100.0,66.62,38.28,21.9,10.94,3.97,2.01,48.75124378109453
15,Vanderbilt,SweetSixteen,3,100.0,61.23,29.31,14.74,8.3,4.28,1.86,52.76344086021505
16,St. John's,east,8,100.0,41.36,25.1,15.97,8.8,3.47,1.74,56.4712643678161
17,Northwestern,south,9,100.0,62.49,33.71,18.57,9.59,4.05,1.64,59.97560975609756
18,Saint Mary's,midwest,9,100.0,40.9,23.98,14.29,6.58,3.79,1.52,64.78947368421053
19,Tennessee,west,5,100.0,64.85,38.38,14.88,6.39,3.67,1.49,66.11409395973155
20,Indiana,SweetSixteen,15,100.0,46.6,26.75,13.3,6.94,3.66,1.4,70.42857142857143
21,Georgia,midwest,6,100.0,41.51,24.49,13.83,7.08,3.42,1.27,77.74015748031496
22,Michigan,EliteEight,9,100.0,59.9,27.4,15.79,5.88,2.32,0.97,102.09278350515464
23,Auburn,west,9,100.0,54.29,18.01,10.04,4.23,2.07,0.97,102.09278350515464
24,Iowa St.,SweetSixteen,13,100.0,61.85,26.26,11.73,6.49,1.98,0.95,104.26315789473685
25,Clemson,east,6,100.0,54.02,29.05,11.7,5.23,2.04,0.9,110.1111111111111
26,Utah St.,south,7,100.0,53.98,24.67,9.05,5.16,2.24,0.86,115.27906976744187
27,Butler,east,9,100.0,58.64,28.4,14.01,7.86,1.91,0.7,141.85714285714286
28,Virginia,west,6,100.0,63.23,32.06,14.87,4.65,1.6,0.68,146.05882352941174
29,Akron,midwest,12,100.0,59.46,32.3,13.76,4.99,2.06,0.64,155.25
30,Liberty,east,12,100.0,39.3,21.85,8.7,4.74,1.89,0.64,155.25
31,UCLA,west,7,100.0,46.28,23.44,10.33,4.19,1.86,0.64,155.25
32,N.C. State,east,7,100.0,46.31,25.95,13.91,5.97,1.84,0.62,160.29032258064515
33,Nebraska,south,5,100.0,48.49,24.81,10.32,4.53,1.42,0.55,180.8181818181818
34,North Carolina,SweetSixteen,9,100.0,57.01,27.47,7.66,3.5,1.64,0.53,187.67924528301884
35,Oklahoma St.,midwest,7,100.0,66.3,29.57,11.01,3.78,1.72,0.41,242.90243902439028
36,South Florida,south,12,100.0,51.51,23.3,9.45,2.84,1.16,0.41,242.90243902439028
37,Arkansas,west,10,100.0,53.72,18.27,7.47,2.02,1.0,0.41,242.90243902439028
38,USC,south,6,100.0,47.84,20.7,9.64,3.48,1.21,0.4,248.99999999999997
39,Yale,south,13,100.0,53.4,25.14,9.22,2.68,1.14,0.37,269.27027027027026
40,Northern Iowa,south,11,100.0,52.16,21.27,9.07,4.3,1.25,0.34,293.1176470588235
41,SMU,south,8,100.0,37.51,16.17,9.28,3.5,1.07,0.31,321.5806451612903
42,Mississippi,south,10,100.0,46.02,19.13,5.98,2.8,0.77,0.3,332.33333333333337
43,Saint Louis,east,11,100.0,45.98,20.62,9.36,2.79,0.76,0.27,369.3703703703704
44,Baylor,west,8,100.0,45.71,14.22,7.11,1.81,0.8,0.25,399.0
45,High Point,west,12,100.0,35.15,16.41,4.93,1.66,0.64,0.18,554.5555555555555
46,Ohio St.,midwest,5,100.0,40.54,19.38,6.57,1.97,0.57,0.13,768.2307692307693
47,Troy,west,13,100.0,42.99,17.74,5.16,1.56,0.36,0.11,908.0909090909091
48,Georgetown,midwest,10,100.0,33.7,11.65,4.29,1.05,0.26,0.1,999.0
49,South Dakota St.,midwest,14,100.0,38.77,11.83,4.06,1.01,0.33,0.07,1427.5714285714284
50,Iona,east,14,100.0,33.38,12.05,3.76,1.53,0.28,0.06,1665.6666666666667
51,Cal Baptist,east,13,100.0,38.15,12.36,4.5,1.58,0.27,0.05,1999.0
52,UC San Diego,west,14,100.0,36.35,12.91,3.55,0.75,0.22,0.05,1999.0
53,Navy,east,16,100.0,37.18,9.61,2.79,0.92,0.17,0.03,3332.3333333333335
54,Bethune Cookman,west,15,100.0,38.15,17.92,4.75,0.82,0.18,0.02,4999.0
55,LIU,south,16,100.0,28.9,6.16,1.35,0.29,0.07,0.02,4999.0
56,UNC Wilmington,south,14,100.0,27.28,8.83,3.08,0.9,0.24,0.01,9999.0
57,Missouri,west,11,100.0,36.77,15.0,5.31,1.01,0.18,0.01,9999.0
58,Milwaukee,midwest,16,100.0,36.45,9.42,1.75,0.34,0.11,0.01,9999.0
59,Northern Colorado,south,15,100.0,26.49,11.14,2.69,0.5,0.07,0.0,0.0
60,McNeese St.,midwest,13,100.0,33.83,11.0,3.14,0.37,0.04,0.0,0.0
61,Florida Gulf Coast,east,15,100.0,40.1,12.02,1.7,0.14,0.02,0.0,0.0
62,Norfolk St.,west,16,100.0,14.99,3.3,0.35,0.05,0.01,0.0,0.0
63,East Tennessee St.,midwest,15,100.0,22.19,7.35,0.6,0.08,0.0,0.0,0.0
