,Team,Region,Rank,Make,2nd Round,Sweet 16,Elite 8,Final 4,Championship,Win,Odds
0,Michigan,FinalFour,16,100.0,82.39,62.0,46.2,30.47,20.67,13.36,6.485029940119761
1,Houston,EliteEight,13,100.0,70.67,53.81,38.95,25.46,16.04,9.6,9.416666666666668
2,Illinois,EliteEight,16,100.0,79.83,54.09,38.1,25.54,15.11,9.41,9.626992561105208
3,Arizona,FinalFour,9,100.0,76.1,50.36,35.13,21.52,13.37,7.77,11.870012870012872
4,Connecticut,FinalFour,8,100.0,81.96,58.71,39.49,23.91,13.6,6.91,13.47178002894356
5,Iowa St.,EliteEight,9,100.0,82.17,56.61,34.8,18.81,11.31,6.46,14.479876160990713
6,Purdue,SweetSixteen,3,100.0,75.77,50.2,34.1,21.53,12.52,6.19,15.15508885298869
7,Duke,FinalFour,1,100.0,72.6,51.78,31.31,18.21,9.47,5.34,17.726591760299627
8,Florida,SweetSixteen,13,100.0,76.5,50.35,25.59,15.01,8.44,4.36,21.93577981651376
9,Vanderbilt,SweetSixteen,2,100.0,69.85,42.07,24.66,14.22,7.54,3.55,27.169014084507044
10,Nebraska,EliteEight,12,100.0,68.33,45.1,24.97,13.2,6.48,2.62,37.167938931297705
11,Tennessee,SweetSixteen,14,100.0,69.64,43.1,20.67,10.18,4.65,2.0,49.0
12,Kansas,SweetSixteen,4,100.0,66.22,37.83,19.66,8.85,4.47,1.92,51.083333333333336
13,Texas Tech,west,5,100.0,64.48,41.11,24.39,10.68,4.43,1.87,52.475935828877
14,Virginia,SweetSixteen,15,100.0,63.14,36.52,18.62,7.87,3.95,1.63,60.34969325153375
15,Michigan St.,SweetSixteen,9,100.0,65.51,32.66,17.38,9.1,3.53,1.62,60.728395061728385
16,Alabama,east,5,100.0,68.72,33.26,11.97,6.0,3.23,1.36,72.52941176470588
17,Gonzaga,SweetSixteen,8,100.0,60.16,31.32,13.15,6.6,2.91,1.27,77.74015748031496
18,Louisville,south,6,100.0,57.3,31.22,12.64,6.85,3.18,1.26,78.36507936507937
19,Iowa,east,7,100.0,54.35,22.81,12.45,5.81,2.49,1.2,82.33333333333333
20,Saint Louis,west,6,100.0,60.0,36.21,17.45,8.65,2.92,1.07,92.45794392523365
21,Utah St.,south,8,100.0,63.36,27.4,16.1,6.25,2.49,0.82,120.95121951219514
22,Arkansas,east,6,100.0,52.94,29.05,13.7,4.37,1.75,0.81,122.45679012345678
23,North Carolina,midwest,5,100.0,69.49,36.08,15.54,7.45,2.02,0.77,128.87012987012986
24,St. John's,west,7,100.0,55.41,25.83,14.69,5.96,1.98,0.75,132.33333333333334
25,Texas A&M,west,8,100.0,52.39,22.34,10.45,5.14,1.69,0.65,152.84615384615384
26,BYU,south,5,100.0,53.11,28.72,11.79,4.93,1.87,0.64,155.25
27,Indiana,midwest,9,100.0,49.52,18.86,9.89,4.17,1.61,0.56,177.57142857142856
28,Georgia,midwest,10,100.0,55.77,24.72,7.86,3.22,1.54,0.45,221.2222222222222
29,Clemson,south,7,100.0,53.16,24.45,10.28,4.92,1.81,0.44,226.27272727272728
30,Auburn,midwest,7,100.0,44.23,22.59,8.69,3.2,1.27,0.39,255.4102564102564
31,N.C. State,east,8,100.0,52.85,17.59,6.37,2.66,0.82,0.35,284.7142857142857
32,UCLA,west,10,100.0,44.59,18.3,7.35,3.14,0.87,0.33,302.030303030303
33,Villanova,south,9,100.0,36.64,16.2,8.12,2.96,1.01,0.32,311.5
34,Saint Mary's,midwest,11,100.0,56.47,26.09,12.75,4.77,1.41,0.29,343.82758620689657
35,SMU,east,9,100.0,47.15,16.84,7.23,2.01,0.72,0.26,383.6153846153846
36,UCF,midwest,8,100.0,50.48,19.5,7.47,2.75,0.78,0.19,525.3157894736842
37,Wisconsin,west,9,100.0,47.61,18.95,6.41,2.31,0.63,0.18,554.5555555555555
38,Texas,east,10,100.0,45.65,16.29,7.87,2.02,0.74,0.16,624.0
39,Miami FL,east,11,100.0,47.06,24.2,8.01,2.43,0.59,0.15,665.6666666666666
40,Oklahoma St.,west,11,100.0,40.0,20.6,5.98,1.88,0.44,0.15,665.6666666666666
41,Liberty,midwest,12,100.0,30.51,11.36,3.97,1.57,0.58,0.1,999.0
42,Kentucky,midwest,6,100.0,43.53,14.48,7.41,2.14,0.67,0.09,1110.111111111111
43,California,south,10,100.0,46.84,12.88,5.14,1.43,0.46,0.07,1427.5714285714284
44,New Mexico,south,11,100.0,42.7,15.54,4.23,0.93,0.25,0.06,1665.6666666666667
45,Belmont,west,12,100.0,35.52,11.59,3.02,0.75,0.19,0.05,1999.0
46,Stephen F. Austin,east,12,100.0,31.28,9.83,1.91,0.66,0.24,0.04,2499.0
47,Tulsa,south,12,100.0,46.89,19.23,5.61,0.89,0.29,0.03,3332.3333333333335
48,Cal Baptist,south,13,100.0,36.86,15.53,3.2,0.91,0.13,0.03,3332.3333333333335
49,Hawaii,midwest,14,100.0,24.23,9.23,3.05,0.99,0.08,0.03,3332.3333333333335
50,High Point,midwest,13,100.0,30.36,9.46,2.56,0.65,0.14,0.02,4999.0
51,Yale,west,13,100.0,34.49,14.64,5.19,1.14,0.13,0.02,4999.0
52,Vermont,east,16,100.0,17.61,3.57,0.46,0.14,0.07,0.02,4999.0
53,East Tennessee St.,east,15,100.0,17.83,4.29,1.63,0.26,0.05,0.01,9999.0
54,North Dakota St.,south,14,100.0,30.15,11.17,2.04,0.51,0.15,0.0,0.0
55,Austin Peay,midwest,15,100.0,31.67,7.59,1.17,0.24,0.09,0.0,0.0
56,Portland St.,east,14,100.0,33.78,8.92,1.88,0.36,0.03,0.0,0.0
57,UNC Wilmington,east,13,100.0,23.5,6.56,0.27,0.14,0.03,0.0,0.0
58,Troy,west,14,100.0,39.84,11.87,2.65,0.7,0.02,0.0,0.0
59,Tennessee Martin,west,15,100.0,20.17,1.78,0.63,0.05,0.02,0.0,0.0
60,Wright St.,south,15,100.0,29.33,8.86,2.06,0.24,0.01,0.0,0.0
61,Bethune Cookman,west,16,100.0,27.4,6.93,1.85,0.15,0.01,0.0,0.0
62,Merrimack,south,16,100.0,23.9,6.04,1.43,0.11,0.01,0.0,0.0
63,Navy,midwest,16,100.0,18.04,2.93,0.41,0.03,0.0,0.0,0.0
